word,spell,type,meaning
ทั้งสองฝ่ายห้ำหั่นอย่างเอาเป็นเอาตาย,thangH saawngR faaiL hamF hanL yaangL aoM bpenM aoM dtaaiM,example sentence,"""Both sides attacked each other vehemently."""
ทั้งสองเหมาะสมกันมาก นัทก็หล่อ และแก้วก็สวย,thangH saawngR mawL sohmR ganM maakF natH gaawF laawL laeH gaaeoF gaawF suayR,example sentence,"""The two were very compatible; Nat was handsome and Kaeo was beautiful."""
ทั้งสองแห่งนี้ต่างกันนะครับ ที่วิสต้าเนี่ย จะห่วยกว่าที่เมเจอร์,thangH saawngR haengL neeH dtaangL ganM naH khrapH theeF witH dtaaF niiaF jaL huayL gwaaL theeF maehM juuhrM,example sentence,"""Each is different; the Vista is inferior to the Major [Cineplex]."""
ทั้งสองอย่าง ,thangH saawngR yaangL,"adverb, formal",both of them; both items
ทั้งสิ้น,thangH sinF,adverb,all of it; completely; entirely; at all
ทั้งหมด ,thangH mohtL,"pronoun, adverb",all; it all; all of it; altogether; completely; every; whole
ทั้งหมดขึ้นอยู่กับดุลยพินิจของศาล,thangH mohtL kheunF yuuL gapL doonM laH yaH phiH nitH khaawngR saanR,example sentence,"""Everything depends on the judgment of the court."""
ทั้งหมดนี้กล่าวโดยสรุปก็คือ,thangH mohtL neeH glaaoL dooyM saL roopL gaawF kheuuM,"verb, phrase",in summary... ; we can conclude that...
ทั้งหมดเป็นการเดินทางท่องเที่ยวที่ไม่มีเป้าหมายชัดเจน,thangH mohtL bpenM gaanM deernM thaangM thaawngF thiaaoF theeF maiF meeM bpaoF maaiR chatH jaehnM,example sentence,"""All of these were trips without any clear objective."""
ทั้งหมดเป็นความมหัศจรรย์ที่ขึ้นอยู่กับความเชื่อศรัทธาของแต่ละคน,thangH mohtL bpenM khwaamM maH hatL saL janM theeF kheunF yuuL gapL khwaamM cheuuaF satL thaaM khaawngR dtaaeL laH khohnM,example sentence,"""Whether all this is amazing or not depends on each person’s beliefs and reverence."""
ทั้งหลาย ,thangH laaiR,adverb,all; many; several
ทั้งหลายทั้งปวง,thangH laaiR thangH bpuaangM,"noun, adjective",all; each and every; altogether
ทั้งหลายแหล่,thangH laaiR laaeL,pronoun,all; everyone
ทั้งหูและตาของเถ้าแก่นั้น เหมือนจะคอยจ้องจับผิดเด็กลูกจ้างอยู่ตลอดเวลา,thangH huuR laeH dtaaM khaawngR thaoF gaaeL nanH meuuanR jaL khaawyM jaawngF japL phitL dekL luukF jaangF yuuL dtaL laawtL waehM laaM,example sentence,"""The shopkeeper always kept his eyes and ears open for any little mistake his employees might make."""
ทั้งอย่างนั้น,thangH yaangL nanH,adverb,without making any change; with all the indications; with all the symptoms
ทั้งอ้วนทั้งดำส่องกระจกแล้วจำได้เลย ทุเรศจริง ๆ,thangH uaanF thangH damM saawngL graL johkL laaeoH jamM daiF leeuyM thooH raehtF jingM jingM,example sentence,"""I got really fat and my skin got dark; I looked in the mirror and I remembered I was really awful."""
ทั้ง ๆ,thangH thangH,adverb,[ทั้ง ๆ] even though
ทั้ง ๆ ที่,thangH thangH theeF,"preposition, phrase",despite; in spite of; while; though; although; even though
ทั้ง ๆ ที่ดีเอสไอมีทั้งหมายจับมีทั้งหมายค้นอยู่ในมือ ทำไมจนแล้วจนรอดก็ไม่สามารถทำอะไรได้,thangH thangH theeF deeM aehtL aiM meeM thangH maaiR japL meeM thangH maaiR khohnH yuuL naiM meuuM thamM maiM johnM laaeoH johnM raawtF gaawF maiF saaR maatF thamM aL raiM daiF,example sentence,"""Despite the fact that the Department of Special Investigations has both arrest warrants and search warrants, why in the end are they unable to do anything?"""
ทั้ง ๆ ที่ผมพอจะเดาได้ว่าคุณคงไม่อยากจะพูดกับผม,thangH thangH theeF phohmR phaawM jaL daoM daiF waaF khoonM khohngM maiF yaakL jaL phuutF gapL phohmR,example sentence,"""I understand if you don't want to talk to me."""
ทังซเท็น,thangM saH thenM,noun,"[chemistry] Tungsten, W, atomic number 74"
ทั้งผอง,thangH phaawngR,pronoun,whole; all
ทั้งเพ,thangH phaehM,adverb,entirely; wholly; totally; fully; all
ทั้งมวล,thangH muaanM,pronoun,all
ทังสเตน,thangM saL dtaehnM,,[alternate spelling of ทังซเท็น]
ทังสเตนไฮไดรด์,thangM saL dtaehnM haiM daiM raH,noun,"tungsten carbide, WC"
ทัณฑ์,thanM,"noun, formal, loanword, Pali",crime; penalty; sanction; punishment; fierceness
"noun, formal, loanword, Pali",wood; staff; stick; pole; rod; tree; handle; branch,,
prefix,[prefix] [related to] punshment,,
ทัณฑ์นิคม,thanM niH khohmM,noun,penal colony
ทัณฑ์บน,thanM bohnM,noun,parole; verbal or written promise to refrain from doing something
ทัณฑฆาต,thanM thaH khaatF,"noun, Pali, Sanskrit",execution of capital punishment
"noun, Pali, Sanskrit",[เครื่องหมายทัณฑฆาต] [formal name of the silence (or delete) marker in the Thai written language],,
ทัณฑสถาน,thanM thaH saL thaanR,noun,prison; jail; penitentiary
ทัณฑะ,thanM thaH,,[alternate spelling of ทัณฑ์]
ทัณฑวิทยา,thanM thaH witH thaH yaaM,noun,penology
ทัด,thatH,verb,"to wear; place behind one's ear (e.g., a flower)"
adjective,[is] equal to,,
ทัดเทียม,thatH thiiamM,adjective,[is] equal; equivalent to; tantamount to
ทัดเทียมกัน,thatH thiiamM ganM,verb,[ทัดเทียมกัน] (of situations or persons) [are] equal to each other; of the same magnitude; equivalent
ทัดทาน,thatH thaanM,verb,to prohibit; advise against; oppose; object to; resist
noun,[คำทัดทาน] a warning (against doing something),,
ทัน ,thanM,noun,to overtake; catch up with; be on time; be abreast of
adverb,expeditiously; with haste; quickly,,
adjective,[ทันใจ] [is] expeditious; efficient; speedy; rapid,,
"proper noun, particle","[Isaan term for] พุทรา , date",,
adjective,[ไม่ทัน] [is] late; tardy; not on time,,
ทันการ,thanM gaanM,adverb,in time; promptly; on time
ทันการณ์,thanM gaanM,verb,to keep up with the times; remain modern
ทันการณ์,thanM gaanM,adverb,on a timely basis; currently
ทันคน,thanM khohnM,adjective,[is] shrewd; quick-witted
ทันใจ,thanM jaiM,adjective,[ทันใจ] [is] expeditious; efficient; speedy; rapid
ทันตา,thanM dtaaM,adverb,immediately
ทันตาเห็น,thanM dtaaM henR,"adverb, phrase",immediately
ทันตาเห็น,thanM dtaaM henR,"adverb, phrase",as is apparent; as far as one is able to perceive
ทันท่วงที,thanM thuaangF theeM,adverb,in time; in good time; promptly; without delay; at once; in the nick of time; in due time
ทันที ,thanM theeM,adverb,suddenly; at once; immediately
ทันที ,thanM theeM,adverb,immediately; right away
ทันทีโดยไม่ต้องคิด,thanM theeM dooyM maiF dtawngF khitH,"adverb, phrase","immediately, without thinking; on the spur of the moment."
ทันทีทันควัน,thanM theeM thanM khwanM,adverb,immediately; instanly; promptly; at once; abruptly; right away
ทันทีทันใด,thanM theeM thanM daiM,"adjective, adverb, phrase",immediately; as soon as; suddenly
ทันทีที่ ,thanM theeM theeF,"adverb, phrase",as soon as; just as soon as
ทันทีที่เขาพูดจบ ผมก็สวนตอบไปโดยไม่รีรอ,thanM theeM theeF khaoR phuutF johpL phohmR gaawF suaanR dtaawpL bpaiM dooyM maiF reeM raawM,example sentence,"""As soon as he finished speaking, I responded to him without hesitation."""
ทันทีที่คุณปู่มาถึงบ้าน บรรดาหลาน ๆ ก็กรูออกมารายล้อมคุณปู่ แล้วเสียงเพลงอวยพรวันเกิดก็ก้องกังวานขึ้น,thanM theeM theeF khoonM bpuuL maaM theungR baanF banM daaM laanR laanR gaawF gruuM aawkL maaM raaiM laawmH khoonM bpuuL laaeoH siiangR phlaehngM uayM phaawnM wanM geertL gaawF gaawngF gangM waanM kheunF,example sentence,"""Just as soon as Grandfather arrived home, all of his grandchildren came out and swarmed around him; then, the strains of ‘Happy Birthday’ reverberated loudly [from their throats]."""
ทันทีที่ได้ยินสัญญาณ หมาทุกตัวเงียบกริบ,thanM theeM theeF daiF yinM sanR yaanM maaR thookH dtuaaM ngiiapF gripL,example sentence,"""As soon as they heard the signal, all the dogs became absolutely silent."""
ทันทีที่ได้หมายศาลมาก็มีการสั่งการให้เปิดโกดังสินค้าในโรงงานต้องสงสัยแห่งหนึ่ง,thanM theeM theeF daiF maaiR saanR maaM gaawF meeM gaanM sangL gaanM haiF bpeertL go:hM dangM sinR khaaH naiM ro:hngM ngaanM dtawngF sohngR saiR haengL neungL,example sentence,"""As soon as they obtained the (search) warrant, they ordered one of the suspicious warehouses at the factory to be opened (for inspection)."""
ทันทีที่ผมหันไป หล่อนก็รีบหลบไป,thanM theeM theeF phohmR hanR bpaiM laawnL gaawF reepF lohpL bpaiM,example sentence,"""As soon as I returned, she ran away."""
ทันทีที่มีมติ กลุ่มนักวิชาการและเอ็นจีโอ พากันออกมาวิพากษ์วิจารณ์กันถึงความน่ากลัวของพืชจีเอ็มโอ,thanM theeM theeF meeM maH dtiL gloomL nakH wiH chaaM gaanM laeH enM jeeM o:hM phaaM ganM aawkL maaM wiH phaakF wiH jaanM ganM theungR khwaamM naaF gluaaM khaawngR pheuutF jeeM emM o:hM,example sentence,"""Just as soon at the opinion was issued, groups of experts and NGOs came out to support one another to criticize (the decision) citing the fear of GMO products."""
ทันทีที่รู้ตัวฉันก็ลุกพรวดพราดขึ้นอย่างรวดเร็ว,thanM theeM theeF ruuH dtuaaM chanR gaawF lookH phruaatF phraatF kheunF yaangL ruaatF reoM,example sentence,"""As soon as I became awake, I jumped up quickly."""
ทันเวลา ,thanM waehM laaM,adverb,on time; in time; timely
ทันสมัย ,thanM saL maiR,adjective,[is] trendy; modern; fashionable
ทันควัน,thanM khwanM,adverb,suddenly; immediately; instantly; at once
adverb,promptly; quickly; right away; quickly; then and there,,
ทันฑ,thanM daL,,[alternate spelling of ทัณฑ์]
ทันฑกรรม,thanM daL gamM maH,noun,penalty; sanction; punishment
ทันใด,thanM daiM,adverb,promptly; quickly; at once; at the same moment
ทันใดนั้น,thanM daiM nanH,"adverb, formal",then
ทันต์,thanM,"noun, formal, loanword, Pali",tooth; teeth
ทันต,thanM dtaL,,[alternate spelling of ทันต์]
ทันตกรรม,thanM dtaL gamM,noun,dentistry
ทันตกรรมจัดฟัน,thanM dtaL gamM jatL fanM,noun,orthodontics
ทันตแพทย์ ,thanM dtaL phaaetF,"noun, phrase, formal, loanword, Pali",dentist; dentistry
ทันตนามัย ,thanM dtaL naaM maiM,noun,hygienist
ทันตแพทยสภา,thanM dtaL phaaetF thaH yaH saL phaaM,"noun, proper noun",Dental Council (of Thailand)
ทันย่า,thanM yaaF,"proper noun, loanword, English",Tanya [an English given name]
ทับ ,thapH,verb,to place on top of or overlay; superimpose; run over
noun,hovel; shack; hut,,
noun,"character stroke or slash ""/""",,
noun,"[แมงทับ] wood boring beetle, Sternocera equisignata",,
verb,[slang] to have sexual intercourse (with),,
ทับซ้อน,thapH saawnH,,[ทับซ้อน] overlapping
ทับถม ,thapH thohmR,verb,to pile up
ทับแพ,thapH phaaeM,noun,the covered hut on a raft
ทับศัพท์,thapH sapL,,to (phonemically) transcribe a word from one language into the written representation of another
ทับหลัง,thapH langR,noun,"lintel, the top-member of a (stone) door frame"
ทับทิม ,thapH thimM,noun,ruby
noun,potassium permanganate — KMnO4,,
noun,"[ต้นทับทิม] the pomegranate tree, Punica granatum",,
noun,"[สีทับทิม] the color ruby, the color of a ruby",,
noun,"[ปลาทับทิม] Nile tilapia, mango fish, boulti, nilotica, tilapia",,
ทับทิมน้ำงาม,thapH thimM naamH ngaamM,"noun, phrase, formal",ruby of the first water
ทัพ ,thapH,noun,army; fighting forces; force; troops; armed forces
prefix,[used as a prefix] various material; property; money; etc.,,
noun,[pertaining to troop movement or withdrawal],,
noun,[pertaining to] liquids,,
noun,athletic team,,
ทัพนักกีฬาไทยยังไม่ประสบความสำเร็จเท่าที่ควร,thapH nakH geeM laaM thaiM yangM maiF bpraL sohpL khwaamM samR retL thaoF theeF khuaanM,example sentence,"""The Thai athletic teams have not yet been as successful as had been hoped."""
ทัพบก,thapH bohkL,noun,army
ทัพเรือ,thapH reuuaM,noun,navy
ทัพสัมภาระ,thapH samR phaaM raH,noun,timber or wood for building a house or vehicle; wooden materials necessary as supporting or building a vehicle or house
ทัพหน้า,thapH naaF,noun,the front line
ทัพหน้า,thapH naaF,noun,vanguard; advanced guard
ทัพอากาศ,thapH aaM gaatL,noun,air force
ทัพพี ,thapH pheeM,noun,ladle; spatula; instrument for spooning out cooked rice
ทัฟต์,thafH,"proper noun, person",Taft
ทั่ว ,thuaaF,adjective,all; entire; complete; whole; throughout
adverb,[ทั่ว ๆ] thoroughly; generally; all over,,
ทั่วทั้ง,thuaaF thangH,"preposition, phrase",all over; encompassing; the entire
ทั่วทั้งจังหวัด,thuaaF thangH jangM watL,"noun, phrase",the entire province
ทั่วทั้งโลก,thuaaF thangH lo:hkF,noun,all over this wide earth
ทั่วทุก... ,thuaaF thookH,,in every...
ทั่วทุกคน,thuaaF thookH khohnM,pronoun,everyone; everybody
ทั่วทุกมุมโลก,thuaaF thookH moomM lo:hkF,adverb,in all corners of the earth; every corner of the world
ทั่วทุกแห่ง ,thuaaF thookH haengL,adverb,everywhere
ทั่วประเทศ ,thuaaF bpraL thaehtF,adverb,nationwide
ทั่วไป ,thuaaF bpaiM,adverb,all over; everywhere; in general; commonplace; common; normal
ทั่วไป ,thuaaF bpaiM,adverb,all over; all around; common
ทั่วโลก,thuaaF lo:hkF,"adjective, phrase","worldwide, the world over; throughout the world; all over the world; all around the world; global"
ทั่วหน้า,thuaaF naaF,pronoun,everyone; everybody
ทั่วหัวระแหง,thuaaF huaaR raH haaengR,adverb,everywhere
ทั่ว ๆ,thuaaF thuaaF,adverb,[ทั่ว ๆ] thoroughly; generally; all over
ทั่ว ๆ ไป ,thuaaF thuaaF bpaiM,adverb,in general; current
ทั่ว ๆ ไป,thuaaF thuaaF bpaiM,adjective,general; universal; over all; public; ordinary; common
ทั่วถึง,thuaaF theungR,adverb,throughout; completely
ทัวร์,thuaaM,"noun, loanword, English",[Thai transcription of the foreign loanword] tour
ทัศน์,thatH,"noun, adjective, formal, loanword, Sanskrit",vision; view; scene; sight; exhibition; perspective
ทัศน,thatH saL naH,"adjective, formal, loanword, Sanskrit",visual
ทัศนวิสัย,thatH saL naH wiH saiR,noun,visibility; power of seeing or looking ahead
ทัศนศิลป์,thatH saL naH sinR,"noun, phrase, formal, loanword, Sanskrit",visual art
ทัศนศึกษา,thatH saL naH seukL saaR,noun,instructive field trip; visual education; educational tour
ทัศนคติ,thatH saL naH khaH dtiL,noun,view point; angle; aspect; point of view; perspective; attitude
ทัศนคติที่เป็นลบ ได้แก่ ดูถูกเพื่อนร่วมงาน เจ้านาย องค์กร หรือแม้แต่ตนเอง มองโลกในแง่ร้าย ไม่เคยมองใครในแง่บวก มองหาข้อติเตียนผู้อื่นอยู่เสมอ วิจารณ์ด่าว่าผู้อื่นในทางลบ,thatH saL naH khaH dtiL theeF bpenM lohpH daiF gaaeL duuM thuukL pheuuanF ruaamF ngaanM jaoF naaiM ohngM gaawnM reuuR maaeH dtaaeL dtohnM aehngM maawngM lo:hkF naiM ngaaeF raaiH maiF kheeuyM maawngM khraiM naiM ngaaeF buaakL maawngM haaR khaawF dtiL dtiianM phuuF euunL yuuL saL muuhrR wiH jaanM daaL waaF phuuF euunL naiM thaangM lohpH,example sentence,"""A negative attitude mean that you look down on your friends, your boss, your organization, and even yourself. You look at the world from a negative perspective; you never see anyone in a positive light. You always look for reasons to denounce others and you criticize others in a negative manner."""
ทัศนะ ,thatH saL naH,noun,attitude
ทัศนะ,thatH naH,,attitude; viewpoint; opinion
ทัศนะแบบองค์รวม,thatH naH baaepL ohngM ruaamM,noun,holistic perspective
ทัศนา,thatH naaM,verb,to see; to view; to look; to watch
ทัศนาจร,thatH saL naaM jaawnM,"verb, loanword, Sanskrit",to tour; to go sight-seeing
noun,[การทัศนาจร] touring; sight-seeing,,
ทัศนีย์,thatH saL neeM,proper noun,Tussanee [a Thai given name]
ทัศนียภาพ,thatH saL neeM yaH phaapF,noun,scenery; scene; sight; landscape; view; sight-seeing; panorama
ทา ,thaaM,verb,to apply; paint; put on lotion or makeup
ทาเครื่องสำอาง ,thaaM khreuuangF samR aangM,verb,to put on makeup
ทาโลชั่นกันแดด,thaaM lo:hM chanF ganM daaetL,verb,to apply suntan lotion
ทาสี ,thaaM seeR,verb,to paint
ทาสีน้ำมัน ,thaaM seeR namH manM,verb,to paint (with oil paints)
ทาสีใหม่,thaaM seeR maiL,verb,"to repaint (one's house, for example)"
ท่า ,thaaF,noun,posture; attitude; gesture; position; style; manner; appearance; bearing
noun,port; harbor; wharf; pier; landing,,
classifier,[numeric classifier for docks and wharfs],,
ท่าทาง ,thaaF thaangM,noun,appearance; looks (of the face)
ท่าทาง,thaaF thaangM,noun,style; posture; gesture; action
ท่าทางกระตุ้งกระติ้งของเขาทำให้เพื่อนล้ออยู่เสมอ,thaaF thaangM graL dtoongF graL dtingF khaawngR khaoR thamM haiF pheuuanF laawH yuuL saL muuhrR,example sentence,"""His girlish and coquettish manner caused his friends to make fun of him."""
ท่าทางของเธอก็คงยังไม่ได้นอนหลับเหมือนกัน,thaaF thaangM khaawngR thuuhrM gaawF khohngM yangM maiF daiF naawnM lapL meuuanR ganM,example sentence,"""Her appearance indicated that she also probably had not yet fallen asleep."""
ท่าทางขึงขังของพ่อน่าเกรงขามมาก,thaaF thaangM kheungR khangR khaawngR phaawF naaF graehngM khaamR maakF,example sentence,"""My father’s serious demeanor is very frightening."""
ท่าทางเขาหื่นกระหายเวลาเห็นผู้หญิง,thaaF thaangM khaoR heuunL graL haaiR waehM laaM henR phuuF yingR,example sentence,"""His demeanor is to feel lust when he sees women."""
ท่าที,thaaF theeM,noun,[ท่าที] attitude; reaction; manner; indication; stance
ท่าทีที่รุนแรง,thaaF theeM theeF roonM raaengM,noun,an aggressive posture
ท่าทีและวาจา,thaaF theeM laeH waaM jaaM,phrase,actions and words
ท่าทีและวาจาแบบสามหาวของเขาจะเป็นอุปสรรคต่อการบริหารประเทศ,thaaF theeM laeH waaM jaaM baaepL saamR haaoR khaawngR khaoR jaL bpenM oopL bpaL sakL dtaawL gaanM baawM riH haanR bpraL thaehtF,example sentence,"""His brash actions and words will be an obstacle to his running the country."""
ท่าเทียบเรือ,thaaF thiiapF reuuaM,noun,dock; quay; wharf; harbor; anchorage
ท่านอนตะแคง,thaaF naawnM dtaL khaaengM,noun,"""spoon position"" for sexual intercourse"
ท่าน้ำ,thaaF naamH,noun,wharf; pier; landing
ท่าเรือ ,thaaF reuuaM,noun,port; jetty; harbor (for boats); dock
ท่าเรือพาณิชย์แหลมฉบังประกอบด้วยท่าเทียบเรือคอนเทนเนอร์ ๓ ท่าท่าเทียบเรือ สินค้าเกษตร ๒ ท่า และท่าเทียบเรือชายฝั่ง ๑ ท่า,thaaF reuuaM phaaM nitH laaemR chaL bangM bpraL gaawpL duayF thaaF thiiapF reuuaM khaawnM thaehnM nuuhrM saamR thaaF thaaF thiiapF reuuaM sinR khaaH gaL saehtL saawngR thaaF laeH thaaF thiiapF reuuaM chaaiM fangL neungL thaaF,example sentence,"""The Laem Chabang commercial port is composed of three container wharf, two agricultural goods wharfs, and one shore-based dock."""
ท่าเรือเฟอร์รี,thaaF reuuaM fuuhrM reeM,noun,ferry dock
ท่าเรือส่งผ่าน,thaaF reuuaM sohngL phaanL,noun,entrepot; port of entry for goods usually for on-shipping
ท่าหกสูง ,thaaF hohkL suungR,noun,handstand
ท่าออกเรือ ,thaaF aawkL reuuaM,noun,harbor; sea port; port
ท่าอากาศยาน ,thaaF aaM gaatL saL yaanM,noun,airport (official)
ท่าอากาศยานไทย,thaaF aaM gaatL saL yaanM thaiM,proper noun,Airport Authority of Thailand
ท่าอากาศยานนานาชาติ,thaaF aaM gaatL saL yaanM naaM naaM chaatF,noun,international airport
ท่าอากาศยานนานาชาติอู่ตะเภา,thaaF aaM gaatL saL yaanM naaM naaM chaatF uuL dtaL phaoM,proper noun,U-Tapao International Airport
ท่าอากาศยานสุวรรณภูมิ ,thaaF aaM gaatL saL yaanM sooL wanM naH phuumM,"proper noun, geographical",Suvarnabhumi Airport
ท้า,thaaH,verb,to (issue a) challenge; to defy; to dare
ท้าดวล,thaaH duaanM,"verb, phrase",to challenge to a fight
ท้าตีท้าต่อย,thaaH dteeM thaaH dtaawyL,verb,to challenge; defy; dare
ท้าทาย,thaaH thaaiM,verb,to challenge to a duel or fight; to dare; to defy
ท้าทายความคิดที่มีอยู่เดิม,thaaH thaaiM khwaamM khitH theeF meeM yuuL deermM,"verb, phrase",to challenge existing ideas
ท้าทายอำนาจ,thaaH thaaiM amM naatF,verb,to challenge the authority or power of (someone or something)
ท้าพนัน,thaaH phaH nanM,verb,to challenge someone to make a bet
ทาก ,thaakF,noun,leech
ทาง ,thaangM,noun,direction; way; course; the way
noun,road; walkway; pathway; route; trail,,
preposition,through; by way of; via,,
preposition,towards; in the direction of,,
verb,related to; concerning; of,,
classifier,"[numerical classifier for sidewalks, trails, footpaths]",,
noun,palm leaf,,
ทางกฎหมาย ,thaangM gohtL maaiR,"adjective, phrase, formal",legal
ทางกลับกัน,thaangM glapL ganM,adverb,the other way around; from another prespective
ทางกาย,thaangM gaaiM,adjective,[ทางกาย] [is] physical
ทางกายภาพ,thaangM gaaiM yaH phaapF,"adjective, formal",[ทางกายภาพ] physical
ทางการ ,thaangM gaanM,"noun, adjective",official; governmental; method; way; affair; means
ทางการ,thaangM gaanM,adjective,[is] formal
ทางการค้า,thaangM gaanM khaaH,adjective,[ทางการค้า] [is] commercial
ทางการเงิน,thaangM gaanM ngernM,adjective,[ทางการเงิน] [is] financial
ทางการแบ่งสันปันส่วนที่ดินให้ชาวบ้านเกือบร้อยครอบครัว เพื่อใช้ทำการเกษตร,thaangM gaanM baengL sanR bpanM suaanL theeF dinM haiF chaaoM baanF geuuapL raawyH khraawpF khruaaM pheuuaF chaiH thamM gaanM gaL saehtL,example sentence,"""The officials apportioned land among approximately 100 families to use for farming."""
ทางการแพทย์ ,thaangM gaanM phaaetF,"adjective, phrase, formal",medical
ทางการแพทย์ยอมรับแล้วว่าผู้หญิงมีขีดความสามารถในการอดทนต่อความเจ็บปวดมากกว่าผู้ชาย,thaangM gaanM phaaetF yaawmM rapH laaeoH waaF phuuF yingR meeM kheetL khwaamM saaR maatF naiM gaanM ohtL thohnM dtaawL khwaamM jepL bpuaatL maakF gwaaL phuuF chaaiM,example sentence,"""Physicians recognize that women have a greater ability to tolerate pain than men do."""
ทางการเมือง ,thaangM gaanM meuuangM,adjective,[is] political
ทางแก้ไข,thaangM gaaeF khaiR,noun,settlement; amends; correction
ทางแก้ไขเรื่องการจราจรติดขัดทางหนึ่งก็คือ โดยสารรถคันเดียวกัน เมื่อจะเดินทางไปทางเดียวกัน,thaangM gaaeF khaiR reuuangF gaanM jaL raaM jaawnM dtitL khatL thaangM neungL gaawF kheuuM dooyM saanR rohtH khanM diaaoM ganM meuuaF jaL deernM thaangM bpaiM thaangM diaaoM ganM,example sentence,"""One solution to the problem of traffic congestion is carpooling when (the riders) are all going to the same destination."""
ทางไกล,thaangM glaiM,adjective,long distance
ทางขวา ,thaangM khwaaR,adverb,on the right side; starboard side (of a ship)
ทางของเรา ต้องก้าวเอง,thaangM khaawngR raoM dtawngF gaaoF aehngM,example sentence,"""Each of us must tread their own path."""
ทางข้าม ,thaangM khaamF,noun,[on a street] crosswalk; [over a road] overpass
ทางข้ามรถไฟ ,thaangM khaamF rohtH faiM,noun,railroad crossing
ทางขึ้น,thaangM kheunF,noun,way in; way up; route of ascent
ทางเข้า ,thaangM khaoF,noun,entrance; lobby; foyer
ทางเข้าของทางรถไฟใต้ดิน ,thaangM khaoF khaawngR thaangM rohtH faiM dtaiF dinM,noun,subway entrance
ทางคดเคี้ยว,thaangM khohtH khiaaoH,noun,maze; labyrinth
ทางแคบ นั้นคดเคี้ยวเป็นวงไปตามละแวกบ้านและตามทุ่งนาป่าละเมาะ,thaangM khaaepF nanH khohtH khiaaoH bpenM wohngM bpaiM dtaamM laH waaekF baanF laeH dtaamM thoongF naaM bpaaL laH mawH,example sentence,"""The narrow path winds round villages [and] through fields and thickets."""
ทางโค้ง ,thaangM kho:hngH,noun,curve
ทางโค้งหักศอก,thaangM kho:hngH hakL saawkL,noun,sharp curve (in the road)
ทางฆราวาส,thaangM khaH raaM waatF,"noun, phrase, formal",secular; profane; civil; earthly; lay; nonspiritual; temporal
ทางจิตวิญญาณ,thaangM jitL winM yaanM,"noun, adjective",spiritual
ทางใจ,thaangM jaiM,"adjective, adverb, colloquial",[ทางใจ] mental
ทางชนบท ,thaangM chohnM naH bohtL,adjective,[is] rural
ทางช้างเผือก,thaangM chaangH pheuuakL,noun,[ทางช้างเผือก] The Milky Way
ทางซ้าย ,thaangM saaiH,"adverb, phrase",on the left side; port side (of a ship)
ทางซ้ายมือ ,thaangM saaiH meuuM,adverb,on the left-hand side
ทางด่วน ,thaangM duaanL,noun,freeway; highway; toll road (in Bangkok); expressway
ทางด่วนยกระดับ,thaangM duaanL yohkH raH dapL,noun,elevated expressway
ทางด้านกายภาพ ,thaangM daanF gaaiM yaH phaapF,"adjective, phrase, formal",physical
ทางด้านขวา ,thaangM daanF khwaaR,adverb,on the right side
ทางด้านขวาติดกับตัวบ้านเป็นโรงนาขนาดใหญ่ที่สร้างต่อออกไปหลังประตูไม้บาน ,thaangM daanF khwaaR dtitL gapL dtuaaM baanF bpenM ro:hngM naaM khaL naatL yaiL theeF saangF dtaawL aawkL bpaiM langR bpraL dtuuM maaiH baanM,example sentence,"""On the right, attached to the house, there's a big barn which is connected (to the house) by a wooden gate."""
ทางด้านจิตภาพ ,thaangM daanF jitL phaapF,"adjective, phrase, formal",mental
ทางด้านซ้าย ,thaangM daanF saaiH,adverb,on the left side
ทางด้านฝั่งไทยก็ชัดเจนว่าจะไม่รับคณะผู้สังเกตการณ์จากอินโดนีเซีย,thaangM daanF fangL thaiM gaawF chatH jaehnM waaF jaL maiF rapH khaH naH phuuF sangR gaehtL gaanM jaakL inM do:hM neeM siiaM,example sentence,"""The Thai side has been very clear that it would not accept the delegation of Indonesian observers."""
ทางดำเนิน,thaangM damM neernM,noun,way of living; path of action
ทางดิน ,thaangM dinM,noun,trail
ทางดินกรวด,thaangM dinM gruaatL,noun,gravel path; gravel walkway
ทางเดิน ,thaangM deernM,noun,corridor; walkway; aisle; pathway; trail; sidewalk; footpath; tract
ทางเดินด้านหน้า ,thaangM deernM daanF naaF,noun,front walk
ทางเดินปัสสาวะ,thaangM deernM bpatL saaR waH,noun,urinary tract
ทางเดินไปอาคารหลังนั้นเป็นพื้นเท ต้องเดินอย่างระมัดระวัง,thaangM deernM bpaiM aaM khaanM langR nanH bpenM pheuunH thaehM dtawngF deernM yaangL raH matH raH wangM,example sentence,"""The footpath to this building is a sloping lane; you must be very careful."""
ทางเดินเล็ก ๆ ,thaangM deernM lekH lekH,noun,trail
ทางใดทางหนึ่ง,thaangM daiM thaangM neungL,,one way or another
ทางตรง,thaangM dtrohngM,adverb,directly
ทางตรงข้าม,thaangM dtrohngM khaamF,adverb,the opposite direction; from the opposite perspective
ทางตัน,thaangM dtanM,"noun, phrase",dead end; blind alley
ทางตัน,thaangM dtanM,noun,deadlock; impasse; stalemate
