word,spell,type,meaning
จะได้ให้,jaL daiF haiF,verb,[จะได้ให้] <subject> will be able to give
จะได้อ่าน,jaL daiF aanL,verb,[จะได้อ่าน] <subject> will be able to read
จะตก,jaL dtohkL,"verb, intransitive","[จะตก] will fall, drop or pour down"
จะต้อง,jaL dtawngF,auxiliary verb,[จะต้อง] [auxiliary verb combination] must; will have to
จะต้องกลับ,jaL dtawngF glapL,verb,[จะต้องกลับ] will have to return
จะต้องกลับวันนี้แล้ว,jaL dtawngF glapL wanM neeH laaeoH,"verb, phrase",...shall have to go back today
จะต้องการ,jaL dtawngF gaanM,auxiliary verb,[จะต้องการ] [auxiliary verb combination] will require; will need
จะต้องกิน,jaL dtawngF ginM,verb,[จะต้องกิน] <subject> will have to eat
จะต้องเขียน,jaL dtawngF khiianR,verb,[จะต้องเขียน] <subject> will have to write
จะต้องคล้อย,jaL dtawngF khlaawyH,verb,[จะต้องคล้อย] will have to comply
จะต้องช่วย,jaL dtawngF chuayF,verb,[จะต้องช่วย] <subject> will have to help
จะต้องเชื่อ,jaL dtawngF cheuuaF,verb,[จะต้องเชื่อ] <subject> will have to believe
จะต้องใช้,jaL dtawngF chaiH,verb,[จะต้องใช้] will have to use
จะต้องดื่ม,jaL dtawngF deuumL,verb,[จะต้องดื่ม] <subject> will have to drink
จะต้องเดิน,jaL dtawngF deernM,verb,[จะต้องเดิน] <subject> will have to walk
จะต้องได้,jaL dtawngF daiF,auxiliary verb,[จะต้องได้] [auxiliary verb combination] will have to be able to...
จะต้องได้กิน,jaL dtawngF daiF ginM,verb,[จะต้องได้กิน] <subject> will have to be able to eat
จะต้องได้เขียน,jaL dtawngF daiF khiianR,verb,[จะต้องได้เขียน] <subject> will have to be able to write
จะต้องได้ช่วย,jaL dtawngF daiF chuayF,verb,[จะต้องได้ช่วย] <subject> will have to be able to help
จะต้องได้ดื่ม,jaL dtawngF daiF deuumL,verb,[จะต้องได้ดื่ม] <subject> will have to be able to drink
จะต้องได้เดิน,jaL dtawngF daiF deernM,verb,[จะต้องได้เดิน] <subject> will have to be able to walk
จะต้องได้ทำ,jaL dtawngF daiF thamM,verb,[จะต้องได้ทำ] <subject> will have to be able to do
จะต้องได้ปิด,jaL dtawngF daiF bpitL,verb,[จะต้องได้ปิด] <subject> will have to be able to close
จะต้องได้เปิด,jaL dtawngF daiF bpeertL,verb,[จะต้องได้เปิด] <subject> will have to be able to open
จะต้องได้ไป,jaL dtawngF daiF bpaiM,verb,[จะต้องได้ไป] <subject> will have to be able to go
จะต้องได้พูด,jaL dtawngF daiF phuutF,verb,[จะต้องได้พูด] <subject> will have to be able to speak
จะต้องได้ยิ้ม,jaL dtawngF daiF yimH,verb,[จะต้องได้ยิ้ม] <subject> will have to be able to smile
จะต้องได้รัก,jaL dtawngF daiF rakH,verb,[จะต้องได้รัก] <subject> will have to be able to love
จะต้องได้เล่น,jaL dtawngF daiF lenF,verb,[จะต้องได้เล่น] <subject> will have to be able to play
จะต้องได้ว่า,jaL dtawngF daiF waaF,verb,[จะต้องได้ว่า] <subject> will have to be able to say
จะต้องได้วิ่ง,jaL dtawngF daiF wingF,verb,[จะต้องได้วิ่ง] <subject> will have to be able to run
จะต้องได้ให้,jaL dtawngF daiF haiF,verb,[จะต้องได้ให้] <subject> will have to be able to give
จะต้องได้อ่าน,jaL dtawngF daiF aanL,verb,[จะต้องได้อ่าน] <subject> will have to be able to read
จะต้องทราบ,jaL dtawngF saapF,verb,[จะต้องทราบ] will have to know
จะต้องทำ,jaL dtawngF thamM,verb,[จะต้องทำ] <subject> will have to do
จะต้องนอน,jaL dtawngF naawnM,verb,[จะต้องนอน] will have to sleep
จะต้องบิน,jaL dtawngF binM,verb,[จะต้องบิน] will have to fly
จะต้องปิด,jaL dtawngF bpitL,verb,[จะต้องปิด] <subject> will have to close
จะต้องเป็น,jaL dtawngF bpenM,verb,[จะต้องเป็น] <subject> will have to be
จะต้องเปิด,jaL dtawngF bpeertL,verb,[จะต้องเปิด] <subject> will have to open
จะต้องไป,jaL dtawngF bpaiM,verb,[จะต้องไป] <subject> will have to go
จะต้องพูด,jaL dtawngF phuutF,verb,[จะต้องพูด] <subject> will have to speak
จะต้องมา ,jaL dtawngF maaM,verb,[จะต้องมา] <subject> will have to come
,,,
จะต้องมี,jaL dtawngF meeM,verb,[จะต้องมี] <subject> will have to have
จะต้องไม่,jaL dtawngF maiF,auxiliary verb,[จะต้องไม่] [auxiliary verb combination] must not...; must not be (+verb)-ing
จะต้องไม่กิน,jaL dtawngF maiF ginM,verb,[จะต้องไม่กิน] <subject> will have to not eat
จะต้องไม่เขียน,jaL dtawngF maiF khiianR,verb,[จะต้องไม่เขียน] <subject> will have to not write
จะต้องไม่ช่วย,jaL dtawngF maiF chuayF,verb,[จะต้องไม่ช่วย] <subject> will have to not help
จะต้องไม่เชื่อ,jaL dtawngF maiF cheuuaF,verb,[จะต้องไม่เชื่อ] <subject> will have to disbelieve
จะต้องไม่ดื่ม,jaL dtawngF maiF deuumL,verb,[จะต้องไม่ดื่ม] <subject> will have to not drink
จะต้องไม่เดิน,jaL dtawngF maiF deernM,verb,[จะต้องไม่เดิน] <subject> will have to not walk
จะต้องไม่ได้,jaL dtawngF maiF daiF,auxiliary verb,[จะต้องไม่ได้] [auxiliary verb combination] mustn't be allowed to...
จะต้องไม่ได้กิน,jaL dtawngF maiF daiF ginM,verb,[จะต้องไม่ได้กิน] <subject> will have to be unable to eat
จะต้องไม่ได้เขียน,jaL dtawngF maiF daiF khiianR,verb,[จะต้องไม่ได้เขียน] <subject> will have to be unable to write
จะต้องไม่ได้ช่วย,jaL dtawngF maiF daiF chuayF,verb,[จะต้องไม่ได้ช่วย] <subject> will have to be unable to help
จะต้องไม่ได้ดื่ม,jaL dtawngF maiF daiF deuumL,verb,[จะต้องไม่ได้ดื่ม] <subject> will have to be unable to drink
จะต้องไม่ได้เดิน,jaL dtawngF maiF daiF deernM,verb,[จะต้องไม่ได้เดิน] <subject> will have to be unable to walk
จะต้องไม่ได้ปิด,jaL dtawngF maiF daiF bpitL,verb,[จะต้องไม่ได้ปิด] <subject> will have to be unable to close
จะต้องไม่ได้เปิด,jaL dtawngF maiF daiF bpeertL,verb,[จะต้องไม่ได้เปิด] <subject> will have to be unable to open
จะต้องไม่ได้ไป,jaL dtawngF maiF daiF bpaiM,verb,[จะต้องไม่ได้ไป] <subject> will have to be unable to go
จะต้องไม่ได้ยิ้ม,jaL dtawngF maiF daiF yimH,verb,[จะต้องไม่ได้ยิ้ม] <subject> will have to be unable to smile
จะต้องไม่ได้รัก,jaL dtawngF maiF daiF rakH,verb,[จะต้องไม่ได้รัก] <subject> will have to be unable to love
จะต้องไม่ได้เล่น,jaL dtawngF maiF daiF lenF,verb,[จะต้องไม่ได้เล่น] <subject> will have to be unable to play
จะต้องไม่ได้ว่า,jaL dtawngF maiF daiF waaF,verb,[จะต้องไม่ได้ว่า] <subject> will have to be unable to say
จะต้องไม่ได้วิ่ง,jaL dtawngF maiF daiF wingF,verb,[จะต้องไม่ได้วิ่ง] <subject> will have to be unable to run
จะต้องไม่ได้ให้,jaL dtawngF maiF daiF haiF,verb,[จะต้องไม่ได้ให้] <subject> will have to be unable to give
จะต้องไม่ได้อ่าน,jaL dtawngF maiF daiF aanL,verb,[จะต้องไม่ได้อ่าน] <subject> will have to be unable to read
จะต้องไม่ทำ,jaL dtawngF maiF thamM,verb,[จะต้องไม่ทำ] <subject> will have to not do
จะต้องไม่ปิด,jaL dtawngF maiF bpitL,verb,[จะต้องไม่ปิด] <subject> will have to not close
จะต้องไม่เปิด,jaL dtawngF maiF bpeertL,verb,[จะต้องไม่เปิด] <subject> will have to not open
จะต้องไม่ไป,jaL dtawngF maiF bpaiM,verb,[จะต้องไม่ไป] <subject> will have to not go
จะต้องไม่พูด,jaL dtawngF maiF phuutF,verb,[จะต้องไม่พูด] <subject> will have to not speak
จะต้องไม่มา ,jaL dtawngF maiF maaM,verb,[จะต้องไม่มา] <subject> will have to not come
จะต้องไม่ยิ้ม,jaL dtawngF maiF yimH,verb,[จะต้องไม่ยิ้ม] <subject> will have to not smile
จะต้องไม่รัก,jaL dtawngF maiF rakH,verb,[จะต้องไม่รัก] <subject> will have to not love
จะต้องไม่เล่น,jaL dtawngF maiF lenF,verb,[จะต้องไม่เล่น] <subject> will have to not play
จะต้องไม่ว่า,jaL dtawngF maiF waaF,verb,[จะต้องไม่ว่า] <subject> will have to not say
จะต้องไม่วิ่ง,jaL dtawngF maiF wingF,verb,[จะต้องไม่วิ่ง] <subject> will have to not run
จะต้องไม่ให้,jaL dtawngF maiF haiF,verb,[จะต้องไม่ให้] <subject> will have to not give
จะต้องไม่อ่าน,jaL dtawngF maiF aanL,verb,[จะต้องไม่อ่าน] <subject> will have to not read
จะต้องยิ้ม,jaL dtawngF yimH,verb,[จะต้องยิ้ม] <subject> will have to smile
จะต้องรัก,jaL dtawngF rakH,verb,[จะต้องรัก] <subject> will have to love
จะต้องรู้,jaL dtawngF ruuH,verb,[จะต้องรู้] will have to know
จะต้องเล่น,jaL dtawngF lenF,verb,[จะต้องเล่น] <subject> will have to play
จะต้องว่า,jaL dtawngF waaF,verb,[จะต้องว่า] <subject> will have to say
จะต้องวิ่ง,jaL dtawngF wingF,verb,[จะต้องวิ่ง] <subject> will have to run
จะต้องให้,jaL dtawngF haiF,verb,[จะต้องให้] <subject> will have to give
จะต้องให้ผู้ว่าฯ ทำความเข้าใจกับประชาชนถึงสถานการณ์ที่เกิดขึ้นอย่างชัดเจน,jaL dtawngF haiF phuuF waaF thamM khwaamM khaoF jaiM gapL bpraL chaaM chohnM theungR saL thaanR naH gaanM theeF geertL kheunF yaangL chatH jaehnM,example sentence,We must allow the governor to bring a clear understanding to the people about the events which occurred.
จะต้องออกมา,jaL dtawngF aawkL maaM,verb,[จะต้องออกมา] <subject> (will) have to come out
จะต้องอ่าน,jaL dtawngF aanL,verb,[จะต้องอ่าน] <subject> will have to read
จะต้องอาบน้ำ ,jaL dtawngF aapL naamH,"verb, phrase",[จะต้องอาบน้ำ] will have to bathe
จะตาย,jaL dtaaiM,verb,[จะตาย] will die
จะติดต่อประสานงานกับใครดี,jaL dtitL dtaawL bpraL saanR ngaanM gapL khraiM deeM,example sentence,Whom shall I contact and coordinate with?
,,,
จะถือเป็นโครงการคืนความสุขให้กับประชาชนคนกรุงเทพฯ บ้าง,jaL theuuR bpenM khro:hngM gaanM kheuunM khwaamM sookL haiF gapL bpraL chaaM chohnM khohnM groongM thaehpF baangF,example sentence,[These] are believed to be projects that will return happiness to the people of Bangkok.
จะทราบ,jaL saapF,verb,[จะทราบ] will know
จะทาน,jaL thaanM,verb,[จะทาน] will eat
จะทำ,jaL thamM,verb,[จะทำ] <subject> will do
จะทำให้ประเทศได้คนดีมีความสามารถเข้ามามีอำนาจปกครองประเทศ,jaL thamM haiF bpraL thaehtF daiF khohnM deeM meeM khwaamM saaR maatF khaoF maaM meeM amM naatF bpohkL khraawngM bpraL thaehtF,example sentence,[This approach] would give the nation good and capable people and the power to rule the country.
จะทำอะไรก็ได้ตามอิสระ ว่าง ๆ ถ้าไม่อ่านหนังสือพิมพ์ก็อยู่หน้าคอมพิวเตอร์,jaL thamM aL raiM gaawF daiF dtaamM itL saL raL waangF thaaF maiF aanL nangR seuuR phimM gaawF yuuL naaF khaawmM phiuM dtuuhrM,example sentence,[He] was free to do whatever he wanted; if he was not reading the newspaper he was sitting in front of the computer.
จะทำอะไรหนอ,jaL thamM aL raiM naawR,example sentence,"What is to be done?""; ""What am I [or are we, are you...] going to do, [I wonder]?"
จะทำเองก็ขี้เกียจและกลัวจะไม่เรียบร้อยสวยงาม ,jaL thamM aehngM gaawF kheeF giiatL laeH gluaaM jaL maiF riiapF raawyH suayR ngaamM,example sentence,I am too lazy to do it by myself and afraid that it will not be neat and attractive.
จะโทร,jaL tho:hM,verb,[จะโทร] will call; will telephone
จะนอน,jaL naawnM,verb,[จะนอน] will sleep
จะนอนที่ห้องนี้ด้วยกันได้ไหมครับ,jaL naawnM theeF haawngF neeH duayF ganM daiF maiH khrapH,example sentence, 'Can we sleep together in this room?' [I asked.]
จะนั่ง,jaL nangF,verb,[จะนั่ง] will sit
จะนำรถขยายเสียงเข้ามาไว้ในทำเนียบรัฐบาลและจะปิดประตูทำเนียบทุกด้าน เพื่อป้องกันไม่ให้ตำรวจบุกเข้ามาสลายการชุมนุมได้ง่าย,jaL namM rohtH khaL yaaiR siiangR khaoF maaM waiH naiM thamM niiapF ratH thaL baanM laeH jaL bpitL bpraL dtuuM thamM niiapF thookH daanF pheuuaF bpaawngF ganM maiF haiF dtamM ruaatL bookL khaoF maaM saL laaiR gaanM choomM noomM daiF ngaaiF,example sentence,[We] will bring sound trucks into the Government House and we will close the gates on all sides in order to prevent the police from breaking in and dissipating our gathering too easily.
จะบิน,jaL binM,verb,[จะบิน] will fly
จะปก,jaL bpohkL,verb,[จะปก] will protect
จะปฏิเสธ,jaL bpaL dtiL saehtL,verb,[จะปฏิเสธ] will refuse; will deny
จะปิด,jaL bpitL,verb,[จะปิด] <subject> will close
จะปิดประตูไปทำไมในเมื่อมีคนเดินเข้าออกตลอดเวลา,jaL bpitL bpraL dtuuM bpaiM thamM maiM naiM meuuaF meeM khohnM deernM khaoF aawkL dtaL laawtL waehM laaM,example sentence,Why are you closing the door when there are people walking in and out all the time?
จะเป็น,jaL bpenM,verb,[จะเป็น] <subject> will be
จะเป็นเนื้อผ้าอย่างดีนะครับ สำหรับกันน้ำโดยเฉพาะ สามารถซักเก็บได้เหมือนกับเสื้อทั่วไป,jaL bpenM neuuaH phaaF yaangL deeM naH khrapH samR rapL ganM naamH dooyM chaL phawH saaR maatF sakH gepL daiF meuuanR gapL seuuaF thuaaF bpaiM,example sentence,"[This type of raincoat] is made of good material, specifically made for repelling water; it can be washed and put away to wear again, just like other clothes."
จะเป็นไรไปเล่า ,jaL bpenM raiM bpaiM laoF,"example sentence, colloquial",It's no big deal!
จะเป็นสนามกีฬามาตรฐาน ฟุตซอล ฟุตบอล บาสเกตบอล ฯลฯ,jaL bpenM saL naamR geeM laaM maatF dtraL thaanR footH saawnM footH baawnM baatL gaehtL baawnM laH,example sentence,"It could be a regulation athletic stadium, a football or futsal field, a basketball court, etc."
จะเป็นอย่างไรถ้าผมพูดจาจาบจ้วงสถาบันของคุณ พวกคุณจะทำอย่างไรถ้านายกรัฐมนตรีหรือบรรพบุรุษของคุณถูกสบประมาท,jaL bpenM yaangL raiM thaaF phohmR phuutF jaaM jaapL juaangF saL thaaR banM khaawngR khoonM phuaakF khoonM jaL thamM yaangL raiM thaaF naaM yohkH ratH thaL mohnM dtreeM reuuR banM phaH booL rootL khaawngR khoonM thuukL sohpL bpraL maatL,example sentence,What would happen if I were to criticize and attack your [favorite] institutions; what would you do if the Prime Minister or your ancestors were insulted?
จะเปิด,jaL bpeertL,verb,[จะเปิด] <subject> will open
จะไป,jaL bpaiM,verb,[จะไป] <subject> will go
จะไป,jaL bpaiM,auxiliary verb,[จะไป] [auxiliary verb combination] will go (and do something)
จะไป ก็ไปสิ,jaL bpaiM gaawF bpaiM siL,example sentence,"If you’re going, then go right ahead."
จะไปเดินเล่น,jaL bpaiM deernM lenF,verb,[จะไปเดินเล่น] will go for a walk
จะไปเที่ยว,jaL bpaiM thiaaoF,verb,[จะไปเที่ยว] will go on a trip
จะไปนัดเพื่อน,jaL bpaiM natH pheuuanF,"verb, phrase",...am going to meet a friend
จะไปมัวขับรถอยู่ทำไมล่ะ ในเมื่อมีเครื่องบินให้ขึ้น! ,jaL bpaiM muaaM khapL rohtH yuuL thamM maiM laF naiM meuuaF meeM khreuuangF binM haiF kheunF,"example sentence, colloquial",Why bother with driving when we can fly?!
จะไปรับ,jaL bpaiM rapH,verb,[จะไปรับ] will go and get
จะไปวันนี้ ,jaL bpaiM wanM neeH,example sentence,(I) will go today.
จะไปหรือไม่ไปก็ช่างคุณ! ,jaL bpaiM reuuR maiF bpaiM gaawF changF khoonM,example sentence,Whether you go or not is up to you.
จะไปหา ,jaL bpaiM haaR,verb,[จะไปหา] will go see; will go visit
จะไปไหน,jaL bpaiM naiR,example sentence,Where are you going?
จะไปไหนกันแน่เนี่ย,jaL bpaiM naiR ganM naaeF niiaF,example sentence,Where precisely will we go?
จะไปอีกสามสิบนาที ,jaL bpaiM eekL saamR sipL naaM theeM,example sentence,We will go in 30 minutes.
...จะเผยน้ำคำให้เธอหน้าแดง,jaL pheeuyR namH khamM haiF thuuhrM naaF daaengM,example sentence,...I’ll tell you things that’ll make you blush.
จะเผา,jaL phaoR,verb,[จะเผา] will burn
จะพบ,jaL phohpH,verb,[จะพบ] will meet
จะพบคุณอีก ,jaL phohpH khoonM eekL,verb,will meet you again; will see you again
จะพบว่าผู้คนก้าวเท้ากันราวกับกำลังวิ่งแข่งเข้าเส้นชัย,jaL phohpH waaF phuuF khohnM gaaoF thaaoH ganM raaoM gapL gamM langM wingF khaengL khaoF senF chaiM,example sentence,[We] would find that people walk about like they are racing to the finish line.
จะพอ,jaL phaawM,verb,[จะพอ] will suffice
...จะพาเธอออกไปเที่ยวเลย,jaL phaaM thuuhrM aawkL bpaiM thiaaoF leeuyM,example sentence,...to take you out on a date.
จะพาไปสัมผัสกลิ่นอายของตลาดในกรุงลอนดอน ที่มีเอกลักษณ์โดดเด่นสี่ตลาด ตลาดปลา ดอกไม้ ตลาดแขก และตลาดนัด,jaL phaaM bpaiM samR phatL glinL aaiM khaawngR dtaL laatL naiM groongM laawnM daawnM theeF meeM aehkL gaL lakH do:htL denL seeL dtaL laatL dtaL laatL bplaaM daawkL maaiH dtaL laatL khaaekL laeH dtaL laatL natH,example sentence,"(I) will take you to experience the four uniquely outstanding markets in London: the fish Market, the flower market, the Indian market, and the flea market."
จะพิสูจน์อย่างไร วิพากษ์อย่างไร ตั้งคำถามอย่างไรย่อมเป็นแมวดำ,jaL phiH suutL yaangL raiM wiH phaakF yaangL raiM dtangF khamM thaamR yaangL raiM yaawmF bpenM maaeoM damM,example sentence,"No matter what proof you use, what critiques you form, what questions you ask, the cat is still black."
จะพูด,jaL phuutF,verb,[จะพูด] <subject> will speak
จะฟัน,jaL fanM,verb,[จะฟัน] will fix the situation
จะมา ,jaL maaM,verb,[จะมา] <subject> will come
,,,
จะมาถึง ,jaL maaM theungR,verb,[จะมาถึง] will arive
จะมิพาลปล่อยเจ้ารุดหลุดอกไป,jaL miH phaanM bplaawyL jaoF rootH lootL ohkL bpaiM,example sentence,Then I will no more err and let us live apart.
จะมี,jaL meeM,verb,[จะมี] <subject> will have
จะมีความเปลี่ยนแปลงอะไรเกิดขึ้นบ้างหลังวิกฤตครั้งนี้,jaL meeM khwaamM bpliianL bplaaengM aL raiM geertL kheunF baangF langR wiH gritL khrangH neeH,example sentence,What changes will come about after this crisis passes?
จะมีบ้างบางครั้งที่เห็นแสงไฟจากบ้านเรือนหรือไม่ก็จากเสาไฟตามถนน ,jaL meeM baangF baangM khrangH theeF henR saaengR faiM jaakL baanF reuuanM reuuR maiF gaawF jaakL saoR faiM dtaamM thaL nohnR,example sentence,The only thing you could see was the occasional light from the windows of houses or light from streetlamps along the road.
จะมีวิธีการอย่างไรที่จะทำให้เป็นที่ยอมรับได้มากที่สุด,jaL meeM wiH theeM gaanM yaangL raiM theeF jaL thamM haiF bpenM theeF yaawmM rapH daiF maakF theeF sootL,example sentence,What can be done to make [this group] gain maximum acceptability?
จะมีอยู่บ้างก็เล็ก ๆ น้อย ๆ เป็นปัญหาทางเศรษฐกิจเงินทอง... ,jaL meeM yuuL baangF gaawF lekH lekH naawyH naawyH bpenM bpanM haaR thaangM saehtL thaL gitL ngernM thaawngM,example sentence,If we do have any difficulties they are minor and they usually about money and finances...
จะไม่,jaL maiF,auxiliary verb,[จะไม่] [auxiliary verb combination] will not...; won't...
จะไม่กิน,jaL maiF ginM,verb,[จะไม่กิน] <subject> won't eat
จะไม่เขียน,jaL maiF khiianR,verb,[จะไม่เขียน] <subject> won't write
จะไม่ช่วย,jaL maiF chuayF,verb,[จะไม่ช่วย] <subject> won't help
จะไม่เชื่อ,jaL maiF cheuuaF,verb,[จะไม่เชื่อ] <subject> won't believe
จะไม่ดื่ม,jaL maiF deuumL,verb,[จะไม่ดื่ม] <subject> won't drink
จะไม่เดิน,jaL maiF deernM,verb,[จะไม่เดิน] <subject> won't walk
จะไม่ได้,jaL maiF daiF,auxiliary verb,[จะไม่ได้] [auxiliary verb combination] will not be able to...
จะไม่ได้กิน,jaL maiF daiF ginM,verb,[จะไม่ได้กิน] <subject> won't be able to eat
จะไม่ได้เขียน,jaL maiF daiF khiianR,verb,[จะไม่ได้เขียน] <subject> won't be able to write
จะไม่ได้ช่วย,jaL maiF daiF chuayF,verb,[จะไม่ได้ช่วย] <subject> won't be able to help
จะไม่ได้เชื่อ,jaL maiF daiF cheuuaF,verb,[จะไม่ได้เชื่อ] <subject> won't be able to believe
จะไม่ได้ดื่ม,jaL maiF daiF deuumL,verb,[จะไม่ได้ดื่ม] <subject> won't be able to drink
จะไม่ได้เดิน,jaL maiF daiF deernM,verb,[จะไม่ได้เดิน] <subject> won't be able to walk
จะไม่ได้ทำ,jaL maiF daiF thamM,verb,[จะไม่ได้ทำ] <subject> won't be able to do
จะไม่ได้ปิด,jaL maiF daiF bpitL,verb,[จะไม่ได้ปิด] <subject> won't be able to close
จะไม่ได้เปิด,jaL maiF daiF bpeertL,verb,[จะไม่ได้เปิด] <subject> won't be able to open
จะไม่ได้ไป,jaL maiF daiF bpaiM,verb,[จะไม่ได้ไป] <subject> won't be able to go
จะไม่ได้พูด,jaL maiF daiF phuutF,verb,[จะไม่ได้พูด] <subject> won't be able to speak
จะไม่ได้มา ,jaL maiF daiF maaM,verb,[จะไม่ได้มา] <subject> won't be able to come
จะไม่ได้มี,jaL maiF daiF meeM,verb,[จะไม่ได้มี] <subject> won't be able to have
จะไม่ได้ยิ้ม,jaL maiF daiF yimH,verb,[จะไม่ได้ยิ้ม] <subject> won't be able to smile
จะไม่ได้รัก,jaL maiF daiF rakH,verb,[จะไม่ได้รัก] <subject> won't be able to love
จะไม่ได้เล่น,jaL maiF daiF lenF,verb,[จะไม่ได้เล่น] <subject> won't be able to play
จะไม่ได้ว่า,jaL maiF daiF waaF,verb,[จะไม่ได้ว่า] <subject> won't be able to say
จะไม่ได้วิ่ง,jaL maiF daiF wingF,verb,[จะไม่ได้วิ่ง] <subject> won't be able to run
จะไม่ได้ให้,jaL maiF daiF haiF,verb,[จะไม่ได้ให้] <subject> won't be able to give
จะไม่ได้อ่าน,jaL maiF daiF aanL,verb,[จะไม่ได้อ่าน] <subject> won't be able to read
จะไม่ทำ,jaL maiF thamM,verb,[จะไม่ทำ] <subject> won't do
จะไม่ปิด,jaL maiF bpitL,verb,[จะไม่ปิด] <subject> won't close
จะไม่เปิด,jaL maiF bpeertL,verb,[จะไม่เปิด] <subject> won't open
จะไม่ไป ,jaL maiF bpaiM,verb,[จะไม่ไป] <subject> won't go
จะไม่ไปพันธ์ทิพย์แน่นอน,jaL maiF bpaiM phanM thipH naaeF naawnM,example sentence,[We] won’t go to Pantip for sure.
จะไม่พูด,jaL maiF phuutF,verb,[จะไม่พูด] <subject> won't speak
จะไม่มา ,jaL maiF maaM,verb,[จะไม่มา] <subject> won't come
จะไม่มี,jaL maiF meeM,verb,[จะไม่มี] <subject> won't have
จะไม่มีการต่อสู้ที่จบเร็ว,jaL maiF meeM gaanM dtaawL suuF theeF johpL reoM,example sentence,There will be no quick end to the struggle.
จะไม่ยิ้ม,jaL maiF yimH,verb,[จะไม่ยิ้ม] <subject> won't smile
จะไม่ร้อนไปหรือ,jaL maiF raawnH bpaiM reuuR,"verb, phrase",...won’t it be too hot?
จะไม่รัก,jaL maiF rakH,verb,[จะไม่รัก] <subject> won't love
จะไม่เล่น,jaL maiF lenF,verb,[จะไม่เล่น] <subject> won't play
จะไม่ว่า,jaL maiF waaF,verb,[จะไม่ว่า] <subject> won't say
จะไม่วิ่ง,jaL maiF wingF,verb,[จะไม่วิ่ง] <subject> won't run
,,,
จะไม่ให้,jaL maiF haiF,verb,[จะไม่ให้] <subject> won't give
จะไม่อ่าน,jaL maiF aanL,verb,[จะไม่อ่าน] <subject> won't read
จะย้าย,jaL yaaiH,verb,[จะย้าย] will move; will transfer
จะยิ้ม,jaL yimH,verb,[จะยิ้ม] <subject> will smile
จะยุ่ง,jaL yoongF,verb,[จะยุ่ง] will be involved with; will mix with
จะเย็บ,jaL yepH,verb,[จะเย็บ] will sew
จะโยน,jaL yo:hnM,verb,[จะโยน] will throw
จะรบกวน,jaL rohpH guaanM,verb,[จะรบกวน] will disturb
จะร่วมใจรักกันได้ก็ต้องยอมให้อภัยแก่ความผิดพลาดที่แล้วมาของอีกฝ่ายหนึ่ง,jaL ruaamF jaiM rakH ganM daiF gaawF dtawngF yaawmM haiF aL phaiM gaaeL khwaamM phitL phlaatF theeF laaeoH maaM khaawngR eekL faaiL neungL,example sentence,In order to reconcile and love each other we must be willing to mutually forgive our past mistakes.
จะรอ,jaL raawM,verb,[จะรอ] will wait
จะร้อน,jaL raawnH,verb,[จะร้อน] will be hot
จะรัก,jaL rakH,verb,[จะรัก] <subject> will love
จะรักเธอจนกว่า ชีวิตจะหาไม่,jaL rakH thuuhrM johnM gwaaL cheeM witH jaL haaR maiF,example sentence,I will love you until my dying day.
จะรังเกียจไหมครับ ถ้า,jaL rangM giiatL maiH khrapH thaaF,"phrase, formal",Would you mind if... ?
จะรังเกียจไหมครับ ถ้าผมจะขอเบอร์โทรศัพท์ ,jaL rangM giiatL maiH khrapH thaaF phohmR jaL khaawR buuhrM tho:hM raH sapL,"example sentence, formal","[polite request made by male] ""Would you mind if I asked for your phone number?"
จะรังเกียจไหมครับ ถ้าผมจะรบกวนขอใช้โทรศัพท์? ,jaL rangM giiatL maiH khrapH thaaF phohmR jaL rohpH guaanM khaawR chaiH tho:hM raH sapL,"example sentence, formal","[polite request made by male] ""Would you mind if I use the phone?"
จะรังเกียจไหมครับ ถ้าผมจะรบกวนขอใช้ห้องน้ำ? ,jaL rangM giiatL maiH khrapH thaaF phohmR jaL rohpH guaanM khaawR chaiH haawngF naamH,"example sentence, formal","[polite request made by male] ""Would you mind if I use the restroom?"
จะรังเกียจไหมคะ ถ้า ,jaL rangM giiatL maiH khaH thaaF,"example sentence, formal","[polite request made by female] ""Would you mind if I...?"
จะรังเกียจไหมคะ ถ้าดิฉันจะรบกวนขอใช้โทรศัพท์? ,jaL rangM giiatL maiH khaH thaaF diL chanR jaL rohpH guaanM khaawR chaiH tho:hM raH sapL,"example sentence, formal","[polite request made by female] ""Would you mind if I use the phone?"
จะรังเกียจไหมคะ ถ้าดิฉันจะรบกวนขอใช้ห้องน้ำ? ,jaL rangM giiatL maiH khaH thaaF diL chanR jaL rohpH guaanM khaawR chaiH haawngF naamH,"example sentence, formal","[polite request made by female] ""Would you mind if I use the restroom?"
จะรับ,jaL rapH,verb,[จะรับ] will get
จะรู้,jaL ruuH,verb,[จะรู้] will know
จะรู้ไปทำไม,jaL ruuH bpaiM thamM maiM,example sentence,Why do you want to know?
จะเรียก,jaL riiakF,,[จะเรียก] will call
จะเรียกว่าหลงใหลเลยก็ว่าได้ ,jaL riiakF waaF lohngR laiR leeuyM gaawF waaF daiF,example sentence,You could even say that he was absolutely crazy about them.
จะเรียน,jaL riianM,verb,[จะเรียน] will study
จะลองดู ,jaL laawngM duuM,verb,[จะลองดู] [will] try (it) (out); [conditional] [aux. v. +] ...to try (it) (out)
