word,spell,type,meaning
ยังคง ,yangM khohngM,verb,to remain; continue
ยังคงมติเดิม,yangM khohngM maH dtiL deermM,verb,[is] still of the same opinion; continues to maintain the same position
ยังคงอยู่,yangM khohngM yuuL,verb,still existing
ยังครับ คุณต้องการจะเช่าไหม ,yangM khrapH khoonM dtawngF gaanM jaL chaoF maiH,example sentence,"""Not yet, do you want to rent it?"""
ยังคราบบบ...ยังไม่พอ,yangM khraapF yangM maiF phaawM,example sentence,"""And, that’s not all!"""
ยังค่ะ ,yangM khaF,example sentence,"[spoken by a female] ""No, not yet."""
ยังงั้น,yangM nganH,"adverb, colloquial",like that; similarly; that way; in that cast
ยังงั้น คุณไม่เต็มใจรับเขาเป็นสามีตัวเองอีกหรือ,yangM nganH khoonM maiF dtemM jaiM rapH khaoR bpenM saaR meeM dtuaaM aehngM eekL reuuR,example sentence,"""In that case, you no longer really wish to have him as your husband?"""
ยังงั้นหรือ,yangM nganH reuuR,"interjection, example sentence","""Is that so?"""
ยังไง ,yangM ngaiM,"adverb, phrase, colloquial","[a colloquial way of saying] ""how?"" or ""in what way?""; in any event; no matter what"
ยังไง ถึงเขียนหนังสือยังงั้นล่ะ,yangM ngaiM theungR khiianR nangR seuuR yangM nganH laF,example sentence,"""How is it that you’re writing like that?"""
ยังจะ,yangM jaL,auxiliary verb,[ยังจะ] [auxiliary verb combination] is still...; could still...
ยังช่วย,yangM chuayF,verb,[ยังช่วย] <subject> still helps
ยังชีพ,yangM cheepF,verb,"to preserve, support, or sustain life"
ยังเชื่อ,yangM cheuuaF,verb,[ยังเชื่อ] <subject> still believes
ยังดื่ม,yangM deuumL,verb,[ยังดื่ม] <subject> still drinks
ยังเดิน,yangM deernM,verb,[ยังเดิน] <subject> still walks
ยังตก,yangM dtohkL,verb,[ยังตก] could still fall; may still fall; can still fall
ยังเติร์ก,yangM dteerkL,proper noun,"""Young Turk"" [see notes]"
ยังถือเป็นผู้ใหญ่ที่เป็นหลักของบ้านเมือง ที่พร้อมด้วยคุณวุฒิและวัยวุฒิ,yangM theuuR bpenM phuuF yaiL theeF bpenM lakL khaawngR baanF meuuangM theeF phraawmH duayF khoonM naH wootH laeH waiM yaH wootH,example sentence,"""[He] is regarding as senior person who is an important national figure; he has both qualifications and seniority."""
ยังทราบ,yangM saapF,verb,[ยังทราบ] could still know; may come to know
ยังทำ,yangM thamM,verb,[ยังทำ] <subject> still does
ยังทำหน้าที่เป็นเหมือน ซัพพลายเออร์ ที่ผลิตอะไรต่อมิอะไรส่งไปให้ญี่ปุ่นด้วยเช่นเดียวกัน,yangM thamM naaF theeF bpenM meuuanR sapH phlaaiM uuhrM theeF phaL litL aL raiM dtaawL miH aL raiM sohngL bpaiM haiF yeeF bpoonL duayF chenF diaaoM ganM,example sentence,...but the region will also serve as a “supplier” which manufactures various and sundry parts for Japan.
ยังน้อย ,yangM naawyH,,at least; at minimum
ยังน้อย,yangM naawyH,adjective,[is] still small; still few
ยังปรึกษากันอยู่,yangM bpreukL saaR ganM yuuL,"verb, phrase",...are still consulting each other
ยังปิด,yangM bpitL,verb,[ยังปิด] <subject> still closes
ยังปิดอยู่,yangM bpitL yuuL,"verb, phrase",...is still closed
ยังเป็น,yangM bpenM,verb,[ยังเป็น] <subject> still is
ยังเปิด,yangM bpeertL,verb,[ยังเปิด] <subject> still opens
ยังไป,yangM bpaiM,verb,[ยังไป] <subject> still goes
ยังไปไม่ได้ เพราะงานยังไม่เสร็จ ,yangM bpaiM maiF daiF phrawH ngaanM yangM maiF setL,example sentence,"""I cannot go because my work is not finished yet."""
ยังผล,yangM phohnR,verb,to cause to happen
ยังพูด,yangM phuutF,verb,[ยังพูด] <subject> still speaks
...ยังมองไม่เห็นหนทางสู่ชัยชนะ,yangM maawngM maiF henR hohnR thaangM suuL chaiM chaH naH,"verb, phrase",...do not yet see a path to victory
ยังมา ,yangM maaM,verb,[ยังมา] <subject> still comes
ยังมี,yangM meeM,verb,[ยังมี] <subject> still has
ยังมี ,yangM meeM,,still has...; still have...; there still is
ยังมีบุคคลในประวัติศาสตร์ไทยซึ่งได้ถูกบันทึกเอาไว้ว่า คือ วีรสตรีผู้กล้าหาญและมีคุณต่อแผ่นดิน ,yangM meeM bookL khohnM naiM bpraL watL saatL thaiM seungF daiF thuukL banM theukH aoM waiH waaF kheuuM weeM raH saL dtreeM phuuF glaaF haanR laeH meeM khoonM dtaawL phaenL dinM,example sentence,"""There are also individuals in Thai history who are noteworthy, that is, heroines who are both courageous and who benefited the kingdom."""
ยังไม่,yangM maiF,auxiliary verb,[ยังไม่] [auxiliary verb combination] still did not...; still has not...; not yet...
ยังไม่กิน,yangM maiF ginM,verb,[ยังไม่กิน] <subject> still hasn't eaten
ยังไม่เขียน,yangM maiF khiianR,verb,[ยังไม่เขียน] <subject> still hasn't written
ยังไม่ครบสามสิบ ผมก็เริ่มคิดถึงการเกษียณแล้ว,yangM maiF khrohpH saamR sipL phohmR gaawF reermF khitH theungR gaanM gaL siianR laaeoH,example sentence,"""I am not yet thirty years old, [but] I have begun to think about my retirement."""
ยังไม่ค่อยหิวน่ะครับ ,yangM maiF khaawyF hiuR naF khrapH,"example sentence, formal","""I'm not quite hungry yet."""
ยังไม่คิด,yangM maiF khitH,verb,[ยังไม่คิด] still haven't thought
ยังไม่เคย,yangM maiF kheeuyM,auxiliary verb,[ยังไม่เคย] [auxiliary verb combination] still has never...
ยังไม่เคยกิน,yangM maiF kheeuyM ginM,verb,[ยังไม่เคยกิน] <subject> still has never eaten
ยังไม่เคยเขียน,yangM maiF kheeuyM khiianR,verb,[ยังไม่เคยเขียน] <subject> still has never written
ยังไม่เคยช่วย,yangM maiF kheeuyM chuayF,verb,[ยังไม่เคยช่วย] <subject> still has never helped
ยังไม่เคยเชื่อ,yangM maiF kheeuyM cheuuaF,verb,[ยังไม่เคยเชื่อ] <subject> still has never believed
ยังไม่เคยดื่ม,yangM maiF kheeuyM deuumL,verb,[ยังไม่เคยดื่ม] <subject> still has never drunk
ยังไม่เคยเดิน,yangM maiF kheeuyM deernM,verb,[ยังไม่เคยเดิน] <subject> still has never walked
ยังไม่เคยทำ,yangM maiF kheeuyM thamM,verb,[ยังไม่เคยทำ] <subject> still has never done
ยังไม่เคยปิด,yangM maiF kheeuyM bpitL,verb,[ยังไม่เคยปิด] <subject> still has never closed
ยังไม่เคยเปิด,yangM maiF kheeuyM bpeertL,verb,[ยังไม่เคยเปิด] <subject> still has never opened
ยังไม่เคยไป,yangM maiF kheeuyM bpaiM,verb,[ยังไม่เคยไป] <subject> still has never gone
ยังไม่เคยพูด,yangM maiF kheeuyM phuutF,verb,[ยังไม่เคยพูด] <subject> still has never spoken
ยังไม่เคยมา ,yangM maiF kheeuyM maaM,verb,[ยังไม่เคยมา] <subject> still has never come
ยังไม่เคยมี,yangM maiF kheeuyM meeM,verb,[ยังไม่เคยมี] <subject> still has never had
ยังไม่เคยยิ้ม,yangM maiF kheeuyM yimH,verb,[ยังไม่เคยยิ้ม] <subject> still has never smiled
ยังไม่เคยรัก,yangM maiF kheeuyM rakH,verb,[ยังไม่เคยรัก] <subject> still has never loved
ยังไม่เคยรับประทาน,yangM maiF kheeuyM rapH bpraL thaanM,verb,[ยังไม่เคยรับประทาน] still has/have never eaten
ยังไม่เคยเล่น,yangM maiF kheeuyM lenF,verb,[ยังไม่เคยเล่น] <subject> still has never played
ยังไม่เคยว่า,yangM maiF kheeuyM waaF,verb,[ยังไม่เคยว่า] <subject> still has never said
ยังไม่เคยวิ่ง,yangM maiF kheeuyM wingF,verb,[ยังไม่เคยวิ่ง] <subject> still has never run
ยังไม่เคยให้,yangM maiF kheeuyM haiF,verb,[ยังไม่เคยให้] <subject> still has never given
ยังไม่เคยอ่าน,yangM maiF kheeuyM aanL,verb,[ยังไม่เคยอ่าน] <subject> still has never read
ยังไม่จริงจัง,yangM maiF jingM jangM,verb,[ยังไม่จริงจัง] is not yet serious (about)
ยังไม่เจริญเติบโตเต็มที่ ,yangM maiF jaL reernM dteerpL dto:hM dtemM theeF,"adjective, phrase, formal",immature
ยังไม่ช่วย,yangM maiF chuayF,verb,[ยังไม่ช่วย] <subject> still hasn't helped
ยังไม่เชื่อ,yangM maiF cheuuaF,verb,[ยังไม่เชื่อ] <subject> still can't believe
ยังไม่ดื่ม,yangM maiF deuumL,verb,[ยังไม่ดื่ม] <subject> still hasn't drunk
ยังไม่เดิน,yangM maiF deernM,verb,[ยังไม่เดิน] <subject> still hasn't walked
ยังไม่ได้,yangM maiF daiF,auxiliary verb,[ยังไม่ได้] [auxiliary verb combination] still has not been able to...
ยังไม่ได้กิน,yangM maiF daiF ginM,verb,[ยังไม่ได้กิน] <subject> still hasn't been able to eat
ยังไม่ได้เขียน,yangM maiF daiF khiianR,verb,[ยังไม่ได้เขียน] <subject> still hasn't been able to write
ยังไม่ได้ช่วย,yangM maiF daiF chuayF,verb,[ยังไม่ได้ช่วย] <subject> still hasn't been able to help
ยังไม่ได้เชื่อ,yangM maiF daiF cheuuaF,verb,[ยังไม่ได้เชื่อ] <subject> still hasn't been able to believe
ยังไม่ได้ดื่ม,yangM maiF daiF deuumL,verb,[ยังไม่ได้ดื่ม] <subject> still hasn't been able to drink
ยังไม่ได้เดิน,yangM maiF daiF deernM,verb,[ยังไม่ได้เดิน] <subject> still hasn't been able to walk
ยังไม่ได้ทำ,yangM maiF daiF thamM,verb,[ยังไม่ได้ทำ] <subject> still hasn't been able to do
ยังไม่ได้ปิด,yangM maiF daiF bpitL,verb,[ยังไม่ได้ปิด] <subject> still hasn't been able to close
ยังไม่ได้เปิด,yangM maiF daiF bpeertL,verb,[ยังไม่ได้เปิด] <subject> still hasn't been able to open
ยังไม่ได้ไป,yangM maiF daiF bpaiM,verb,[ยังไม่ได้ไป] <subject> still hasn't been able to go
ยังไม่ได้พูด,yangM maiF daiF phuutF,verb,[ยังไม่ได้พูด] <subject> still hasn't been able to speak
ยังไม่ได้มา ,yangM maiF daiF maaM,verb,[ยังไม่ได้มา] <subject> still hasn't been able to come
ยังไม่ได้มี,yangM maiF daiF meeM,verb,[ยังไม่ได้มี] <subject> still hasn't been able to have
ยังไม่ได้ยิ้ม,yangM maiF daiF yimH,verb,[ยังไม่ได้ยิ้ม] <subject> still hasn't been able to smile
ยังไม่ได้รัก,yangM maiF daiF rakH,verb,[ยังไม่ได้รัก] <subject> still hasn't been able to love
ยังไม่ได้เล่น,yangM maiF daiF lenF,verb,[ยังไม่ได้เล่น] <subject> still hasn't been able to play
ยังไม่ได้ว่า,yangM maiF daiF waaF,verb,[ยังไม่ได้ว่า] <subject> still hasn't been able to say
ยังไม่ได้วิ่ง,yangM maiF daiF wingF,verb,[ยังไม่ได้วิ่ง] <subject> still hasn't been able to run
ยังไม่ได้ให้,yangM maiF daiF haiF,verb,[ยังไม่ได้ให้] <subject> still hasn't been able to give
ยังไม่ได้อ่าน,yangM maiF daiF aanL,verb,[ยังไม่ได้อ่าน] <subject> still hasn't been able to read
ยังไม่ต้อง,yangM maiF dtawngF,verb,[ยังไม่ต้อง] [auxiliary verb combination] still don't have to...
ยังไม่ต้องกลับ,yangM maiF dtawngF glapL,verb,[ยังไม่ต้องกลับ] still don't have to return
ยังไม่ต้องกิน,yangM maiF dtawngF ginM,verb,[ยังไม่ต้องกิน] <subject> still doesn't have to eat
ยังไม่ต้องเขียน,yangM maiF dtawngF khiianR,verb,[ยังไม่ต้องเขียน] <subject> still doesn't have to write
ยังไม่ต้องช่วย,yangM maiF dtawngF chuayF,verb,[ยังไม่ต้องช่วย] <subject> still doesn't have to help
ยังไม่ต้องเชื่อ,yangM maiF dtawngF cheuuaF,verb,[ยังไม่ต้องเชื่อ] <subject> still doesn't have to believe
ยังไม่ต้องดื่ม,yangM maiF dtawngF deuumL,verb,[ยังไม่ต้องดื่ม] <subject> still doesn't have to drink
ยังไม่ต้องเดิน,yangM maiF dtawngF deernM,verb,[ยังไม่ต้องเดิน] <subject> still doesn't have to walk
ยังไม่ต้องทำ,yangM maiF dtawngF thamM,verb,[ยังไม่ต้องทำ] <subject> still doesn't have to do
ยังไม่ต้องปิด,yangM maiF dtawngF bpitL,verb,[ยังไม่ต้องปิด] <subject> still doesn't have to close
ยังไม่ต้องเปิด,yangM maiF dtawngF bpeertL,verb,[ยังไม่ต้องเปิด] <subject> still doesn't have to open
ยังไม่ต้องไป,yangM maiF dtawngF bpaiM,verb,[ยังไม่ต้องไป] <subject> still doesn't have to go
ยังไม่ต้องพูด,yangM maiF dtawngF phuutF,verb,[ยังไม่ต้องพูด] <subject> still doesn't have to speak
ยังไม่ต้องมา ,yangM maiF dtawngF maaM,verb,[ยังไม่ต้องมา] <subject> still doesn't have to come
ยังไม่ต้องมี,yangM maiF dtawngF meeM,verb,[ยังไม่ต้องมี] <subject> still doesn't have to have
ยังไม่ต้องยิ้ม,yangM maiF dtawngF yimH,verb,[ยังไม่ต้องยิ้ม] <subject> still doesn't have to smile
ยังไม่ต้องรัก,yangM maiF dtawngF rakH,verb,[ยังไม่ต้องรัก] <subject> still doesn't have to love
ยังไม่ต้องเล่น,yangM maiF dtawngF lenF,verb,[ยังไม่ต้องเล่น] <subject> still doesn't have to play
ยังไม่ต้องว่า,yangM maiF dtawngF waaF,verb,[ยังไม่ต้องว่า] <subject> still doesn't have to say
ยังไม่ต้องวิ่ง,yangM maiF dtawngF wingF,verb,[ยังไม่ต้องวิ่ง] <subject> still doesn't have to run
ยังไม่ต้องให้,yangM maiF dtawngF haiF,verb,[ยังไม่ต้องให้] <subject> still doesn't have to give
ยังไม่ต้องอ่าน,yangM maiF dtawngF aanL,verb,[ยังไม่ต้องอ่าน] <subject> still doesn't have to read
ยังไม่ถึงขั้นที่จะเรียกว่า ตลาดอสังหาริมทรัพย์ บ้านจัดสรร คอนโดมิเนียม เปิดศึกสู้กันด้วยสงครามราคา,yangM maiF theungR khanF theeF jaL riiakF waaF dtaL laatL aL sangR haaR rimM maH sapH baanF jatL sanR khaawnM do:hM miH niiamM bpeertL seukL suuF ganM duayF sohngR khraamM raaM khaaM,example sentence,"""It has not yet come to the point that we can say that the real estate market, [including] housing estates and condominiums, has entered into a price war."""
ยังไม่ทันข้ามคืนเขาก็ต้องกลับมาหาลูกเพราะทนคิดถึงไม่ไหว,yangM maiF thanM khaamF kheuunM khaoR gaawF dtawngF glapL maaM haaR luukF phrawH thohnM khitH theungR maiF waiR,example sentence,"""He was not away even over night and he had to go home to see his kids because he could not stand to be away from them."""
ยังไม่ทำ,yangM maiF thamM,verb,[ยังไม่ทำ] <subject> still hasn't done
ยังไม่นับนั่งมอเตอร์ไซค์รับจ้างจากวินหน้าหมู่บ้านไปยังถนนใหญ่ซึ่งต้องจ่ายเที่ยวละ ๑๕ บาท ซึ่งถือว่าแพงเอาการ,yangM maiF napH nangF maawM dtuuhrM saiM rapH jaangF jaakL winM naaF muuL baanF bpaiM yangM thaL nohnR yaiL seungF dtawngF jaaiL thiaaoF laH sipL haaF baatL seungF theuuR waaF phaaengM aoM gaanM,example sentence,"""[This trip] still does not include riding on a motorcycle taxi from the taxi stand in front of our village to the major road for which I have to pay 15 baht which is pretty expensive."""
ยังไม่แน่,yangM maiF naaeF,phrase,I'm not sure.
ยังไม่บรรลุนิติภาวะ,yangM maiF banM looH niH dtiL phaaM waH,adjective,underage; immature
ยังไม่ปิด,yangM maiF bpitL,verb,[ยังไม่ปิด] <subject> still hasn't closed
ยังไม่เปิด,yangM maiF bpeertL,verb,[ยังไม่เปิด] <subject> still hasn't opened
ยังไม่ไป,yangM maiF bpaiM,verb,[ยังไม่ไป] <subject> still hasn't gone
ยังไม่พบ,yangM maiF phohpH,verb,[ยังไม่พบ] still has not found
ยังไม่พบกับคำตอบ ว่าควรจะเลือกทางไหน,yangM maiF phohpH gapL khamM dtaawpL waaF khuaanM jaL leuuakF thaangM naiR,example sentence,"(*) ""[I] have still not found the answer about which path I should take."""
ยังไม่พร้อม ,yangM maiF phraawmH,adjective,not ready yet
ยังไม่พอ กลับมาโตเกียวเจอข่าวใหญ่ต้อนรับทันที่ไต้ฝุ่นเข้าครับ,yangM maiF phaawM glapL maaM dto:hM giaaoM juuhrM khaaoL yaiL dtaawnF rapH thanM theeF dtaiF foonL khaoF khrapH,example sentence,"""If this weren’t enough, when we got back to Tokyo we were greeted with the news that a typhoon was about to hit."""
ยังไม่พูด,yangM maiF phuutF,verb,[ยังไม่พูด] <subject> still hasn't spoken
ยังไม่มา ,yangM maiF maaM,verb,[ยังไม่มา] <subject> still hasn't come
ยังไม่มาค่ะ ,yangM maiF maaM khaF,example sentence,"[spoken by a female] ""(No,) it has not yet come."""
ยังไม่มี,yangM maiF meeM,verb,[ยังไม่มี] <subject> still hasn't had
ยังไม่มีข้อเท็จจริงปรากฏต่อสาธารณะ,yangM maiF meeM khaawF thetH jingM bpraaM gohtL dtaawL saaR thaaM raH naH,example sentence,"""No facts have been publicly disclosed."""
ยังไม่มีหลักฐานบ่งชัดว่าคลื่นแม่เหล็กจากจอภาพเป็นภัยต่อสุขภาพของผู้ใช้,yangM maiF meeM lakL thaanR bohngL chatH waaF khleuunF maaeF lekL jaakL jaawM phaapF bpenM phaiM dtaawL sookL khaL phaapF khaawngR phuuF chaiH,example sentence,"""There is not yet any evidence which clearly indicates that electro-magnetic waves from [a television or computer] screen is dangerous to the health of the user."""
ยังไม่ยิ้ม,yangM maiF yimH,verb,[ยังไม่ยิ้ม] <subject> still hasn't smiled
ยังไม่ยืดเลย,yangM maiF yeuutF leeuyM,"verb, phrase",...hasn’t stretched yet
ยังไม่รัก,yangM maiF rakH,verb,[ยังไม่รัก] <subject> still hasn't loved
ยังไม่รู้ ,yangM maiF ruuH,example sentence,"""I don't know yet."""
ยังไม่รู้เลย ,yangM maiF ruuH leeuyM,example sentence,"""I still don’t know at all."""
ยังไม่ลุล่วง,yangM maiF looH luaangF,verb,[ยังไม่ลุล่วง] is not yet finished
ยังไม่เล่น,yangM maiF lenF,verb,[ยังไม่เล่น] <subject> still hasn't played
ยังไม่ว่า,yangM maiF waaF,verb,[ยังไม่ว่า] <subject> still hasn't said
ยังไม่วิ่ง,yangM maiF wingF,verb,[ยังไม่วิ่ง] <subject> still hasn't run
ยังไม่สมบูรณ์ ,yangM maiF sohmR buunM,"adjective, phrase, formal",immature
ยังไม่เสร็จ,yangM maiF setL,verb,[ยังไม่เสร็จ] is still not finished
ยังไม่เสร็จครับ ,yangM maiF setL khrapH,example sentence,"[spoken by male] ""It is not finished."""
ยังไม่หมด,yangM maiF mohtL,"adjective, phrase",[is] not yet consumed; not yet empty; not yet completed
ยังไม่เห็น,yangM maiF henR,verb,[ยังไม่เห็น] to not yet see
ยังไม่ให้,yangM maiF haiF,verb,[ยังไม่ให้] <subject> still hasn't given
ยังไม่อนุมัติให้จนกว่าร่างพระราชบัญญัติว่าด้วยความปลอดภัยทางชีวภาพจะแล้วเสร็จพร้อมมีผลบังคับใช้,yangM maiF aL nooH matH haiF johnM gwaaL raangF phraH raatF chaH banM yatL waaF duayF khwaamM bplaawtL phaiM thaangM cheeM waH phaapF jaL laaeoH setL phraawmH meeM phohnR bangM khapH chaiH,example sentence,"""Permission will not be given until the legislation regarding biological safety is completed and has become effective."""
ยังไม่อันตรายทั้งระบบ,yangM maiF anM dtaL raaiM thangH raH bohpL,example sentence,"""The entire system is not yet in danger."""
ยังไม่อ่าน,yangM maiF aanL,verb,[ยังไม่อ่าน] <subject> still hasn't read
ยังยิ้ม,yangM yimH,verb,[ยังยิ้ม] <subject> still smiles
ยังเยาว์วัย ,yangM yaoM waiM,"adjective, phrase, formal",[of the human age] immature; minor; young
ยังรัก,yangM rakH,verb,[ยังรัก] <subject> still loves
ยังรู้,yangM ruuH,verb,[ยังรู้] still knows; could yet know; can still know
ยังรู้สึกติดตามมาจนถึงวันนี้ แม้นั่นก็เกือบสามสิบปีมาแล้ว,yangM ruuH seukL dtitL dtaamM maaM johnM theungR wanM neeH maaeH nanF gaawF geuuapL saamR sipL bpeeM maaM laaeoH,example sentence,"""I still felt that we were close to each other even today, almost thirty years later."""
ยังเล่น,yangM lenF,verb,[ยังเล่น] <subject> still plays
ยังเล่าไม่จบ เขาก็โกรธซะแล้ว ,yangM laoF maiF johpL khaoR gaawF gro:htL saH laaeoH,example sentence,"""I haven’t finished telling him the whole story, and he gets mad!"""
ยังว่า,yangM waaF,verb,[ยังว่า] <subject> still says
ยังวิ่ง,yangM wingF,verb,[ยังวิ่ง] <subject> still runs
ยังแวะผ่านไปมองอำเภอต่าง ๆ ที่อยู่ระหว่างทางได้,yangM waeH phaanL bpaiM maawngM amM phuuhrM dtaangL dtaangL theeF yuuL raH waangL thaangM daiF,example sentence,"""[And] I still had time to pass through and look at several districts which lay between them."""
ยังให้,yangM haiF,verb,[ยังให้] <subject> still gives
ยังอยากเข้าไปดู,yangM yaakL khaoF bpaiM duuM,"verb, phrase",...still would like to go in and see
ยังอยากจะเข้าไปดู,yangM yaakL jaL khaoF bpaiM duuM,"verb, phrase",...still would like to go in and see
ยังอยู่,yangM yuuL,verb,[ยังอยู่] is still (located at); still exists
ยังอยู่,yangM yuuL,"verb, phrase",is still located; still in the process of
ยังอ่อน ,yangM aawnL,"adjective, phrase, colloquial",[of human and animals] immature
ยังอ่าน,yangM aanL,verb,[ยังอ่าน] <subject> still reads
ยังอ่านหนังสือพิมพ์อยู่,yangM aanL nangR seuuR phimM yuuL,"verb, phrase",...is still reading the newspaper
ยั้ง,yangH,"verb, transitive, intransitive, formal",to stop; to cease; to curb; to withhold; to halt; to restrain; to refrain from; to defer; to be constant
ยั้งคิด,yangH khitH,verb,to give pause to one's thinking
ยังงี้,yangM ngeeH,"pronoun, colloquial",like this [colloquial]
ยั่งยืน ,yangF yeuunM,adjective,[is] lasting
verb,to endure; to last; to remain,,
ยัชโญปวีต,yatH chaH yo:hM bpweetL,noun,blessed string used in Hindu and Buddhist ceremonies
ยัญ,yanM,noun,sacrifice; offering; tribute; expiation; reparation; penance; propitiation; libation
ยัญ,yanM naH,,[alternate pronunciation of ยัญ]
ยัญกรรม,yanM naH gamM,noun,sacrifice; offering; tribute; expiation; reparation; penance; propitiation; libation
ยัญพิธี,yanM naH phiH theeM,noun,rite to the spirits of Brahmin; offering; tribute; expiation; reparation; penance; propitiation; libation
ยัด ,yatH,verb,to stuff; cram; press in; crowd in
ยัดเข้าไป,yatH khaoF bpaiM,verb,to stuff; cram
ยัดทะนาน,yatH thaH naanM,adjective,[is] packed together
ยัดไส้ ,yatH saiF,verb,(in cooking) to stuff
ยัดเยียด,yatH yiiatF,adverb,tightly
adjective,to crowd; [is] crowded; [is] crammed; jammed; flock; congregate; gather; mass; throng,,
verb,to press; squeeze; force; indoctrinate; pressurize,,
ยัตติภังค์,yatH dtiL phangM,,[alternate spelling of ยัติภังค์]
ยัติภังค์,yatH dtiL phangM,noun,"[orthography] hyphen, dash"
noun,[เครื่องหมายยัติภังค์] [orthography] hyphen symbol,,
ยัน ,yanM,verb,to support; sustain; prop up; brace
adjective,continuous; all the time,,
adjective,[is] drunk on betel,,
preposition,until; up to; to,,
ยันป้าย,yanM bpaaiF,adverb,forever; to the bitter end
...ยันเรื่องรบเร้าให้ผมหาคนมาทาสีบ้านใหม่ ,yanM reuuangF rohpH raaoH haiF phohmR haaR khohnM maaM thaaM seeR baanF maiL,example sentence,"""...to our repeated disagreement about finding someone to repaint our home."""
ยันต์,yanM,"noun, Pali, Sanskrit",magical design; mystical insignia
ยับ,yapH,adjective,[is] crushed; crumpled; wrinkled
ยับย่น,yapH yohnF,adjective,[is] wrinkled
ยับยู่ยี่,yapH yuuF yeeF,adjective,[is] creased; wrinkled; not ironed
ยับเยิน,yapH yeernM,adjective,[is] damaged; wrecked; crushed; crumpled
ยับย่อย,yapH yaawyF,adverb,totally; completely; severely
ยับยั้ง ,yapH yangH,verb,"to deter, restrain, suppress, hold back"
verb,[ยับยั้งใจ] to restrain oneself,,
ยับยั้งใจ,yapH yangH jaiM,verb,[ยับยั้งใจ] to restrain oneself
ยับยั้งชั่งใจ,yapH yangH changF jaiM,adjective,[is] restrained; be cautious; be careful; be guarded; be prudent; be careful
ยับยั้งศึก,yapH yangH seukL,verb,to try to stop people from quarreling
ยัย,yaiM,"pronoun, colloquial, vulgar","[a third person singular female pronoun, used in a context of denigration] she"
ยัยคน,yaiM khohnM,noun,[disapproving word for] a woman
ยัยคนนี้กระดูกจริง ๆ ,yaiM khohnM neeH graL duukL jingM jingM,example sentence,"""She is so difficult to deal with!"""
ยัยบ้า,yaiM baaF,"noun, pronoun",[crude epithet for a] crazy woman
ยั่ว ,yuaaF,verb,"to provoke, incite, or tease"
ยั่วโมโห,yuaaF mo:hM ho:hR,verb,to anger; to stir up or incite anger; to instigate
ยั่วยวน ,yuaaF yuaanM,adjective,sexy; provocative
ยั่วยวนใจ,yuaaF yuaanM jaiM,verb,[ยั่วยวนใจ] to tempt; entice; attract; allure; coax; lure
ยั่วยุ,yuaaF yooH,,[ยั่วยุ] to incite; provoke; instigate; urge; stir up; encourage; spur; stimulate; fomen
ยั่วยุให้เกิดความรุนแรง,yuaaF yooH haiF geertL khwaamM roonM raaengM,"verb, phrase",to incite violence
ยั่วเย้า,yuaaF yaaoH,verb,to provoke; tease
ยั้วเยี้ย,yuaaH yiiaH,adverb,many; a lot of; much; numerous; plentiful
ยัวะ,yuaH,verb,"to annoy, provoke, make others feel uncool, anger"
adjective,[is] provocative; alluring,,
"adjective, colloquial",[is] up in arms; upset; angry,,
ยา ,yaaM,noun,drug; medicine; remedy; medication; having to do with medical treatment
noun,"chemical; chemicals; substance; pesticides, etc.",,
noun,tobacco,,
noun,[ใบยา] tobacco leaf,,
ยากระตุ้น ,yaaM graL dtoonF,"noun, phrase, formal",stimulant
ยากระตุ้นประสาท,yaaM graL dtoonF bpraL saatL,noun,nerve stimulant drug
ยากระตุ้นระบบประสาทส่วนกลาง ,yaaM graL dtoonF raH bohpL bpraL saatL suaanL glaangM,"noun, phrase, formal",central nervous system stimulant
ยากล่อมประสาท,yaaM glaawmL bpraL saatL,noun,tranquillizer; anti-anxiety medication; nerve powder
ยากันแมลง ,yaaM ganM maH laaengM,noun,insect repellent
ยากันยุง ,yaaM ganM yoongM,noun,mosquito repellent; mosquito coil
ยากำจัดแมลง,yaaM gamM jatL maH laaengM,noun,insect repellant
ยาแก้ปวด ,yaaM gaaeF bpuaatL,"noun, phrase, colloquial",painkiller; pain reliever
ยาแก้ปวดศีรษะ ,yaaM gaaeF bpuaatL seeR saL,noun,aspirin
ยาแก้พิษ ,yaaM gaaeF phitH,noun,antidote
ยาแก้แพ้ ,yaaM gaaeF phaaeH,"noun, phrase, formal",antihistamine or allergy drugs (medicines)
ยาแก้ภูมิแพ้,yaaM gaaeF phuumM phaaeH,noun,allergy medication
ยาแก้มาเลเรีย ,yaaM gaaeF maaM laehM riiaM,noun,malaria tablets
ยาแก้อักเสบ ,yaaM gaaeF akL saehpL,"noun, plural, phrase, formal",anti-inflammatory medicines
ยาแก้อักเสบตามใบสั่งแพทย์ ,yaaM gaaeF akL saehpL dtaamM baiM sangL phaaetF,"noun, plural, phrase, formal",prescription anti-inflammatory medicines
ยาแก้ไอ ,yaaM gaaeF aiM,noun,cough medicine
ยาแก้ไอน้ำ  ,yaaM gaaeF aiM naamH,noun,cough syrup
ยาของหมอได้ผลเสมอ,yaaM khaawngR maawR daiF phohnR saL muuhrR,example sentence,"""The medication that the doctor (gives me) always works."""
ยาขัด ,yaaM khatL,noun,polish; scouring powder
ยาขัดรองเท้า ,yaaM khatL raawngM thaaoH,noun,shoe polish
ยาคุม ,yaaM khoomM,noun,contraceptive
ยาคุมกำเนิด ,yaaM khoomM gamM neertL,noun,birth control pill
