word,spell,type,meaning
อย่าไปนะ ,yaaL bpaiM naH,example sentence,"""Please don't go."""
อย่าไปนา,yaaL bpaiM naaM,example sentence,"""Oh, don’t go, OK?’ [Oh, won’t you reconsider?]."""
อย่าไปเลยนะ ขอวอน,yaaL bpaiM leeuyM naH khaawR waawnM,example sentence,"""Pease, I beg of you, don’t go to Pantip."""
อย่าไปเลยนะ ขอวอน,yaaL bpaiM leeuyM naH khaawR waawnM,example sentence,"""Please, please let’s not go."""
อย่าไปเลยนะ ทำยังไงผมถึงจะกล่อมให้คุณอยู่ต่อได้,yaaL bpaiM leeuyM naH thamM yangM ngaiM phohmR theungR jaL glaawmL haiF khoonM yuuL dtaawL daiF,example sentence,"""Please don’t go; what can I do to persuade you to stay?"""
อย่าไปว่าเขา เดี๋ยวก็มีเรื่องหรอก,yaaL bpaiM waaF khaoR diaaoR gaawF meeM reuuangF raawkL,example sentence,"""Don’t say anything nasty to him; you’ll start a fight."""
อย่าไปไหนซี,yaaL bpaiM naiR seeM,example sentence,"""Don’t go anywhere [now]."""
อย่าไปไหนนะ,yaaL bpaiM naiR naH,example sentence,"""[Please] don’t go anywhere, OK?’ [I‘m hoping you won’t go away someplace]."""
อย่าไปไหนล่ะ,yaaL bpaiM naiR laF,example sentence,"""Don’t go anywhere! [You heard me!]."""
อย่าผัดวันประกันพรุ่ง ,yaaL phatL wanM bpraL ganM phroongF,"example sentence, idiom","""Never put off till tomorrow what can be done today. "" — ""Don't put off today by pledging tomorrow."" — don't procrastinate"
อย่าพึ่ง,yaaL pheungF,example sentence,"""Don't be so quick to..."" Wait."""
อย่าเพ่อ,yaaL phuuhrF,example sentence,"""Don't be so quick to..."" Wait..."""
อย่าเพิ่ง,yaaL pheerngF,phrase,don't yet...; wait before you...
อย่าเพิ่งด่วนสรุปว่านายนพดลจะสบายตัวหลังเสียงไว้วางใจฉลุย,yaaL pheerngF duaanL saL roopL waaF naaiM noH phaH dohnM jaL saL baaiM dtuaaM langR siiangR waiH waangM jaiM chaL luyR,example sentence,"""Don’t rush to the conclusion that Mr. Nopadol will rest easily after the quick (escape from the) vote of no confidence."""
อย่าฟื้นฝอยหาตะเข็บ ,yaaL feuunH faawyR haaR dtaL khepL,"example sentence, idiom","""Don't turn over the rubbish to look for a centipede."" — ""Don't feed a silkworm that's sleeping."" — ""Let sleeping dogs lie."""
อย่ามัวทำงานเพลิน จนลืมเวลากินข้าวนะ,yaaL muaaM thamM ngaanM phleernM johnM leuumM waehM laaM ginM khaaoF naH,example sentence,"""Don’t get so carried away with your work to the point that you’ll forget to eat."""
อย่ามัวนวยนาดเลยรีบๆ เดินหน่อยซี เดี๋ยวไม่ทันรถ,yaaL muaaM nuayM naatF leeuyM reepF reepF deernM naawyL seeM diaaoR maiF thanM rohtH,example sentence,"""Don't just saunter along; walk faster or you'll miss the bus."""
อย่ามัวอ้อยอิ่งอยู่เลยเสียเวลาไปมากแล้ว,yaaL muaaM aawyF ingL yuuL leeuyM siiaR waehM laaM bpaiM maakF laaeoH,example sentence,"""Don’t fool around; we have lost too much time already."""
อย่ามัวอิดออดอยู่เลย รีบตอบเขาไปเถอะ,yaaL muaaM itL aawtL yuuL leeuyM reepF dtaawpL khaoR bpaiM thuhL,example sentence,"""Don’t be at all reluctant; answer him right away!"""
อย่ามา,yaaL maaM,verb,don't come
อย่ามากดดันผมนะ! ,yaaL maaM gohtL danM phohmR naH,example sentence,"""Don't pressure me."""
อย่ามาทำเป็นสำออยหน่อยเลย! ,yaaL maaM thamM bpenM samR aawyM naawyL leeuyM,"verb, intransitive, example sentence, colloquial, sarcastic-humorous","""Don't try to be imploring me!"""
อย่ามาพูดเลยว่ารักฉัน คุณไม่รู้จักฉันด้วยซ้ำ,yaaL maaM phuutF leeuyM waaF rakH chanR khoonM maiF ruuH jakL chanR duayF saamH,example sentence,"""Don't say you love me, you don't even know me."""
อย่ามาย้อนนะ ,yaaL maaM yaawnH naH,example sentence,"""Don't you ever sass me!"""
อย่ามาลงที่ฉัน ,yaaL maaM lohngM theeF chanR,example sentence,"""Don't take it out on me."""
อย่าแม้แต่จะคิด,yaaL maaeH dtaaeL jaL khitH,example sentence,"""Don't even think about it!"""
อย่ายอมแพ้,yaaL yaawmM phaaeH,example sentence,"""Never give up!"""
อย่ายุ่งกะกู,yaaL yoongF gaL guuM,"example sentence, colloquial","""Don't mess with me!"""
อย่ายุ่งได้มั้ย,yaaL yoongF daiF maiH,example sentence,"""Can you just not interfere?"" ""Can you stay out of my way?"""
อย่าลืม ,yaaL leuumM,phrase,don't forget
อย่าลืมซื้อไข่ไก่กับเนยกระป๋องหนึ่ง ,yaaL leuumM seuuH khaiL gaiL gapL neeuyM graL bpaawngR neungL,example sentence,"""Don’t forget to buy some eggs and a tin of butter."""
อย่าลืมนะ ,yaaL leuumM naH,example sentence,"""Don't forget, ok?"""
อย่าลืมพี่นะครับ ,yaaL leuumM pheeF naH khrapH,example sentence,"""Don't forget me."""
อย่าลืมรดน้ำต้นไม้ด้วยนะ,yaaL leuumM rohtH naamH dtohnF maaiH duayF naH,example sentence,"""Don't forget to water the plants also."""
อย่าลืมเล่าสู่กันฟัง,yaaL leuumM laoF suuL ganM fangM,example sentence,"""Don't forget to let everyone know."" ""Don't forget to tell each other."""
อย่าลืมวัดความกว้างของหน้าต่างก่อนซื้อผ้าม่าน,yaaL leuumM watH khwaamM gwaangF khaawngR naaF dtaangL gaawnL seuuH phaaF maanF,example sentence,"""Don’t forget to measure the width of the window before buying curtains."""
อย่าลืมส่งจดหมายไปมันสำคัญมาก ,yaaL leuumM sohngL johtL maaiR bpaiM manM samR khanM maakF,example sentence,"""Don’t forget to post the letter, it is most important."""
อย่าลืมสัญญาที่ให้ไว้กับประชาชน และที่ประชาชนหลั่งเลือดใช้ชีวิตแลกมา,yaaL leuumM sanR yaaM theeF haiF waiH gapL bpraL chaaM chohnM laeH theeF bpraL chaaM chohnM langL leuuatF chaiH cheeM witH laaekF maaM,example sentence,"""Do not forget the promises [you] made to the People [who] shed their blood and gave their lives."""
อย่าลืมใส่ถุงยาง,yaaL leuumM saiL thoongR yaangM,example sentence,"""Don't forget to put on a condom."""
อย่าลูบศีรษะของเด็กโดยเฉพาะเด็กไทย เพราะศีรษะถือเป็นส่วนศักดิ์สิทธิ์ไม่ควรให้ใครลูบเล่น,yaaL luupF seeR saL khaawngR dekL dooyM chaL phawH dekL thaiM phrawH seeR saL theuuR bpenM suaanL sakL sitL maiF khuaanM haiF khraiM luupF lenF,"noun, example sentence","""Do not stroke a child’s head, especially a Thai child’s, because we believe that the head is sacred and no one should casually stroke it."""
อย่าเลือกกระป๋องที่บุบบิบ เพราะนั่นหมายถึงอาหารในกระป๋องอาจหมดอายุแล้วก็ได้,yaaL leuuakF graL bpaawngR theeF boopL bipL phrawH nanF maaiR theungR aaM haanR naiM graL bpaawngR aatL mohtL aaM yooH laaeoH gaawF daiF,example sentence,"""Don’t choose a dented can because that might mean that the food inside the can has passed its used-by date."""
อย่าว่าแต่,yaaL waaF dtaaeL,"adverb, phrase",not only; let alone that
อย่าว่าแต่คนนอกอย่างฝรั่งเลยที่ไม่เข้าใจโครงสร้างการเมืองไทยคนไทยเองก็ยังงงเป็นไก่ตาแตก,yaaL waaF dtaaeL khohnM naawkF yaangL faL rangL leeuyM theeF maiF khaoF jaiM khro:hngM saangF gaanM meuuangM thaiM khohnM thaiM aehngM gaawF yangM ngohngM bpenM gaiL dtaaM dtaaekL,example sentence,"""Its not just outsiders, like foreigners, who fail to understand the structure of Thai politics; Thais themselves are confused."""
อย่าวิ่ง เดี๋ยวก็ทำน้ำส้มหกใส่พรมหรอก,yaaL wingF diaaoR gaawF thamM namH sohmF hohkL saiL phrohmM raawkL,example sentence,"""Don't run, you are going to spill the juice on the carpet."""
อย่าวิ่ง เดี๋ยวจะหกล้ม,yaaL wingF diaaoR jaL hohkL lohmH,example sentence,"""Don't run; you are going to fall down."""
อย่าไว้ใจทาง อย่าวางคน จะจนใจเอง,yaaL waiH jaiM thaangM yaaL waangM khohnM jaL johnM jaiM aehngM,example sentence,"""Do not trust the system and do rely on people; if you do you will end up broke."""
อย่าไว้ใจทาง อย่าวางใจคน,yaaL waiH jaiM thaangM yaaL waangM jaiM khohnM,example sentence,"""Beware of Greeks bearing gifts."""
อย่าเสียใจไปนักเลย ,yaaL siiaR jaiM bpaiM nakH leeuyM,example sentence,"""Don’t grieve so much."""
อย่าเสือก,yaaL seuuakL,example sentence,"""Don’t interfere! Keep your nose out of it!"""
อย่าใส่เนื้อแดงหรือหมูนะคะ,yaaL saiL neuuaH daaengM reuuR muuR naH khaH,example sentence,"""Do not put red meat or pork [in my food]."""
อย่าหยามหน้ากันให้มากนัก,yaaL yaamR naaF ganM haiF maakF nakH,example sentence,"""Don’t be so contemptuous of each other!"""
อย่าหลงเชื่อกลลวง,yaaL lohngR cheuuaF gohnM luaangM,example sentence,"""Don’t fall prey to scams."""
อย่าห่วง,yaaL huaangL,example sentence,"""Don't worry."""
อย่าหาเหาใส่หัว,yaaL haaR haoR saiL huaaR,"example sentence, idiom","""Don't look for fleas on others to get them on your own head."" ""Don't cause yourself unnecessary grief."" ""Don't take on others' troubles which can only cause you difficulty."""
อย่าเห็นขี้ดีกว่าไส้,yaaL henR kheeF deeM gwaaL saiF,"example sentence, idiom","""Blood is thicker than water."" — ""The grass is always greener on the other side (of the fence)."""
อย่าให้ต้อง,yaaL haiF dtawngF,"verb, phrase",Don't make (me)...
อย่าอ้ำอึ้ง น่ารำคาญ,yaaL amF eungF naaF ramM khaanM,example sentence,"""Don't hem and haw; it's so annoying!"""
อย่าเอาประเทศเป็นตัวประกัน,yaaL aoM bpraL thaehtF bpenM dtuaaM bpraL ganM,example sentence,"""Do not hold the country hostage!"""
อย่าเอาสิ่งที่กูอยากได้มาให้ เพราะกูไม่ได้ใช้แล้ว,yaaL aoM singL theeF guuM yaakL daiF maaM haiF phrawH guuM maiF daiF chaiH laaeoH,example sentence,"""Don’t bring me things I wanted to have, because I can’t use them."""
อย่าโอ๋ลูกให้มากนา เดี๋ยวจะเหลิง! ,yaaL o:hR luukF haiF maakF naaM diaaoR jaL leerngR,"example sentence, colloquial","""Don't you be indulging our girl too much, or she will be spoiled!"""
อยาก ,yaakL,auxiliary verb,[auxiliary verb] to want; desire; crave for
auxiliary verb,[กำลังอยาก] [auxiliary verb combination] is wanting...,,
auxiliary verb,[ไม่อยาก] [auxiliary verb combination] doesn't want to,,
noun,[ความอยาก] desire; wanting,,
อยากกัดอยากกิน,yaakL gatL yaakL ginM,"phrase, idiom","""just want to eat him up""; ""so cute!"""
อยากกิน,yaakL ginM,verb,[อยากกิน] <subject> wants to eat
อยากเก็บเงินสดไว้กับตัวก่อน,yaakL gepL ngernM sohtL waiH gapL dtuaaM gaawnL,example sentence,"""[They] want to hold cash in the meantime."""
อยากเข้าไปดู,yaakL khaoF bpaiM duuM,"verb, phrase",...would like to go in and see
อยากเขียน,yaakL khiianR,verb,[อยากเขียน] <subject> wants to write
อยากคว้าเธอมากอดเหนี่ยวรั้งเธอให้อยู่,yaakL khwaaH thuuhrM maaM gaawtL niaaoL rangH thuuhrM haiF yuuL,example sentence,"""I want to cleave to you; hold you tight; and keep you here with me."""
อยากจะ,yaakL jaL,auxiliary verb,[อยากจะ] [auxiliary verb combination] wants to...; want to...
อยากจะคุยเรื่องของสองเรา...,yaakL jaL khuyM reuuangF khaawngR saawngR raoM,example sentence,"""[I] want to talk about the two of us..."""
อยากจะใช้เวลาดื่มด่ำกับความสุขนี้ไปเรื่อย ๆ,yaakL jaL chaiH waehM laaM deuumL damL gapL khwaamM sookL neeH bpaiM reuuayF reuuayF,example sentence,"""I want to take my time and savour this moment."""
อยากจะซื้อ,yaakL jaL seuuH,verb,[อยากจะซื้อ] will want to buy
อยากจะดื่ม,yaakL jaL deuumL,verb,[อยากจะดื่ม] wants to drink; want to drink
อยากจะถามความคิดเห็น ว่ามันพอเป็นไปได้มั้ย,yaakL jaL thaamR khwaamM khitH henR waaF manM phaawM bpenM bpaiM daiF maiH,example sentence,"""I want to ask your opinion: can we [make it together]?"""
อยากชนะ ก็ต้องสู้,yaakL chaH naH gaawF dtawngF suuF,example sentence,"""If you want to win, you have to fight."""
อยากเชื่อ,yaakL cheuuaF,verb,[อยากเชื่อ] <subject> wants to believe
อยากดื่ม,yaakL deuumL,verb,[อยากดื่ม] <subject> wants to drink
อยากเดิน,yaakL deernM,verb,[อยากเดิน] <subject> wants to walk
อยากได้,yaakL daiF,verb,[อยากได้] [of an object] to want; to need
อยากได้บ้าน แต่ไม่มีปัญญาซื้อ,yaakL daiF baanF dtaaeL maiF meeM bpanM yaaM seuuH,example sentence,"""[I] want to buy a house, but [I] don’t have the wherewithal to do so."""
อยากได้ร้านอาหารที่มีบรรยากาศดี ๆ,yaakL daiF raanH aaM haanR theeF meeM banM yaaM gaatL deeM,example sentence,"""I want a restaurant with a good atmosphere."""
อยากได้อันที่ถูกกว่านี้น่ะค่ะ ,yaakL daiF anM theeF thuukL gwaaL neeH naF khaF,example sentence,"[spoken by a female] ""I want a cheaper one than this."""
อยากทราบ,yaakL saapF,verb,[อยากทราบ] would like to know
อยากทราบรายละเอียดเกี่ยวกับ ,yaakL saapF raaiM laH iiatL giaaoL gapL,example sentence,"""I'd like to get some information about..."""
อยากทานอะไรครับ ,yaakL thaanM aL raiM khrapH,"example sentence, formal","""What do you feel like eating?"""
อยากทำ,yaakL thamM,verb,[อยากทำ] <subject> wants to do
อยากทำอะไรก็ทำ อยากแต่งตัวแรดก็ได้,yaakL thamM aL raiM gaawF thamM yaakL dtaengL dtuaaM raaetF gaawF daiF,example sentence,"""Whatever I want to do, I do; if I want to dress slutty, I do so."""
อยากเที่ยวก็เที่ยวกลับตี ๔ ตี ๕ ก็ไม่เห็นเป็นอะไร,yaakL thiaaoF gaawF thiaaoF glapL dteeM seeL dteeM haaF gaawF maiF henR bpenM aL raiM,example sentence,"""If I want to go out in the evening, I go and if I don’t get home until 4 or 5 am, well, so be it."""
อยากน้ำ,yaakL naamH,verb,to thirst
อยากปิด,yaakL bpitL,verb,[อยากปิด] <subject> wants to close
อยากเปิด,yaakL bpeertL,verb,[อยากเปิด] <subject> wants to open
อยากไป,yaakL bpaiM,verb,[อยากไป] <subject> wants to go
อยากไปไหม ,yaakL bpaiM maiH,example sentence,"""Do you want to go?"""
อยากไปออกรอบบ่อย ๆ เพื่อจะพัฒนาฝีมือนะครับ,yaakL bpaiM aawkL raawpF baawyL pheuuaF jaL phatH thaH naaM feeR meuuM naH khrapH,example sentence,"""[I] want to play golf often so that I can develop my skills."""
อยากพูด,yaakL phuutF,verb,[อยากพูด] <subject> wants to speak
อยากพูดดีพูดเก่ง ต้องอ่าน,yaakL phuutF deeM phuutF gengL dtawngF aanL,example sentence,"""If you want to speak well and intelligently, you must read."" ""Reading is critical to speaking articulately and intelligently."""
อยากมา ,yaakL maaM,verb,[อยากมา] <subject> wants to come
อยากมี,yaakL meeM,verb,[อยากมี] <subject> wants to have
อยากมีคนรัก คนคนนั้นเค้าอยู่ที่ไหน,yaakL meeM khohnM rakH khohnM khohnM nanH khaaoH yuuL theeF naiR,example sentence,"""[I] want someone to love; where is that person?"""
อยากมีคนรัก คนมีรักมันเป็นแบบไหน,yaakL meeM khohnM rakH khohnM meeM rakH manM bpenM baaepL naiR,example sentence,"""[I] want somebody to love; [I want to know] what having someone to love me is like."""
อยากย้อนถามว่า ใครกันแน่ที่เป็นต้นเหตุทำให้การเมืองเกิดความพิกลพิการ,yaakL yaawnH thaamR waaF khraiM ganM naaeF theeF bpenM dtohnF haehtL thamM haiF gaanM meuuangM geertL khwaamM phiH gohnM phiH gaanM,example sentence,"""I would like to ask once again who caused the distortion and the crippling of our political system."""
อยากยิ้ม,yaakL yimH,verb,[อยากยิ้ม] <subject> wants to smile
อยากรัก,yaakL rakH,verb,[อยากรัก] <subject> wants to love
อยากรู้ชื่อและเบอร์โทรของคนนั้นใช่ไหม เดี๋ยวจัดให้,yaakL ruuH cheuuF laeH buuhrM tho:hM khaawngR khohnM nanH chaiF maiH diaaoR jatL haiF,example sentence,"""You want to know that person’s name and telephone number, right? Just a sec; I’ll take care of it."""
อยากรู้อยากเห็น ,yaakL ruuH yaakL henR,adjective,[is] curious
อยากเล่น,yaakL lenF,verb,[อยากเล่น] <subject> wants to play
อยากว่า,yaakL waaF,verb,[อยากว่า] <subject> wants to say
อยากวิ่ง,yaakL wingF,verb,[อยากวิ่ง] <subject> wants to run
อยากเห็นจัง,yaakL henR jangM,example sentence,"""I would very much like to see it."""
อยากเห็นหน้าคุณ,yaakL henR naaF khoonM,example sentence,"""I want to see your face."" ""I want to see what you look like."""
อยากให้,yaakL haiF,verb,[อยากให้] <subject> wants to give
อยากให้คุณรู้ว่า...,yaakL haiF khoonM ruuH waaF,example sentence,"""I'd like you to know that..."""
อยากให้ทุกพวกทุกคน ทุกฝ่ายไม่ว่าจะเป็นพวกไหนก็ตาม ต้องมีสติไม่ว่าจะกระทำอะไร ๆ ก็ตาม หรือรับฟังอะไร ๆ ก็ตาม ต้องมีสติ และแยกแยะให้ออกว่า อะไรคือเรื่องจริง อะไรไม่จริง,yaakL haiF thookH phuaakF thookH khohnM thookH faaiL maiF waaF jaL bpenM phuaakF naiR gaawF dtaamM dtawngF meeM saL dtiL maiF waaF jaL graL thamM aL raiM aL raiM gaawF dtaamM reuuR rapH fangM aL raiM aL raiM gaawF dtaamM dtawngF meeM saL dtiL laeH yaaekF yaeH haiF aawkL waaF aL raiM kheuuM reuuangF jingM aL raiM maiF jingM,example sentence,"""I want every single one of you of whatever faction to use your head. No matter what you do or what you hear, you should give it due consideration. And, you should distinguish what is true from what is false."""
อยากให้ผู้ใหญ่หาทางป้องกันเรื่องดังกล่าวไว้ด้วย,yaakL haiF phuuF yaiL haaR thaangM bpaawngF ganM reuuangF dangM glaaoL waiH duayF,example sentence,[We would] like for adults to find ways to prevent these type [of issues] from arising.
อยากอ่าน,yaakL aanL,verb,[อยากอ่าน] <subject> wants to read
อย่าง ,yaangL,noun,variety; style; pattern; type; kind; sort; mode; manner; method
adjective,like; as,,
prefix,[a prefix acting like the English suffix] -ly [creating an adverb from an adjective] way; in the (following) particular way,,
classifier,"[numerical classifier for kinds, varieties, patterns, types, sorts]",,
อย่างกรณีชะตากรรมของนายกรัฐมนตรีเก่าที่เพียงแค่กะพริบตาทุกอย่างก็พังครืน,yaangL gaL raH neeM chaH dtaaM gamM khaawngR naaM yohkH ratH thaL mohnM dtreeM gaoL theeF phiiangM khaaeF gaL phripH dtaaM thookH yaangL gaawF phangM khreuunM,example sentence,"""Just like the back luck of the former prime minister where everything collapsed in the blink of an eye."""
อย่างกว้างขวาง,yaangL gwaangF khwaangR,adverb,[อย่างกว้างขวาง] widely; broadly
อย่างกะทันหัน,yaangL gaL thanM hanR,adverb,[อย่างกะทันหัน] hastily
อย่างกับ ,yaangL gapL,"preposition, formal",like; as; similar to; as if
อย่างเกี่ยวเนื่องต่อ ๆ กันเรื่อยมา,yaangL giaaoL neuuangF dtaawL ganM reuuayF maaM,"adverb, phrase",continuously; continually; without a break
อย่างใกล้ชิด,yaangL glaiF chitH,adverb,[อย่างใกล้ชิด] closely; carefully; paying attention to
อย่างไกลมาก,yaangL glaiM maakF,"transitive, adverb",very far away
อย่างขอไปที,yaangL khaawR bpaiM theeM,,in a perfunctory manner
อย่างขอไปที,yaangL khaawR bpaiM theeM,"adverb, phrase",[อย่างขอไปที] in a perfunctory manner; off-handed
อย่างขาดลอย,yaangL khaatL laawyM,adverb,definitely; overwhelmingly; absolutely
อย่างเข้มข้น,yaangL khemF khohnF,adverb,strictly; stringently; acutely
อย่างแข็งขัน,yaangL khaengR khanR,adverb,actively; vigorously
อย่างเคย,yaangL kheeuyM,"adjective, adverb",as usual
อย่างโคราช ที่มีทางเลี่ยงเมืองซ้อนกันถึงสามสาย แต่ทุกสายล้วนติดขัด และมีปริมาณจราจรมากพอกัน,yaangL kho:hM raatF theeF meeM thaangM liiangF meuuangM saawnH ganM theungR saamR saaiR dtaaeL thookH saaiR luaanH dtitL khatL laeH meeM bpaL riH maanM jaL raaM jaawnM maakF phaawM ganM,example sentence,"""Take, for example, Khorat which has three bypass roads; but each of them is packed with the same number of vehicles."""
อย่างง่าย,yaangL ngaaiF,"adjective, phrase, colloquial",simple
อย่างง่ายดาย ,yaangL ngaaiF daaiM,adverb,easily
อย่างไงบ้าง,yaangL ngaiM baangF,"adverb, phrase, colloquial",what; how
อย่างจริงจัง,yaangL jingM jangM,adverb,[อย่างจริงจัง] truly; sincerely; with seriousness; in a serious way; in earnest; seriously (without humor)
อย่างจริงใจ,yaangL jingM jaiM,adverb,sincerely; truly; cordially; in a sincere way
อย่างจีนที่ว่ากันว่าอาจทำจีดีพีไม่ได้ตามเป้าในปีนี้ ก็คาดกันว่าคงจะถึงเป้า ๗ เปอร์เซ็นต์เพราะราคาน้ำมันเอื้อ,yaangL jeenM theeF waaF ganM waaF aatL thamM jeeM deeM pheeM maiF daiF dtaamM bpaoF naiM bpeeM neeH gaawF khaatF ganM waaF khohngM jaL theungR bpaoF jetL bpuuhrM senM phrawH raaM khaaM namH manM euuaF,example sentence,"""Like China about which it had been said that it might not make this year’s GDP target, is now anticipating that it will reach its goal of 7% because of the oil price bump."""
อย่างโจ่งแจ้ง,yaangL jo:hngL jaaengF,adverb,[อย่างโจ่งแจ้ง] openly; honestly; frankly
อย่างใจจดจ่อ,yaangL jaiM johtL jaawL,adverb,with concentration
อย่างใจชอบ,yaangL jaiM chaawpF,adverb,freely; as one likes; depending on one's taste
อย่างชัดเจน,yaangL chatH jaehnM,"adverb, phrase",very clearly
อย่างช้าที่สุด ,yaangL chaaH theeF sootL,"adjective, adverb",latest
อย่างเช่น,yaangL chenF,conjunction,for example; like for example
อย่างเช่น สามารถดูทีวีได้ สามารถฟังเพลงได้ สามารถค้นคว้าหาข้อมูลได้หรือว่าใช้ในการทำงานได้,yaangL chenF saaR maatF duuM theeM weeM daiF saaR maatF fangM phlaehngM daiF saaR maatF khohnH khwaaH haaR khaawF muunM daiF reuuR waaF chaiH naiM gaanM thamM ngaanM daiF,example sentence,"""For example, [we] can watch television, listen to music, find information, or use them for work."""
อย่างดี,yaangL deeM,"adverb, phrase",well; in a way that's good
อย่างดีก็เท่าทุน,yaangL deeM gaawF thaoF thoonM,"verb, phrase",can do no better than break even; at best could only break even
อย่างเด็ดขาด,yaangL detL khaatL,adverb,[อย่างเด็ดขาด] absolutely; resolutely; firmly; decisively
อย่างเดิม,yaangL deermM,adverb,originally; as before; like always
อย่างเดียว,yaangL diaaoM,adverb,solely; alone; sole; one thing
อย่างเดียวกับคนกรุงเทพฯ สวมสูทล่ะครับ ฝรั่งก็ไม่ใช่ ไทยก็ไม่เชิง,yaangL diaaoM gapL khohnM groongM thaehpF suaamR suutL laF khrapH faL rangL gaawF maiF chaiF thaiM gaawF maiF cheerngM,example sentence,"""It’s like Bangkok people [who] wear suits; they are not foreigners, but they are not quite Thais either."""
อย่างใด,yaangL daiM,adverb,somehow; someway
อย่างใดอย่างหนึ่ง,yaangL daiM yaangL neungL,"conjunction, phrase",either; any one (out of many)
อย่างต่อเนื่อง,yaangL dtaawL neuuangF,"adverb, phrase",continuously; consecutively; in succession; in a row
อย่างเต็มที่,yaangL dtemM theeF,adverb,extremely; exceedingly; substantially; considerably; completely
อย่างแตกฉาน,yaangL dtaaekL chaanR,,[อย่างแตกฉาน] fluently
อย่างถาวร,yaangL thaaR waawnM,adverb,permanently; stably; durably; enduringly
อย่างถูกต้องตามกฎหมาย,yaangL thuukL dtawngF dtaamM gohtL maaiR,adverb,[อย่างถูกต้องตามกฎหมาย] legally; in accordance with the law
อย่างทันที,yaangL thanM theeM,adverb,immediately
อย่างทันทีทันควัน,yaangL thanM theeM thanM khwanM,adverb,immediately; instantly; at once
อย่างที่ทุกคนเข้าใจได้,yaangL theeF thookH khohnM khaoF jaiM daiF,"adverb, phrase",as any anyone can understand
อย่างแท้จริง,yaangL thaaeH jingM,"adverb, phrase",just; really; genuinely
อย่างน้อย ,yaangL naawyH,adverb,at least
อย่างนั้น,yaangL nanH,adverb,as such; like that; that
อย่างน่าใจหาย,yaangL naaF jaiM haaiR,adverb,[อย่างน่าใจหาย] alarmingly; frighteningly
อย่างนี้,yaangL neeH,adverb,like this
อย่างนุ่มนวล,yaangL noomF nuaanM,adverb,[of behaving] gently; softly
อย่างแน่นอน ,yaangL naaeF naawnM,"adjective, adverb",positively; certainly; for sure
อย่างแน่น,yaangL naaenF,"adverb, phrase",firmly
อย่างบูรณาการและมีประสิทธิภาพ,yaangL buuM raH naaM gaanM laeH meeM bpraL sitL thiH phaapF,"adverb, phrase",in an integrated and efficient manner
อย่างเบา ๆ,yaangL baoM baoM,adverb,softly; carefully; noiselessly
อย่างปราศจากเงื่อนไข,yaangL bpraatL saL jaakL ngeuuanF khaiR,adverb,[อย่างปราศจากเงื่อนไข] unconditionally
อย่างเป็นทางการ,yaangL bpenM thaangM gaanM,adverb,officially
อย่างเป็นมิตร ,yaangL bpenM mitH,adjective,in a friendly way
อย่างเป็นระบบ,yaangL bpenM raH bohpL,adverb,systematically; orderly; methodically
อย่างเปิดอก,yaangL bpeertL ohkL,"adverb, phrase",frankly; openly
อย่างแปลกใจ,yaangL bplaaekL jaiM,adverb,[อย่างแปลกใจ] surprisingly; astonishingly
อย่างพินิจพิเคราะห์,yaangL phiH nitH phiH khrawH,adverb,[อย่างพินิจพิเคราะห์] carefully; thouroughly; deliberately
อย่างเพลิดเพลิน,yaangL phleertF phleernM,adverb,"[อย่างเพลิดเพลิน] with pleasure, pleasurably, pleasingly; for pleasure"
อย่างมหาศาล,yaangL maH haaR saanR,adverb,[อย่างมหาศาล] immensely; enormously; tremendously
อย่างมั่นคง,yaangL manF khohngM,"adjective, phrase",firmly
อย่างมาก,yaangL maakF,adverb,[อย่างมาก] at the most; very much
อย่างมิอาจหลีกเลี่ยงได้พ้น,yaangL miH aatL leekL liiangF daiF phohnH,"adverb, phrase",inevitably
อย่างมีนัยสำคัญ,yaangL meeM naiM samR khanM,phrase,have significance; to have meaning
อย่างมีระบบ,yaangL meeM raH bohpL,adverb,systematically; orderly; methodically
อย่างมืดบอด,yaangL meuutF baawtL,adverb,[อย่างมืดบอด] blindly; without thinking
อย่างมืดฟ้ามัวดิน,yaangL meuutF faaH muaaM dinM,"adverb, phrase",[อย่างมืดฟ้ามัวดิน] over-abundantly; in great numbers
อย่างเมามัน,yaangL maoM manM,adverb,[อย่างเมามัน] frantically; wildly; crazily; insanely
อย่างแม่นยำ,yaangL maaenF yamM,adverb,accurately; exactly
อย่างไม่ขาดสาย,yaangL maiF khaatL saaiR,adverb,continually; continuously; without interruption
อย่างไม่ระมัดระวัง,yaangL maiF raH matH raH wangM,adverb,without caution; recklessly; insouciantly
อย่างไม่เสื่อมคลาย,yaangL maiF seuuamL khlaaiM,adverb,[อย่างไม่เสื่อมคลาย] unceasingly
อย่างย่อ,yaangL yaawF,"adjective, adverb, phrase",brief; briefly
อย่างยิ่ง,yaangL yingF,adverb,[อย่างยิ่ง] in an extreme way; extremely; very much; substantially; totally
อย่างยินดีปรีดา,yaangL yinM deeM bpreeM daaM,adverb,gladly; with delight
อย่างรวดเร็ว,yaangL ruaatF reoM,adverb,quickly; immediately; right now
อย่างรวบรัด,yaangL ruaapF ratH,adverb,[อย่างรวบรัด] summarily; in a summary way; by truncating
อย่างรอบคอบ,yaangL raawpF khaawpF,adverb,[อย่างรอบคอบ] thoroughly; carefully; completely; exhaustively
อย่างเร่งด่วน,yaangL rengF duaanL,adverb,[อย่างเร่งด่วน] urgently; hurriedly
