word,spell,type,meaning
เธอจะพูดอะไรก็ให้ตาสีตาสายายมายายมีรู้เรื่องบ้างนะ,thuuhrM jaL phuutF aL raiM gaawF haiF dtaaM seeR dtaaM saaR yaaiM maaM yaaiM meeM ruuH reuuangF baangF naH,example sentence,"""Whatever you say, say it in such a manner that even the simplest person can understand."""
เธอจะโลดแล่นไปไหน ๆ มาไหน ๆ ก็ได้ตามใจชอบ,thuuhrM jaL lo:htF laaenF bpaiM naiR naiR maaM naiR naiR gaawF daiF dtaamM jaiM chaawpF,example sentence,"""She rushes around here and there to her heart’s content."""
เธอจับได้คาหนังคาเขาว่าพวกปากหอยปากปูกำลังนินทาเธออยู่,thuuhrM japL daiF khaaM nangR khaaM khaoR waaF phuaakF bpaakL haawyR bpaakL bpuuM gamM langM ninM thaaM thuuhrM yuuL,example sentence,"""She caught the group of tattletales red-handed gossiping about her."""
เธอจิ้มไปจิ้มมาในอาหารจานนั้น,thuuhrM jimF bpaiM jimF maaM naiM aaM haanR jaanM nanH,example sentence,"""She pokes at her food on the plate."""
เธอช่วยชี้เป้าทั้งเรื่องการเดินทางและอาหารการกินตลอดการเที่ยว,thuuhrM chuayF cheeH bpaoF thangH reuuangF gaanM deernM thaangM laeH aaM haanR gaanM ginM dtaL laawtL gaanM thiaaoF,example sentence,"""She helped point out what we wanted to do, both with respect to places to visit and food during the entire trip."""
เธอช่วยเดินลงไปเอาเอกสารจากข้างล่างขึ้นมาอีกรอบนะ,thuuhrM chuayF deernM lohngM bpaiM aoM aehkL gaL saanR jaakL khaangF laangF kheunF maaM eekL raawpF naH,example sentence,"""Please go down and get the documents from downstairs and bring them up to me one more time."""
เธอชอบวางของมั่วซั่ว ไม่รู้อะไรเป็นอะไร,thuuhrM chaawpF waangM khaawngR muaaF suaaF maiF ruuH aL raiM bpenM aL raiM,example sentence,"""She tends to put things here and there in a haphazard manner; she doesn’t know where anything is."""
เธอชอบอ่านหนังสือวรรณคดีไทยมาก,thuuhrM chaawpF aanL nangR seuuR wanM naH khaH deeM thaiM maakF,example sentence,"""She likes to read Thai literature very much."""
เธอช่างงดงาม หาใดเปรียบ,thuuhrM changF ngohtH ngaamM haaR daiM bpriiapL,example sentence,"""She is a woman of incomparable beauty."""
เธอช่างงดงามเหลือเกิน สวยกว่าขวัญใจไทยแลนด์ เลอโฉมกว่านางงามจักรวาล,thuuhrM changF ngohtH ngaamM leuuaR geernM suayR gwaaL khwanR jaiM thaiM laaenM luuhrM cho:hmR gwaaL naangM ngaamM jakL graL waanM,example sentence,"""She was an incredible beauty, more beautiful than Miss Thailand and more gorgeous than Miss Universe."""
เธอช่างอุดมไปด้วยจินตนาการ,thuuhrM changF ooL dohmM bpaiM duayF jinM dtaL naaM gaanM,example sentence,"""She has a fertile imagination."""
เธอชิมอย่างละนิด อย่างละหน่อย,thuuhrM chimM yaangL laH nitH yaangL laH naawyL,example sentence,"""She sampled a little bit of everything."""
เธอใช้กลมารยาทุกอย่างเพื่อยั่วยวนใจเขา,thuuhrM chaiH gohnM maanM yaaM thookH yaangL pheuuaF yuaaF yuaanM jaiM khaoR,example sentence,"""She used every trick in the book to entice him."""
เธอใช้เชิงชั้นล่อเขาไปตกหลุมรัก,thuuhrM chaiH cheerngM chanH laawF khaoR bpaiM dtohkL loomR rakH,example sentence,"""She used her tricks and wiles to entice him into falling in love."""
เธอซิยะ กระซิบกระซาบมาทั้งคืนน่ะ ฉันไม่คุยกระซิบย่ะ,thuuhrM siH yaH graL sipH graL saapF maaM thangH kheuunM naF chanR maiF khuyM graL sipH yaF,example sentence,"""You... You’ve been whispering all night long... I don't chat in whispers!"""
เธอดีดดิ้นตลอดเวลาทำให้อารมณ์ของผมชักเคลิบเคลิ้ม,thuuhrM deetL dinF dtaL laawtL waehM laaM thamM haiF aaM rohmM khaawngR phohmR chakH khleerpF khleermH,example sentence,"""She always played hard to get which I found rather fascinating."""
เธอดูพริ้งเพราน่าเอ็นดูกว่าเมื่อก่อนมากโขอยู่,thuuhrM duuM phringH phraoM naaF enM duuM gwaaL meuuaF gaawnL maakF kho:hR yuuL,example sentence,"""You are much prettier than before."""
เธอโดนสามีซ้อมหลายหนแล้ว แต่ก็ไม่เคยคิดจะเลิกกับสามี,thuuhrM do:hnM saaR meeM saawmH laaiR hohnR laaeoH dtaaeL gaawF maiF kheeuyM khitH jaL leerkF gapL saaR meeM,example sentence,"""She had been beaten up by her husband twice already, but she never considered leaving him."""
เธอได้ขึ้นชื่อว่าเป็นผู้หญิงใจนักเลงคนหนึ่ง,thuuhrM daiF kheunF cheuuF waaF bpenM phuuF yingR jaiM nakH laehngM khohnM neungL,example sentence,"""She gained the reputation of being an enterprising young woman."""
"เธอตวาดกลับไปว่า ""มันไม่ใช่ความรับผิดชอบของฉัน ยากจนแล้วทำไมไม่คุมกำเนิด ทำไมไม่รู้จักวางแผนครอบครัว""",thuuhrM dtaL waatL glapL bpaiM waaF manM maiF chaiF khwaamM rapH phitL chaawpF khaawngR chanR yaakF johnM laaeoH thamM maiM maiF khoomM gamM neertL thamM maiM maiF ruuH jakL waangM phaaenR khraawpF khruaaM,example sentence,"""She responded harshly, “This is not my responsibility; if you’re so poor, why don’t you use birth control? Why don’t you know anything about family planning?”."""
เธอต้องขัดรองเท้าทั้งหมดนี้ ,thuuhrM dtawngF khatL raawngM thaaoH thangH mohtL neeH,example sentence,"""You must polish these shoes."""
เธอต้องรักตัวเองอย่างแน่นอน,thuuhrM dtawngF rakH dtuaaM aehngM yaangL naaeF naawnM,example sentence,"""She certainly must have loved herself."""
เธอต้องเรียนหนังสือเพื่อให้มีรายได้ และจะได้ไม่จมปลักอยู่กับชีวิตในชุมชนแออัดอีกต่อไป,thuuhrM dtawngF riianM nangR seuuR pheuuaF haiF meeM raaiM daiF laeH jaL daiF maiF johmM bplakL yuuL gapL cheeM witH naiM choomM chohnM aaeM atL eekL dtaawL bpaiM,example sentence,"""You should study hard in order to earn a (good) living and not get stuck in this overcrowded slum."""
เธอต้องอดมื้อกินมื้อและพบแต่ความอดอยากหิวโหย นับตั้งแต่สามีเธอจากไป,thuuhrM dtawngF ohtL meuuH ginM meuuH laeH phohpH dtaaeL khwaamM ohtL yaakL hiuR hooyR napH dtangF dtaaeL saaR meeM thuuhrM jaakL bpaiM,example sentence,"""She was forced to go hungry and live in poverty and starvation since her husband abandoned her."""
เธอตอบเขาเบา ๆหลังจากนิ่งอึ้งไปนาน,thuuhrM dtaawpL khaoR baoM baoM langR jaakL ningF eungF bpaiM naanM,example sentence,"""She answered him in a very soft voice, after being struck speechless for a long time."""
เธอตอบมาอย่างนี้ก็แสดงว่าเธอโอเค,thuuhrM dtaawpL maaM yaangL neeH gaawF saL daaengM waaF thuuhrM o:hM khaehM,example sentence,"""Answering like this told me that she was o.k. [with my request]."""
เธอตั้งท่าจะวิ่งแต่เขาดักหน้าเธอ,thuuhrM dtangF thaaF jaL wingF dtaaeL khaoR dakL naaF thuuhrM,example sentence,"""She appears to want to run away, but he is holding her back."""
เธอตัดสัมพันธ์กับเขาได้จริงอย่างที่ปากพูดหรือเปล่า,thuuhrM dtatL samR phanM gapL khaoR daiF jingM yaangL theeF bpaakL phuutF reuuR bplaaoL,example sentence,"""Did you really break off with him as you said you would or not?"""
เธอตัวสกปรกอย่ามากลิ้งเกลือกบนที่นอนของฉัน,thuuhrM dtuaaM sohkL gaL bprohkL yaaL maaM glingF gleuuakL bohnM theeF naawnM khaawngR chanR,example sentence,"""You are really dirty; don’t you dare come and roll around on my bed!"""
เธอเต้นเหยาะแหยะ ไม่เข้ากับดนตรีเลย,thuuhrM dtenF yawL yaeL maiF khaoF gapL dohnM dtreeM leeuyM,example sentence,"""You’re dancing too slowly; you’re out of step with the music."""
เธอแต่งตัวแยบคาย,thuuhrM dtaengL dtuaaM yaaepF khaaiM,example sentence,"""You dress smartly."""
เธอโตแล้วแต่ยังทำตัวเป็นลูกแหง่ติดแม่อยู่อีก,thuuhrM dto:hM laaeoH dtaaeL yangM thamM dtuaaM bpenM luukF ngaaeL dtitL maaeF yuuL eekL,example sentence,"""You’re already grown up but you still act like a child, hanging on to your mother's apron strings."""
เธอถามผมว่ามีอะไรหรือ,thuuhrM thaamR phohmR waaF meeM aL raiM reuuR,example sentence,"""She asked me whether there was anything I wanted."""
เธอถูกจำกัดบริเวณ! ขึ้นไปข้างบนแล้วอ่านหนังสือเดี๋ยวนี้! ,thuuhrM thuukL jamM gatL baawM riH waehnM kheunF bpaiM khaangF bohnM laaeoH aanL nangR seuuR diaaoR neeH,"example sentence, formal, colloquial","""You are grounded! Go upstairs and study!"""
เธอทำงานนี้ไม่ได้แต่แค่นจะทำ,thuuhrM thamM ngaanM neeH maiF daiF dtaaeL khaenF jaL thamM,example sentence,"""She can't do this work but she persists until she can do it."""
เธอทิ้งกันไปแบบนี้เหมือนกับว่าเธอไม่ปรานีฉันบ้างเลย,thuuhrM thingH ganM bpaiM baaepL neeH meuuanR gapL waaF thuuhrM maiF bpraaM neeM chanR baangF leeuyM,example sentence,"""Breaking up with me in this manner is like you have no compassion for me at all."""
เธอนอนแน่นิ่งอยู่หลายชั่วโมง กว่าจะได้สติคืนมา ,thuuhrM naawnM naaeF ningF yuuL laaiR chuaaF mo:hngM gwaaL jaL daiF saL dtiL kheuunM maaM,example sentence,"""Having been lying still and unconscious for several hours, she's now starting to come around/out of it."""
เธอนั่งเป็นไข่แดงอยู่ได้ ถอยไปรวมกับพวกเพื่อนๆเสียซิ,thuuhrM nangF bpenM khaiL daaengM yuuL daiF thaawyR bpaiM ruaamM gapL phuaakF pheuuanF pheuuanF siiaR siH,example sentence,"""You are sitting all by yourself; back up and sit with your friends."""
เธอนั่งสวมชุดคลุมทับชุดนอนอีกที,thuuhrM nangF suaamR chootH khloomM thapH chootH naawnM eekL theeM,example sentence,"""She sat wearing a robe covering her nightgown."""
เธอน่าจะลองคบกับเขาสักประมาณหนึ่ง แล้วค่อย ๆตัดสินใจ,thuuhrM naaF jaL laawngM khohpH gapL khaoR sakL bpraL maanM neungL laaeoH khaawyF khaawyF dtatL sinR jaiM,example sentence,"""You should try and go out with him a few times then gradually make a decision."""
เธอนี่มันโง่จนเกินกว่าจะบรรยาย,thuuhrM neeF manM ngo:hF johnM geernM gwaaL jaL banM yaaiM,example sentence,"""You are stupider than words can describe.""
""I can’t describe how stupid you are!"" ""You are too stupid for words."""
เธอนี่ไม่ได้ความเลย เรื่องง่าย ๆ แค่นี้ก็ทำไม่ได้,thuuhrM neeF maiF daiF khwaamM leeuyM reuuangF ngaaiF ngaaiF khaaeF neeH gaawF thamM maiF daiF,example sentence,"""She’s a disappointment; she can’t even do a simple thing like this!"""
เธอนี่ยุ่งชะมัดยาดเลย! ,thuuhrM neeF yoongF chaH matH yaatF leeuyM,example sentence,"""You are extremely vexing!"""
เธอบอกว่าผู้ที่ใช้ความรุนแรง ก็มีแต่ความรุนแรง แต่ผู้ที่ไม่ใช้ความรุนแรงจะต้องใช้ใจที่กล้าแข็งและมุ่งมั่นโน้มน้าวผู้คน,thuuhrM baawkL waaF phuuF theeF chaiH khwaamM roonM raaengM gaawF meeM dtaaeL khwaamM roonM raaengM dtaaeL phuuF theeF maiF chaiH khwaamM roonM raaengM jaL dtawngF chaiH jaiM theeF glaaF khaengR laeH moongF manF no:hmH naaoH phuuF khohnM,example sentence,"""She told me that people who resort to violence, are left with only violence; but people who eschew aggression must employ toughness of spirit and become heavily absorbed in prevailing upon others."""
เธอบำเรอเขาทุกอย่างเพราะรักเขาอย่างไม่ลืมหูลืมตา,thuuhrM bamM ruuhrM khaoR thookH yaangL phrawH rakH khaoR yaangL maiF leuumM huuR leuumM dtaaM,example sentence,"""She lavishes attention on him because she loves him so much."""
เธอประณามเขาว่าเป็นคนถ่อย,thuuhrM bpraL naamM khaoR waaF bpenM khohnM thaawyL,example sentence,"""She condemned him as being someone low and vile."""
เธอเป็นคนเก่ง ผมชอบงานหลายชิ้นของเธอมาก โดยเฉพาะงานออกแบบลวดลาย,thuuhrM bpenM khohnM gengL phohmR chaawpF ngaanM laaiR chinH khaawngR thuuhrM maakF dooyM chaL phawH ngaanM aawkL baaepL luaatF laaiM,example sentence,"""She was very smart; I liked many of the things she did very much, especially her design work."""
เธอเป็นคนเงียบไม่ค่อยช่างพูดเท่าไรนัก,thuuhrM bpenM khohnM ngiiapF maiF khaawyF changF phuutF thaoF raiM nakH,example sentence,"""She was a very quiet person; she was not very skilled at talking."""
เธอเป็นคนชอบรักแรกพบซะด้วยมีสิทธิ์อกหักเอาง่าย ๆ นะ,thuuhrM bpenM khohnM chaawpF rakH raaekF phohpH saH duayF meeM sitL ohkL hakL aoM ngaaiF ngaaiF naH,example sentence,"""And you're someone who's into love at first sight — you might easily get your heart broken."""
เธอเป็นคนนิสัยโฉ่งฉ่างอย่างนี้เอง มีอะไรก็พูดตรงไปตรงมา,thuuhrM bpenM khohnM niH saiR cho:hngL chaangL yaangL neeH aehngM meeM aL raiM gaawF phuutF dtrohngM bpaiM dtrohngM maaM,example sentence,"""He is just a very blunt and direct person; whatever (he wants to say), he just comes out and says it."""
เธอเป็นคนสวยแต่แต่งตัวกะเปิ๊บกะป๊าบ,thuuhrM bpenM khohnM suayR dtaaeL dtaengL dtuaaM gaL bpeerpH gaL bpaapH,example sentence,"""You are a beautiful girl but you dress like a ragamuffin."""
เธอเป็นเจ้าบุญนายคุณของฉันมาแต่ชาติไหน ,thuuhrM bpenM jaoF boonM naaiM khoonM khaawngR chanR maaM dtaaeL chaatF naiR,example sentence,"""How long has it been since you have been my benefactress?"""
เธอเป็นดาวรุ่งเมื่ออายุ ๑๕ ปีตอนนี้แค่ ๒๐ กลายเป็นดาวร่วงไปแล้ว ,thuuhrM bpenM daaoM roongF meuuaF aaM yooH sipL haaF bpeeM dtaawnM neeH khaaeF yeeF sipL glaaiM bpenM daaoM ruaangF bpaiM laaeoH,example sentence,"""She was a rising star when she was 15 years old; now she is only 20 and has already become as has-been."""
เธอเป็นนักตบฝีมือดีในทีมวอลเล่ย์บอลทีมชาติ,thuuhrM bpenM nakH dtohpL feeR meuuM deeM naiM theemM waawnM lehF baawnM theemM chaatF,example sentence,"""She is a very talented spiker on the national volleyball team."""
เธอเปิดประตูรับผม,thuuhrM bpeertL bpraL dtuuM rapH phohmR,example sentence,"""She opened the door to let me in."""
เธอไปโรงเรียนไปอย่างไร,thuuhrM bpaiM ro:hngM riianM bpaiM yaangL raiM,example sentence,"""How do you get to school?"""
เธอผอมกะหร่องเลย ไม่น่าเชื่อว่าโตขึ้นมาแล้วจะสวยขนาดนี้,thuuhrM phaawmR gaL raawngL leeuyM maiF naaF cheuuaF waaF dto:hM kheunF maaM laaeoH jaL suayR khaL naatL neeH,example sentence,"""You were so skinny (before); it's unbelievable that you are so beatiful now that you are all grown up."""
เธอผอมกะหร่องเทศอย่างนี้ จะมาทำงานไหวหรือ,thuuhrM phaawmR gaL raawngL thaehtF yaangL neeH jaL maaM thamM ngaanM waiR reuuR,example sentence,"""Looking so thin and emaciated like this, will you really be able to come to work?"""
เธอพยายามพายเรือให้ถึงฝั่ง,thuuhrM phaH yaaM yaamM phaaiM reuuaM haiF theungR fangL,example sentence,"""She tried to row the boat so that she could reach the short."""
เธอพูดอย่างสวยหรูถึงโครงการที่จะจัดทำในปีหน้า,thuuhrM phuutF yaangL suayR ruuR theungR khro:hngM gaanM theeF jaL jatL thamM naiM bpeeM naaF,example sentence,"""She spoke marvelously about the program she will arrange for next year."""
เธอเพิ่งรับรู้ว่าสารรูปของตัวเองในสายตาของเขาเป็นอย่างไร,thuuhrM pheerngF rapH ruuH waaF saaR raH ruupF khaawngR dtuaaM aehngM naiM saaiR dtaaM khaawngR khaoR bpenM yaangL raiM,example sentence,"""She was suddenly aware then of how she must appear to him."""
เธอแพ้แรงเพราะอาเจียนตลอดเวลาเลย,thuuhrM phaaeH raaengM phrawH aaM jiianM dtaL laawtL waehM laaM leeuyM,example sentence,"""She is completely exhausted because she is vomiting all the time."""
เธอมักจะทำให้ปัญหาเล็กน้อยเป็นเรื่องขึ้นมาทุกที,thuuhrM makH jaL thamM haiF bpanM haaR lekH naawyH bpenM reuuangF kheunF maaM thookH theeM,example sentence,"""She usually creates a mountain out of a molehill."""
เธอมัวสาละวนอยู่กับการเย็บเสื้อจนลืมทำกับข้าว,thuuhrM muaaM saaR laH wohnM yuuL gapL gaanM yepH seuuaF johnM leuumM thamM gapL khaaoF,example sentence,"""She was so involved in her sewing that she forgot to cook [dinner]."""
เธอมาขอเงินฉันอยู่เรื่อย ฉันทนไม่ได้แล้วนะที่เธอมาหาเศษหาเลยกับฉัน ,thuuhrM maaM khaawR ngernM chanR yuuL reuuayF chanR thohnM maiF daiF laaeoH naH theeF thuuhrM maaM haaR saehtL haaR leeuyM gapL chanR,example sentence,"""You always come and ask for money. I can’t stand your constant nickel and diming."""
เธอมาถึงที่ทำงานตอน7.45พร้อมหิ้วถุงกระดาษบรรจุขนมปังใส่ครีมและกำลังอยากทานกาแฟเต็มแก่ ,thuuhrM maaM theungR theeF thamM ngaanM dtaawnM phraawmH hiuF thoongR graL daatL banM jooL khaL nohmR bpangM saiL khreemM laeH gamM langM yaakL thaanM gaaM faaeM dtemM gaaeL,"example sentence, colloquial","""She got to the office at 7:45 a.m. carrying in her hand a paper bag that contained cream-stuffed bread, and absolutely craving a cup of java."""
เธอมีบ้านที่น่ารัก มีสามีทำงานอยู่กับบ้านคอยดูแลเธออย่างใกล้ชิด,thuuhrM meeM baanF theeF naaF rakH meeM saaR meeM thamM ngaanM yuuL gapL baanF khaawyM duuM laaeM thuuhrM yaangL glaiF chitH,example sentence,"""She had a lovely house; [she] had a husband who works at home and who took very good care of her."""
เธอมีรถกระบะบรรทุกข้าวของอยู่คันหนึ่งขับปุเลงๆ ไปตามสถานที่นั่นที่นี่ทั่วกรุงเทพฯ ,thuuhrM meeM rohtH graL baL banM thookH khaaoF khaawngR yuuL khanM neungL khapL bpooL laehngM bpooL laehngM bpaiM dtaamM saL thaanR theeF nanF theeF neeF thuaaF groongM thaehpF,example sentence,"""She has a pickup truck she uses to carry around her wares back and forth all over Bangkok."""
เธอไม่ควรพูดอย่างนั้น ,thuuhrM maiF khuaanM phuutF yaangL nanH,example sentence,"""You ought not to talk like that."""
เธอไม่ควรหลู่เกียรติเขา,thuuhrM maiF khuaanM luuL giiatL khaoR,example sentence,"""You should not disparage his honor."" — ""You should not sully his reputation."""
เธอไม่เคยพูดถึงความเจ็บปวดของเธอ,thuuhrM maiF kheeuyM phuutF theungR khwaamM jepL bpuaatL khaawngR thuuhrM,example sentence,"""She never spoke about her pain."""
เธอไม่ชอบให้ใครมาบงการ,thuuhrM maiF chaawpF haiF khraiM maaM bohngM gaanM,example sentence,"""She doesn't like anyone to boss her around."""
เธอไม่ใช่คนสวย แต่เธอเป็นคนมีเสน่ห์,thuuhrM maiF chaiF khohnM suayR dtaaeL thuuhrM bpenM khohnM meeM saL naehL,example sentence,"""She’s not beautiful, but she is charming."""
เธอไม่ได้ยินเสียงอะไรเลย ,thuuhrM maiF daiF yinM siiangR aL raiM leeuyM,"example sentence, colloquial","""She can't hear any sound at all."""
เธอไม่ได้ยินเสียงอะไรเลย...ไม่แม้แต่นิดเดียว ,thuuhrM maiF daiF yinM siiangR aL raiM leeuyM maiF maaeH dtaaeL nitH diaaoM,"example sentence, colloquial","""She can't hear any sound at all, not even a little bit."""
เธอไม่ต้องการให้ชื่อของเธอลบเลือนไปจากความทรงจำของทุกคน,thuuhrM maiF dtawngF gaanM haiF cheuuF khaawngR thuuhrM lohpH leuuanM bpaiM jaakL khwaamM sohngM jamM khaawngR thookH khohnM,example sentence,"""You do not want your name to fade from everyone’s memory."""
เธอไม่ตายไปจากใจ,thuuhrM maiF dtaaiM bpaiM jaakL jaiM,example sentence,"""You will live in my heart forever."""
เธอไม่ไปเที่ยวกับพวกเขาหรอกเหรอจ๊ะนี่,thuuhrM maiF bpaiM thiaaoF gapL phuaakF khaoR raawkL ruuhrR jaH neeF,example sentence,"""Well, [you mean] you’re not going out with them?!"""
เธอไม่พอใจอย่างออกนอกหน้าไปหน่อย,thuuhrM maiF phaawM jaiM yaangL aawkL naawkF naaF bpaiM naawyL,example sentence,"""You are noticeable dissatisfied."""
เธอไม่มีความกตัญญูรู้คุณต่อบุพการีคือแม่ของตนเอง,thuuhrM maiF meeM khwaamM gaL dtanM yuuM ruuH khoonM dtaawL boopL phaH gaaM reeM kheuuM maaeF khaawngR dtohnM aehngM,example sentence,"""She shows no gratitude toward her parent—her own mother."""
เธอไม่รู้สึกสะทกสะเทิ้นที่จะรับของจากเขา,thuuhrM maiF ruuH seukL saL thohkH saL theernH theeF jaL rapH khaawngR jaakL khaoR,example sentence,"""She did not feel disturbed to received something from him."""
เธอยังไม่กินหรือ,thuuhrM yangM maiF ginM reuuR,example sentence,"""You haven’t eaten yet?"""
เธอยังสาละวนอยู่กับการแต่งผม ถึงแม้จะเลยเวลานัดมาพอสมควรแล้ว,thuuhrM yangM saaR laH wohnM yuuL gapL gaanM dtaengL phohmR theungR maaeH jaL leeuyM waehM laaM natH maaM phaawM sohmR khuaanM laaeoH,example sentence,"""She is still preoccupied with fixing her hair even though she is quite late for her date."""
เธอยืนเงียบ ๆ รอรถของทางวิทยาลัย ไม่ล่อกแล่กเหมือนผม,thuuhrM yeuunM ngiiapF raawM rohtH khaawngR thaangM witH thaH yaaM laiM maiF lawkF laekF meuuanR phohmR,example sentence,"""She stood quite still while waiting for the college bus, [she did] not shift around restlessly like me."""
เธอรักลูกของเธอสุดหัวใจ,thuuhrM rakH luukF khaawngR thuuhrM sootL huaaR jaiM,example sentence,"""She loved her daughter with all her heart."""
เธอรู้จักหัวนอนปลายตีนเขาดีแล้วหรือ ถึงได้เอาเขาเข้ามาในบ้าน,thuuhrM ruuH jakL huaaR naawnM bplaaiM dteenM khaoR deeM laaeoH reuuR theungR daiF aoM khaoR khaoF maaM naiM baanF,example sentence,"""Do you know his background well enough to bring him into our home?"""
เธอรู้สึกกลัวขึ้นมาทันที เมื่อรู้สึกว่าทางที่เธอกำลังเดินอยู่เปล่าเปลี่ยวเพียงใด,thuuhrM ruuH seukL gluaaM kheunF maaM thanM theeM meuuaF ruuH seukL waaF thaangM theeF thuuhrM gamM langM deernM yuuL bplaaoL bpliaaoL phiiangM daiM,example sentence,"""She felt afraid as soon as she realized that the path she was walking on became so lonesome."""
เธอรู้สึกขัดเขินทุกครั้งที่พบหน้าวิทย์ ชายหนุ่มที่เธอแอบชอบอยู่,thuuhrM ruuH seukL khatL kheernR thookH khrangH theeF phohpH naaF witH chaaiM noomL theeF thuuhrM aaepL chaawpF yuuL,example sentence,"""She felt embarrassed every time she met Wit, the boy she secretly admired."""
เธอรู้สึกใจชื้นขึ้นเป็นกอง ,thuuhrM ruuH seukL jaiM cheuunH kheunF bpenM gaawngM,"example sentence, colloquial","""(Following a great deal of anxiety,) she (now) felt quite a relief."""
เธอรู้สึกรำจวนยามได้อ่านกวีนิพนธ์โรแมนติก,thuuhrM ruuH seukL ramM juaanM yaamM daiF aanL gaL weeM niH phohnM ro:hM maaenM dtikL,example sentence,"""She felt passion when she reads romantic poetry."""
เธอล่อน้ำอัดลมไปตั้งลิตรแล้วนะ ยังไม่หายหิวน้ำอีกหรือ,thuuhrM laawF namH atL lohmM bpaiM dtangF litH laaeoH naH yangM maiF haaiR hiuR naamH eekL reuuR,example sentence,"""You have drunk a liter of soda already; are you still thirsty?"""
เธอล้างเท้าให้แม่เป็นครั้งแรกในชีวิต,thuuhrM laangH thaaoH haiF maaeF bpenM khrangH raaekF naiM cheeM witH,example sentence,"""She washed her mother’s feet for the first time in her life."""
เธอลุกขึ้นรำเฉิบ ๆ ต่อหน้าคนทั้งหลาย,thuuhrM lookH kheunF ramM cheerpL dtaawL naaF khohnM thangH laaiR,example sentence,"""She stood up and danced rhythmically right in front of everyone."""
เธอเล่าถึงสามีว่ารู้จักกันมาตั้งแต่เรียนมหาวิทยาลัย ,thuuhrM laoF theungR saaR meeM waaF ruuH jakL ganM maaM dtangF dtaaeL riianM maH haaR witH thaH yaaM laiM,example sentence,"""She told us about her husband and that they had known each other since they were at the university."""
เธอเลิกคิ้วขึ้นข้างเดียว ดูมีเสน่ห์,thuuhrM leerkF khiuH kheunF khaangF diaaoM duuM meeM saL naehL,example sentence,"""She lifted an eyebrow; she looked very alluring."""
เธอวักน้ำจากอ่างลูบตัว,thuuhrM wakH naamH jaakL aangL luupF dtuaaM,example sentence,"""She dipped her hand into the basin and washed herself."""
เธอว่ายังไง,thuuhrM waaF yangM ngaiM,"example sentence, colloquial","""What do you think? What is your opinion?"""
เธอแว็กซ์ขาสัปดาห์ละครั้งเพื่อให้ขาเนียน,thuuhrM waekH khaaR sapL daaM laH khrangH pheuuaF haiF khaaR niianM,example sentence,"""She waxes her legs once a week to get them [looking] smooth."""
เธอโศกาดูรมากเมื่อบิดาผู้เป็นที่รักยิ่งของเธอจากไป,thuuhrM so:hR gaaM duunM maakF meuuaF biL daaM phuuF bpenM theeF rakH yingF khaawngR thuuhrM jaakL bpaiM,example sentence,"""She cried bitterly when her beloved father departed."""
เธอเสียใจที่เลือกผัวผิด ,thuuhrM siiaR jaiM theeF leuuakF phuaaR phitL,example sentence,"""She regretted choosing the wrong man for a husband."""
เธอใส่ยีนส์ตามเคย,thuuhrM saiL yeenM dtaamM kheeuyM,example sentence,"""She was wearing jeans as usual."""
เธอห่วงใยและเอาใจใส่ผมยิ่งกว่าตัวเธอเสียอีก,thuuhrM huaangL yaiM laeH aoM jaiM saiL phohmR yingF gwaaL dtuaaM thuuhrM siiaR eekL,example sentence,"""She is more worried about me and cares for me more than for herself."""
เธอหันมายิ้มให้ชายที่นั่งข้าง ๆ ,thuuhrM hanR maaM yimH haiF chaaiM theeF nangF khaangF khaangF,example sentence,"""She turned and smiled at the man who was sitting next to her."""
เธอหาบของเดินล้าหลังพวกแม่ค้าด้วยกัน,thuuhrM haapL khaawngR deernM laaH langR phuaakF maaeF khaaH duayF ganM,example sentence,"""She carried her goods on her pole, walking behind her fellow hawkers."""
เธอเห็นท้องฟ้า นั่นไหม,thuuhrM henR thaawngH faaH nanF maiR,example sentence,"""Do you see the sky up there?"""
เธอเห็นท้องฟ้า นั่นไหม,thuuhrM henR thaawngH faaH nanF maiR,example sentence,"""Do you see the sky up there?"""
เธออย่าไปสนใจพวกปากหอยปากปูเลย,thuuhrM yaaL bpaiM sohnR jaiM phuaakF bpaakL haawyR bpaakL bpuuM leeuyM,example sentence,"""Don't pay any attention to what they are gossiping about."""
เธออยู่ที่ไหน คนใส่ใจเธอมีหรือเปล่า,thuuhrM yuuL theeF naiR khohnM saiL jaiM thuuhrM meeM reuuR bplaaoL,example sentence,"""Wherever you are now, is there anyone who has taken an interest in you?"""
เธออยู่ที่ไหน ยังสบายใจดีหรือเปล่า,thuuhrM yuuL theeF naiR yangM saL baaiM jaiM deeM reuuR bplaaoL,example sentence,"""Wherever you are, are you still happy?"""
เธอออดอ้อนออเซาะแฟนให้พาเธอไปเต้นรำ,thuuhrM aawtL aawnF aawM sawH faaenM haiF phaaM thuuhrM bpaiM dtenF ramM,example sentence,"""She sweet talked her boyfriend into taking her dancing."""
เธออ่อนวัยเกินไปสำหรับตำแหน่งสำคัญเช่นนั้น,thuuhrM aawnL waiM geernM bpaiM samR rapL dtamM naengL samR khanM chenF nanH,example sentence,"""You are too young for a position as important as that."""
เธอเองก็คงเหงาเช่นเดียวกัน,thuuhrM aehngM gaawF khohngM ngaoR chenF diaaoM ganM,example sentence,"""She herself was also lonely."""
