word,spell,type,meaning
ศิลปินได้สร้างรูปจำลองไว้เป็นหญิงสาวชั้นสามัญ ไว้ผมประบ่า แต่สวมกรอบหน้าและจอนหู,siL laH bpinM daiF saangF ruupF jamM laawngM waiH bpenM yingR saaoR chanH saaR manM waiH phohmR bpraL baaL dtaaeL suaamR graawpL naaF laeH jaawnM huuR,example sentence,"""Sculptors have created statues of a young woman of ordinary birth, with shoulder-length hair, wearing a forehead ornament, and having sideburns."""
ศิลปินแห่งชาติ,siL laH bpinM haengL chaatF,noun,nationally recognized artist or performer
ศิลา,siL laaM,"noun, Sanskrit",stone; rock; boulder
ศิลาจารึก,siL laaM jaaM reukH,noun,stone inscription
ศิลาจารึกตัวจริงเขาเขียนติดกันหมด ไม่มีเว้นวรรคตอน,siL laaM jaaM reukH dtuaaM jingM khaoR khiianR dtitL ganM mohtL maiF meeM wenH wakH dtaawnM,example sentence,"""Inscriptions on [ancient] stones were written without punctuation and without spacing."""
ศิลาฤกษ์,siL laaM reerkF,,foundation stone (of a building)
ศิลาแลง,siL laaM laaengM,noun,[ศิลาแลง] laterite
ศิวะ,siL waH,"noun, proper noun, person, formal","[พระศิวะ] [Hinduism] Siva or Shiva, “the Destroyer,” the third member of the ตรีมูรติ (Trimurti), along with พระพรหม  (Brahma the Creator) and พระวิษณุ (Vishnu the Preserver)"
ศิวิไลซ์,siL wiH laiM,noun,[Thai transcription of the foreign loanword] civilize; civilization
ศิษย์ ,sitL,noun,"a pupil, disciple, or student"
noun,[ลูกศิษย์] student; religious disciple,,
ศิษย์เก่า,sitL gaoL,noun,alumni; alumnus (male); alumnae (female)
ศิษย์วัด,sitL watH,noun,temple boy; boy assigned to assist a Buddhist monk
ศิษยา,sitL yaaM,,[alternate spelling of ศิษย์ ]
ศิษยานุศิษย์,sitL saL yaaM nooH sitL,noun,"all of one’s students, past and present; students who revere a particular teacher or professor"
ศิษยาภิบาล,sitL yaaM phiH baanM,noun,pastor; minister
ศีรษะ ,seeR saL,"noun, formal",[of a human body only] the head
ศีรษะของเขาก็พับไปข้างหลัง,seeR saL khaawngR khaoR gaawF phapH bpaiM khaangF langR,example sentence,"""His head rolled backward."""
ศีรษะของเขาชนกำแพงอย่างแรง จนหมวกเหล็กบุบ,seeR saL khaawngR khaoR chohnM gamM phaaengM yaangL raaengM johnM muaakL lekL boopL,example sentence,"""His head hit the wall so hard so that his helmet was dented."""
ศีรษะเด็กเมื่อคลอดใหม่มักจะเบี้ยวไปทางท้ายทอย,seeR saL dekL meuuaF khlaawtF maiL makH jaL biaaoF bpaiM thaangM thaaiH thaawyM,example sentence,"""When the child was born, his head was distorted in the area of his occipital bone."""
ศีล ,seenR,noun,"a religious commandment or precept, sacrament"
classifier,[numerical classifier for precept or religious commandments],,
"verb, formal",[ทรงศีล] [royal use only] to follow the Buddhist precepts,,
noun,[Buddhism] high moral character; morality; good conduct,,
ศีล,seenR laH,,[alternate pronunciation of ศีล ]
ศีลธรรม ,seenR laH thamM,"noun, loanword, Pali","morals; morality, a moral standard; precepts"
ศีลธรรมจรรยา,seenR laH thamM janM yaaM,noun,morality
ศีลแปด ,seenR bpaaetL,noun,the eight Buddhist precepts
ศีลห้า ,seenR haaF,proper noun,The Five Precepts of Buddhism
ศีลอด,seenR ohtL,noun,"religious fasting, such as during Ramadan (Islam) or Lent (Christianity)"
ศึก ,seukL,noun,battle; fight; conflict; combat
noun,troops; army,,
ศึกสอยคิว,seukL saawyR khiuM,noun,billiard or pool match
ศึกษา ,seukL saaR,verb,to study; to be educated; to receive education; to go to school; to learn (at higher levels such as college)
"noun, loanword, Sanskrit",education; study; knowledge,,
noun,[การศึกษา] education,,
ศึกษาดูงาน,seukL saaR duuM ngaanM,verb,[ศึกษาดูงาน] to take a study tour
ศึกษาต่อ,seukL saaR dtaawL,noun,continuing education; extension school
ศึกษาต่อต่างประเทศ,seukL saaR dtaawL dtaangL bpraL thaehtF,"verb, formal",to study abroad; to continue a post-graduate study abroad
ศึกษาต่อรับตรง,seukL saaR dtaawL rapH dtrohngM,"noun, phrase",higher education via direct admission
ศึกษาต่อหลังจากได้รับปริญญาใบแรก,seukL saaR dtaawL langR jaakL daiF rapH bpaL rinM yaaM baiM raaekF,noun,postgraduate education
ศึกษานิเทศ,seukL saaR niH thaehtF,noun,Educational supervisor [for the Ministry of Education]
ศึกษาวิจัย,seukL saaR wiH jaiM,verb,to research
ศึกษาธิการ,seukL saaR thiH gaanM,noun,education throughout the provinces
ศุกร์ ,sookL,proper noun,[general] Venus
noun,[ดาวพระศุกร์] the planet Venus,,
noun,[วันศุกร์] Friday,,
ศุข,sookL,proper noun,Suk [Thai male nickname]
ศุภ,soopL phaH,"adjective, loanword, Sanskrit",auspicious
ศุภลักษณ์ ,soopL phaH lakH,noun,"auspicious characteristics, features, and looks"
ศุภวุฒิ,soopL phaH wootH,"proper noun, person, phrase, loanword, Sanskrit",Suphawut; Subhawudhi [a Thai male given name] (auspicious and proficient)
ศุภชลาศัย,sooL phohtH laaM saiR,,The Subhachalasai National Stadium
ศุภชัย,soopL chaiM,"proper noun, person, loanword, Sanskrit",Supachai [a Thai male given name] (auspicious victory)
ศุภนิมิต,soopL phaH niH mitH,,"good omen; good dream; auspicious time; propitious sign; auspice; dream foretelling fortune, good luck"
ศุภผล,soopL phaH phohnR,proper noun,Suppaphon [a Thai given name]
ศุภมาส,soopL phaH maatF,noun,auspicious month
ศุภรัตน์,soopL phaH ratH,proper noun,Supparat [a Thai given name]
ศุภวิทย์,soopL phaH witH,proper noun,Supawit [a Thai given name]
ศุภอักษร,soopL phaH akL saawnR,noun,letter of a vassal king
ศุลกากร ,soonR laH gaaM gaawnM,noun,customs; import taxation; douane
ศูทร ,suutL,noun,[of the Four Castes in Code of Manu in ancient India's Hindu society] the fourth Hindu caste; the servile caste
ศูนย์ ,suunR,"noun, adjective",zero; the number or quantity zero
noun,nothing; nil; naught; nothing,,
noun,town center; commons; meeting place,,
noun,center,,
classifier,[numerical classifier for centers],,
ศูนย์กลาง ,suunR glaangM,noun,city center; center; nerve center
ศูนย์กลาง,suunR glaangM,noun,middle point
ศูนย์กลางการคมนาคม,suunR glaangM gaanM khaH maH naaM khohmM,noun,transportation center; transportation hub
ศูนย์การค้า ,suunR gaanM khaaH,noun,shopping center
ศูนย์การค้ามาบุญครอง ,suunR gaanM khaaH maaM boonM khraawngM,proper noun,Mah Boon Khrong (MBK) Shopping Center in Bangkok
ศูนย์การทหารราบ,suunR gaanM thaH haanR raapF,"noun, phrase",Infantry Center
ศูนย์การศึกษาเพื่อชุมชน,suunR gaanM seukL saaR pheuuaF choomM chohnM,"noun, proper noun",community education center
ศูนย์กำเนิด,suunR gamM neertL,noun,[ศูนย์กำเนิด] Center of Origin
ศูนย์กำเนิดของลองจิจูด,suunR gamM neertL khaawngR laawngM jiL juutL,"noun, phrase",Origin of Latitude
ศูนย์กำหนดของลองจิจูด,suunR gamM nohtL khaawngR laawngM jiL juutL,"noun, phrase",Origin of Longitude
ศูนย์ช่วยเหลือประชาชนที่ประสบภัย,suunR chuayF leuuaR bpraL chaaM chohnM theeF bpraL sohpL phaiM,proper noun,Center for Public Assistance to Disaster Victims
ศูนย์นี้ตั้งขึ้นเพื่อเป็นศูนย์แก้ไขปัญหาเฉพาะหน้า,suunR neeH dtangF kheunF pheuuaF bpenM suunR gaaeF khaiR bpanM haaR chaL phawH naaF,example sentence,"""This Center was set up to be a place to solve immediate problems."""
ศูนย์บัญชาการ,suunR banM chaaM gaanM,noun,command center
ศูนย์บัญชาการสามารถรับทราบการจัดการในทุกเรื่องราวอย่างเป็นระบบ โดยฝ่ายข้อมูลเรียงความสำคัญและเร่งด่วนให้อย่างมีประสิทธิภาพ,suunR banM chaaM gaanM saaR maatF rapH saapF gaanM jatL gaanM naiM thookH reuuangF raaoM yaangL bpenM raH bohpL dooyM faaiL khaawF muunM riiangM khwaamM samR khanM laeH rengF duaanL haiF yaangL meeM bpraL sitL thiH phaapF,example sentence,"""The Command Center is able to get a handle on every issue in a methodical manner; [its] Information Section prioritizes [the issues] and efficiently expedited its dealing with them."""
ศูนย์ปฏิบัติการช่วยเหลือผู้ประสบอุทกภัย,suunR bpaL dtiL batL gaanM chuayF leuuaR phuuF bpraL sohpL ooL thohkH gaL phaiM,proper noun,Flood-Relief Operations Command
ศูนย์ปฏิบัติการสื่อปลอดภัยและสร้างสรรค์แห่งชาติ,suunR bpaL dtiL batL gaanM seuuL bplaawtL phaiM laeH saangF sanR haengL chaatF,proper noun,National Safety and Creative Media Operation Center
ศูนย์พยากรณ์เศรษฐกิจและธุรกิจ,suunR phaH yaaM gaawnM saehtL thaL gitL laeH thooH raH gitL,proper noun,Center for Economic and Business Forcasting (affiliated with มหาวิทยาลัยหอการค้าไทย)
ศูนย์รวม,suunR ruaamM,noun,hub; center; meeting place
ศูนย์รวมความบันเทิง,suunR ruaamM khwaamM banM theerngM,noun,entertainment center
ศูนย์รักษาความปลอดภัย,suunR rakH saaR khwaamM bplaawtL phaiM,noun,Armed Forces Security Center
ศูนย์รักษาความสงบเรียบร้อย,suunR rakH saaR khwaamM saL ngohpL riiapF raawyH,proper noun,Centre for the Administration of Peace and Order
ศูนย์วัฒนธรรม,suunR watH thaH naH thamM,noun,cultural center
ศูนย์วัฒนธรรมแห่งประเทศไทย,suunR watH thaH naH thamM haengL bpraL thaehtF thaiM,proper noun,Thailand Cultural Center (a performing-arts venue in Bangkok)
ศูนย์หน้า,suunR naaF,noun,centre-forward [position in football/soccer]
ศูนย์อนุรักษ์ช้างไทย,suunR aL nooH rakH chaangH thaiM,proper noun,Thai Elephant Conservation Center (TECC)
ศูนย์อพยพ,suunR ohpL phaH yohpH,noun,refugee center; evacuation center
ศูนย์อำนวยการแก้ไขสถานการณ์ฉุกเฉิน,suunR amM nuayM gaanM gaaeF khaiR saL thaanR naH gaanM chookL cheernR,proper noun,Centre for the Resolution of Emergency Situation; Emergency Operations Center
ศูนย์อำนวยการเฉพาะกิจป้องกันและแก้ไขปัญหาอุทกภัย วาตภัย และดินโคลนถล่ม,suunR amM nuayM gaanM chaL phawH gitL bpaawngF ganM laeH gaaeF khaiR bpanM haaR ooL thohkH gaL phaiM waaM dtaL phaiM laeH dinM khlo:hnM thaL lohmL,proper noun,"Emergency Operation Center for Flood, Storms, and Landslides"
ศูนย์อำนวยการต่อสู้เพื่อเอาชนะความยากจนแห่งชาติ,suunR amM nuayM gaanM dtaawL suuF pheuuaF aoM chaH naH khwaamM yaakF johnM haengL chaatF,proper noun,National Poverty Eradication Center
ศูนย์อำนวยการบริหารจังหวัดชายแดนภาคใต้,suunR amM nuayM gaanM baawM riH haanR jangM watL chaaiM daaenM phaakF dtaaiF,noun,The Southern Border Province Administration Center - SBPAC
ศูนย์อำนวยการรักษาความสงบเรียบร้อยการเลือกตั้ง สำนักงานตำรวจแห่งชาติ,suunR amM nuayM gaanM rakH saaR khwaamM saL ngohpL riiapF raawyH gaanM leuuakF dtangF samR nakH ngaanM dtamM ruaatL haengL chaatF,proper noun,Police Command Center for Keeping the Peace During Elections
ศูนย์อำนวยการสืบสวนสอบสวนการเลือกตั้ง,suunR amM nuayM gaanM seuupL suaanR saawpL suaanR gaanM leuuakF dtangF,proper noun,Election Investigation Operations Center
ศูนย์พักพิง,suunR phakH phingM,noun,"shelter [from disasters, floods, etc.]"
เศคาริยาห์,saehR khaaM riH yaaM,proper noun,[book of the Old Testament] Zechariah
เศฟันยาห์,saehR fanM yaaM,proper noun,[book of the Old Testament] Zephaniah
เศรษฐ,saehtL thaL,"adjective, formal, loanword, Sanskrit",excellent; best; supreme; first; chief; principal; consumate
เศรษฐกิจ ,saehtL thaL gitL,"noun, phrase, formal, loanword, Sanskrit","economy; economic issues, matters or affairs"
เศรษฐกิจของญี่ปุ่นเกิดการปั่นป่วนอย่างหนัก จนนายกรัฐมนตรีต้องออกโรงเรียกร้องให้ฝ่ายต่าง ๆ แสดงความรับผิดชอบต่อเหตุการณ์ที่เกิดขึ้น,saehtL thaL gitL khaawngR yeeF bpoonL geertL gaanM bpanL bpuaanL yaangL nakL johnM naaM yohkH ratH thaL mohnM dtreeM dtawngF aawkL ro:hngM riiakF raawngH haiF faaiL dtaangL dtaangL saL daaengM khwaamM rapH phitL chaawpF dtaawL haehtL gaanM theeF geertL kheunF,example sentence,"""The Japanese economy has declined into turmoil so such an extent that the Prime Minister needs to come forth and demand that the various factions show responsibility for the resulting situation."""
เศรษฐกิจของเราขึ้นอยู่กับการเกษตรมาแต่ไหนแต่ไร,saehtL thaL gitL khaawngR raoM kheunF yuuL gapL gaanM gaL saehtL maaM dtaaeL naiR dtaaeL raiM,example sentence,"""Our economy has depended on agriculture from time immemorial."""
เศรษฐกิจของเราขึ้นอยู่กับการเกษตรมาแต่ไหนแต่ไหร่,saehtL thaL gitL khaawngR raoM kheunF yuuL gapL gaanM gaL saehtL maaM dtaaeL naiR dtaaeL raiL,example sentence,"""Our economy has always been based on agriculture."""
เศรษฐกิจเชิงพาณิชย์เอื้อต่อเพศชาย และลำเอียงเป็นอริกับเพศหญิง เพราะเพศหญิงไม่สามารถทิ้งบทบาทผู้จัดการใหญ่ของครัวเรือนได้,saehtL thaL gitL cheerngM phaaM nitH euuaF dtaawL phaehtF chaaiM laeH lamM iiangM bpenM aL riL gapL phaehtF yingR phrawH phaehtF yingR maiF saaR maatF thingH bohtL baatL phuuF jatL gaanM yaiL khaawngR khruaaM reuuanM daiF,example sentence,"""Commercial enterprise [in matters of employment] tends to be prejudiced towards men and against women because women are unable to abandon their [traditional] roles as family managers and home-makers."""
เศรษฐกิจตกต่ำอย่างนี้คงมีคนเตะฝุ่นกันไม่น้อย,saehtL thaL gitL dtohkL dtamL yaangL neeH khohngM meeM khohnM dtehL foonL ganM maiF naawyH,example sentence,"""With the economy in a recession like this, there will be probably be a lot of people out of work."""
เศรษฐกิจตลาดเสรี,saehtL thaL gitL dtaL laatL saehR reeM,"noun, phrase",free market economy
เศรษฐกิจถดถอย,saehtL thaL gitL thohtL thaawyR,noun,economic recession
เศรษฐกิจไทยก็กลับมาเข้าร่องเข้ารอยอีกครั้ง,saehtL thaL gitL thaiM gaawF glapL maaM khaoF raawngF khaoF raawyM eekL khrangH,example sentence,"""The Thai economy is back on track once again."""
เศรษฐกิจในประเทศมาเลเซียโดยรวมแล้วอยู่ภายใต้การควบคุมของชาวจีน,saehtL thaL gitL naiM bpraL thaehtF maaM laehM siiaM dooyM ruaamM laaeoH yuuL phaaiM dtaaiF gaanM khuaapF khoomM khaawngR chaaoM jeenM,example sentence,"""The economy in Malaysia is basically controlled by the Chinese."""
เศรษฐกิจบ้านเมืองดีขึ้นเพราะการนำของนายกฯ คนนี้,saehtL thaL gitL baanF meuuangM deeM kheunF phrawH gaanM namM khaawngR naaM yohkH khohnM neeH,example sentence,"""Our economy is improving because of the leadership of our current prime minister."""
เศรษฐกิจแบบการค้า,saehtL thaL gitL baaepL gaanM khaaH,"noun, phrase",commercial type economy; commercial scale production
เศรษฐกิจแบบเลี้ยงตัวเอง,saehtL thaL gitL baaepL liiangH dtuaaM aehngM,"noun, phrase",subsistence type economy
เศรษฐกิจพอเพียง,saehtL thaL gitL phaawM phiiangM,"noun, proper noun",Sufficiency Economics
เศรษฐกิจพอเพียงเพื่อยกระดับชุมชน,saehtL thaL gitL phaawM phiiangM pheuuaF yohkH raH dapL choomM chohnM,"noun, proper noun",Sufficiency Economy Office for Community Development
เศรษฐกิจภาคที่เป็นทางการ,saehtL thaL gitL phaakF theeF bpenM thaangM gaanM,noun,the official economy; the reported economy
เศรษฐกิจและการเมืองเปลี่ยนโฉมอย่างมหัศจรรย์หรือน่าสะพรึงกลัว,saehtL thaL gitL laeH gaanM meuuangM bpliianL cho:hmR yaangL maH hatL saL janM reuuR naaF saL phreungM gluaaM,example sentence,"""The economy and politics are changing their appearance in amazing ways or in ways which are horrifying to us."""
เศรษฐกิจโลก,saehtL thaL gitL lo:hkF,noun,the global economy
เศรษฐกิจโลกตกอยู่ในภาวะซบเซา,saehtL thaL gitL lo:hkF dtohkL yuuL naiM phaaM waH sohpH saoM,example sentence,"""The world economy is in a recession."""
เศรษฐกิจโลกเริ่มชะลอตัวแล้ว,saehtL thaL gitL lo:hkF reermF chaH laawM dtuaaM laaeoH,example sentence,"""The world economy has begun to slow down."""
เศรษฐกิจอุตสาหกรรม,saehtL thaL gitL ootL saaR haL gamM,noun,the industrial economy
เศรษฐศาสตร์ ,saehtL thaL saatL,"noun, phrase, formal, loanword, Pali",Economics
เศรษฐศาสตร์จุลภาค ,saehtL thaL saatL joonM laH phaakF,"noun, phrase, formal, loanword, Sanskrit","Microeconomics—a study of economics in terms of individual areas of activity (as a firm, household, or prices)"
เศรษฐศาสตร์มหภาค ,saehtL thaL saatL maH haL phaakF,"noun, phrase, formal, loanword, Sanskrit",macroeconomics—a study of economics in terms of whole systems especially with reference to general levels of output and income and to the interrelations among sectors of the economy
เศรษฐศาสตร์มหัพภาค,saehtL thaL saatL maH hapL phaakF,noun,macroeconomics
เศรษฐินี,saehtL thiL neeM,"noun, formal",female millionaire; wealthy woman
เศรษฐี ,saehtL theeR,noun,"millionaire, wealthy or rich person"
เศรษฐีเงินล้าน ,saehtL theeR ngernM laanH,noun,millionaire
เศรษฐียังรู้จักขาดไฟ,saehtL theeR yangM ruuH jakL khaatL faiM,"example sentence, idiom","""A lion may come to be beholden to a mouse."""
เศร้า ,saoF,adjective,[is] melancholy; sad; deploring; filled with sorrow or grief
adjective,[เศร้าใจ] [is] sad,,
adjective,[น่าเศร้า] [is] sad; regrettable; sorrowful; lamentable,,
noun,[ความเศร้า] grief; anguish; pain; misery; sadness,,
เศร้ากำสรด,saoF gamM sohtL,"adjective, phrase, formal, poetic, loanword, Khmer",[is] downhearted; saddened
เศร้าใจ ,saoF jaiM,adjective,[เศร้าใจ] [is] sad
เศร้าซึม,saoF seumM,adjective,[is] depressed; sad; unhappy; downhearted; downcast; despondent; dispirited
เศร้าซึม,saoF seumM,adjective,depressed; sad; unhappy; downhearted; downcast; despondent; dispirited; fed up
เศร้าโศก ,saoF so:hkL,adjective,[is] sad; sorrowful; grieving
เศร้าโศรก,saoF so:hkL,adjective,[is] tragic
เศร้าสร้อย,saoF saawyF,adjective,sad; sorrowful; grievous; regretful; depressed; melancholic; mournful; grief-sricken
เศร้าสลด,saoF saL lohtL,adjective,[is] saddened; grieving; sad; sorrowful; distressed
เศร้าหมอง,saoF maawngR,adjective,[is] saddened; gloomy; depressed; sorrowful
เศวต ,saL waehtL,adjective,[is] white
noun,[พระเศวต] royal white elephant,,
เศวตฉัตร,saL waehtL dtaL chatL,noun,white tiered umbrella of kingship (symbol of the monarchy)
เศษ ,saehtL,noun,remainder; remnants; scraps; leftovers; surplus; crumbs
noun,numerator of a fraction,,
adverb,[เศษ ๆ] a little bit,,
เศษขนมปัง,saehtL khaL nohmR bpangM,noun,bread crumbs
เศษของ,saehtL khaawngR,noun,rubbish; trash
เศษซาก,saehtL saakF,noun,detritus; remains
เศษธุลี,saehtL thooH leeM,noun,[เศษธุลี] pieces of dust; dust particles
เศษผม,saehtL phohmR,noun,hair clippings
เศษสตางค์ ,saehtL saL dtaangM,noun,the change returned from a purchase
เศษส่วน,saehtL suaanL,noun,fraction; remainder
เศษหนึ่งส่วนสอง,saehtL neungL suaanL saawngR,noun,one half (the fraction); ½
เศษหนึ่งส่วนสี่ ,saehtL neungL suaanL seeL,noun,the fraction ¼; one quarter
เศษเหล็ก ,saehtL lekL,"noun, colloquial",[idiom for] a gay person; fag
เศษอาหาร,saehtL aaM haanR,noun,[of food] refuse; scraps; waste; garbage
เศษ ๆ,saehtL saehtL,adverb,[เศษ ๆ] a little bit
เศียร,siianR,"noun, loanword, Sanskrit",the head
"noun, loanword, Sanskrit",[พระเศียร] the head (of a Royal),,
โศก ,so:hkL,noun,sorrow; grief; anguish; pain; misery
adjective,[is] sad; miserable,,
โศก,so:hR gaL,,[alternate pronunciation of โศก ]
โศกนาฏกรรม,so:hR gaL naatF dtaL gamM,noun,tragedy
โศกเศร้า,so:hkL saoF,adjective,[is] depressed; grieving; sad; full of lament; unhappy; dispirited; feeling blue
โศกเศร้า,so:hkL saoF,adjective,[psychologically] depressed; sorrowful; unhappy
โศกเศร้าเสียใจ ,so:hkL saoF siiaR jaiM,adjective,[is] grieving
โศกา,so:hR gaaM,verb,to wail; lament
โศกาดูร,so:hR gaaM duunM,verb,to cry bitterly
โศกาอาดูร,so:hR gaaM aaM duunM,noun,agony; suffering
adjective,[is] agonized,,
โศรก,so:hkL,noun,sorrow
