word,spell,type,meaning
ดังนั้น ในตอนนี้เมื่อเรามีกำลังซื้อกระเป๋าในราคาเท่าใด เราก็ซื้อเท่านั้น,dangM nanH naiM dtaawnM neeH meuuaF raoM meeM gamM langM seuuH graL bpaoR naiM raaM khaaM thaoF daiM raoM gaawF seuuH thaoF nanH,example sentence,"""So, now when we have money to afford a handbag at a particular price, we would buy it at that price."""
ดังนั้นผมจึงต้องยอมจำนน,dangM nanH phohmR jeungM dtawngF yaawmM jamM nohnM,example sentence,"""And so I had to surrender."""
ดังนั้นผมแนะนำว่าให้ใช้เสื้อกันฝนแทนร่มนะครับ มันจะปลอดภัยกว่ากันเยอะเลย,dangM nanH phohmR naeH namM waaF haiF chaiH seuuaF ganM fohnR thaaenM rohmF naH khrapH manM jaL bplaawtL phaiM gwaaL ganM yuhH leeuyM,example sentence,"""Therefore I recommend that we use a raincoat rather than an umbrella; it is much safer."""
ดังนั้นผมว่าอาหารเม็ดมันไม่ค่อยจะถูกปากแมวเท่าไหร่,dangM nanH phohmR waaF aaM haanR metH manM maiF khaawyF jaL thuukL bpaakL maaeoM thaoF raiL,example sentence,"""Therefore, I think that cats really don’t like dry cat food very much."""
ดังนั้นผู้เล่นจะถูกฝึกฝนให้มีความรอบคอบ,dangM nanH phuuF lenF jaL thuukL feukL fohnR haiF meeM khwaamM raawpF khaawpF,example sentence,"""In that way, players are trained to be careful and thorough."""
ดังนั้น พนักงานหญิงไม่ควรสวมเสื้อคอลึก กระโปรงสั้นจู๋มาร่วมงาน,dangM nanH phaH nakH ngaanM yingR maiF khuaanM suaamR seuuaF khaawM leukH graL bpro:hngM sanF juuR maaM ruaamF ngaanM,example sentence,"""Thus, female employees should not wear a plunging neckline or very short skirts to the party."""
ดังนั้น ภารกิจสำคัญก็คือรีบไปให้ถึงที่นั้น,dangM nanH phaaM raH gitL samR khanM gaawF kheuuM reepF bpaiM haiF theungR theeF nanH,example sentence,"""Therefore, our critical task is to hurry to reach that [objective]."""
ดังนั้น เมื่อมีความต้องการอาหารที่มีโปรตีนจากเนื้อปลามากขึ้นทำให้ความต้องการลูกพันธุ์ปลาน้ำจืดเพิ่มมากขึ้นไปด้วย,dangM nanH meuuaF meeM khwaamM dtawngF gaanM aaM haanR theeF meeM bpro:hM dteenM jaakL neuuaH bplaaM maakF kheunF thamM haiF khwaamM dtawngF gaanM luukF phanM bplaaM naamH jeuutL pheermF maakF kheunF bpaiM duayF,example sentence,"""Therefore, at a time when we have an increasing demand for high protein fish, the demand for fresh water fry is also increasing."""
ดังนั้น รถทุกคันจึงวิ่งมาจอดติดเครื่องที่หน้าบ้านทุกวัน,dangM nanH rohtH thookH khanM jeungM wingF maaM jaawtL dtitL khreuuangF theeF naaF baanF thookH wanM,example sentence,"""So, all the cars come and park with their motors running in front of my house every day."""
ดังนั้นเราควรที่จะหมั่นทำทานเป็นประจำนะครับ,dangM nanH raoM khuaanM theeF jaL manL thamM thaanM bpenM bpraL jamM naH khrapH,example sentence,"""Therefore, we should always be diligent in giving charity to others."""
ดังนั้นเราจะต้องฝึกมัน หากองทราย หาเออ.ดินหรือว่าทรายเนี่ยเอาไว้แถวๆนั้น,dangM nanH raoM jaL dtawngF feukL manM haaR gaawngM saaiM haaR uuhrM dinM reuuR waaF saaiM niiaF aoM waiH thaaeoR thaaeoR nanH,example sentence,"""We thus need to train it to locate a pile of sand or dirt or [we need to] place the sand in that area."""
ดังนั้นเราจะไม่มีเวลาที่จะเลี้ยงดูมันดูแลมัน,dangM nanH raoM jaL maiF meeM waehM laaM theeF jaL liiangH duuM manM duuM laaeM manM,example sentence,"""So, we had no time to feed and look after [the kittens]."""
ดังนั้นเราอาจจะไปสักสิบเอ็ดโมง เตรียมอาหารไปให้เรียบร้อยนะครับ,dangM nanH raoM aatL jaL bpaiM sakL sipL etL mo:hngM dtriiamM aaM haanR bpaiM haiF riiapF raawyH naH khrapH,example sentence,"""Therefore, we should go about 11:00 am and have the food already prepared for them."""
ดังนั้น ลูกฟุตบอลที่ใช้แข่งขันจึงต้องมองเห็นได้ง่ายชัดเจนท่ามกลางแฟน ๆ ในสนามที่เป็นเหมือนแป็กกราวด์สีเข้ม และพื้นสนามหญ้าที่เป็นสีเขียว,dangM nanH luukF footH baawnM theeF chaiH khaengL khanR jeungM dtawngF maawngM henR daiF ngaaiF chatH jaehnM thaamF glaangM faaenM naiM saL naamR theeF bpenM meuuanR bpaekL graaoM seeR khemF laeH pheuunH saL naamR yaaF theeF bpenM seeR khiaaoR,example sentence,"""Therefore, competition footballs need to be highly visible against the fans in the stadium which have a dark colored background and [against] the green grass of the field."""
ดังนั้นเวลาโค้งเนี่ย มันก็จะล้ม มันจะลื่นไปทันทีเลยนะครับ โดยที่ไม่ต้องชนกับใคร ล้มไปเอง,dangM nanH waehM laaM kho:hngH niiaF manM gaawF jaL lohmH manM jaL leuunF bpaiM thanM theeM leeuyM naH khrapH dooyM theeF maiF dtawngF chohnM gapL khraiM lohmH bpaiM aehngM,example sentence,"""Thus, when he [came to] the curve, [the vehicle] it would topple over. It slid out right away. Without hitting anyone else, the bike fell down all by itself."""
ดังนี้,dangM neeH,phrase,as such; such as this; like this...; thus; therefore
ดังในงานรับปริญญาของบัณฑิตจากมหาวิทยาลัยแห่งหนึ่งห้ามชาวบ้านเข้าขายดอกไม้ของขวัญที่จะมอบให้กับบัณฑิตใหม่,dangM naiM ngaanM rapH bpaL rinM yaaM khaawngR banM ditL jaakL maH haaR witH thaH yaaM laiM haengL neungL haamF chaaoM baanF khaoF khaaiR daawkL maaiH khaawngR khwanR theeF jaL maawpF haiF gapL banM ditL maiL,example sentence,"""Take, for example, graduation ceremonies at a university [where the university] prevents local people from coming in and selling flowers and other gifts to be given to the new graduates."""
ดังในที่นี้ไม่ได้หมายความว่ามีชื่อเสียง แต่หมายถึงความดังอย่างหนวกหู คือ หนวกหูจนหูหนวกไปเลย,dangM naiM theeF neeH maiF daiF maaiR khwaamM waaF meeM cheuuF siiangR dtaaeL maaiR theungR khwaamM dangM yaangL nuaakL huuR kheuuM nuaakL huuR johnM huuR nuaakL bpaiM leeuyM,example sentence,""" “Loud” in this context does not mean “famous” but means deafeningly noisy, that is, the noise is so loud as to cause deafness."""
ดังลั่น,dangM lanF,adjective,[is] loud
ดังลั่น,dangM lanF,adverb,loudly; ear-splitting
,,,
ดังสนั่น,dangM saL nanL,verb,to echo; reverberate
ดังอีก,dangM eekL,adjective,more loud; louder
ดัง ๆ,dangM dangM,adjective,"[ดัง ๆ] [is] loud, noisy"
ดั่ง ,dangL,"adjective, formal, poetic","[poetic, formal, written Thai] similar to; just like"
ดั่งคำที่ว่า ผู้ใดเรียงผูก ผู้นั้นต้องเรียงแก้,dangL khamM theeF waaF phuuF daiM riiangM phuukL phuuF nanH dtawngF riiangM gaaeF,example sentence,"""As has been said, 'He who ties himself in a knot, must himself unravel it.' ”"
ดั่งใจนึก,dangL jaiM neukH,adverb,as one wishes
ดั่งเช่น ,dangL chenF,"formal, poetic",[written Thai] for example
ดั่งยลยินยันสรวงด้วยปวงไทย,dangL yohnM yinM yanM suaangR duayF bpuaangM thaiM,example sentence,"""Along with all Thais, we turn our gaze and ear toward heaven."""
ดั้ง ,dangF,noun,nostril
,military formation of a shield,,
ดั้งจมูก ,dangF jaL muukL,noun,bridge of the nose
ดั้งเดิม,dangF deermM,adjective,[is] original; traditional; first; earliest; initial; introductory; opening; primary; starting; ingenious; inventive
ดังที่,dangM theeF,adverb,as; according to; as if
ดัชนี ,datL chaH neeM,,[alternate spelling of ดรรชนี ]
ดัชนีผลผลิตอุตสาหกรรม,datL chaH neeM phohnR phaL litL ootL saaR haL gamM,noun,Index of Industrial Production
ดัด ,datL,verb,to bend; modify; change; alter; or adapt
adjective,bent; modified; altered,,
verb,to curl (hair),,
ดัดกาย ,datL gaaiM,"verb, intransitive",to exercise the body
ดัดจริต ,datL jaL ritL,adjective,[is] affected (in speech or conduct); pretentious; show off
ดัดนิสัย,datL niH saiR,verb,to correct behavior or habit; to reform
ดัดแปรพันธุกรรม,datL bpraaeM phanM thooH gamM,verb,to modify the genetic code
ดัดแปลง,datL bplaaengM,verb,to convert; alter; modify; [of clothing or a building] to make alterations; [of wood] to build
ดัดแปลงพันธุกรรม,datL bplaaengM phanM thooH gamM,noun,to modify genetically
ดัดผม ,datL phohmR,verb,to perm the hair; to get a permanent
ดัดสันดาน,datL sanR daanM,verb,to correct someone's behavior; train; reform
ดัตช์,datL,"adjective, loanword, English",Dutch; pertaining to Holland
noun,[ภาษาดัตช์] the Dutch language,,
ดัน ,danM,,to push; press; force; insist
verb,[ผลักดัน] to push forward; advance; carry forward; push on,,
noun,[การผลักดัน] pressure; push; encouragement; support; promotion,,
adjective,forceful; insistent,,
noun,[ความดัน] pressure,,
verb,to happen (in a way that should not have happened),,
ดั้น,danF,verb,to force (one's way) through; to push forward; to rush headlong
,a [type of] poetic meter,,
ดั้นด้น,danF dohnF,,to force (one's way) into; to thrust ahead; to press forward
ดันแคน,danM khaaenM,"proper noun, loanword, English",Duncan [an English given name]
ดันทุรัง,danM thooH rangM,adjective,"[is] mulish, pig-headed, stubborn"
ดับ ,dapL,verb,"to eliminate, to stop; to die or pass away"
verb,extinguish; put out; vanquish; dead,,
ดับกลิ่น,dapL glinL,verb,to deoderize
ดับขันธ์ ,dapL khanR,"verb, intransitive, phrase, formal",[used with revered senior Buddhist monks] to pass away; to die
ดับคาที่,dapL khaaM theeF,"verb, phrase",to perish immediately; die on the spot
ดับเครื่อง,dapL khreuuangF,"verb, phrase","to turn off an engine (of a car or motorcycle, e.g.)"
ดับเครื่องชน,dapL khreuuangF chohnM,verb,to attack in a Kamikaze fashion
ดับชนวน,dapL chaH nuaanM,verb,to douse a fuse; to defuse
ดับชนวน,dapL chaH nuaanM,verb,to defuse (a situation)
ดับตรับฟัง,dapL dtrapL fangM,verb,to listen carefully to
ดับฝัน,dapL fanR,verb,to kill (someone's) dream
ดับเพลิง ,dapL phleerngM,verb,to put out a fire; to extinguish a fire
ดับไฟ ,dapL faiM,"verb, phrase",to put out a fire; turn off a light
ดับสังขาร,dapL sangR khaanR,"verb, formal",to die; pass away
ดับเบิล,dapL beernM,"adjective, verb, adverb",[Thai transcription of the foreign loanword] double
ดับเบิลยู ,dapL beernM yuuM,,"[transliterally,] 'W'"
ดับเบิ้ล,dapL beernF,,[alternate spelling of ดับเบิล]
ดับลิน ,dapL linM,"proper noun, geographical","Dublin, the capital city of ไอร์แลนด์  (Ireland)"
ดัลลัส,danM latH,,[alternate spelling of ดัลลาส]
ดัลลาส,danM laatF,"proper noun, geographical, loanword, English","Dallas [a city in Texas, USA]"
ดัสติน,datL dtinM,"proper noun, loanword, English",Dustin [an English given name]
ดา ,daaM,verb,to advance in a group; to go in force; to advance in large numbers; to make a combined attack
adjective,[is] abundant; plentiful; ample; teeming; profuse; numerous,,
noun,"[แมลงดานา] giant water bug, Lethocerus indicus",,
noun,[ต้นดา] Garcinia xanthochymus (Guttiferae),,
noun,[แมงดา] pimp; gigolo,,
noun,[แมงดา] name of a group of marine arthropods Xiphosuridae,,
noun,"[แมงดา] giant water bug, Lethocerus indicus [common pronunciation]",,
,,,
ดาดาษ,daaM daatL,adjective,plentiful; ample; profuse; teeming
ดาหน้า,daaM naaF,verb,to advance along a wide front; come or go in force; crowd; rally together
ด่า ,daaL,"verb, transitive, intransitive, colloquial","to curse; scold; damn; censure; revile; bawl somebody out, dress somebody down, give somebody dressing-down"
ด่าทอ,daaL thaawM,"verb, transitive, intransitive, phrase, colloquial",to curse; to swear at; to revile to vilify; to imprecate ill on; to swear sharply; to verbally abuse
ด่าทอกัน,daaL thaawM ganM,"verb, phrase",to hurl abuses at each other; curse back and forth
ด่าพ่อล่อแม่,daaL phaawF laawF maaeF,"verb, phrase",to curse someone by reference to their parents
ด่าว่า,daaL waaF,verb,reprimand; scold; rebuke; reproach; censure
ด๋า,daaR,,[euphonious suffix]
ดาก ,daakL,noun,"rectal prolapse; anal prolapse, the large intestine’s end at the rectum"
noun,removable plug,,
noun,[Isaan dialect] ass,,
ดากา ,daaM gaaM,"proper noun, geographical","Dhaka, the capital city of บังคลาเทศ  (Bangladesh)"
ดาการ์ ,daaM gaaM,"proper noun, geographical","Dakar, the capital city of เซเนกัล  (Senegal)"
ดาโกตา ,daaM go:hM dtaaM,,Dakota [state of the United States]
ดาโกตาใต้ ,daaM go:hM dtaaM dtaaiF,"proper noun, geographical",South Dakota [state of the United States]
ดาโกตาเหนือ,daaM go:hM dtaaM neuuaR,"proper noun, geographical",North Dakota [state of the United States]
ด่าง ,daangL,noun,alkali; base; lye
adjective,alkaline; basic (chemically),,
,[is] discolored; spotted,,
ด่างดวง,daangL duaangM,adjective,[is] spotted; mottled; dotted; dappled
ด่างดำ,daangL damM,adjective,[is] spotted; dotted; mottled; discolored
ด่างพร้อย,daangL phraawyH,adjective,[is] blemished; stained; spotted; tarnished; tainted; not clean; covered with spots
ดาด,daatL,verb,"to spread out over, to pave with, to cover or line with; to stretch tensely"
adjective,gradually sloping; slightly inclined; not precipitous,,
adjective,[is] common; general; run-of-the-mill,,
adjective,[ดาด ๆ] [is] very common,,
ดาดฟ้า ,daatL faaH,noun,deck of a ship; a roof or topmost floor of a building
ดาดฟ้าเรือ ,daatL faaH reuuaM,noun,deck of a ship
ดาด ๆ,daatL daatL,adjective,[ดาด ๆ] [is] very common
ดาด ๆ ธรรมดา,daatL daatL thamM maH daaM,"adjective, phrase",[is] homely; commonplace; nothing special
ดาตา,daaM dtaaM,"noun, loanword, English",[Thai transcription of the foreign loanword] data
ดาตาเบส,daaM dtaaM baehtL,"noun, loanword, English","[Thai transcription of the foreign loanword, ""database""]"
ดาน ,daanM,noun,wedge-shaped bolt
noun,muddy shoal; sandy riverbank,,
ด่าน ,daanL,noun,customs house; quarantine station; checkpoint
noun,"stage; level (of a computer game, e.g.)",,
noun,"post, outpost, checkpoint, barrier, bar, barricade",,
ด่านกักโรค ,daanL gakL ro:hkF,verb,place of quarantine
ด่านเก็บค่าธรรมเนียม ,daanL gepL khaaF thamM niiamM,noun,tollgate
ด่านตรวจ,daanL dtruaatL,noun,inspection station; checkpoint
ด่านตรวจคนเข้าเมือง,daanL dtruaatL khohnM khaoF meuuangM,noun,Immigration Office
ด่านตรวจโรค,daanL dtruaatL ro:hkF,noun,quarantine station
ด่านตรวจวัดแอลกอฮอล์,daanL dtruaatL watH aaenM gaawM haawM,noun,checkpoint for measuring blood alchohol
ด่านภาษี ,daanL phaaM seeR,noun,customs house
ด่านลอย,daanL laawyM,noun,"temporary checkpoint (set up by police, e.g.)"
ด่านศุลกากร,daanL soonR laH gaaM gaawnM,noun,customs checkpoint
ด่านสกัด,daanL saL gatL,noun,roadblock
ด้าน ,daanF,noun,side; face; direction; quarter; sector; aspect; surface; field; viewpoint
adjective,[is] callous; hard; hard-hearted; hardened; shameless,,
"adjective, colloquial",related to; pertaining to; concerning; regarding,,
,"[suffix indicating pertinance, as in the English suffix ""-ial"" (financial) or ""-ic"" (economic)]",,
adjective,[is] misfire,,
classifier,"[numerical classifier for edges of things, shorelines, awnings and large, slanted things, sides]",,
ด้านข้าง,daanF khaangF,noun,the side; flank
ด้านได้อายอด,daanF daiF aaiM ohtL,example sentence,"""Fortune favors the bold."" ""Faint heart ne'er won fair lady."" ""Making an effort results in success."""
ด้านตรงข้ามมุมฉาก ,daanF dtrohngM khaamF moomM chaakL,noun,hypotenuse
ด้านตำรวจเชื่อว่าเขาอาจจะหลับใน เพราะหากขับรถเร็วจนเสียหลักก็น่าจะมีรอยเบรคอยู่บ้าง แต่นี่ไม่มีร่องรอย,daanF dtamM ruaatL cheuuaF waaF khaoR aatL jaL lapL naiM phrawH haakL khapL rohtH reoM johnM siiaR lakL gaawF naaF jaL meeM raawyM braehkL yuuL baangF dtaaeL neeF maiF meeM raawngF raawyM,example sentence,"""The police believed that he might have dozed off because if he was driving so fast that he lost control, there ought to have been skid marks. But there were no such marks."""
ด้านทาง,daanF thaangM,adverb,side (way)
ด้านนอก,daanF naawkF,noun,outside
ด้านใน,daanF naiM,noun,inside
ด้านบน,daanF bohnM,adverb,above; over; on top
ด้านบนคลุมทับด้วยผ้ายางกันฝน,daanF bohnM khloomM thapH duayF phaaF yaangM ganM fohnR,example sentence,"""[I] covered the top with a waterproof rubber sheet."""
ด้านบนตัดออกนิดหน่อยก็พอ,daanF bohnM dtatL aawkL nitH naawyL gaawF phaawM,example sentence,"""Please only cut a bit on top."""
...ด้านฝั่งซ้ายแม่น้ำโขงก็มีหมู่บ้านของคนลาวหลายหมู่บ้าน,daanF fangL saaiH maaeF naamH kho:hngR gaawF meeM muuL baanF khaawngR khohnM laaoM laaiR muuL baanF,example sentence,"""...on the left bank of the Mekong River are numerous villages populated by Lao people."""
ด้านรับลม,daanF rapH lohmM,noun,the windward side
,,,
ด้านรับลมของภูเขาจะมีฝนตกมากกว่าบริเวณด้านอับลม,daanF rapH lohmM khaawngR phuuM khaoR jaL meeM fohnR dtohkL maakF gwaaL baawM riH waehnM daanF apL lohmM,example sentence,"""The windward side of the mountain receives more rain than the leeward side."""
ด้านล่าง,daanF laangF,adverb,beneath; below; under
ด้านล่าง,daanF laangF,noun,underside
ด้านสว่าง,daanF saL waangL,noun,"[of the moon, e.g.] the light side"
ด้านหน้า ,daanF naaF,noun,the front of an object
ด้านหน้าของคุณมีคนเดินสวนออกมาไม่ขาดระยะ บางคนเดินตัวเปล่า บางคนหิ้วของพะรุงพะรัง,daanF naaF khaawngR khoonM meeM khohnM deernM suaanR aawkL maaM maiF khaatL raH yaH baangM khohnM deernM dtuaaM bplaaoL baangM khohnM hiuF khaawngR phaH roongM phaH rangM,example sentence,"""People are passing you by in a steady stream on either side; some are carrying nothing while others are burdened with a whole mess of packages."""
ด้านหน้าผมจะเป็นกระจกบานใหญ่ ๆ,daanF naaF phohmR jaL bpenM graL johkL baanM yaiL yaiL,example sentence,"""In front of me is a very large mirror."""
ด้านหลัง ,daanF langR,"adverb, preposition",in back of; rear; behind
ด้านหลังใช้ปัตตะเลี่ยนเล็มนะ แต่อย่าให้สั้นเกินไป,daanF langR chaiH bpatL dtaL liianF lemM naH dtaaeL yaaL haiF sanF geernM bpaiM,example sentence,"""Please use a trimmer on the back, but don't make it too short."""
ด้านอับลม,daanF apL lohmM,noun,the leeward side
ดาเนียล,daaM niianM,"proper noun, person, loanword, English",Daniel [an English given name]
proper noun,[book of the Old Testament] Daniel,,
ดาบ ,daapL,noun,sword; sabre
noun,species of marine fish,,
ดาบตำรวจ,daapL dtamM ruaatL,noun,Police Senior Sergeant Major
ดาบปลายปืน ,daapL bplaaiM bpeuunM,noun,bayonet
ดาบส ,daaM bohtL,noun,ascetic; hermit; recluse; practicioner of religious austerities
ดาม ,daamM,verb,to strengthen; to reinforce; stiffen; repair; fix; splice
ด้าม ,daamF,noun,"handle (on door, suitcase)"
classifier,"[numerical classifier for broom, brush, pen]",,
ด้ามขวาน,daamF khwaanR,noun,axe handle
ด้ามจับ,daamF japL,noun,handle
ด้ามบน ,daamF bohnM,noun,gun stock
ด้ามปืนแพลมออกมาจากกระเป๋ากางเกงของเขา,daamF bpeuunM phlaaemM aawkL maaM jaakL graL bpaoR gaangM gaehngM khaawngR khaoR,example sentence,"""The butt of the gun stuck out from his pants pocket."""
ด้ามหอก,daamF haawkL,noun,spearshaft; the handle of a spear
ด้ามจิ้ว ,daamF jiuF,noun,a folding fan of Chinese design
ดามัสกัส ,daaM matH gatL,"proper noun, geographical","Damascus, the capital city of ซีเรีย  (Syria)"
ดาเมียน,daaM miianM,"proper noun, loanword, English",Damian [an English given name]
ดาย ,daaiM,"verb, transitive","to trim, to weed, to mow excess or unwanted grass or weed"
adjective,free; alone; vacant; all by oneself,,
adverb,with reckless abandon; indiscriminately,,
adverb,lonely,,
ด้าย ,daaiF,noun,"cotton thread, string, cord, or yarn"
ด้ายดิบ ,daaiF dipL,noun,cotton yarn
ด้ายหลอด ,daaiF laawtL,noun,thread
ดารณี,daaM raH neeM,noun,boat; ship
ดาร์มชตัดท์,daaM mohtH dtatL,proper noun,"Darmstadt, a city in Germany"
ดาร์เรน,daaM raehnM,"proper noun, loanword, English",Darren [an English given name]
ดาร์เรล,daaM raehnM,proper noun,Darrel [an English given name]
ดาร์เรลล์,daaM raehnM,,[alternate spelling of ดาร์เรล]
ดาร์ลิง ,daaM lingM,noun,[Thai transcription of the foreign loanword] darling
ดาร์-เอส-ซาเลม ,daaM aehtL saaM laehmM,"proper noun, geographical","Dar-es-salaam, a city in แทนซาเนีย  (Tanzania)"
ดารา ,daaM raaM,noun,star
noun,actor; celebrity; actress,,
proper noun,Dara [a Thai female given name] (star),,
ดาราคนนี้ตกกระป๋องไปแล้ว ไม่มีใครจ้างไปเล่นหนัง,daaM raaM khohnM neeH dtohkL graL bpaawngR bpaiM laaeoH maiF meeM khraiM jaangF bpaiM lenF nangR,example sentence,"""This star has lost her popularity, no one will hire her to do a movie."""
ดาราคนนี้หล่อล่ำแมนจัง,daaM raaM khohnM neeH laawL lamF maaenM jangM,example sentence,"""This actor is really good-looking guy."""
ดาราจักร ,daaM raaM jakL,noun,galaxy
ดาราดีใจเวอร์ได้ลาภลอย ถูกลอตเตอรี่,daaM raaM deeM jaiM wuuhrM daiF laapF laawyM thuukL laawtF dtuuhrM reeF,example sentence,"""The star was overjoyed at the windfall he received; he won the lottery!"""
ดาราทำงานไม่ได้เสร็จ,daaM raaM thamM ngaanM maiF daiF setL,example sentence,"""Dara didn’t finish working."""
ดาราทำงานไม่เสร็จ,daaM raaM thamM ngaanM maiF setL,example sentence,"""Dara didn’t finish working."""
ดาราน่องทองประกันน่องไว้หลายล้าน,daaM raaM naawngF thaawngM bpraL ganM naawngF waiH laaiR laanH,example sentence,"""The actress with the million-dollar legs insured them for many millions."""
ดารานักร้อง ,daaM raaM nakH raawngH,noun,vocal recording star or celebrity; TV personalit; superstar
ดารานำ,daaM raaM namM,noun,leading actor
ดารานำชาย,daaM raaM namM chaaiM,noun,male leading actor
ดาราเพิ่งเขียนเรื่องยาวจบไป,daaM raaM pheerngF khiianR reuuangF yaaoM johpL bpaiM,example sentence,"""Dara just finished writing the long story."""
ดาราเพิ่งล้างจานเสร็จ,daaM raaM pheerngF laangH jaanM setL,example sentence,"""Dara has just finished washing dishes."""
ดาราภาพยนตร์,daaM raaM phaapF phaH yohnM,noun,movie star; film celebrity
,,,
ดาราไม่ใช่เพิ่งทำงาน,daaM raaM maiF chaiF pheerngF thamM ngaanM,example sentence,"""Dara hasn’t just begun working."""
ดาราไม่ได้เพิ่งทำงาน,daaM raaM maiF daiF pheerngF thamM ngaanM,example sentence,"""Dara hasn’t just begun working."""
ดาราไม่ได้เริ่มทำงาน,daaM raaM maiF daiF reermF thamM ngaanM,example sentence,"""Dara didn’t start working."""
ดาราไม่เริ่มทำงาน,daaM raaM maiF reermF thamM ngaanM,example sentence,"""Dara didn’t start working."""
ดาราละคร,daaM raaM laH khaawnM,noun,actor; actress
ดาราวับวูบหายไปเสียสิ้น,daaM raaM wapH wuupF haaiR bpaiM siiaR sinF,example sentence,"""[As if] the stars ceased to twinkle."""
ดาราศาสตร์ ,daaM raaM saatL,"noun, phrase, formal, loanword, Pali",astronomy
ดาราหนัง ,daaM raaM nangR,noun,movie star; film celebrity
ดาเรียส,daaM riiatF,"proper noun, loanword, English",Darius [an English given name]
ดาล ,daanM,noun,latch; bolt
verb,happen; come into being,,
"noun, poetic",palm of a hand or sole,,
ดาไลลามะ,daaM laiM laaM maH,"proper noun, person",Dalai Lama
ดาว ,daaoM,noun,star; a non-planetary celestial body; spot
noun,[ปลาดาว] starfish,,
ดาวคืนแรมสว่างพอที่จะมองเห็นเส้นทางอันเลือนรางกลางทุ่ง,daaoM kheuunM raaemM saL waangL phaawM theeF jaL maawngM henR senF thaangM anM leuuanM raangM glaangM thoongF,example sentence,"""The stars in the moonless night were bright enough for us to see the vague outlines of the path through the fields."""
ดาวเคราะห์ ,daaoM khrawH,noun,planet
ดาวเคราะห์น้อย,daaoM khrawH naawyH,noun,asteroid
ดาวเด่น ,daaoM denL,noun,star [in sports or entertainment]
ดาวตก ,daaoM dtohkL,"noun, colloquial",falling star; meteor; meteorite
ดาวตลก,daaoM dtaL lohkL,noun,comedian
ดาวเตะ,daaoM dtehL,noun,the star player [in football/soccer]
ดาวเทียม  ,daaoM thiiamM,noun,satellite
ดาวเทียมดิสก์,daaoM thiiamM ditL,noun,satellite disc
ดาวเทียมอุตุนิยมวิทยา,daaoM thiiamM ooL dtooL niH yohmM witH thaH yaaM,noun,weather satellite
ดาวนพเคราะห์ ,daaoM nohpH phaH khrawH,noun,planet
ดาวพระ,daaoM phraH,prefix,[ดาวพระ] [prefix for names of planets]
ดาวพระเกตุ,daaoM phraH gaehtL,"noun, proper noun",[ดาวพระเกตุ] the planet Neptune
ดาวพระเคราะห์,daaoM phraH khrawH,noun,(celestial) planet
ดาวพระเคราะห์น้อย,daaoM phraH khrawH naawyH,noun,asteroid
ดาวพระพฤหัสบดี,daaoM phraH phreuH hatL saL baawM deeM,"noun, formal",[ดาวพระพฤหัสบดี] [formal] the planet Jupiter
ดาวพระพฤหัสฯ,daaoM phraH phaH reuH hatL,"noun, colloquial",[ดาวพระพฤหัสฯ] [colloquial] the planet Jupiter
ดาวพระพุธ,daaoM phraH phootH,noun,[ดาวพระพุธ] the planet Mercury
ดาวพระมฤตยู,daaoM phraH maH reutH dtaL yuuM,noun,[ดาวพระมฤตยู] the planet Uranus
ดาวพระยม,daaoM phraH yohmM,proper noun,[ดาวพระยม] the planet Pluto
ดาวพระศุกร์,daaoM phraH sookL,noun,[ดาวพระศุกร์] the planet Venus
ดาวพระเสาร์ ,daaoM phraH saoR,noun,[ดาวพระเสาร์] the planet Saturn
ดาวพระอังคาร,daaoM phraH angM khaanM,noun,[ดาวพระอังคาร] the planet Mars
ดาวพุธ,daaoM phootH,proper noun,[ดาวพุธ] the planet Mercury
ดาวร่วง ,daaoM ruaangF,noun,a former star; no longer popular star [in sports or entertainment]; a has-been
ดาวรุ่ง,daaoM roongF,noun,"[ดาวรุ่ง] the morning ""star,"" Venus; [fig.] a rising star, a person who is becoming prosperous"
ดาวรุ่ง,daaoM roongF,noun,[ดาวรุ่ง] a rising star [in sports and entertainment]
ดาวเรือง,daaoM reuuangM,noun,marigold
ดาวฤกษ์,daaoM reerkF,"noun, proper noun",[ดาวฤกษ์] fixed star
ดาวเสาร์ ,daaoM saoR,noun,[ดาวเสาร์] the planet Saturn
ดาวหาง  ,daaoM haangR,noun,comet
ดาวเหนือ ,daaoM neuuaR,noun,North Star
ด่าว ,daaoL,"verb, intransitive",to wriggle; to writhe
adjective,wriggling; writhing,,
ด่าวดิ้น ,daaoL dinF,"verb, intransitive, phrase, formal, poetic",to wriggle; to writhe
ด่าวดิ้น,daaoL dinF,adjective,[is] wriggling; writhing
ด้าว ,daaoF,noun,country; land; domain
adjective,[ต่างด้าว] alien; foreigner; outsider; stranger,,
ดาวน์,daaoM,"noun, loanword, English",[Thai transcription of the foreign loanword] down; monetary downpayment
ดาวน์โหลด,daaoM lo:htL,"noun, verb, transitive, intransitive, loanword, English",[Thai transcription of the foreign loanword] download
,,,
ดาษ,daatL,adjective,[is] abundant; plentiful; widespread
ดาษดื่น,daatL deuunL,adjective,[is] plentiful; abundant; numerous; bountiful
ดาษดา,daatL saL daaM,adjective,[is] found everywhere; common
ดาษฟ้า,daatL faaH,noun,deck of a ship [obsolete spelling]
ดาหลา,daaM laaR,noun,"[ต้นดาหลา] torch ginger, Etlingera elatior"
ดำ ,damM,adjective,[is] black; dark; dusky
adjective,[ดำ ๆ] [is] dark-skinned; dark complexioned,,
