word,spell,type,meaning
มะนาวควาย ,maH naaoM khwaaiM,noun,lime
มะนาวเลมอน ,maH naaoM laehM maawnM,noun,lemon
มะนาวไลม์ ,maH naaoM laiM,noun,lime
มะนิลา,maH niH laaM,"proper noun, geographical","Manila, the capital city of ประเทศฟิลิปปินส์ (the Philippines)"
มะปราง ,maH bpraangM,noun,"a vascular angiosperm in the sumac family, Anacardiaceae, Bouea burmanica"
มะพร้าว ,maH phraaoH,,[general] coconut
noun,[กะโหลกมะพร้าว] hard shell of coconut,,
noun,"[ต้นมะพร้าว] coconut tree, Cocos nucifera",,
noun,[น้ำมะพร้าว] coconut juice; coconut milk,,
noun,"[เนื้อมะพร้าว] coconut meat, the white flesh of the interior of a coconut",,
noun,[ลูกมะพร้าว] the fruit or nut of the coconut tree,,
มะพร้าวแก่เนี่ยคนไทยก็นำมาทำเป็นมะพร้าวที่ขูดก็เอามาทำเป็นกะทิค่ะ,maH phraaoH gaaeL niiaF khohnM thaiM gaawF namM maaM thamM bpenM maH phraaoH theeF khuutL gaawF aoM maaM thamM bpenM gaL thiH khaF,example sentence,"""Thai people take ripe coconuts and grate them to make coconut cream."""
มะพร้าวต้นนี้ต้องป่ายปีนขึ้นเก็บ ,maH phraaoH dtohnF neeH dtawngF bpaaiL bpeenM kheunF gepL,example sentence,"""[Usually] one must climb high up in this tree to harvest the coconuts."""
มะพร้าวตื่นดก ยาจกตื่นมี,maH phraaoH dteuunL dohkL yaaM johkL dteuunL meeM,"example sentence, idiom","""Set a beggar on horseback, and he’ll ride to the devil."""
มะพร้าวทุย,maH phraaoH thuyM,noun,dried and curled coconut
มะพร้าวห้าว,maH phraaoH haaoF,noun,ripe or mature coconut; hard coconut meat
มะพร้าวอ่อน,maH phraaoH aawnL,noun,young coconut; unripe coconut
มะพูด ,maH phuutF,noun,"Gareinia velersiana, Gareinia xanthocymus"
มะเฟือง ,maH feuuangM,noun,"star fruit, Averhoa carambola"
มะไฟ,maH faiM,noun,baccaurea fruit Baccaurea ramiflora
มะม่วง ,maH muaangF,noun,mango; mangoes
noun,[ต้นมะม่วง] mango tree,,
มะม่วงแก้ว,maH muaangF gaaeoF,"noun, proper noun","[มะม่วงแก้ว] [a species of] mango, Mangifera indica (Anacardiaceae)"
มะม่วงนี้หวานมาก ,maH muaangF neeH waanR maakF,example sentence,"""This is a very sweet variety of mango."""
มะม่วงปีนี้ติดลูกดกมาก,maH muaangF bpeeM neeH dtitL luukF dohkL maakF,example sentence,"""The mango trees yield very fruitfully this year."""
มะม่วงผลนี้หวานมาก ,maH muaangF phohnR neeH waanR maakF,example sentence,"""This mango is very sweet."""
มะม่วงลูกนี้อร่อยมาก ,maH muaangF luukF neeH aL raawyL maakF,example sentence,"""This mango is very delicious."""
มะม่วงหลายชนิดผลิดอกออกผลมากมาย และมีราคาถูก,maH muaangF laaiR chaH nitH phliL daawkL aawkL phohnR maakF maaiM laeH meeM raaM khaaM thuukL,example sentence,"""Many types of mangoes produce a lot of fruit and (therefore) the prices are low."""
มะม่วงหิมพานต์ ,maH muaangF himR maH phaanM,noun,[general] cashew
มะมี่,maH meeF,"adjective, poetic",[is] loud; noisy; clamorous
มะเมีย ,maH miiaM,"noun, proper noun","[ปีมะเมีย] the Horse; the seventh year of the Chinese astrological cycle, marked by the symbol of a horse"
มะแม ,maH maaeM,"noun, proper noun, pronoun","[ปีมะแม] the Goat; the eighth year of the Chinese astrological cycle, marked by the symbol of a goat"
มะยง,maH yohngM,noun,"[general] marian plum, Bouea burmanica (Anacardiaceae)"
noun,[ต้นมะยง] marian plumb bush,,
noun,[ลูกมะยง] [fruit of] marian plum,,
noun,ancient monetary unit in Thailand equal to about 12 baht,,
มะยงชิด,maH yohngM chitH,noun,[same as มะยง]
มะยม ,maH yohmM,noun,[ต้นมะยม] the star gooseberry Phyllanthus distichus
มะรอมมะร่อ,maH raawmM maH raawF,adverb,"almost, virtually complete; nearly"
มะระ ,maH raH,noun,bitter gourd; bitter melon Momordica charantia
มะรืน ,maH reuunM,noun,the day after tomorrow
มะรืนนี้ ,maH reuunM neeH,noun,the day after tomorrow
มะรุ,maH rooH,"verb, interjection","[slang for ไม่รู้] does not know ""I don't know."""
มะรุม,maH roomM,noun,"moringa, drumstick tree, horseradish tree, ben oil tree, or benzoil tree Moringa oleifera "
มะเร็ง ,maH rengM,noun,cancer
noun,[โรคมะเร็ง] cancer,,
มะเร็งของศีรษะและลำคอหมายถึงมะเร็งที่เกิดขึ้นในเยื่อบุผิวทางเดินหายใจและหลอดอาหารส่วนต้น,maH rengM khaawngR seeR saL laeH lamM khaawM maaiR theungR maH rengM theeF geertL kheunF naiM yeuuaF booL phiuR thaangM deernM haaiR jaiM laeH laawtL aaM haanR suaanL dtohnF,example sentence,"""Head and neck cancer means cancer which arises in the membrane of the breathing passage and the upper area of the esophagus."""
มะเร็งผิวหนัง,maH rengM phiuR nangR,,skin cancer; melanoma
มะเรื่อง,maH reuuangF,"adverb, colloquial",three days from today; three days hence; the fourth day hence
มะโรง ,maH ro:hngM,"noun, proper noun","[ปีมะโรง] the Dragon; the fifth year of the Chinese astrological cycle, marked by the symbol of a dragon"
มะลอกมะแลก,maH laawkF maH laaekF,adjective,[is] soaked
มะละกอ ,maH laH gaawM,noun,papaya
noun,[ต้นมะละกอ] the papaya tree,,
มะละกา,maH laH gaaM,"proper noun, geographical",Malacca
มะลิ ,maH liH,proper noun,Mali [a common Thai female name] Jasamine
noun,"[ดอกมะลิ] jasmine, Jasminium sambac",,
noun,jasmine Jasminium sambac,,
noun,"[มะลิซ้อน] jasmine, Jasminium sambac with multiple rows of petals",,
noun,"[มะลิลา] jasmine, Jasminium sambac with a single row of petals",,
มะลิ. คุณจะกลับมาเมืองไทยอีกไหมคะ,maH liH khoonM jaL glapL maaM meuuangM thaiM eekL maiR khaH,example sentence,"""Malee: Will you come back to Thailand again?"""
มะลิซ้อน,maH liH saawnH,noun,"[มะลิซ้อน] jasmine, Jasminium sambac with multiple rows of petals"
มะลิลา,maH liH laaM,noun,"[มะลิลา] jasmine, Jasminium sambac with a single row of petals"
มะลิเสร็จงาน,maH liH setL ngaanM,example sentence,"""Malee finished her work."""
มะเส็ง ,maH sengR,"noun, proper noun","[ปีมะเส็ง] the Snake; the sixth year of the Chinese astrological cycle, marked by the symbol of a snake"
มะเหงก,maH ngaehkL,"noun, colloquial",the knuckle of the hand
มะเหงกแน่ะ! ,maH ngaehkL naeF,"example sentence, colloquial","""[showing disbelief] [impolite]..., my foot!"""
มะเหมี่ยว,maH miaaoL,noun,[a kind of Thai fruit] jambool; jambu; jambul
มะอึก ,maH eukL,noun,"hairy eggplant, Solanum ferox"
มะฮอกกานี,maH haawkF gaaM neeM,,[alternate spelling of มะฮ็อกกานี]
มะฮ็อกกานี,maH hawkH gaaM neeM,"noun, loanword, English",[Thai transcription of foreign loanword] mahogany
มัก ,makH,adverb,often; frequently; inclined towards; prone towards
"verb, transitive, intransitive",[Isaan dialect] to like or be fond of (something); ชอบ ,,
มักคุ้น,makH khoonH,"adjective, phrase",[is] acquainted (with); [is] familiar with; [is] intimate with
มักง่าย,makH ngaaiF,"adjective, intransitive, phrase",[is] careless; shoddy; sloppy
มักจะ,makH jaL,auxiliary verb,[มักจะ] [auxiliary verb combination] will usually; often
มักจะกิน,makH jaL ginM,verb,[มักจะกิน] <subject> will usually eat
มักจะเขียน,makH jaL khiianR,verb,[มักจะเขียน] <subject> will usually write
มักจะดื่ม,makH jaL deuumL,verb,[มักจะดื่ม] <subject> will usually drink
มักจะเดิน,makH jaL deernM,verb,[มักจะเดิน] <subject> will usually walk
มักจะทำ,makH jaL thamM,verb,[มักจะทำ] <subject> will usually do
มักจะแน่น,makH jaL naaenF,"verb, phrase",...tends to be crowded
มักจะปิด,makH jaL bpitL,verb,[มักจะปิด] <subject> will usually close
มักจะเปิด,makH jaL bpeertL,verb,[มักจะเปิด] <subject> will usually open
มักจะไป,makH jaL bpaiM,verb,[มักจะไป] <subject> will usually go
มักจะพูด,makH jaL phuutF,verb,[มักจะพูด] <subject> will usually speak
มักจะมา ,makH jaL maaM,verb,[มักจะมา] <subject> will usually come
มักจะมี,makH jaL meeM,verb,[มักจะมี] <subject> will usually have
มักจะไม่,makH jaL maiF,auxiliary verb,[มักจะไม่] [auxiliary verb combination] will usually not...
มักจะไม่กิน,makH jaL maiF ginM,verb,[มักจะไม่กิน] <subject> will usually not eat
มักจะไม่เขียน,makH jaL maiF khiianR,verb,[มักจะไม่เขียน] <subject> will usually not write
มักจะไม่ดื่ม,makH jaL maiF deuumL,verb,[มักจะไม่ดื่ม] <subject> will usually not drink
มักจะไม่เดิน,makH jaL maiF deernM,verb,[มักจะไม่เดิน] <subject> will usually not walk
มักจะไม่ทำ,makH jaL maiF thamM,verb,[มักจะไม่ทำ] <subject> will usually not do
มักจะไม่ปิด,makH jaL maiF bpitL,verb,[มักจะไม่ปิด] <subject> will usually not close
มักจะไม่เปิด,makH jaL maiF bpeertL,verb,[มักจะไม่เปิด] <subject> will usually not open
มักจะไม่ไป,makH jaL maiF bpaiM,verb,[มักจะไม่ไป] <subject> will usually not go
มักจะไม่พูด,makH jaL maiF phuutF,verb,[มักจะไม่พูด] <subject> will usually not speak
มักจะไม่มา ,makH jaL maiF maaM,verb,[มักจะไม่มา] <subject> will usually not come
มักจะไม่ยิ้ม,makH jaL maiF yimH,verb,[มักจะไม่ยิ้ม] <subject> will usually not smile
มักจะไม่รัก,makH jaL maiF rakH,verb,[มักจะไม่รัก] <subject> will usually not love
มักจะไม่เล่น,makH jaL maiF lenF,verb,[มักจะไม่เล่น] <subject> will usually not play
มักจะไม่ว่า,makH jaL maiF waaF,verb,[มักจะไม่ว่า] <subject> will usually not say
มักจะไม่วิ่ง,makH jaL maiF wingF,verb,[มักจะไม่วิ่ง] <subject> will usually not run
มักจะไม่ให้,makH jaL maiF haiF,verb,[มักจะไม่ให้] <subject> will usually not give
มักจะไม่อ่าน,makH jaL maiF aanL,verb,[มักจะไม่อ่าน] <subject> will usually not read
มักจะยิ้ม,makH jaL yimH,verb,[มักจะยิ้ม] <subject> will usually smile
มักจะรัก,makH jaL rakH,verb,[มักจะรัก] <subject> will usually love
มักจะเล่น,makH jaL lenF,verb,[มักจะเล่น] <subject> will usually play
มักจะว่า,makH jaL waaF,verb,[มักจะว่า] <subject> will usually say
มักจะวิ่ง,makH jaL wingF,verb,[มักจะวิ่ง] <subject> will usually run
มักจะให้,makH jaL haiF,verb,[มักจะให้] <subject> will usually give
มักจะอ่าน,makH jaL aanL,verb,[มักจะอ่าน] <subject> will usually read
มักได้,makH daiF,"adjective, phrase",greedy; selfish
มักน้อย,makH naawyH,"adjective, verb, intransitive, phrase",unambitious; content; not aspiring
มักบ๊อ,makH baawH,example sentence,"[Isaan dialect] ""Do you like it?"""
มักมาก,makH maakF,"adjective, phrase",greedy; gluttonous
มักมากในกาม,makH maakF naiM gaamM,"adjective, phrase",[is] sexually promiscuous; slutty
มักใหญ่,makH yaiL,"adjective, phrase",aspiring; ambitious
มักใหญ่ใฝ่สูง,makH yaiL faiL suungR,adjective,[is] over ambitious; aspire; be wild with ambition
มักกะ,makH gaL,,[alternate spelling of เมกกะ ]
มักกะโรนี,makH gaL ro:hM neeM,,[alternate spelling of มะกะโรนี ]
มักกะสัน,makH gaL sanR,"proper noun, geographical",Maccassar
มั่กขั้ก,makF khakF,adjective,chubby; fat
มักเดบูร์ก,makH daehM buukL,"proper noun, geographical","Magdeburg, a city in Germany"
มัคคุเทศก์ ,makH khooH thaehtF,"noun, formal, loanword, Sanskrit",tour guide
noun,courier,,
มัคนายก,makH khaH naaM yohkH,noun,liaison; spiritual guide; lay temple official
มัง,mangM,,[alternate spelling of มั้ง]
มั่ง ,mangF,adjective,rich; abundant
"adverb, particle, colloquial","[a colloquial way of saying] บ้าง  (some, any)",,
"verb, transitive",to have much; to have; to possess,,
adverb,[ละมั่ง] [end of sentence particle used for emphasis],,
มั่ง,mangF,,[alternate spelling of บ้าง ]
มั่งคั่ง,mangF khangF,"adjective, phrase",[is] rich; wealthy; affluent; moneyed
มั่งมี ,mangF meeM,adjective,[is] rich; wealthy; affluent; opulent
มั้ง,mangH,"adverb, particle",[particle indicating perhaps; that could be; possibly that just mentioned see กระมัง ]
มั๊ง,mangH,,[alternate spelling of กระมัง ]
มังกร ,mangM gaawnM,noun,dragon
"noun, proper noun, colloquial",year or zodiac sign of the Dragon,,
มังกร ,mangM gaawnM,"noun, proper noun, formal, loanword, Pali","[ราศีมังกร] Thai Zodiac sign for Capricorn, the tenth sign of the zodiac"
มังกรการเมือง,mangM gaawnM gaanM meuuangM,noun,a powerful politician who has great influence in politics
มังกรไฟ,mangM gaawnM faiM,proper noun,"Fire Dragons (nickname for the ""BEC Tero Sasana"" football club)"
มังกรไร้หัว,mangM gaawnM raiH huaaR,"adjective, phrase",[is] leaderless; without leadership
มังค่า,mangM khaaF,"noun, colloquial",occidental people; white people
มังคุด ,mangM khootH,"noun, adjective","mangosteen, Garcinia mangostana"
noun,[ต้นมังคุด] mangosteen tree,,
noun,[ลูกมังคุด] a mangosteen fruit,,
มังงะ,mangM ngaH,"noun, adjective, loanword, Japanese","[Thai transcription of the foreign loanword] ""漫画"" or ""manga""; manga, Japanese-style animation and comic art"
มังสะ,mangM saL,"noun, loanword, Pali",meat
"noun, formal",[พระมังสะ] [royalty] flesh,,
มังสวิรัติ,mangM saL wiH ratH,"noun, proper noun, loanword, Pali",vegetarianism
มังสะวิรัติ,mangM saL wiH ratH,noun,"vegetarian; one who eats no meat at all, milk and eggs being allowed"
มังสวิรัติเป็นอาหารที่มีประโยชน์ต่อร่างกาย มีผักและผลไม้ซึ่งทำให้ได้รับกากใยอาหารมากพอ,mangM saL wiH ratH bpenM aaM haanR theeF meeM bpraL yo:htL dtaawL raangF gaaiM meeM phakL laeH phohnR laH maaiH seungF thamM haiF daiF rapH gaakL yaiM aaM haanR maakF phaawM,example sentence,"""Vegetarian food is food that is beneficial for our bodies. It contains vegetables and fruits which allow us to receive sufficient amounts of dietary fiber."""
มังสา,mangM saaR,,[alternate spelling of มังสะ]
มัจจุราช,matH jooL raatF,proper noun,Death (personified)
มัจฉา,matH chaaR,"noun, formal, loanword, Pali",[formal] fish
มัชฌิมา,matH chiH maaM,noun,moderate way; middle
มัชฌิมาปฏิปทา,matH chiH maaM bpaL dtipL bpaL thaaM,"noun, Pali",The Middle Path (in Buddhism)
มัชฌิมาเลขคณิต,matH chiH maaM laehkF khaH nitH,noun,numerical average; mean (statistics)
มัญจา ,manM jaaM,noun,dais; bed or raised platform
มัญชุ ,manM chooH,adjective,melodious; sweet-sounding
มัญชุสา ,manM chooH saaR,"noun, loanword, Pali",basket; casket
มัณฑนศิลป์,manM thaH naH sinR,noun,decorative arts
มัณฑนา,manM thaH naaM,noun,decoration; decorative materials
มัณฑนศิลป,manM thaH naaM sinR,noun,interior decoration
มัณฑนากร,manM thaH naaM gaawnM,noun,interior decorator
มัด ,matH,verb,to bind or tie
classifier,"[numerical classifier for paper in sheafs, firewood in bundles]",,
มัดจำ ,matH jamM,noun,deposit; monetary deposit; security binder; pledge; down payment; retainer
มัดฟืน ,matH feuunM,noun,a bundle of sticks; kindling; firewood
มัดหมี่ ,matH meeL,"noun, adjective",[ผ้ามัดหมี่] Northeastern silk
มัตติกา,matH dtiL gaaM,"noun, Pali",earth; clay; mud
มัทธิว,matH thiuM,proper noun,Matthew [a given name]
proper noun,[book of the New Testament] Matthew,,
มัทวะ,matH thaH waH,"noun, loanword, Pali",kindness and gentleness [one of the ten kingly virtues]
มัธย,matH thaH yaH,,[alternate spelling of มัธยะ]
มัธยฐาน,matH thaH yaH thaanR,noun,[mathematics] median
มัธยม ,matH thaH yohmM,noun,secondary education; high school
noun,[มัธยมศึกษา] secondary education,,
มัธยม,matH thaH yaH maH,,[alternate pronunciation of มัธยม ]
มัธยมต้น ,matH thaH yohmM dtohnF,noun,lower secondary school; junior high school
มัธยมตอนต้น,matH thaH yohmM dtaawnM dtohnF,noun,junior high school
มัธยมปลาย ,matH thaH yohmM bplaaiM,noun,senior high school
มัธยมศึกษา,matH thaH yohmM seukL saaR,noun,[มัธยมศึกษา] secondary education
มัธยะ,matH thaH yaH,noun,median; middle value
มัธยัสถ์,matH thaH yatH,adjective,[is] thrifty; frugal
มัธยัสถ์,matH thaH yatH,verb,to economize; save
adjective,[is] thrifty; frugal; economical,,
มัน ,manM,"pronoun, colloquial",[the indefinite pronoun for referring to animals or things] it; they
"noun, colloquial",oil; fat; grease,,
"adjective, colloquial",[is] oily; fatty; greasy; nutty; crisp; starchy (taste),,
noun,yam (the tuber); potato,,
"adjective, colloquial",[is] flashing; shining; sparkling; glowing; bright; shiny; audacious; interesting; provoking (positive connotation),,
adjective,[ขี้มัน] [?] [southern Thai dialect] [is] stingy,,
adjective,[ขี้มัน] [?] [southern Thai dialect] [is] playfully deceptive,,
verb,to enjoy,,
"pronoun, colloquial",he; him; his; they; their; them,,
มันก็จะนอนอ้วนอยู่ที่บ้าน,manM gaawF jaL naawnM uaanF yuuL theeF baanF,example sentence,"""It will sleep and get fat at home."""
มันก็จะบันทึกงานของเราเอาไว้ในเครื่อง สามารถมาเปิดดูเมื่อไรก็ได้นะครับ,manM gaawF jaL banM theukH ngaanM khaawngR raoM aoM waiH naiM khreuuangF saaR maatF maaM bpeertL duuM meuuaF raiM gaawF daiF naH khrapH,example sentence,"""It will record our work on the machine [and we] can open [the file] whenever we want to."""
มันก็จะเอาหัวมาถูๆแถวๆนั้นล่ะนะครับ,manM gaawF jaL aoM huaaR maaM thuuR thuuR thaaeoR thaaeoR nanH laF naH khrapH,example sentence,"""Therefore it rubs its head along those areas."""
มันก็ยอมให้เราแตะตัว จับมัน จนสุดท้ายมันก็กลายเป็นสมาชิกในครอบครัวเรานะครับ,manM gaawF yaawmM haiF raoM dtaeL dtuaaM japL manM johnM sootL thaaiH manM gaawF glaaiM bpenM saL maaM chikH naiM khraawpF khruaaM raoM naH khrapH,example sentence,"""They allowed us to touch and hold them, until finally, they became members of our family."""
มันก็ยังอุตส่าห์เรียนจนจบ จบมาจะให้มันไปสมัครเป็นข้าราชการ แต่มันกลับมาอยู่บ้านทำไร่ทำนา จึงทำให้พ่อแม่เป็นขี้ปากชาวบ้านและต้องอับอายขายหน้า,manM gaawF yangM ootL saaL riianM johnM johpL johpL maaM jaL haiF manM bpaiM saL makL bpenM khaaF raatF chaH gaanM dtaaeL manM glapL maaM yuuL baanF thamM raiF thamM naaM jeungM thamM haiF phaawF maaeF bpenM kheeF bpaakL chaaoM baanF laeH dtawngF apL aaiM khaaiR naaF,example sentence,"""He tried to complete his studies. Once he finished he was expected to apply to become a civil servant. Instead he returned home to a life of farming. His parents became the topic of gossip among the villagers which caused them no end of shame and embarrassment."""
มันก็เลยเกิดการปะทะกันตลอดเวลา,manM gaawF leeuyM geertL gaanM bpaL thaH ganM dtaL laawtL waehM laaM,example sentence,"""He thus gets into lots of scrapes."""
มันโกหกทั้งนั้น,manM go:hM hohkL thangH nanH,example sentence,"""Everything he says is a lie!"""
มันเขี้ยว,manM khiaaoF,"adjective, interjection, phrase, idiom","""just want to eat him up""; ""so cute!"""
มันคงเป็นสันดานดิบของผู้ชายที่ชอบใช้ความรุนแรงในการแก้ปัญหา,manM khohngM bpenM sanR daanM dipL khaawngR phuuF chaaiM theeF chaawpF chaiH khwaamM roonM raaengM naiM gaanM gaaeF bpanM haaR,example sentence,"""It is most likely an inborn trait of the male of our species who are prone to use violence to solve problems."""
มันคงมีกลิ่นหอมของชัยชนะ,manM khohngM meeM glinL haawmR khaawngR chaiM chaH naH,example sentence,"""He had the sweet smell of victory."""
มันคงหลบอยู่ที่ไหนสักแห่ง ,manM khohngM lohpL yuuL theeF naiR sakL haengL,example sentence,"""It [would] probably fly away somewhere."""
มันคือนิยามของความอึด,manM kheuuM niH yaamM khaawngR khwaamM eutL,example sentence,"""It was the incarnation of endurance."""
มันคือวิถีชีวิตดั้งเดิมของเกษตรกรไทยผู้เป็นกระดูกสันหลังของชาติ ราว 60-70% จากจำนวนประชากรทั้งประเทศ,manM kheuuM wiH theeR cheeM witH dangF deermM khaawngR gaL saehtL dtraL gaawnM thaiM phuuF bpenM graL duukL sanR langR khaawngR chaatF raaoM jaakL jamM nuaanM bpraL chaaM gaawnM thangH bpraL thaehtF,example sentence,"""This is the traditional way of life of the Thai farmer who constitute the backbone of the nation and comprises 60-70 percent of the population."""
มันคืออะไร,manM kheuuM aL raiM,example sentence,"""What is it?"""
มันง่ายมากที่ท่านจะพลิกหน้ามือเป็นหลังมือด้วยการกระทำทุกสิ่งทุกอย่างตรงข้ามกับที่นายกฯ เก่าเคยทำ,manM ngaaiF maakF theeF thanF jaL phlikH naaF meuuM bpenM langR meuuM duayF gaanM graL thamM thookH singL thookH yaangL dtrohngM khaamF gapL theeF naaM yohkH gaoL kheeuyM thamM,example sentence,"""It is very easy for him to completely turn over a new leaf by doing everything exactly the opposite of what the former Prime Minister used to do."""
มันจอดอยู่ใต้ถุนแทบจะทุกบ้าน,manM jaawtL yuuL dtaiF thoonR thaaepF jaL thookH baanF,example sentence,"""They are parked underneath almost every home."""
มันจะ,manM jaL,phrase,it will
มันจะกินอะไรไม่ค่อยได้น่าสงสารมากเลย,manM jaL ginM aL raiM maiF khaawyF daiF naaF sohngR saanR maakF leeuyM,example sentence,"""She couldn’t eat anything at all; it was really pitiful."""
มันจะถูกหัวตัวเองน่ะนา,manM jaL thuukL huaaR dtuaaM aehngM naF naaM,example sentence,"""Why, you might hit yourself in the head with it. [You do see what I mean]."""
มันจะทำให้เราเสียอารมณ์มากเพราะว่าเราต้องขับรถไปที่ห้างสรรพสินค้า มันไกล แล้วเราอุตส่าห์มาถึงแล้วอ่ะ,manM jaL thamM haiF raoM siiaR aaM rohmM maakF phrawH waaF raoM dtawngF khapL rohtH bpaiM theeF haangF sapL phaH sinR khaaH manM glaiM laaeoH raoM ootL saaL maaM theungR laaeoH aL,example sentence,"""It made mes feel really depressed because we had to drive all the way to the shopping center which was very far away and we tried very hard to get there."""
มันจะปลอดภัยกว่าการขี่รถมือเดียวที่ต้องมีร่มอีกมือหนึ่ง,manM jaL bplaawtL phaiM gwaaL gaanM kheeL rohtH meuuM diaaoM theeF dtawngF meeM rohmF eekL meuuM neungL,example sentence,"""[Wearing a raincoat] is safer than driving with one hand and carrying an umbrella in the other."""
มันจะเป็นก้อนกลม ๆ ฟู ๆ เอาจุ่มแป้ง แล้วก็ทาบริเวณคอเรา,manM jaL bpenM gaawnF glohmM glohmM fuuM fuuM aoM joomL bpaaengF laaeoH gaawF thaaM baawM riH waehnM khaawM raoM,example sentence,"""This is a round, puffy ball used to dab on power and spread it on the area of the neck."""
มันจะเป็นเก้าอี้ตัวใหญ่ ๆ หมุนได้ ปรับยกขึ้นยกลงได้,manM jaL bpenM gaoF eeF dtuaaM yaiL yaiL moonR daiF bprapL yohkH kheunF yohkH lohngM daiF,example sentence,"""It is a very large chair which can turn around and can be adjusted up and down."""
มันจะเป็นทางลัดไปโรงพยาบาลมากกว่า ถ้าคุณมายุ่มย่ามที่นี่,manM jaL bpenM thaangM latH bpaiM ro:hngM phaH yaaM baanM maakF gwaaL thaaF khoonM maaM yoomF yaamF theeF neeF,example sentence,"""It will be a short cut to the hospital if you butt in here."""
มันจะเป็นพลาสติกเกรดต่ำ ๆ นะครับ ใช้แป๊บเดียวก็ขาดแล้ว โดนฝนหน่อยเดียวก็ชำรุดแล้วนะครับ ก็คือใช้ครั้งเดียวแล้วก็ทิ้งเลย,manM jaL bpenM phlaatF dtikL graehtL dtamL dtamL naH khrapH chaiH bpaaepH diaaoM gaawF khaatL laaeoH do:hnM fohnR naawyL diaaoM gaawF chamM rootH laaeoH naH khrapH gaawF kheuuM chaiH khrangH diaaoM laaeoH gaawF thingH leeuyM,example sentence,"""It’s made of low-grade plastic; use it just a little bit and it tears; it gets a little bit wet and it is ruined; that is, you use it only one time and you have to throw it away."""
มันจะเป็นวันดี,manM jaL bpenM wanM deeM,example sentence,"""It will be a good day."""
มันจะไม่กลับมาที่บ้านเราเลยนะครับ มันจะไปตระเวน ไล่เดินไปทั่วเลย จากนั้นเราก็ต้องสูญเสียแมวไปเพราะว่ามันไม่กลับมาแล้ว,manM jaL maiF glapL maaM theeF baanF raoM leeuyM naH khrapH manM jaL bpaiM dtraL waehnM laiF deernM bpaiM thuaaF leeuyM jaakL nanH raoM gaawF dtawngF suunR siiaR maaeoM bpaiM phrawH waaF manM maiF glapL maaM laaeoH,example sentence,"""It will not come back to our house at all; it will go prowling and chasing around everywhere; then it will be lost because it will not come back anymore."""
มันจะหยุดก็ต่อเมื่อเรี่ยวแรงเฮือกสุดท้ายหมดลง,manM jaL yootL gaawF dtaawL meuuaF riaaoF raaengM heuuakF sootL thaaiH mohtL lohngM,example sentence,"""It would stop [working] only when its strength is gone and it takes its final breath."""
"มันจึงพูดกับนักรบว่า ""ศึกครั้งนี้ท่านคงต้องเดินเท้าออกไปรบแล้วล่ะ เพราะท่านได้เปลี่ยนม้าศึกอย่างข้าให้กลายเป็นเพียงม้าใช้แรงงานตัวหนึ่งเท่านั้น""",manM jeungM phuutF gapL nakH rohpH waaF seukL khrangH neeH thanF khohngM dtawngF deernM thaaoH aawkL bpaiM rohpH laaeoH laF phrawH thanF daiF bpliianL maaH seukL yaangL khaaF haiF glaaiM bpenM phiiangM maaH chaiH raaengM ngaanM dtuaaM neungL thaoF nanH,example sentence,"""It said to the cavalryman, 'You are going to have to fight this war on foot because you have converted your warhorse into a mere beast of burden.' """
มันชำรุด ,manM chamM rootH,example sentence,"""It's broken."" — ""It's out of order."""
มันดีขนาดนั้นเลยเหรอ,manM deeM khaL naatL nanH leeuyM ruuhrR,example sentence,"""Is it that good?"""
มันดึกเกิน ผมง่วงเลยรอไม่ไหว,manM deukL geernM phohmR nguaangF leeuyM raawM maiF waiR,example sentence,"""It's too late; I can't stay up anymore."""
มันตกค้างที่ที่ทำการไปรษณีย์ที่ปทุมธานีนั่นแหละ,manM dtohkL khaangH theeF theeF thamM gaanM bpraiM saL neeM theeF bpaL thoomM thaaM neeM nanF laeL,example sentence,"""It’s deadlocked at the post office in Pathum Thani, no doubt. [I’ll bet that’s where it is]."""
มันทอด ,manM thaawtF,noun,fried potatoes
มันทำให้เราเกิดกิเลส เกิดความอยากดูขึ้นมาทันที,manM thamM haiF raoM geertL giL laehtL geertL khwaamM yaakL duuM kheunF maaM thanM theeM,example sentence,"""They arouse our passions and make us want to see them right away."""
มันเทศ ,manM thaehtF,noun,sweet potato
มันเนย,manM neeuyM,noun,milk fat
มันเป็นกฎของโรงเรียนในประเทศไทย,manM bpenM gohtL khaawngR ro:hngM riianM naiM bpraL thaehtF thaiM,example sentence,"""It was a school rule in Thailand."""
มันเป็นกระเป๋าหนังวัวแต่ว่าตีพิมพ์เป็นลายจระเข้ ,manM bpenM graL bpaoR nangR wuaaM dtaaeL waaF dteeM phimM bpenM laaiM jaawM raH khaehF,example sentence,"""It was a cowhide wallet, stamped to look like alligator skin."""
มันเป็นการฆ่าทางอ้อม การไล่ให้ไม่มีที่จะอยู่ มันคือความตาย,manM bpenM gaanM khaaF thaangM aawmF gaanM laiF haiF maiF meeM theeF jaL yuuL manM kheuuM khwaamM dtaaiM,example sentence,"""It would be murder by another means; driving them away without a place to live is [sentencing them] to death."""
มันเป็นควายเชื่องแสนเชื่อง ยอมให้เด็กขี่หลังข้ามคลอง,manM bpenM khwaaiM cheuuangF saaenR cheuuangF yaawmM haiF dekL kheeL langR khaamF khlaawngM,example sentence,"""It is a very tame water buffalo; it allowed children to ride on its back to cross the canal."""
