word,spell,type,meaning
ง่ายมาก,ngaaiF maakF,adjective,"[is] simple, very easy"
ง่ายเหมือนปอกกล้วยเข้าปาก,ngaaiF meuuanR bpaawkL gluayF khaoF bpaakL,"example sentence, idiom",A piece of cake.
ง่าย ๆ,ngaaiF ngaaiF,adjective,[ง่าย ๆ] very simple; very easy; very easily
ง่ายดาย,ngaaiF daaiM,"adjective, formal",[is] very easy; very simple
ง่าว,ngaaoF,adjective,[Northern dialect] [is] stupid; dumb; insipid
ง้าว ,ngaaoH,noun,long spear with a hook like a scythe
งำ,ngamM,"verb, intransitive, colloquial, ancient",to cover up; to suppress; to dominate; to close; to hide; to keep; to govern; to shelter; to protect; to preserve
งิ้ว,ngiuH,proper noun,"[ต้นงิ้ว] red cotton tree, genus Bombax"
noun,traditional Chinese opera,,
งี่เง่า ,ngeeF ngaoF,"adjective, colloquial, vulgar, sarcastic-humorous",[derogatory] [is] stupid; foolish; unintelligent; brainless; dense; dim; half-witted; moronic; obtuse; simple; simple-minded; slow; slow-witted; thick; asinine; daft (informal); idiotic; imbecilic; inane; nonsensical; pointless; rash; senseless; unintelligent
งีบ ,ngeepF,verb,to doze off; nap
งีบหลับ,ngeepF lapL,verb,to take a nap
งึมงำ,ngeumM ngamM,verb,to mutter; mumble
งุน,ngoonM,adjective,[alliterative term] [is] sleepy
งุนงง,ngoonM ngohngM,adjective,[is] doubtful; unsure; uncertain; baffled; perplexed
งุ่นง่าน,ngoonF ngaanF,adjective,[is] vexed; aroused; worried; annoyed; harassed
งุ้ม,ngoomH,adjective,[is] hook-shaped; hooked; bent downward; curved in upon itself
งุ่มง่าม ,ngoomF ngaamF,adjective,slowly; clumsily; awkwardly; unskillfully
noun,[ความงุ่มง่าม] awkwardness; clumsiness,,
งู ,nguuM,noun,snake
,[ปีงู] year of the Snake,,
งูเงี้ยวเขี้ยวขอ,nguuM ngiaaoH khiaaoF khaawR,"noun, phrase",wild animals (of various types)
งูจงอาง,nguuM johngM aangM,noun,[งูจงอาง] king cobra snake
งูพิษ,nguuM phitH,noun,poisonous snake
งูสามเหลี่ยม,nguuM saamR liiamL,noun,banded krait
งูแสงอาทิตย์,nguuM saaengR aaM thitH,noun,[งูแสงอาทิตย์] sunbeam snake; sunlight snake; Xenopeltis unicolor
งูหลาม,nguuM laamR,noun,[งูหลาม] python
งูหางกระดิ่ง,nguuM haangR graL dingL,noun,rattlesnake
งูเหลือม ,nguuM leuuamR,noun,[งูเหลือม] python; boa constrictor
งูเห่า ,nguuM haoL,noun,[งูเห่า] cobra
งูใหญ่,nguuM yaiL,"noun, proper noun","Big Snake (Thai nickname for Internazionale Milan, Italy, football club)"
...งู ๆ ปลา ๆ,nguuM nguuM bplaaM bplaaM,"phrase, idiom",...a little bit
งูผู้,nguuM phuuF,noun,name of a zodiacal constellation; tenth constellation containing 5 stars
งู่มง่าม ,nguumF ngaamF,adjective,[is] awkward
งูสวัด ,nguuM saL watL,noun,Herpes zoster
เง็ง,ngengM,adjective,[is] very confused
เงย,ngeeuyM,verb,[of one's head] to raise; lift; look upwards
เงยหน้า,ngeeuyM naaF,verb,to look up; lift; raise one's head
เงยหน้าอ้าปาก,ngeeuyM naaF aaF bpaakL,"verb, phrase",to look up; improve; be better
เงอะ,nguhH,adjective,[is] awkward; clumsy; maladroit; inept
adjective,[เงอะงะ] [is] awkward; clumsy; maladroit; inept,,
เงอะงะ,nguhH ngaH,adjective,[เงอะงะ] [is] awkward; clumsy; maladroit; inept
เงา ,ngaoM,noun,shadow; reflection; image; lustre; sparkle
adjective,[is] shiny; glossy; lustrous,,
adverb,[เงา ๆ] indistinctly,,
เงาแดด ,ngaoM daaetL,noun,sunshade
เงาตัวในน้ำ,ngaoM dtuaaM naiM naamH,noun,an image or reflection of oneself in water
เงามัว,ngaoM muaaM,noun,shade; shadow; penumbra
เงาไม้,ngaoM maaiH,noun,shade of a tree or a forest
เงา ๆ,ngaoM ngaoM,adverb,[เงา ๆ] indistinctly
,,,
เง่า,ngaoF,"noun, colloquial",[derogatory] [often preceded by โง่ ] stupid; foolish; unintelligent; brainless; dense; dim; half-witted; moronic; obtuse; simple; simple-minded; slow; slow-witted; thick; asinine; daft (informal); idiotic; imbecilic; inane; nonsensical; pointless; rash; senseless; unintelligent
เงาะ ,ngawH,"noun, adjective",rambutan
proper noun,[a name of] a Malay native with dark complexion and kinky hair,,
proper noun,Ngoh [a common Thai nickname],,
proper noun,[เจ้าเงาะ] [name of a character in Thai literature],,
noun,"[ต้นเงาะ] rambutan plant, Nephelium lappaceum",,
,[ลูกเงาะ] rambutan fruit,,
เงิน ,ngernM,noun,money; finance; silver
noun,"[chemistry] Silver, Ag, atomic number 47",,
"noun, colloquial",[การเงิน] การคลัง; finance(s); financial or pecuniary matters; cashier,,
adjective,[ทางการเงิน] [is] financial,,
noun,[สีเงิน] the color silver,,
เงินก้นถุง,ngernM gohnF thoongR,noun,seed money; capital
เงินกองกลาง,ngernM gaawngM glaangM,noun,common fund; central funds
เงินกินเปล่า ,ngernM ginM bplaaoL,noun,"money used for a bribe, graft, or corruption, ""tea money""; under-the-table payment"
เงินกินเปล่า,ngernM ginM bplaaoL,"noun, phrase",extra payment
เงินกู้,ngernM guuF,noun,a (monetary) loan
เงินกู้ดอกโหด,ngernM guuF daawkL ho:htL,"noun, colloquial",high cost loan; distressed high-interest loan
เงินเก็บ,ngernM gepL,noun,savings
เงินคงคลัง,ngernM khohngM khlangM,noun,Treasury reserves
เงินค่า,ngernM khaaF,noun,money used in a sales transaction
เงินค่าขนม,ngernM khaaF khaL nohmR,noun,pocket-money
เงินค่านายหน้าที่ได้จากการขาย,ngernM khaaF naaiM naaF theeF daiF jaakL gaanM khaaiR,noun,sales commission
เงินค่าปรับ,ngernM khaaF bprapL,"noun, formal",a fine
เงินค่าลิขสิทธิ์,ngernM khaaF likH sitL,noun,[เงินค่าลิขสิทธิ์] royalties (for use of copywrite or patent)
เงินจำนวนสี่หมื่นบาทมันเล็กน้อย พอถูไถพอจ่ายกันได้,ngernM jamM nuaanM seeL meuunL baatL manM lekH naawyH phaawM thuuR thaiR phaawM jaaiL ganM daiF,example sentence,Forty thousand baht [per month] is a small amount; it’s just enough to scrape by on.
เงินช่วยเหลือ,ngernM chuayF leuuaR,noun,(financial) aid; grant; subsidy
เงินเชื่อ ,ngernM cheuuaF,noun,credit
เงินดอลล่าร์  ,ngernM daawnM laaF,"noun, colloquial",dollar
เงินดอลล่าร์แคนาดา  ,ngernM daawnM laaF khaaeM naaM daaM,noun,Canadian dollar
เงินดอลล่าร์ออสเตรเลีย ,ngernM daawnM laaF aawtL dtraehM liiaM,noun,Australian dollar
เงินดาวน์,ngernM daaoM,"noun, colloquial, loanword, English",down money; down payment
เงินเดือน ,ngernM deuuanM,noun,salary; monthly wages
เงินได้ ,ngernM daiF,noun,income; revenue
เงินได้พึงประเมินอะไรบ้างที่ได้รับยกเว้นภาษี?,ngernM daiF pheungM bpraL meernM aL raiM baangF theeF daiF rapH yohkH wenH phaaM seeR,example sentence,How can one determine what types of income are exempt from taxation?
เงินได้อะไรบ้างที่ต้องเสียภาษี?,ngernM daiF aL raiM baangF theeF dtawngF siiaR phaaM seeR,example sentence,What income is subject to taxation?
เงินได้อันเป็นเหตุให้ต้องนำไปรวมคำนวณภาษีมาจากแหล่งใดบ้าง?,ngernM daiF anM bpenM haehtL haiF dtawngF namM bpaiM ruaamM khamM nuaanM phaaM seeR maaM jaakL laengL daiM baangF,example sentence,What sources of income are to be aggregated and subject to computation of tax?
เงินตรารั่วไหลออกนอกประเทศ,ngernM dtraaM ruaaF laiR aawkL naawkF bpraL thaehtF,"noun, phrase",a monetary loss to a foreign trade through financial leakage
เงินติดกระเป๋า,ngernM dtitL graL bpaoR,noun,pocket-money; pocket change
เงินใต้โต๊ะ,ngernM dtaiF dtoH,noun,bribery; illegal payment
เงินถุงเงินถัง ,ngernM thoongR ngernM thangR,adjective,[is] wealthy; has lots of money
เงินทอง,ngernM thaawngM,noun,capital; property; possessions; money; funds
เงิน ๆทอง ๆ ,ngernM thaawngM,noun,money; wealth; economics
เงินทอน ,ngernM thaawnM,noun,[of money] change from a purchase
เงินที่ให้กู้,ngernM theeF haiF guuF,"noun, phrase",loan
เงินที่เอามาช่วยโครงการนี้เป็นการลงทุนที่สูญเปล่าแน่นอน,ngernM theeF aoM maaM chuayF khro:hngM gaanM neeH bpenM gaanM lohngM thoonM theeF suunR bplaoL naaeF naawnM,example sentence,Funds donated to this project are certainly a waste of money.
เงินทีป ,ngernM theepF,noun,tip (to a waiter)
เงินทุน ,ngernM thoonM,noun,"capital (invested principal or wealth used in trade), money"
เงินทุนหมุนเวียน,ngernM thoonM moonR wiianM,noun,revolving capital
เงินบริจาค,ngernM baawM riH jaakL,noun,financial donation; monetary gift or contribution
เงินบำนาญ ,ngernM bamM naanM,noun,pension
เงินเบิกเกินบัญชี,ngernM beerkL geernM banM cheeM,noun,(bank account) overdraft
เงินประกัน,ngernM bpraL ganM,noun,bail bond; collateral; security
เงินปลอม ,ngernM bplaawmM,noun,counterfeit money
เงินปลีก  ,ngernM bpleekL,noun,coins; small change
เงินปอนด์ ,ngernM bpaawnM,noun,Pound Sterling
เงินปอนด์อังกฤษ ,ngernM bpaawnM angM gritL,noun,British Pound Sterling
เงินปันผล,ngernM bpanM phohnR,noun,dividend; bonus
เงินปันผล,ngernM bpanM phohnR,noun,[เงินปันผล] dividend
,,,
เงินผ่อน,ngernM phaawnL,noun,"[of a payment schedule] an installment, a periodic payment"
เงินฝาก ,ngernM faakL,noun,deposit (as security)
เงินฝืด,ngernM feuutL,noun,(economic) deflation; disinflation
เงินเพิ่ม,ngernM pheermF,noun,fine; surcharge
เงินเฟ้อ,ngernM fuuhrH,noun,(economic) inflation
เงินมีอยู่น้อย ก็ควรค่อย ๆ ใช้ทีละเล็กทีละน้อย ใช้ทีละมาก มันก็หมดเร็วนะสิ,ngernM meeM yuuL naawyH gaawF khuaanM khaawyF khaawyF chaiH theeM laH lekH theeM laH naawyH chaiH theeM laH maakF manM gaawF mohtL reoM naH siL,example sentence,"[We] don't have much money. We should spend only a bit at a time. If we spend too much, [our money] will soon be gone."
เงินไม่ใช่ทุกอย่าง,ngernM maiF chaiF thookH yaangL,example sentence,Money is not everything.
เงินย่อย,ngernM yaawyF,noun,petty cash; small change
เงินยืม,ngernM yeuumM,noun,a loan (of money)
เงินร้อน,ngernM raawnH,noun,rapidly circulated funds; short term investments
เงินร้อน,ngernM raawnH,"noun, colloquial",money obtained via graft or corruption
เงินรางวัล ,ngernM raangM wanM,noun,gratuity
เงินเรือนหมื่น,ngernM reuuanM meuunL,"noun, phrase",tens of thousands of [baht]
เงินลงทุน,ngernM lohngM thoonM,noun,"invested funds, financial investments, invested money or assets"
เงินล่วงเวลา,ngernM luaangF waehM laaM,noun,overtime pay
เงินสด  ,ngernM sohtL,noun,cash
เงินสดย่อย,ngernM sohtL yaawyF,noun,petty cash
เงินสเตอร์ลิง,ngernM saL dtuuhrM lingM,noun,sterling silver; sterling
เงินสนับสนุน,ngernM saL napL saL noonR,noun,grant-in-aid; subsidy; financial assistance
เงินสะสม,ngernM saL sohmR,noun,savings
เงินสินไหมทดแทน,ngernM sinR maiR thohtH thaaenM,"noun, phrase, formal, ancient",a fine
เงินเหรียญ ,ngernM riianR,noun,coin
เงินอุดหนุน,ngernM ootL noonR,noun,grant-in-aid; subsidy; financial assistance
เงิ่น,ngeernF,,[เงิ่น ๆ] [euphonious suffix]
เงิ่น ๆ,ngeernF ngeernF,,[เงิ่น ๆ] [euphonious suffix]
เงินก้อน,ngeernM gaawnF,noun,monetary sum
เงินตรา ,ngeernM dtraaM,"noun, idiom",cash money; currency
เงี่ยง ,ngiiangF,adjective,accidentally; by chance; coincidentally; by fluke
เงี่ยน,ngiianF,"adjective, colloquial, vulgar","[is] horny, [has] lust or aroused libido; craves"
เงียบ ,ngiiapF,adjective,[is] quiet; peaceful; silent
noun,[ความเงียบ] silence,,
verb,[ทำให้เงียบ] to silence; to quiet,,
adverb,[เงียบ ๆ] quietly,,
verb,[เงียบ ๆ] Be quiet!,,
เงียบกริบ,ngiiapF gripL,adjective,[is] dead quiet; deadly silent
เงียบกริบ,ngiiapF gripL,adverb,"quietly,silently, still, reticently, soundlessly"
เงียบกว่า ,ngiiapF gwaaL,noun,quieter
เงียบกันไปพักหนึ่งได้ยินเสียงคนแก่ที่นอนอยู่ไอขึ้น ,ngiiapF ganM bpaiM phakH neungL daiF yinM siiangR khohnM gaaeL theeF naawnM yuuL aiM kheunF,example sentence,We were all quiet for a time when we heard coughing from the old man who had been sleeping.
เงียบขรึม ,ngiiapF khreumR,adjective,quiet; taciturn
เงียบงัน,ngiiapF nganM,"adjective, formal, poetic",[written Thai] completely silent and still
เงียบฉี่,ngiiapF cheeL,noun,[is] absolutely silent
เงียบเชียบ,ngiiapF chiiapF,adjective,[is] soundless; very quiet
เงียบบ้างได้มั้ย,ngiiapF baangF daiF maiH,example sentence,Can I have a little peace and quiet?
เงียบสงบ,ngiiapF saL ngohpL,"adjective, phrase",[is] quiet
เงียบสนิท,ngiiapF saL nitL,adverb,soundless; silent
เงียบเหงา,ngiiapF ngaoR,adjective,[is] lonely
เงียบเหงาเปล่าเปลี่ยว,ngiiapF ngaoR bplaaoL bpliaaoL,adjective,[is] lonely; forelorn; lonesome
เงียบ ๆ,ngiiapF ngiiapF,adverb,[เงียบ ๆ] quietly
เงียบ ๆ,ngiiapF ngiiapF,verb,[เงียบ ๆ] Be quiet!
เงียบ ๆ หน่อย,ngiiapF ngiiapF naawyL,example sentence,Please be quiet.
เงี้ยว,ngiaaoH,noun,snake; legless reptile
adjective,[is] crooked; tortuous; bent; curved,,
"noun, proper noun",a ethnic tribe in northern Thailand; Shan,,
proper noun,[ชนชาติเงี้ยว] One of the Shan tribes in Northern Thailand and Burma,,
เงี่ยหู,ngiiaF huuR,verb,to pay attention; to listen carefully
เงี่ยหูฟัง,ngiiaF huuR fangM,verb,to strain to listen to; pay careful attention to
เงื้อ,ngeuuaH,verb,to raise; elevate; lift up
,,,
เงือก ,ngeuuakF,noun,(chewing) gum
noun,mermaid; merman,,
noun,[นกเงือก] hornbill (bird),,
เงื่อง,ngeuuangF,adjective,[is] sluggish; slothful; slow; tardy; inactive; indolent
เงื่องหงอย,ngeuuangF ngaawyR,adjective,[is] slothful; sluggish; slow; inactive; tardy; indolent
เงื้อง่า,ngeuuaH ngaaF,verb,to raise; lift up
เงื่อน ,ngeuuanF,noun,knot; hitch; noose
เงื่อนงำ,ngeuuanF ngamM,noun,clue; hidden point; hidden element
เงื่อนปม,ngeuuanF bpohmM,noun,condition; agreement; restriction; term
เงื่อนไข,ngeuuanF khaiR,noun,a condition; proviso; stipulation
noun,consideration; factor to be taken into account,,
เงื่อนไขที่พิเศษ,ngeuuanF khaiR theeF phiH saehtL,noun,special condition
เงือบ,ngeuuapF,noun,moving the gills; symptomatic characteristics of respiration of moving the gills
เงื้อม,ngeuuamH,noun,protrusion; overhanging edge; projection; lip
เงื้อมมือ,ngeuuamH meuuM,noun,control; influence; clutch; power
เงื้อมผา,ngeuuamH phaaR,noun,cliff; overhang
แง,ngaaeM,"verb, onomatopoeia",[onomatopoeia] sound of crying; to cry petulantly
adjective,[ขี้แง] [is] whiny; [is a] crybaby,,
แง่ ,ngaaeF,noun,viewpoint; angle; point of view
noun,promontory; ledge; corner,,
แง่ความคิดเห็น ,ngaaeF khwaamM khitH henR,noun,point of view
แง่คิด,ngaaeF khitH,noun,a point of view; perspective
แง่งอน,ngaaeF ngaawnM,noun,artifice; stratagem; trick; ruse
แง่บวก,ngaaeF buaakL,noun,positive aspects; positive features
แง่มุม,ngaaeF moomM,noun,angle; point of view; perspective
แง่ร้าย,ngaaeF raaiH,noun,evil perspective; negative view
แง่ลบ,ngaaeF lohpH,noun,negative aspects; negative features
แง่ง,ngaaengF,noun,root; rhizome
classifier,"[numerical classifier for roots, rhiozomes, stems]",,
แงม ,ngaaemM,,[euphonious suffix]
แง้ม,ngaaemH,adjective,[is] ajar; partly open
แงะ,ngaeH,verb,to pry open; to prise open; to pry out; to pick out from within
แงะ,ngaeH,noun,[ต้นแงะ] Shorea obtusa (Dipterocarpaceae)
แงะ,ngaeH,prefix,[euphonious prefix]
แงะงาม,ngaeH ngaamM,adjective,[แงะงาม] [is] beautiful; pretty; handsome
โง,ngo:hM,verb,lift; raise up; elevate; [as a horse] to rear
โงหัวไม่ขึ้น,ngo:hM huaaR maiF kheunF,adjective,[is] unable to raise one's head
โง่ ,ngo:hF,"adjective, colloquial",[is] stupid; silly; dumb; foolish; vain
โง่ ,ngo:hF,noun,[ความโง่] stupidity; foolishness
โง่แกมหยิ่ง,ngo:hF gaaemM yingL,"adjective, phrase, idiom",[is] stupidly conceited
โง่เขลาเบาปัญญา,ngo:hF khlaoR baoM bpanM yaaM,"adjective, phrase",[is] stupid; brainless; insipid; foolish
โง่เง่า,ngo:hF ngaoF,adjective,[is] stupid; foolish
โง่เง่าเต่าตุ่น! ,ngo:hF ngaoF dtaoL dtoonL,adjective,[derogatory] [is] unintelligent; brainless; dense; dim; half-witted; moronic; obtuse; simple; simple-minded; slow; slow-witted; thick; foolish; asinine; daft (informal); idiotic; imbecilic; inane; nonsensical; pointless; rash; senseless; unintelligent
โง่ได้ถึงขนาดขนาดนั้นเลยเหรอ,ngo:hF daiF theungR khaL naatL khaL naatL nanH leeuyM ruuhrR,example sentence,Can she be that stupid?!?
โง่เหมือนควาย,ngo:hF meuuanR khwaaiM,adjective,[is] dumb as a buffalo
โงก ,ngo:hkF,verb,to sway or nod from drowsiness
โง้ง ,ngo:hngH,verb,to bend; curve
โงนเงน,ngo:hnM ngaehnM,verb,to totter; be lopsided; be unsteady; stagger; tilt; sway
ไง ,ngaiM,adverb,[implying a question] how; what
ไง ,ngaiM,adverb,[colloquial shortening of] ยังไง
ไง ,ngaiM,"adverb, particle",[particle referencing earlier indicated element]
ไง ,ngaiM,"interjection, colloquial",Howdy!
