word,spell,type,meaning
ชะลอวัย,chaH laawM waiM,"verb, phrase",to retard aging; keep from getting old
ชะลอม,chaH laawmM,noun,"a round, bamboo basket"
,,,
ชะลา,chaH laaM,,[alternate spelling of ชาลา ]
ชะล่า ,chaH laaF,"verb, transitive, colloquial",[usually followed by ใจ  (mind)] careless; over confident; impertinent; officious; too bold or daring
ชะล่าใจ ,chaH laaF jaiM,"verb, intransitive, phrase, colloquial, idiom",[is] careless; overconfident; impertinent; officious; complacent
ชะล้าง,chaH laangH,verb,to cleanse; clean; remove the dirt from
ชะลิน,chaH linM,noun,"[ปลาชะลิน] milkfish, Chanos chanos"
ชะลูด,chaH luutF,adjective,[is] erect; very tall; slender; tapered
noun,[ต้นชะลูด] Alyxia reinwardtii,,
ชะแลง,chaH laaengM,noun,crowbar; pry bar
ชะเวิกชะวาก,chaH weerkF chaH waakF,noun,large or deep opening; gorge; cleavage
verb,to open something wide or deeply,,
ชะเวิบชะวาบ,chaH weerpF chaH waapF,interjection,"peek-a-boo"" — ""now you see it, now you don't"" — ""Voila!"
noun,large and deep opening; large and deep break; gorge,,
verb,"to open wide, as flashing one's clothes",,
ชะอม,chaH ohmM,noun,"Acacia pennata, a cooking green commonly used in Thai omelettes"
ชะอำ,chaH amM,"proper noun, geographical","Cha-am, a city on the Gulf of Thailand in Phetchaburi province"
ชะอุ่ม,chaH oomL,,[alternate spelling of ชอุ่ม]
ชะโอน,chaH o:hnM,noun,[ปลาชะโอน] one spot catfish Ompok bimaculatus
ชัก ,chakH,verb,to pull at; to discount; draw; take away; withdraw; to pull upon
adverb,rather; somewhat; a bit; gradually; a little; slightly,,
verb,to have convulsions,,
ชักกระตุก,chakH graL dtookL,verb,to convulse
ชักกระตุก,chakH graL dtookL,"verb, colloquial",to dance wildly; shake one’s bones
ชักโครก ,chakH khro:hkF,noun,toilet
ชักจะ,chakH jaL,adverb,[is] moving towards; becoming; getting to be
ชักจุฬา ,chakH jooL laaM,"verb, figurative, idiom",[idiom for] male masturbation; masturbate
ชักจูง,chakH juungM,verb,to induce; to persuade; to influence; to entice
ชักชวน ,chakH chuaanM,verb,to influence; persuade
ชักดาบ,chakH daapL,verb,to draw a sword
ชักดาบ,chakH daapL,verb,to cheat; refuse to pay
ชักดาบเงินกู้,chakH daapL ngernM guuF,"verb, phrase",to refuse to repay a loan; default on a loan
ชักดาบเงินจำนำ,chakH daapL ngernM jamM namM,"verb, phrase",to not pay back amounts borrowed from a pawn shop
ชักดิ้นชักงอ,chakH dinF chakH ngaawM,verb,to throw a temper tantrum
ชักดิ้นชักงอ,chakH dinF chakH ngaawM,verb,to writhe (in pain)
ชักดิ้นชักหงาย,chakH dinF chakH ngaaiR,"verb, phrase",to writhe (in pain)
ชักธงรบ,chakH thohngM rohpH,"verb, phrase",to raise the battle flag; to signal the beginning of the battle
ชักนำ,chakH namM,verb,to lead; induce; guide; persuade; draw
ชักปืน,chakH bpeuunM,verb,to draw a gun
ชักใย,chakH yaiM,"verb, phrase",to manipulate behind the scenes; pull the strings behind the scenes
ชักใย,chakH yaiM,verb,to spin a web
ชักรอก,chakH raawkF,"verb, phrase",to pull up using a pulley
ชักรูป ,chakH ruupF,verb,take a photograph; take a picture
ชักว่าว ,chakH waaoF,"verb, figurative, colloquial, vulgar, idiom",[rude idiom for] male masturbation; masturbate
ชักหน้าไม่ถึงหลัง,chakH naaF maiF theungR langR,"verb, idiom",cannot make ends meet; unble to live within one's means
ชักหนาวแล้ว,chakH naaoR laaeoH,"verb, phrase",...is getting cold
ชักหัวคิว,chakH huaaR khiuM,verb,to get a commission; take a piece off the top
ชักออกมา ,chakH aawkL maaM,verb,pull out
ชักกะเย่อ,chakH gaL yuuhrF,,[alternate spelling of ชักเย่อ ]
ชักช้า,chakH chaaH,,to delay; hesitate; tarry
ชักช้าร่ำไร,chakH chaaH ramF raiM,adjective,[is] habitually late; tardy
ชักเย่อ ,chakH gaL yuuhrF,"noun, proper noun, verb, intransitive, colloquial",[name of a traditional Thai game/entertainment in the past] tug-of-war; to pull
ชัค,chakH,"proper noun, loanword, English",Chuck [an English given name]
ชัง ,changM,verb,to hate; detest
adjective,[น่าชัง] [is] hateful; ugly,,
ชั่ง ,changF,verb,to weigh; deliberate; value
"noun, loanword, Chinese","[ชั่งหลวง] standarad Thai catty (see ชั่ง ), equal to 600 grams",,
"noun, loanword, Chinese","catty or cattie, 斤, a unit of weight used in China and Southeast Asia equal to about 604 grams; a unit of old Thai money equivalent to 80 baht",,
noun,"[เครื่องชั่ง] a scale, a balance",,
adjective,[ชั่งใจ] [is] considering; thinking over; weighing in the mind,,
ชั่งใจ,changF jaiM,adjective,[ชั่งใจ] [is] considering; thinking over; weighing in the mind
ชั่งใจไม่เสร็จ,changF jaiM maiF setL,"verb, phrase",has not completed its consideration; has not yet come to a decision
ชั่งตวงวัด,changF dtuaangM watH,noun,Weights and Measures
,,,
ชั่งน้ำหนัก ,changF namH nakL,verb,to measure an object's mass; to weigh
ชั่งหลวง,changF luaangR,"noun, loanword, Chinese","[ชั่งหลวง] standarad Thai catty (see ชั่ง ), equal to 600 grams"
ชัชวาล,chatH chaH waanM,adjective,"[is] bright, shining"
ชัด ,chatH,adjective,[is] sharp; clear; focused; concise
verb,[ทำให้ชัด] to bring into focus,,
,[ชัด ๆ] very clear; crystal clear; finest,,
adverb,[ให้ชัด] clearly,,
ชัดเจน ,chatH jaehnM,adjective,[is] clear; easy to comprehend
ชัดเจน,chatH jaehnM,,clearly
ชัดเจนแจ่มใส,chatH jaehnM jaemL saiR,"adverb, phrase",clearly
ชัดแจ้ง ,chatH jaaengF,adjective,[is] clear; easy to comprehend
ชัดตื้น,chatH dteuunF,adjective,[is] clear in the foreground; foreground in focus
ชัดถ้อยชัดคำ,chatH thaawyF chatH khamM,adverb,distinctly; clearly; precisely; plainly; articulately; succinctly
ชัดยิ่งกว่าชัด,chatH yingF gwaaL chatH,adverb,[is] crystal clear
ชัดลึก,chatH leukH,adjective,[is] clear in the background; background in focus
ชัด ๆ,chatH chatH,,[ชัด ๆ] very clear; crystal clear; finest
ชัตเตอร์,chatH dtuuhrM,"noun, loanword, English",[Thai transcription of the foreign loanword] shutter; (of a camera)
ชัน ,chanM,adjective,[is] steep; abruptly falling off; precipitous
noun,[ความชัน] a slope; an incline,,
verb,to lift up [so that the item is straight],,
noun,"rosin, tree sap, or pitch, used for example in boat building",,
ชั้น ,chanH,noun,class; rank; grade
noun,Class [in taxonomy - อนุกรมวิธาน],,
adjective,[ชั้นต้น] initial; preliminary; preparatory; primary; beginning; lower; elementary,,
noun,"story, a floor of a building",,
noun,layer; tier; stage,,
noun,shelf,,
"pronoun, colloquial","[informal 1st person singular pronoun, variant of] ฉัน ",,
classifier,"[numerical classifier for story of a building, shelf, drawer]",,
ชั้นกลาง,chanH glaangM,noun,middle class
ชั้นครู ,chanH khruuM,adjective,[is] professorial; academic
ชั้นความลับ,chanH khwaamM lapH,noun,secret classification
ชั้นความลับระดับสูงสุด,chanH khwaamM lapH raH dapL suungR sootL,noun,top secret classification
ชั้นจอดรถใต้ดิน,chanH jaawtL rohtH dtaiF dinM,noun,underground parking floors
ชั้นดี,chanH deeM,adjective,[is] top grade; first-quality; foremost
ชั้นต้น,chanH dtohnF,adjective,[ชั้นต้น] initial; preliminary; preparatory; primary; beginning; lower; elementary
ชั้นต่ำ,chanH dtamL,,low class
ชั้นใต้ดิน,chanH dtaiF dinM,noun,"basement (of a house, e.g.)"
ชั้นทางสังคม,chanH thaangM sangR khohmM,noun,social classes
ชั้นที่สอง ,chanH theeF saawngR,noun,second floor
ชั้นที่หนึ่ง ,chanH theeF neungL,noun,first floor
ชั้นธุรกิจ,chanH thooH raH gitL,"noun, adjective",business class
ชั้นนำ,chanH namM,"adjective, phrase",[is] at the head; leading
ชั้นนำ,chanH namM,adjective,[is] first-class; top-flight; crack
ชั้นนำ,chanH namM,noun,leading position; forefront
ชั้นแนวหน้า,chanH naaeoM naaF,noun,forefront; leading position
ชั้นใน ,chanH naiM,"noun, plural, phrase, colloquial",inner layer; the inside
ชั้นใน,chanH naiM,,[informal collective term for] lingerie; underwear [shortened from ชุดชั้นใน]
ชั้นในสุด ,chanH naiM sootL,"adjective, phrase, formal",innermost
ชั้นบน ,chanH bohnM,noun,upstairs; upper floor; upper story; upper [atmosphere]
ชั้นบนเป็นห้องใหญ่เปิดไว้โล่ง ลมโกรกทั้งวันกลางคืน,chanH bohnM bpenM haawngF yaiL bpeertL waiH lo:hngF lohmM gro:hkL thangH wanM glaangM kheuunM,example sentence,"There is a large, open-air room upstairs; the breeze blows all day and all night."
ชั้นประถม,chanH bpraL thohmR,"noun, adjective",[school] elementary level
ชั้นประหยัด,chanH bpraL yatL,"noun, adjective",economy class
ชั้นผู้ใหญ่,chanH phuuF yaiL,adjective,superior; of higher rank
ชั้นผู้น้อย,chanH phuuF naawyH,adjective,inferior; subordinated; of lower rank
ชั้นยศ,chanH yohtH,noun,rank
ชั้นเยี่ยม,chanH yiiamF,adjective,[is] first-class; leading
ชั้นรอง,chanH raawngM,"adjective, phrase, colloquial",minor
ชั้นแรก,chanH raaekF,adjective,first; initial; preliminary; primary
ชั้นแรก,chanH raaekF,adverb,initially; at first; firstly; from the start
ชั้นล่าง ,chanH laangF,"noun, adjective, adverb",ground floor; bottom floor; downstairs
ชั้นเลว,chanH laayoM,adjective,low grade; low rate; poor quality; inferior quality; bad kind
ชั้นเลิศ,chanH leertF,adjective,[is] top grade; leading
,,,
ชั้นวรรณ,chanH wanM,noun,social classes; castes
ชั้นวาง ,chanH waangM,noun,shelf; rack
ชั้นวางของ ,chanH waangM khaawngR,noun,shelf
ชั้นวางเครื่องเทศ ,chanH waangM khreuuangF thaehtF,noun,spice rack
ชั้นวางผ้าขนหนู ,chanH waangM phaaF khohnR nuuR,noun,towel rack
ชั้นวางสบู่ ,chanH waangM saL buuL,noun,soap dish
ชั้นวางหนังสือ,chanH waangM nangR seuuR,noun,bookshelf
ชั้นสอง ,chanH saawngR,noun,second class (e.g. travel)
ชั้นสอง ,chanH saawngR,noun,second floor (of a building)
ชั้นสาม ,chanH saamR,noun,third-class
ชั้นสุดท้าย,chanH sootL thaaiH,adjective,final steps; the last level
ชั้นสูง ,chanH suungR,adjective,high-class; fine
ชั้นหนังสือ,chanH nangR seuuR,noun,bookshelf; bookcase
ชั้นหนังสือในห้องของเขาเต็มไปด้วยหนังสือที่เกี่ยวกับแมลงชนิดต่าง ๆ ,chanH nangR seuuR naiM haawngF khaawngR khaoR dtemM bpaiM duayF nangR seuuR theeF giaaoL gapL maH laaengM chaH nitH dtaangL dtaangL,example sentence,A whole bookcase in his room was full of books about various kinds of bugs.
ชั้นหนึ่ง ,chanH neungL,"noun, adjective",first class (travel etc.); the best
ชั้นหนึ่ง ,chanH neungL,noun,first floor (of a building)
ชั้นอนุบาล,chanH aL nooH baanM,noun,kindergarten
ชั้นอาคาร,chanH aaM khaanM,noun,story; building floor
ชั้นเอก,chanH aehkL,noun,highest grade or classification; first rank
ชั้นเชิง,chanH cheerngM,noun,artifice; tactics; means; stratagem; trick; tact; strategy
ชั้นดิน ,chanH dinM,noun,layer
ชันโรง,chanM naH ro:hngM,noun,"stingless bee, Trigona sp. (Apidae)"
ชั้นวรรณะ,chanH wanM naH,noun,castes; classes; social classes
ชันษา,chanM saaR,noun,age
ชันสูตร,chanM naH suutL,verb,to investigate; verify; identify; prove; examine; inspect
ชันสูตรพลิกศพ,chanM naH suutL phlikH sohpL,"verb, phrase",to perform autopsy; to perform a postmortem
ชัมพูนท,chamM phuuM nohtH,noun,pure gold
ชัย ,chaiM,"noun, formal, loanword, Pali",victory; triumph; conquering; winning; defeating
verb,to win; be victorious; triumph,,
ชัยชนะ,chaiM chaH naH,noun,victory
ชัยชนะ,chaiM chaH naH,verb,to defeat; become victorious; win
ชัยชนะของพรรคเพื่อไทยช่วยเบี่ยงกระแสไปสู่การปฏิรูป,chaiM chaH naH khaawngR phakH pheuuaF thaiM chuayF biiangL graL saaeR bpaiM suuL gaanM bpaL dtiL ruupF,example sentence,The victory of the Phua Thai party helped to turn the tide toward reform.
ชัยชนะนี้ก็ต้องแบกรับความรับผิดชอบไว้ด้วย,chaiM chaH naH neeH gaawF dtawngF baaekL rapH khwaamM rapH phitL chaawpF waiH duayF,example sentence,This victory brings with it the burden of responsibility.
ชัยชนะระยะสั้นๆคือความพ่ายแพ้ของทุกฝ่ายในอนาคต โปรดคิดถึงอนาคตกันดีกว่า,chaiM chaH naH raH yaH sanF raH yaH sanF kheuuM khwaamM phaaiF phaaeH khaawngR thookH faaiL naiM aL naaM khohtH bpro:htL khitH theungR aL naaM khohtH ganM deeM gwaaL,example sentence,Short-term victories will result in long term defeats for all in the future; let’s resolve that it is better to think about the future.
ชัยชนะอย่างถล่มทลาย,chaiM chaH naH yaangL thaL lohmL thaH laaiM,"noun, phrase",landslide (electoral) victory
ชัยชนะอย่างท่วมท้นถล่มทลาย,chaiM chaH naH yaangL thuaamF thohnH thaL lohmL thaH laaiM,"verb, phrase",[of an election] to win in a landslide
ชัยอนันต์ ,chaiM aL nanM,"proper noun, person, phrase, loanword, Pali",Chaiyanan; Chaiyanant [a Thai male given name] (countless victories)
ชัยนาท ,chaiM naatF,"proper noun, geographical","Chai Nat, a province in central Thailand with a 1995 population of 350,318 (rank 63 of 76)"
ชัยพร,chaiM yaH phaawnM,"proper noun, person",Chaiyaporn [a Thai given name] (victory blessing)
ชัยภูมิ ,chaiM yaH phuumM,"proper noun, geographical","Chaiyaphum, a province in northeastern Thailand with a 1995 population of 1,093,063 (rank 15 of 76)"
ชั่ว ,chuaaF,adjective,[is] bad; evil; wicked
preposition,during; throughout,,
verb,[ใจชั่ว] [is] wicked; evil; immoral; ungodly; bad; depraved,,
ชั่วกะพริบตา,chuaaF gaL phripH dtaaM,adverb,in a short period of time; in the blink of an eye (lit.); in a flash
ชั่วกัปชั่วกัลป์,chuaaF gapL chuaaF ganM,adverb,eternally; regularly; forever
ชั่วกัลปาวสาน,chuaaF ganM laH bpaaM waH saanR,adverb,endlessly; always; for years
ชั่วขณะ,chuaaF khaL naL,"noun, phrase, formal",while
ชั่วคน,chuaaF khohnM,noun,generation
ชั่วครั้งชั่วคราว,chuaaF khrangH chuaaF khraaoM,adverb,occasionally; from time to time
ชั่วคราว ,chuaaF khraaoM,adjective,[is] temporary
ชั่วคราว,chuaaF khraaoM,adverb,temporarily
ชั่วครู่ ,chuaaF khruuF,phrase,please wait a moment
ชั่วครู่,chuaaF khruuF,,a short period of time
,,,
ชั่วครู่ชั่วยาม,chuaaF khruuF chuaaF yaamM,adverb,for a moment; briefly
ชั่วเจ็ดที ดีเจ็ดหน ,chuaaF jetL theeM deeM jetL hohnR,"example sentence, idiom","Seven times bad, seven times good."" [a Thai idiom meaning] fortunes change [as in the English proverbs, ""Every cloud has a silver lining."" — ""Life is not all beer and skittles."" — ""Laugh today and cry tomorrow.""]"
ชั่วช้า,chuaaF chaaH,adjective,[is] wicked; atrocious; nefarious; vicious; vile
ชั่วช้ากาลี,chuaaF chaaH gaaM leeM,"noun, adjective, idiom",[showing strong disapproval] evil; wicked; devilish
ชั่วชีวิต,chuaaF cheeM witH,"noun, adverb",lifetime; throughout a lifetime
ชั่วชีวิตของคน ๆ หนึ่งจะมีอายุเฉลี่ยประมาณหกสิบถึงเจ็ดสิบปี,chuaaF cheeM witH khaawngR khohnM khohnM neungL jaL meeM aaM yooH chaL liiaL bpraL maanM hohkL sipL theungR jetL sipL bpeeM,example sentence,The average human lifetime is about 60 – 70 years.
ชั่วดินฟ้าสลาย,chuaaF dinM faaH saL laaiR,"adverb, poetic",for eternity; forever
ชั่วนาตาปี,chuaaF naaM dtaaM bpeeM,"adverb, phrase",endlessly; always; for years
ชั่วนิจนิรันดร,chuaaF nitH niH ranM daawnM,"adverb, phrase",eternally; forever
ชั่วนิรันดร์,chuaaF niH ranM,adverb,forever; till doomsday; eternally
ชั่วนิรันดร์กาล,chuaaF niH ranM gaanM,adverb,forever; always
ชั่วนิรันดร,chuaaF niH ranM daawnM,"adjective, phrase, formal, poetic",forever
ชั่วประเดี๋ยว,chuaaF bpraL diaaoR,"noun, phrase, colloquial",while
ชั่วพริบตา,chuaaF phripH dtaaM,adverb,in an instant; in the blink of an eye
ชั่วฟ้าดินสลาย,chuaaF faaH dinM saL laaiR,"adverb, phrase",forever; till doomsday; eternally
ชั่วระยะ ,chuaaF raH yaH,adverb,during a period of time; for a time
ชั่วร้าย,chuaaF raaiH,adjective,[is] terrible
ชั่วแล่น,chuaaF laaenF,adverb,momentarily; brief; fleeting; passing; transient
ชั่ววูบ,chuaaF wuupF,adverb,for a short while; for a short time
ชั่วอายุ,chuaaF aaM yooH,noun,lifetime
ชั่วอายุ,chuaaF aaM yooH,adverb,through all (one's) life
ชั่วโมง ,chuaaF mo:hngM,noun,[in time; of time] an hour (when used as a quantity)
classifier,[numerical classifier for an hour],,
ชั่วโมงครึ่ง,chuaaF mo:hngM khreungF,noun,an hour and a half
ชั่วโมงที่ที่แล้ว ,chuaaF mo:hngM theeF theeF laaeoH,adverb,one hour ago;... hours ago
ชัวร์,chuaaM,"noun, adverb, colloquial, loanword, English",[Thai transcription of the foreign loanword] sure; surely; certainly
ชัวร์ไหม,chuaaM maiH,"example sentence, colloquial","Are you sure?"" — ""Really?"
ชา ,chaaM,noun,[general] tea
noun,[น้ำชา] tea (the hot or cold drink),,
adjective,[is] numb,,
"proper noun, person, colloquial",Shaa; Chaa [a common Thai male nickname],,
noun,[ใบชา] tea leaf,,
ชาเขียว,chaaM khiaaoR,noun,green tea
ชาไข่มุก,chaaM khaiL mookH,noun,tea with tapioca pearls
ชาจีน,chaaM jeenM,noun,Chinese tea
ชาถ้วยหนึ่ง ,chaaM thuayF neungL,phrase,a cup of tea
ชาถุง  ,chaaM thoongR,noun,tea in a teabag
ชาผู่เอ๋อร์,chaaM phuuL uuhrR,noun,Puer tea
ชามุก,chaaM mookH,noun,pearl milk tea
ชาเย็น,chaaM yenM,noun,iced tea
ชาเย็น,chaaM yenM,"adjective, idiom",unfriendly; cold; cool; unfeeling; irresponsive
ชาร้อน ,chaaM raawnH,noun,hot tea
ชาหนึ่งถ้วย ,chaaM neungL thuayF,phrase,a cup of tea
ช้า ,chaaH,adjective,[is] slow
adverb,slowly,,
"adjective, adverb",[ช้า ๆ] [is] very slow; very slowly,,
adjective,[is] late,,
,"[a euphonic word placed, for example, after ชั่ว ] evil; wicked; malevolent",,
adverb,late; behind schedule,,
ช้ากว่า,chaaH gwaaL,"adverb, phrase",behind; later than; slower than
ช้ากว่ากำหนด,chaaH gwaaL gamM nohtL,adverb,[is] delayed; behind schedule
ช้านาน,chaaH naanM,adverb,(of time) long
ช้าเป็นการ นานเป็นคุณ ,chaaH bpenM gaanM naanM bpenM khoonM,"example sentence, idiom",Haste makes waste.
ช้าเป็นเต่าคลาน,chaaH bpenM dtaoL khlaanM,"adverb, phrase",very slowly; at a snails pace; slow as a turtle
ช้าไปต้อย,chaaH bpaiM dtaawyF,"adjective, verb, colloquial",[is] too late; tardy; has missed the boat
ช้าไปต๋อย,chaaH bpaiM dtaawyR,adjective,[is] too late; too slow; the bird that did not catch the worm
ช้าลง ,chaaH lohngM,verb,slow down
ช้า ๆ ,chaaH chaaH,"adjective, adverb",[ช้า ๆ] [is] very slow; very slowly
ช้า ๆ ได้พร้าเล่มงาม,chaaH chaaH daiF phraaH lemF ngaamM,"example sentence, idiom","Haste makes waste."" — ""Rome was not built in a day."
ช้า ๆ ได้พร้าเล่มงาม,chaaH chaaH daiF phraaH lemF ngaamM,"example sentence, idiom","[is] patient; take time to do a quality job; ""Haste makes waste."" [lit.] ""Slowly makes the blade beautiful."
,,,
ช้าก ,chaakH,adjective,later than someone or something
ช่าง ,changF,noun,engineer; artisan; mechanic; craftsman; specialist; repairman; barber
"adjective, verb",to be skilled at; to have a talent for,,
verb,"to be given towards, to have a habit of, to have an aptitude or liking for",,
adverb,[intensifier] how; really; truly; indeed,,
"verb, transitive",to let (somebody) do what he or she likes,,
,never mind; forget it,,
ช่างกล,changF gohnM,noun,mechanic; engineer (operator)
ช่างก่อตึก ,changF gaawL dteukL,noun,bricklayer; mason
ช่างก่อสร้าง ,changF gaawL saangF,noun,construction worker
ช่างก่อสร้างกำลังขุดดินเพื่อวางรากเสาเข็ม,changF gaawL saangF gamM langM khootL dinM pheuuaF waangM raakF saoR khemR,example sentence,Construction personnel are digging (a hole) for the base of the foundation piling.
ช่างก่ออิฐ  ,changF gaawL itL,"noun, phrase",bricklayer
ช่างแกะ,changF gaeL,noun,carver
ช่างแกะสลัก,changF gaeL saL lakL,"noun, phrase, colloquial",sculptor; carver
ช่างเขาเถอะ ,changF khaoR thuhL,example sentence,Let him do what he likes.
ช่างเขียน,changF khiianR,noun,artist; painter
ช่างเขียนรูป ,changF khiianR ruupF,noun,visual artist
ช่างคนนี้ทำงานเก่ง ทำวงกบได้ประณีตจริง ๆ,changF khohnM neeH thamM ngaanM gengL thamM wohngM gohpL daiF bpraL neetF jingM jingM,example sentence,The carpenter is very skilled; he fashioned this window frame very intricately.
ช่างเครื่อง ,changF khreuuangF,noun,mechanic
ช่างจะเอาที่หนีบ มาหนีบผ้าที่คลุมไม่ให้ผ้าตกไปที่พื้น,changF jaL aoM theeF neepL maaM neepL phaaF theeF khloomM maiF haiF phaaF dtohkL bpaiM theeF pheuunH,example sentence,The barber uses a clip to attach to the cloth to keep it from falling onto the floor.
ช่างเชื่อม ,changF cheuuamF,noun,welder
ช่างเชื่อมโลหะ ,changF cheuuamF lo:hM haL,noun,welder
ช่างซ่อม ,changF saawmF,noun,repairman; repair person
ช่างตรวจสายตาประกอบแว่น ,changF dtruaatL saaiR dtaaM bpraL gaawpL waaenF,noun,optometrist
ช่างตัด ,changF dtatL,noun,tailor
ช่างตัดผม ,changF dtatL phohmR,noun,barber
ช่างตัดผมตัดผมของเขาจนผมเขาเหี้ยน,changF dtatL phohmR dtatL phohmR khaawngR khaoR johnM phohmR khaoR hiianF,example sentence,The barber cut his hair very short.
ช่างตัดฟืน,changF dtatL feuunM,noun,wood-cutter
ช่างตัดเสื้อ,changF dtatL seuuaF,noun,tailor
ช่างตัดเสื้อชาย ,changF dtatL seuuaF chaaiM,noun,men's tailor
ช่างตัดเสื้อผ้า ,changF dtatL seuuaF phaaF,noun,tailor
ช่างตัดเสื้อหญิง ,changF dtatL seuuaF yingR,noun,seamstress
ช่างตีเหล็ก,changF dteeM lekL,noun,blacksmith
ช่างแต่งผม ,changF dtaengL phohmR,noun,hairdresser
ช่างถ่ายภาพ ,changF thaaiL phaapF,noun,photographer
ช่างถ่ายรูป,changF thaaiL ruupF,noun,photographer
ช่างเถอะ,changF thuhL,"interjection, example sentence","Forget it!"" — ""Don't worry."" — ""Never mind."
ช่างทอง ,changF thaawngM,noun,goldsmith
ช่างทาสี ,changF thaaM seeR,noun,painter (vocational trade)
ช่างทำเครื่องประดับ ,changF thamM khreuuangF bpraL dapL,noun,"jewelry maker, jewelry craftsperson or artisan"
ช่างทำถนนเคี่ยวยางมะตอยเพื่อนำมาราดถนน,changF thamM thaL nohnR khiaaoF yaangM maH dtaawyM pheuuaF namM maaM raatF thaL nohnR,example sentence,The road construction contractors are simmering tar to pour on the road surface.
ช่างทำท่อประปา ,changF thamM thaawF bpraL bpaaM,noun,plumber
ช่างทำฟัน,changF thamM fanM,noun,denture maker
ช่างทำแว่นตา,changF thamM waaenF dtaaM,noun,optician
ช่างทำหินขัด,changF thamM hinR khatL,noun,stone polishing mason
ช่างเทคนิค  ,changF thekH nikL,noun,technician; technical engineer
ช่างแท่น ,changF thaaenF,noun,assistant in a print shop
ช่างบัดกรี ,changF batL greeM,noun,tinsmith
ช่างบุผนังโลงพระศพของฟาโรห์ด้วยทองคำและหินควอตซ์,changF booL phaL nangR lo:hngM phraH sohpL khaawngR faaM ro:hM duayF thaawngM khamM laeH hinR khwaawtF,example sentence,The artisans lined the walls of the Pharaoh’s coffin with gold and quartz.
ช่างประดิษฐ์,changF bpraL ditL,,[of a person] inventive; creative
ช่างประปา ,changF bpraL bpaaM,noun,plumber
ช่างปะไร,changF bpaL raiM,"example sentence, colloquial",I wouldn't mind that!
ช่างปั้น,changF bpanF,"noun, phrase, colloquial",sculptor
ช่างปั้นหม้อ,changF bpanF maawF,"noun, proper noun",Thai name for the Stoke City F.C. (Stoke)
ช่างปั้นหม้อ,changF bpanF maawF,noun,potter (a person who makes pots)
,,,
ช่างปูกระเบื้อง,changF bpuuM graL beuuangF,noun,tile layer
ช่างปูปาร์เก้,changF bpuuM bpaaM gehF,noun,a craftsman who lays parquet flooring
ช่างเป็นโลกที่งดงามเสียนี่กระไร! ,changF bpenM lo:hkF theeF ngohtH ngaamM siiaR neeF graL raiM,example sentence,What a wonderful world!
ช่างฝีมือ ,changF feeR meuuM,noun,craftsman; craftsperson
ช่างพิมพ์ ,changF phimM,noun,printer of books; magazines; etc.
ช่างพูดช่างคุย,changF phuutF changF khuyM,adjective,[is] talkative
ช่างฟิต ,changF fitH,noun,mechanic
ช่างไฟ ,changF faiM,noun,electrician
ช่างไฟฟ้า ,changF faiM faaH,noun,electrician
ช่างภาพ ,changF phaapF,noun,photographer
ช่างมัน,changF manM,interjection,"Forget it!"" — ""Don't worry."" — ""Never mind."" — ""The hell with it!"
ช่างมันเถอะ,changF manM thuhL,interjection,"Forget it!"" — ""Don't worry."" — ""Never mind."" — ""The hell with it!"
ช่างไม้ ,changF maaiH,noun,carpenter
ช่างไม้กำลังประกบวงกบกับบานประตูเข้าด้วยกัน,changF maaiH gamM langM bpraL gohpL wohngM gohpL gapL baanM bpraL dtuuM khaoF duayF ganM,example sentence,The carpenter is joining the door frame with the door.
ช่างไม้ดัดแปลงขอนไม้ให้เป็นเก้าอี้ในสวน,changF maaiH datL bplaaengM khaawnR maaiH haiF bpenM gaoF eeF naiM suaanR,example sentence,The carpenter converted logs into garden chairs.
ช่างยนต์,changF yohnM,noun,mechanic; engine mechanic
ช่างเย็บ ,changF yepH,noun,a seamstress
ช่างรองเท้า ,changF raawngM thaaoH,noun,shoemaker
ช่างวาด,changF waatF,noun,artist; painter
ช่างวาดรูป ,changF waatF ruupF,noun,painter (of art); artist
ช่างวิทยุ ,changF witH thaH yooH,noun,radio engineer or technician; radio repairman
ช่างศิลป์ ,changF sinR,noun,artisan; artist
ช่างสลัก ,changF saL lakL,noun,sculptor
ช่างส้อมสารพัด,changF saawmF saaR raH phatH,noun,handyman
ช่างหน้าด้านเสียนี่กระไร! ,changF naaF daanF siiaR neeF graL raiM,example sentence,How shameless!
ช่างหล่อ,changF laawL,"noun, phrase, colloquial",sculptor
ช่างหัวเขา,changF huaaR khaoR,example sentence,To hell with him!
ช่างหัวมัน,changF huaaR manM,"interjection, phrase",“Never mind!” “Forget about it!”
ช่างห่ามันปะไร,changF haaL manM bpaL raiM,"example sentence, vulgar",The hell with it!
ช่างเหล็ก,changF lekL,noun,blacksmith; metal worker
ช่างเหอะ,changF huhL,example sentence,"Forget it!"" — ""Don't worry."" — ""Never mind."
ช่างอลูมิเนี่ยม,changF aL luuM miH niiamF,noun,aluminum framing worker
ช่างแอร์รับปากว่าจะมาบ่ายสอง แต่ก็ไม่มา,changF aaeM rapH bpaakL waaF jaL maaM baaiL saawngR dtaaeL gaawF maiF maaM,example sentence,The air conditioning technician promised to come at 2 pm. but he did not come.
ช้าง ,chaangH,noun,elephant; pachyderm; Elephas maximus
noun,[ลูกช้าง] elephant calf,,
pronoun,[ลูกช้าง] Your humble servant [first person pronoun in a letter or entreaty],,
"verb, formal",[ทรงช้าง] [royal use only] to ride an elephant,,
