word,spell,type,meaning
ฉันต้องพึ่งพาเขา เพราะฉันยังเด็ก หาเงินเลี้ยงตัวเองไม่ได้,chanR dtawngF pheungF phaaM khaoR phrawH chanR yangM dekL haaR ngernM liiangH dtuaaM aehngM maiF daiF,example sentence,I am dependent on him because I am still a child; I cannot earn money to support myself.
ฉันต้องรักษาสัญญาที่ให้ไว้,chanR dtawngF rakH saaR sanR yaaM theeF haiF waiH,example sentence,"[spoken by a female] ""I must keep the promise I made."
ฉันต้องเอาตัวรอดโดยต้องเป็นคนหูตาไว เป็นคนจมูกไว,chanR dtawngF aoM dtuaaM raawtF dooyM dtawngF bpenM khohnM huuR dtaaM waiM bpenM khohnM jaL muukL waiM,example sentence,I need to survive by becoming more aware [of my surroundings] and being more astute [as to what is happening in the world].
ฉันตายด้านในเรื่องความรักเสียแล้วหลังจากที่ฉันเคยผิดหวังกับความรัก,chanR dtaaiM daanF naiM reuuangF khwaamM rakH siiaR laaeoH langR jaakL theeF chanR kheeuyM phitL wangR gapL khwaamM rakH,example sentence,I have become desensitized to love after I was disappointed in [a] love [affair].
ฉันเตรียมตัวจะไปท่องเที่ยว,chanR dtriiamM dtuaaM jaL bpaiM thaawngF thiaaoF,example sentence,I am getting ready to go out touring.
ฉันถามว่าคุณทราบว่าหมาไล่รถไหม,chanR thaamR waaF khoonM saapF waaF maaR laiF rohtH maiR,example sentence,I ask whether you know that dogs chase cars.
ฉันถูก เธอแหล่ะผิด! ,chanR thuukL thuuhrM laeL phitL,"example sentence, colloquial",I was right! You were wrong!
ฉันทานแต่ซีฟู้ด/อาหารทะเล ไก่และไก่งวงเท่านั้น...ไม่ทานหมูและเนื้อแดงค่ะ.,chanR thaanM dtaaeL seeM fuutH aaM haanR thaH laehM gaiL laeH gaiL nguaangM thaoF nanH maiF thaanM muuR laeH neuuaH daaengM khaF,example sentence,"I eat seafood, chicken and turkey, but no pork or red meat."
ฉันทานแต่อาหารทะเล ไก่ และ ไก่งวงเท่านั้น,chanR thaanM dtaaeL aaM haanR thaH laehM gaiL laeH gaiL nguaangM thaoF nanH,example sentence,"I only eat seafood, chicken, and turkey."
ฉันทานอาหารทะเล ไก่ และ ไก่งวง,chanR thaanM aaM haanR thaH laehM gaiL laeH gaiL nguaangM,,"I eat seafood, chicken, and turkey."
ฉันทำงานตัวเป็นเกลียวนะ ไปเกาะช้างกันเถอะ จะได้ทำตัวหลุดโลกกันเสียบ้าง ,chanR thamM ngaanM dtuaaM bpenM gliaaoM naH bpaiM gawL chaangH ganM thuhL jaL daiF thamM dtuaaM lootL lo:hkF ganM siiaR baangF,example sentence,I have been working myself into a knot! Let’s go to Ko Chang this weekend and just get away from it all a little bit.
ฉันนะยังไม่เชื่อตาตัวเองเลย! ,chanR naH yangM maiF cheuuaF dtaaM dtuaaM aehngM leeuyM,example sentence,I still can't believe my own eyes.
ฉันนั่งจับต้นชนปลายอยู่พักหนึ่งก็รู้ว่าโดนหลอกเข้าแล้ว,chanR nangF japL dtohnF chohnM bplaaiM yuuL phakH neungL gaawF ruuH waaF do:hnM laawkL khaoF laaeoH,example sentence,I sat down for a moment and figured out that I was being deceived.
ฉันนั้น,chanR nanH,"adverb, phrase","Likewise."" — in a similar way to that"
ฉันบอกกับคุณแล้วว่าฉันไม่เคยผิดสัญญา,chanR baawkL gapL khoonM laaeoH waaF chanR maiF kheeuyM phitL sanR yaaM,example sentence,"[spoken by a female] ""I told you, I never break a promise."
ฉันบอกเธอไปไม่รู้กี่ครั้งกี่หนว่าวิธีนี้มันใช้ไม่ได้ เธอก็ยังทำเหมือนเดิม,chanR baawkL thuuhrM bpaiM maiF ruuH geeL khrangH geeL hohnR waaF wiH theeM neeH manM chaiH maiF daiF thuuhrM gaawF yangM thamM meuuanR deermM,example sentence,I don’t know how many times I told you that this method doesn’t work but you just keep on doing it the same old way.
ฉันบอกเรื่องนี้ให้คุณรู้ แต่ห้ามคุณไปปูดให้ใครฟังนะ,chanR baawkL reuuangF neeH haiF khoonM ruuH dtaaeL haamF khoonM bpaiM bpuutL haiF khraiM fangM naH,example sentence,"I will tell you this story for your information, but do not tell anyone else."
ฉันบอกให้ต้มน้ำทุกเช้า ทำไมนะเออ ไม่รู้จักจำ,chanR baawkL haiF dtohmF naamH thookH chaaoH thamM maiM naH uuhrM maiF ruuH jakL jamM,example sentence,I told you to boil water every morning! Why is it you never remember?!
ฉันเป็นคนใจเย็นและให้อภัยคนได้เสมอ ไม่คิดจองเวรจองกรรมใคร แต่ถ้าจะให้ฉันกลับมาเป็นเหมือนเดิม มันคงเป็นไปไม่ได้,chanR bpenM khohnM jaiM yenM laeH haiF aL phaiM khohnM daiF saL muuhrR maiF khitH jaawngM waehnM jaawngM gamM khraiM dtaaeL thaaF jaL haiF chanR glapL maaM bpenM meuuanR deermM manM khohngM bpenM bpaiM maiF daiF,example sentence,"I am a calm person, who can always forgive others. I don't hold grudges against anyone, but if you want me to go back to being the way I was before, it’s just not going to happen."
ฉันเปลี่ยนใจไม่ไปญี่ปุ่นแล้ว,chanR bpliianL jaiM maiF bpaiM yeeF bpoonL laaeoH,example sentence,"I changed my mind, I didn't go to Japan."
ฉันไปเชียงใหม่มาสองเที่ยวแล้ว ยังเที่ยวไม่ทั่วเลย,chanR bpaiM chiiangM maiL maaM saawngR thiaaoF laaeoH yangM thiaaoF maiF thuaaF leeuyM,example sentence,"I have been on two trips to Chiang Mai already, [but] I haven't explored [that province] thoroughly yet."
ฉันไปเชียงใหม่เมื่อ ๒ ปีที่แล้ว ,chanR bpaiM chiiangM maiL meuuaF saawngR bpeeM theeF laaeoH,example sentence,I went to Chiang Mai two years ago.
ฉันไปดูภาพยนตร์รอบปฐมทัศน์มาเมื่อคืนนี้,chanR bpaiM duuM phaapF phaH yohnM raawpF bpaL thohmR maH thatH maaM meuuaF kheuunM neeH,example sentence,Last night I went to see the premier showing of the movie.
ฉันไปทำงานก่อนนะคะ,chanR bpaiM thamM ngaanM gaawnL naH khaH,example sentence,"I’m going to work, now – OK?"
ฉันไปที่นั่นครั้งเดียวเท่านั้น ,chanR bpaiM theeF nanF khrangH diaaoM thaoF nanH,example sentence,I only went there once.
ฉันผ่านมาแถว ๆนี้ เลยแวะมาเยี่ยมเฉย ๆ ไม่ได้มีธุระปะปังอะไร,chanR phaanL maaM thaaeoR thaaeoR neeH leeuyM waeH maaM yiiamF cheeuyR cheeuyR maiF daiF meeM thooH raH bpaL bpangM aL raiM,example sentence,I was just passing by and I just stopped by to visit. I don't have any business to do.
,,,
ฉันเผ่นได้ ๒-๓ ก้าวก็ล้มกลิ้งลง,chanR phenL daiF saawngR saamR gaaoF gaawF lohmH glingF lohngM,example sentence,I ran forward two or three steps then fell down and rolled over.
ฉันพยายามที่จะโกรธเขา แต่ฉันทำไม่ได้,chanR phaH yaaM yaamM theeF jaL gro:htL khaoR dtaaeL chanR thamM maiF daiF,example sentence,I try to stay angry with him but I can't.
ฉันพร้อมแล้ว ,chanR phraawmH laaeoH,example sentence,I'm ready.
ฉันพูดภาษาอังกฤษไม่ได้,chanR phuutF phaaM saaR angM gritL maiF daiF,example sentence,I cannot speak English.
ฉันเพิ่งได้รับจดหมายจากคุณชิด ,chanR pheerngF daiF rapH johtL maaiR jaakL khoonM chitH,example sentence,I have just received a letter from Nai Chit.
ฉันเพิ่งมาใหม่ที่นี่ ,chanR pheerngF maaM maiL theeF neeF,example sentence,I just arrived here.
ฉันเพิ่งรู้เดี๋ยวนี้เองว่าฉันเข้าใจผิดมาโดยตลอด,chanR pheerngF ruuH diaaoR neeH aehngM waaF chanR khaoF jaiM phitL maaM dooyM dtaL laawtL,example sentence,I just recently learned that I've always misunderstood.
ฉันฟังเขาพูดแล้วจับความได้ว่าเขาไม่พอใจฉัน,chanR fangM khaoR phuutF laaeoH japL khwaamM daiF waaF khaoR maiF phaawM jaiM chanR,example sentence,I listened to him speak and understood that he was not satisfied with me.
ฉันมองดูคุณ เห็นเหงา ๆเป็นอะไรหรือเปล่า,chanR maawngM duuM khoonM henR ngaoR bpenM aL raiM reuuR bplaaoL,example sentence,I look at you [and] you look very lonely. Are you okay?
ฉันมัวแต่ทำงานเพลิน ลืมที่นัดกับเธอไว้เลย ขอโทษนะ,chanR muaaM dtaaeL thamM ngaanM phleernM leuumM theeF natH gapL thuuhrM waiH leeuyM khaawR tho:htF naH,example sentence,I was merrily working along that I lost track of time; I completely forgot about our date; I’m so sorry!
ฉันมาจากสิงคโปร์เมื่อ ๓ วันที่แล้ว ,chanR maaM jaakL singR khaH bpo:hM meuuaF saamR wanM theeF laaeoH,example sentence,I came from Singapore three days ago.
ฉันมาช้า เพราะจำทางไม่ได้ ,chanR maaM chaaH phrawH jamM thaangM maiF daiF,example sentence,I am late because I could not remember the way.
ฉันมาช้า เพราะเพิ่งไปตลาดมา ,chanR maaM chaaH phrawH pheerngF bpaiM dtaL laatL maaM,example sentence,"I am late, because I've just been to the market."
ฉันมาพบคุณไพรัชค่ะ ,chanR maaM phohpH khoonM phaiM ratH khaF,example sentence,"[spoken by female] ""I have come to see Mr. Pairat."
ฉันมีความมุ่งมั่นที่จะเรียนการบริบาลดูแลผู้ป่วยให้ได้เพื่อจะประกอบอาชีพ,chanR meeM khwaamM moongF manF theeF jaL riianM gaanM baawM riH baanM duuM laaeM phuuF bpuayL haiF daiF pheuuaF jaL bpraL gaawpL aaM cheepF,example sentence,I intend to learn care-giving for the sick and to make this my profession.
ฉันมีงานต้องทำ ,chanR meeM ngaanM dtawngF thamM,example sentence,I have some work I must do.
ฉันมีเพื่อน ๆ เป็นคนต่างจังหวัด,chanR meeM pheuuanF pheuuanF bpenM khohnM dtaangL jangM watL,example sentence,I have lots of friends from rural provinces.
ฉันมีลางสังหรณ์ไม่ดีเกี่ยวกับเรื่องนี้,chanR meeM laangM sangR haawnR maiF deeM giaaoL gapL reuuangF neeH,example sentence,I have a bad premonition about this.
ฉันไม่กินเนื้อสัตว์หมูเนื้อไข่ปลาอาหารทะเลนมข้าวถั่วผลไม้เปลือกแข็งค่ะ ,chanR maiF ginM neuuaH satL muuR neuuaH khaiL bplaaM aaM haanR thaH laehM nohmM khaaoF thuaaL phohnR laH maaiH bpleuuakL khaengR khaF,example sentence,I do not eat meat / pork / beef / eggs / fish / seafood / milk / rice / beans / nuts.
ฉันไม่เข้าใจ ,chanR maiF khaoF jaiM,example sentence,I don't understand.
ฉันไม่คบค้ากับคนแหกคอกเช่นนี้,chanR maiF khohpH khaaH gapL khohnM haaekL khaawkF chenF neeH,example sentence,"I will not associate with anyone who is as eccentric as this."" ""I don’t associate with a non-conformists like this."
ฉันไม่เคยพูดว่าฉันจะออกไปเที่ยวกับคุณแล้วอีกอย่างฉันไม่ชอบผู้ชายแบบคุณด้วย,chanR maiF kheeuyM phuutF waaF chanR jaL aawkL bpaiM thiaaoF gapL khoonM laaeoH eekL yaangL chanR maiF chaawpF phuuF chaaiM baaepL khoonM duayF,example sentence,"I never said that I would go out with you; and, one more thing, I don’t like boys like you either."
ฉันไม่เคยเห็นเขาเศร้าสร้อยเช่นนี้มาก่อน,chanR maiF kheeuyM henR khaoR saoF saawyF chenF neeH maaM gaawnL,example sentence,I have never seen him so sad before.
ฉันไม่ใจไม้ไส้ระกำขนาดขับไล่ไสส่งพ่อแม่กลับไปทั้งที่ยังไม่หายป่วย,chanR maiF jaiM maaiH saiF raH gamM khaL naatL khapL laiF saiR sohngL phaawF maaeF glapL bpaiM thangH theeF yangM maiF haaiR bpuayL,example sentence,I am not so hard-hearted that I would get rid of my parents when they still have not recovered from their illness.
ฉันไม่ชอบวิธีการแบบสุกเอาเผากินที่เขาเอามาใช้ในการทำงานเลย,chanR maiF chaawpF wiH theeM gaanM baaepL sookL aoM phaoR ginM theeF khaoR aoM maaM chaiH naiM gaanM thamM ngaanM leeuyM,example sentence,I don’t like his careless practices at work at all.
ฉันไม่ใช่คนใจง่ายอย่างที่เธอเข้าใจ,chanR maiF chaiF khohnM jaiM ngaaiF yaangL theeF thuuhrM khaoF jaiM,example sentence,I am not as easy as you think.
ฉันไม่ใช่ตาสีตาสานะ จะได้ถูกหลอกง่าย ๆ,chanR maiF chaiF dtaaM seeR dtaaM saaR naH jaL daiF thuukL laawkL ngaaiF ngaaiF,example sentence,I’m not some country bumpkin whom you can easily fool.
ฉันไม่ใช่ผู้วิเศษที่จะเสกปราสาทงามให้เธอ,chanR maiF chaiF phuuF wiH saehtL theeF jaL saehkL bpraaM saatL ngaamM haiF thuuhrM,example sentence,I am not a magician who can cast a spell to build a beautiful castle for you.
ฉันไม่ได้แกล้งยิ้มหรอก,chanR maiF daiF glaaengF yimH raawkL,example sentence,I didn’t fake my smile! (Not denying I smiled.).
ฉันไม่ได้โกรธซะหน่อย,chanR maiF daiF gro:htL saH naawyL,example sentence,I am not angry at all.
ฉันไม่ได้เขียนจดหมาย ,chanR maiF daiF khiianR johtL maaiR,example sentence,I did not write the letter.
ฉันไม่ได้พบเขามานานแล้ว ,chanR maiF daiF phohpH khaoR maaM naanM laaeoH,example sentence,I haven’t seen him for a long time.
ฉันไม่ต้องการต่อความยาวสาวความยืดกับคนอย่างเธอ,chanR maiF dtawngF gaanM dtaawL khwaamM yaaoM saaoR khwaamM yeuutF gapL khohnM yaangL thuuhrM,example sentence,I don’t want to bring up yet another issue with someone like you; it can only make our relationship more difficult.
ฉันไม่ต้องการอะไรค่ะ ,chanR maiF dtawngF gaanM aL raiM khaF,example sentence,"[spoken by female] ""I don’t want anything."
ฉันไม่ต้องการอาหารที่เผ็ดคะ ,chanR maiF dtawngF gaanM aaM haanR theeF phetL khaH,example sentence,I do not want spicy food.
ฉันไม่ปฏิพัทธ์เขาถึงอย่างนั้นดอก,chanR maiF bpaL dtiL phatH khaoR theungR yaangL nanH daawkL,example sentence,I am really not that much into him.
ฉันไม่ไปที่นั่น ,chanR maiF bpaiM theeF nanF,example sentence,I don’t go there.
ฉันไม่มีวันที่จะย่างเท้าเข้าที่นั่นอีก,chanR maiF meeM wanM theeF jaL yaangF thaaoH khaoF theeF nanF eekL,example sentence,I will never step foot in there again.
ฉันไม่มีวันลืมเธอ,chanR maiF meeM wanM leuumM thuuhrM,example sentence,I will never forget you.
ฉันไม่มีวันลืมว่าฉันเคยมีชีวิตน่าสมเพชเพียงใด,chanR maiF meeM wanM leuumM waaF chanR kheeuyM meeM cheeM witH naaF sohmR phaehtF phiiangM daiM,example sentence,I never forgot how pitiful my life once was.
ฉันไม่รู้ แต่พวกเขาอยู่ในรัฐยะไข่ของพม่ามานานหลายร้อยปีแล้ว,chanR maiF ruuH dtaaeL phuaakF khaoR yuuL naiM ratH yaH khaiL khaawngR phaH maaF maaM naanM laaiR raawyH bpeeM laaeoH,example sentence,"[This] I do not know, but they have lived in Burma’s Rakhine state for hundreds of years."
ฉันไม่รู้ว่าจะเดินไปข้างหน้าได้อย่างไรทุกข์ระทมขมขื่นหมดกำลังใจ,chanR maiF ruuH waaF jaL deernM bpaiM khaangF naaF daiF yaangL raiM thookH raH thohmM khohmR kheuunL mohtL gamM langM jaiM,example sentence,I don’t know how I will be able to go forward (when) I am suffering from such depression and I lack the will (to live).
ฉันไม่รู้ว่าจะได้กลับหรือเปล่า,chanR maiF ruuH waaF jaL daiF glapL reuuR bplaaoL,example sentence,I don't know whether I will be able to come back or not.
ฉันไม่รู้ว่าจะได้พบคุณอีกเมื่อไหร่,chanR maiF ruuH waaF jaL daiF phohpH khoonM eekL meuuaF raiL,example sentence,I don't know when I will be able to meet you again.
ฉันไม่สามารถไปจากคุณได,chanR maiF saaR maatF bpaiM jaakL khoonM daiM,example sentence,I can't leave you.
ฉันไม่อยากจากคุณไป,chanR maiF yaakL jaakL khoonM bpaiM,example sentence,I don't want to leave you.
ฉันไม่อยากนั่งรถบุโรทั่ง,chanR maiF yaakL nangF rohtH booL ro:hM thangF,example sentence,I don’t want to ride in his old broken-down car.
ฉันไม่อยากให้คุณต้องคอยเป็นห่วงเวลาที่ฉันต้องกลับบ้านดึก ๆ,chanR maiF yaakL haiF khoonM dtawngF khaawyM bpenM huaangL waehM laaM theeF chanR dtawngF glapL baanF deukL,example sentence,I don't want you to wait up worrying when I have to come home late at night.
ฉันไม่อยากให้เธอเสียใจอีก,chanR maiF yaakL haiF thuuhrM siiaR jaiM eekL,example sentence,I don’t want you to feel bad again.
ฉันไม่อยากให้น้องชายมีเรื่องมีราวกับมัน,chanR maiF yaakL haiF naawngH chaaiM meeM reuuangF meeM raaoM gapL manM,example sentence,I don't want my little brother to be at odds with him.
,,,
ฉันยอมตายและจะตายอย่างยินดีเพื่อไถ่บาป,chanR yaawmM dtaaiM laeH jaL dtaaiM yaangL yinM deeM pheuuaF thaiL baapL,example sentence,I am willing to die and I will be happy to die to expiate myself from my sins.
ฉันยังไม่เคยไปเชียงใหม่เลยค่ะ ,chanR yangM maiF kheeuyM bpaiM chiiangM maiL leeuyM khaF,example sentence,"[spoken by female] ""I haven’t been to Chiang Mai yet."
ฉันยังหนุ่ม ระห่ำและไม่รู้คิด แต่ยังไงฉันไม่ใช่คนใจเหี้ยมนะ แล้วฉันก็ไม่ได้ลงมือทำคนเดียวเสียหน่อย,chanR yangM noomL raH hamL laeH maiF ruuH khitH dtaaeL yangM ngaiM chanR maiF chaiF khohnM jaiM hiiamF naH laaeoH chanR gaawF maiF daiF lohngM meuuM thamM khohnM diaaoM siiaR naawyL,example sentence,I was a kid and wild and foolish — but I wasn't mean — and I got in with a bunch.
ฉันยังเหมือนเดิมทุกวันนั่งมองที่ท้องฟ้า,chanR yangM meuuanR deermM thookH wanM nangF maawngM theeF thaawngH faaH,example sentence,[And] every day I just sit watching the sky.
ฉันแย่ ,chanR yaaeF,example sentence,I'm in trouble.
ฉันระลึกความทรงจำอีกครั้ง ก็เห็นทะเบียนรถแท็กซี่ส่วนบุคคลขึ้นมาสี่ตัวท้าย,chanR raH leukH khwaamM sohngM jamM eekL khrangH gaawF henR thaH biianM rohtH thaekH seeF suaanL bookL khohnM kheunF maaM seeL dtuaaM thaaiH,example sentence,I recalled something from memory; I saw the last four digits of the taxi driver’s personal license number.
ฉันรักคุณ ,chanR rakH khoonM,example sentence,I love you.
ฉันรักคุณ แต่คุณดันไม่รักฉัน,chanR rakH khoonM dtaaeL khoonM danM maiF rakH chanR,example sentence,I love you but you don't love me.
ฉันรักคุณมากนักไม่มีคำว่าสามารถอธิบายว่าฉันรักคุณแค่ไหน,chanR rakH khoonM maakF nakH maiF meeM khamM waaF saaR maatF aL thiH baaiM waaF chanR rakH khoonM khaaeF naiR,example sentence,I love you so much. There are no words to express how much I love you.
ฉันรักคุณมากเลย ,chanR rakH khoonM maakF leeuyM,example sentence,I love you so much!
ฉันรักคุณเหมือนเดิม,chanR rakH khoonM meuuanR deermM,example sentence,I love you the same as always.
ฉันรักเธอ ,chanR rakH thuuhrM,example sentence,I love you.
ฉันรักเธอที่สุดเลย,chanR rakH thuuhrM theeF sootL leeuyM,phrase,I love you the most!
ฉันรักษาคำพูดเสมอ,chanR rakH saaR khamM phuutF saL muuhrR,example sentence,"[spoken by a female] ""I always keep my word."
ฉันรู้ดีว่าการระบุตัวจากสายตานั้นอาจเชื่อถือไม่ได้มากขนาดไหน,chanR ruuH deeM waaF gaanM raH booL dtuaaM jaakL saaiR dtaaM nanH aatL cheuuaF theuuR maiF daiF maakF khaL naatL naiR,example sentence,I knew all too well how unreliable visual identifications can be.
ฉันรู้ดีว่าแม่ขมขื่นเพียงไรกับการพูดจากระทบกระเทียบเสียดสีของพ่อ,chanR ruuH deeM waaF maaeF khohmR kheuunL phiiangM raiM gapL gaanM phuutF jaaM graL thohpH graL thiiapF siiatL seeR khaawngR phaawF,example sentence,I know full well how embitter mother is from father’s sarcastic and biting words.
ฉันรู้ว่าเราอยู่ไกลกันมากเหลือเกิน,chanR ruuH waaF raoM yuuL glaiM ganM maakF leuuaR geernM,example sentence,I do know that we live very far from each other.
ฉันรู้สึกคลายใจ สบายใจ เมื่อฉันอยู่ใกล้แม่ของฉัน,chanR ruuH seukL khlaaiM jaiM saL baaiM jaiM meuuaF chanR yuuL glaiF maaeF khaawngR chanR,example sentence,I feel relieved and comfortable when I am close to my mother.
ฉันรู้สึกว้าเหว่ชอบกล,chanR ruuH seukL waaH waehL chaawpF gohnM,example sentence,Somehow I feel lonely.
ฉันล้อเล่นหรอก อย่าโกรธเลย,chanR laawH lenF raawkL yaaL gro:htL leeuyM,example sentence,I was only kidding. Don’t be angry.
ฉันลืมตาขึ้นและมองเพดานสีขาว,chanR leuumM dtaaM kheunF laeH maawngM phaehM daanM seeR khaaoR,example sentence,I opened my eyes and saw the white ceiling.
ฉันโล่งอก ถามแม่ว่า จริงนะ,chanR lo:hngF ohkL thaamR maaeF waaF jingM naH,example sentence,"I was relieved. I ask my mother, “Is this true?” "
ฉันไล่เธอ,chanR laiF thuuhrM,example sentence,I chase you.
ฉันว่าเขาต้องหวังประโยชน์อะไรจากเธอ ไม่อย่างนั้นเขาจะทุ่มทุนอย่างนี้ทำไม,chanR waaF khaoR dtawngF wangR bpraL yo:htL aL raiM jaakL thuuhrM maiF yaangL nanH khaoR jaL thoomF thoonM yaangL neeH thamM maiM,example sentence,I think that he really expects something [more] from you; why else would he be spending so much money [on you]?
ฉันว่าแฟนฉันหล่อที่สุดในโลก,chanR waaF faaenM chanR laawL theeF sootL naiM lo:hkF,example sentence,I think my boyfriend is the hottest guy on earth.
ฉันวางแผนว่าจะย้ายไปตั้งรกรากที่เมืองไทยหลังเกษียณแล้ว,chanR waangM phaaenR waaF jaL yaaiH bpaiM dtangF rohkH raakF theeF meuuangM thaiM langR gaL siianR laaeoH,example sentence,I plan to move to and settle down in Thailand after retirement.
ฉันสัญญาว่าฉันจะไม่โกรธอีกแล้ว,chanR sanR yaaM waaF chanR jaL maiF gro:htL eekL laaeoH,example sentence,"[spoken by a female] ""I promise! I’ll never lose my temper again!"
ฉันสัญญาว่าฉันจะไม่โกหกคุณอีก,chanR sanR yaaM waaF chanR jaL maiF go:hM hohkL khoonM eekL,example sentence,"[spoken by a female] ""I promise that I won't lie to you again."
ฉันสามารถชาร์จคอมพิวเตอร์ได้ไหมคะ ,chanR saaR maatF chaageF khaawmM phiuM dtuuhrM daiF maiR khaH,example sentence,Where can I recharge my computer?
ฉันสามารถชาร์จโทรศัพท์มือถือได้ไหมคะ ,chanR saaR maatF chaageF tho:hM raH sapL meuuM theuuR daiF maiR khaH,example sentence,May I recharge my cell phone?
ฉันสามารถใช้อินเทอร์เน็ตที่นี่ได้ไหม ,chanR saaR maatF chaiH inM thuuhrM netH theeF neeF daiF maiH,example sentence,Can I get Internet access here?
ฉันสามารถวางกระเป๋าที่กระโปรงหลังรถได้ไหมคะ ,chanR saaR maatF waangM graL bpaoR theeF graL bpro:hngM langR rohtH daiF maiH khaH,example sentence,May I put this bag in the trunk?
ฉันหวังว่าเธอจะเข้าใจ,chanR wangR waaF thuuhrM jaL khaoF jaiM,example sentence,I hope that you will understand.
ฉันเห็นเขาตามเธอแจไปทุกทีเป็นเงาตามตัวตลอดเลย,chanR henR khaoR dtaamM thuuhrM jaaeM bpaiM thookH theeM bpenM ngaoM dtaamM dtuaaM dtaL laawtL leeuyM,example sentence,I always see him following you closely like a shadow
ฉันเห็นคุณพ่อออกจากบ้านไปแล้ว,chanR henR khoonM phaawF aawkL jaakL baanF bpaiM laaeoH,example sentence,I saw Father leaving the house already.
ฉันเห็นนกอะไรตัวหนึ่งโฉบคาบผีเสื้อสีสวย หายหลบขึ้นไปบนต้นไม้สูง,chanR henR nohkH aL raiM dtuaaM neungL cho:hpL khaapF pheeR seuuaF seeR suayR haaiR lohpL kheunF bpaiM bohnM dtohnF maaiH suungR,example sentence,"I saw a bird swoop down and snatch in its beak a beautiful butterfly out of the air, then [fly up and] disappear into a tall tree."
ฉันเห็นล้อที่บิดเบี้ยวขนาดนั้นแล้วคิดว่าคนขับคงไม่รอดแน่,chanR henR laawH theeF bitL biaaoF khaL naatL nanH laaeoH khitH waaF khohnM khapL khohngM maiF raawtF naaeF,example sentence,"When I saw the wheel was so crooked, I thought to myself that the driver would not last very long."
ฉันให้หนังสือเขา,chanR haiF nangR seuuR khaoR,example sentence,I gave him the book.
ฉันอยากจะซื้อชุดว่ายน้ำ ,chanR yaakL jaL seuuH chootH waaiF naamH,example sentence,I want to buy a swimsuit.
ฉันอยากจะแนะนำคุณกับนายสนิท ,chanR yaakL jaL naeH namM khoonM gapL naaiM saL nitL,example sentence,I'd like to introduce you to Mr. Sanit.
ฉันอยากจะไปฮาวายมั่งซิ,chanR yaakL jaL bpaiM haaM waaiM mangF siH,example sentence,I would like to go to Hawaii sometime.
ฉันอยากได้อันที่ดีที่สุด ,chanR yaakL daiF anM theeF deeM theeF sootL,example sentence,I want the best one.
ฉันอยากได้อาหารแบบนั้นค่ะ ,chanR yaakL daiF aaM haanR baaepL nanH khaF,example sentence,I would like the same dish.
ฉันอยากแต่งงานกับคุณ,chanR yaakL dtaengL ngaanM gapL khoonM,example sentence,I would like to marry you.
ฉันอยากรู้ว่า จะเลิกนิสัยเป็นคนคิดเล็กคิดน้อยได้อย่างไร ,chanR yaakL ruuH waaF jaL leerkF niH saiR bpenM khohnM khitH lekH khitH naawyH daiF yaangL raiM,example sentence,I would like to know how I can stop being a person who habitually sweats the small stuff.
ฉันอยากให้เขารู้สึกกันเองกับพวกเรา,chanR yaakL haiF khaoR ruuH seukL ganM aehngM gapL phuaakF raoM,example sentence,I wish that he would feel more comfortable with us.
ฉันอยากให้คุณพบนางเดือนเพ็ญ ,chanR yaakL haiF khoonM phohpH naangM deuuanM phenM,example sentence,I'd like you to meet Mrs. Duanphen.
ฉันอยากให้คุณมาหาเร็ว ๆ จังเลย ,chanR yaakL haiF khoonM maaM haaR reoM reoM jangM leeuyM,example sentence,I want you to come meet me as quickly as possible.
ฉันอยากให้คุณสัญญากับฉันข้อหนึ่ง,chanR yaakL haiF khoonM sanR yaaM gapL chanR khaawF neungL,example sentence,[spoken by a female] I want you to make me a promise.
ฉันอยากให้เธอลองคิดดู,chanR yaakL haiF thuuhrM laawngM khitH duuM,example sentence,I would like you to think about [something].
,,,
ฉันอยู่ที่นี่ ,chanR yuuL theeF neeF,example sentence,"I live here."" — ""I am here."
ฉันอยู่โยงเฝ้าบ้านอีกตามเคย,chanR yuuL yo:hngM faoF baanF eekL dtaamM kheeuyM,example sentence,"I have to stay home to take care of the house again, like I usually do."
ฉันอ่านหนังสือเกี่ยวกับตัวบุ้ง,chanR aanL nangR seuuR giaaoL gapL dtuaaM boongF,example sentence,I read a book about caterpillars.
ฉันอ่านหนังสือเล่มนี้ไปสองรอบแล้ว ยังไม่เข้าใจเลยว่ามันจะสื่อถึงอะไร,chanR aanL nangR seuuR lemF neeH bpaiM saawngR raawpF laaeoH yangM maiF khaoF jaiM leeuyM waaF manM jaL seuuL theungR aL raiM,example sentence,I read this book twice already but I still don’t understand what [the book] is trying to communicate.
ฉันอ่านหนังสือเล่มนี้แล้วค่ะ ,chanR aanL nangR seuuR lemF neeH laaeoH khaF,example sentence,"[spoken by female] ""I have read this book already."
ฉันอายุก็มากแล้ว อยากจะปลีกตัวออกจากเพื่อนฝูงมาอยู่โดดเดี่ยว,chanR aaM yooH gaawF maakF laaeoH yaakL jaL bpleekL dtuaaM aawkL jaakL pheuuanF fuungR maaM yuuL do:htL diaaoL,example sentence,I have become very old and I want to distance my self from my friends and be alone.
ฉันเอง ,chanR aehngM,pronoun,myself
ฉันท์ ,chanR,noun,[a type of Thai versification with metrical composition derived from India]
"adjective, loanword, Pali",pleasurable; beloved; preferable,,
noun,consent; approval,,
ฉันทลักษณ์,chanR thaH lakH,noun,[alternative spellng of ฉันทะลักษณ์]
