word,spell,type,meaning
พร้อมกับ ,phraawmH gapL,"adverb, preposition, phrase, formal",and; together with; at the same time; while; during
พร้อม ๆ กับการที่เราตัดและทำลายป่าไม้จำนวนมหาศาลเพื่อสร้างสิ่งอำนวยความสะดวกให้แก่มนุษย์,phraawmH gapL gaanM theeF raoM dtatL laeH thamM laaiM bpaaL maaiH jamM nuaanM maH haaR saanR pheuuaF saangF singL amM nuayM khwaamM saL duaakL haiF gaaeL maH nootH,example sentence,"""While at the same time we cut trees and destroy many forested areas to build things for mankind’s convenience."""
พร้อมจังหวะ,phraawmH jangM waL,"verb, intransitive",to be synchronized
พร้อมใจ,phraawmH jaiM,verb,to unite; join together
พร้อมใจกัน ,phraawmH jaiM ganM,"adjective, adverb",[is] unanimous
พร้อมใจกันหยุดงาน,phraawmH jaiM ganM yootL ngaanM,"verb, intransitive",[of labor] to strike
พร้อมด้วย,phraawmH duayF,conjunction,together with; along with; be in accompany with
พร้อมตา,phraawmH dtaaM,adverb,all together; all present
พร้อมทุกเมื่อ,phraawmH thookH meuuaF,"adverb, phrase",ready anytime
พร้อมเพรียง,phraawmH phriiangM,adverb,all together; completely; in unison; in harmony
พร้อมเฟอร์,phraawmH fuuhrM,"adjective, phrase","[is] furnished [home or condo, in real estate listing]"
พร้อมล้อหมุน,phraawmH laawH moonR,adjective,[is] ready to roll; already to travel
พร้อมสรรพ,phraawmH sapL,adverb,completely; fully; all; in abundance; with all the fixings
พร้อมหน้า,phraawmH naaF,adverb,all together; all present
พร้อมหน้าพร้อมตา,phraawmH naaF phraawmH dtaaM,adverb,all together; all present
พร้อมให้,phraawmH haiF,adverb,ready to give; ready to allow
พร้อมอกพร้อมใจ,phraawmH ohkL phraawmH jaiM,"adjective, phrase",[is] fully prepared; ready to go; mentally prepared
พร้อม ๆ,phraawmH phraawmH,adverb,[พร้อม ๆ] at the same time; concurrently; while; during
...พร้อม ๆ กับการฟื้นฟูจากความเสียหายน้ำท่วม เราคงต้องปรับแนวคิดความเชื่อและวิธีการทั้งหลายทั้งปวงที่เกี่ยวข้องกับน้ำใหม่ทั้งหมด,phraawmH phraawmH gapL gaanM feuunH fuuM jaakL khwaamM siiaR haaiR naamH thuaamF raoM khohngM dtawngF bprapL naaeoM khitH khwaamM cheuuaF laeH wiH theeM gaanM thangH laaiR thangH bpuaangM theeF giaaoL khaawngF gapL naamH maiL thangH mohtL,example sentence,"""...while at the same time recovering from the losses this flood has created, we need to change all our ways of thinking and doing things that have to do with water."""
"พร้อม ๆ ทั้งทาสีขาวแดงที่ฟุตบาทเป็นเครื่องหมายว่า ""ห้ามจอด""",phraawmH phraawmH thangH thaaM seeR khaaoR daaengM theeF footH baatL bpenM khreuuangF maaiR waaF haamF jaawtL,example sentence,"""At the same time they painted red and white stripes along the sidewalk which is the symbol for ""No Parking""."""
พร้อมพรัก,phraawmH phrakH,adverb,in unison; all together at the same time; in harmony
พร้อมพรั่ง,phraawmH phrangF,adverb,in unison; all together at the same time; in harmony
พร้อย ,phraawyH,adjective,variegated; spotted; speckled
พระ ,phraH,"noun, proper noun, person, pronoun, formal",priest; minister; cleric; monk; padre; god; Buddha image
"noun, proper noun, person, pronoun, formal","[a title or prefix word used with a most revered person, place, or object] royal",,
"noun, proper noun, person, pronoun, formal",[a title of ancient Thai civil nobility between พระยา (Phraya) and หลวง  (Luang)],,
prefix,[ดาวพระ] [prefix for names of planets],,
พระก็จะเดินผ่านหน้าบ้านเรา,phraH gaawF jaL deernM phaanL naaF baanF raoM,example sentence,"""The monks walk by our home."""
พระกนิษฐา,phraH gaL nitH thaaR,"noun, formal, poetic, loanword, Sanskrit",[พระกนิษฐา] [royal use only] นิ้วก้อย (the little finger)
พระกร,phraH gaawnM,"noun, formal",[พระกร] [royalty] arm
พระกรรณ,phraH ganM,"noun, formal",[พระกรรณ] [royalty] ear
พระกระยาหาร,phraH graL yaaM haanR,"noun, formal",[พระกระยาหาร] [royalty] food
พระกัจฉะ,phraH gatL chaL,noun,[พระกัจฉะ] [royalty] armpit
พระกาฬ,phraH gaanM,"proper noun, loanword, Pali",[พระกาฬ] the king of Hell
พระกิตติคุณ,phraH gitL dtiL khoonM,noun,Gospel
พระเกศ,phraH gaehtL,"noun, proper noun, person, formal, poetic, loanword, Sanskrit",[พระเกศ] Neptune; the god Vishnu (the preserver god of the Hindu sacred triad); God of Water
พระเกียรติ,phraH giiatL,noun,[พระเกียรติ] glamour and glory
พระแก้วมรกต,phraH gaaeoF maawM raH gohtL,proper noun,the Emerald Buddha Image
พระเขนย,phraH khaL neeuyR,"noun, loanword, Khmer",[พระเขนย] a pillow for Royal use
พระคเณศ,phraH khaH naehtF,proper noun,"[พระคเณศ] Ganesh, name of a Hindu God who has the head of an elephant and body of a man. Ganesha—also known as Ganapathi—is worshipped as a god of arts and remover of all impediments"
พระคริสต์,phraH khritH,"proper noun, formal, loanword, Greek",[พระคริสต์] the Lord (Jesus) Christ
พระคริสตธรรมใหม่,phraH khriH sohtL thamM maiL,proper noun,The New Testament
พระคัมภีร์,phraH khamM pheeM,"noun, loanword, Pali",[พระคัมภีร์] treatise; textbook; scripture
พระคัมภีร์ไบเบิล,phraH khamM pheeM baiM beernM,"noun, proper noun, loanword, English",The Bible
พระคัมภีร์ไบเบิลฉบับภาษาไทย,phraH khamM pheeM baiM beernM chaL bapL phaaM saaR thaiM,"noun, phrase, formal",the Thai Bible
พระคัมภีร์พันธสัญญาเก่า,phraH khamM pheeM phanM thaH sanR yaaM gaoL,proper noun,The Old Testament
พระคัมภีร์ภาคพันธสัญญาเดิม,phraH khamM pheeM phaakF phanM thaH sanR yaaM deermM,proper noun,The Old Testament
พระคัมภีร์ภาคพันธสัญญาใหม่,phraH khamM pheeM phaakF phanM thaH sanR yaaM maiL,proper noun,The New Testament
พระเครื่องลาง,phraH khreuuangF laangM,noun,small Buddha image (used as amulet)
พระจันทร์,phraH janM,noun,[พระจันทร์] the Moon
พระจันทร์ข้างแรมสามค่ำ,phraH janM khaangF raaemM saamR khamF,"noun, phrase",third day of the waning moon
พระจันทร์เต็มดวง,phraH janM dtemM duaangM,noun,full moon
พระจันทร์ทรงกลด,phraH janM sohngM glohtL,noun,a haloed moon
พระจันทร์วันเพ็ญ,phraH janM wanM phenM,noun,[พระจันทร์วันเพ็ญ] the full moon
พระจันทร์หายไปพร้อมประกายสีเงินบนผิวน้ำค่อย ๆ เปลี่ยนเป็นสีทองด้วยแดดยามเช้า,phraH janM haaiR bpaiM phraawmH bpraL gaaiM seeR ngernM bohnM phiuR naamH khaawyF khaawyF bpliianL bpenM seeR thaawngM duayF daaetL yaamM chaaoH,example sentence,"""The moon with its silvery sparks on the water slowly changed to the golden hues of the morning's sunshine."""
พระจันทร์อยู่บนฟ้า,phraH janM yuuL bohnM faaH,example sentence,"""The moon is in the sky."""
พระเจ้า,phraH jaoF,noun,[พระเจ้า] a royal person
พระเจ้า,phraH jaoF,proper noun,[พระเจ้า] God
พระเจ้าทรงเป็นพระเจ้าที่ทรงมีความรักมากกว่าความโกรธ,phraH jaoF sohngM bpenM phraH jaoF theeF sohngM meeM khwaamM rakH maakF gwaaL khwaamM gro:htL,example sentence,"""God is a God of love more than of anger."""
พระเจ้าทรงรักทุกคน,phraH jaoF sohngM rakH thookH khohnM,example sentence,"""God loves everyone."""
พระเจ้าเท่านั้นที่รู้ ,phraH jaoF thaoF nanH theeF ruuH,"example sentence, colloquial","[literal translation of the Western aphorism] ""God knows."""
พระเจ้าแผ่นดิน,phraH jaoF phaenL dinM,noun,king; monarch; sovereign; His Majesty
พระเจ้าแผ่นดินทรงสนับสนุนให้แว่นแคว้นต่าง ๆ ดำรงเอกลักษณ์พิเศษของตนเองไว้,phraH jaoF phaenL dinM sohngM saL napL saL noonR haiF waaenF khwaaenH dtaangL dtaangL damM rohngM aehkL gaL lakH phiH saehtL khaawngR dtohnM aehngM waiH,example sentence,"""The king supported [the idea] that each different region maintain its own special identity."""
พระเจ้ารักท่าน,phraH jaoF rakH thanF,example sentence,"""God loves you."""
พระเจ้าลูกเธอ,phraH jaoF luukF thuuhrM,"proper noun, person, phrase, formal",[prefix for the name of the king's daughter]
พระเจ้าลูกยาเธอ,phraH jaoF luukF yaaM thuuhrM,"proper noun, person, phrase, formal",[prefix for the name of the king's son]
พระเจ้าวรวงศ์เธอ,phraH jaoF waawM raH wohngM thuuhrM,"noun, proper noun, person, phrase, formal, loanword, Pali",His Royal Highness Prince or Her Royal Highness Princess
พระเจ้าวรวงศ์เธอที่ทรงกรม,phraH jaoF waawM raH wohngM thuuhrM theeF sohngM grohmM,"noun, phrase, formal",His Royal Highness Prince or Her Royal Highness Princess who are responsible for a department of the Royal Thai government
พระเจ้าวรวงศ์เธอที่มิได้ทรงกรม,phraH jaoF waawM raH wohngM thuuhrM theeF miH daiF sohngM grohmM,"noun, person, phrase, formal",His Royal Highness Prince or Her Royal Highness Princess who is not in charge of any departments in the Thai Royal government
พระเจ้าหลานเธอพระองค์เจ้าทีปังกรรัศมีโชติ,phraH jaoF laanR thuuhrM phraH ohngM jaoF theeM bpangM gaawnM ratH saL meeR cho:hM dtiL,proper noun,His Royal Highness Prince Dipangkorn Rasmijoti [Prince Tipangkara] (The King’s grandson)
พระเจ้าอยู่หัว ,phraH jaoF yuuL huaaR,proper noun,[พระเจ้าอยู่หัว] His Majesty the King
พระเจ้าอเล็กซานเดอร์มหาราช,phraH jaoF aL lekH saanM duuhrM maH haaR raatF,proper noun,King Alexander the Great
พระชานุ,phraH chaaM nooH,"noun, formal",[พระชานุ] [royalty] knee
พระเชตุพน,phraH chaehM dtooL phohnM,proper noun,[พระเชตุพน] Chetuphon
พระเดชพระคุณ,phraH daehtL phraH khoonM,"noun, formal",reverential title or second party pronoun for a noble person or monk
พระตำหนักจิตรลดารโหฐาน,phraH dtamM nakL jitL raH laH daaM raH ho:hR thaanR,proper noun,Chitralada Palace; King Rama IX's residence
พระไตรปิฎก ,phraH dtraiM bpiL dohkL,"noun, phrase, formal, loanword, Pali","[พระไตรปิฎก] [formal term] the Pali cannon or Tripitaka—a collection of scriptures, originally recorded from oral traditions in the 1st century B.C., divided into one of three parts (ปิฎก [Pitaka]): sermons (Sutta Pitaka), the rules of the Buddhist order (Vinaya Pitaka), and several treatises on philosophy and psychology (Abhidhamma Pitaka)"
พระทรง,phraH sohngM,"verb, transitive, formal","[พระทรง] [royal] [a verb used in front of some nouns to indicate the state of being a ""king""]"
พระทรงภพ,phraH sohngM phohpH,"noun, formal, poetic",[พระทรงภพ] [synonym for] the king
พระท่านเตือน ,phraH thanF dteuuanM,example sentence,"""He (the monk) has warned about this."""
พระที่นั่ง,phraH theeF nangF,noun,[พระที่นั่ง] throne
พระที่นั่งจักรีมหาปราสาท ,phraH theeF nangF jakL greeM maH haaR bpraaM saatL,proper noun,The Grand Palace in the Sanam Luang area of Bangkok
พระที่นั่งวิมานเมฆ,phraH theeF nangF wiH maanM maehkF,proper noun,"[พระที่นั่งวิมานเมฆ] Vimanmek, a teakwood mansion in Bangkok"
พระที่นั่งอนันต์สมาคม,phraH theeF nangF aL nanM saL maaM khohmM,proper noun,"Ananta Samakhom Throne Hall and Museum in Bangkok, Thailand"
พระที่ฝ่าฝืนพระวินัยเป็นอาจิณ จะถูกชาวบ้านไล่ออกจากวัด,phraH theeF faaL feuunR phraH wiH naiM bpenM aaM jinM jaL thuukL chaaoM baanF laiF aawkL jaakL watH,example sentence,"""Monks who habitually violate their Buddhist disciplinary rules, will be driven out of their temples by the local villagers."""
พระเทศน์ได้ถึงกัณฑ์ที่ ๕ แล้ว,phraH thaehtF daiF theungR ganM theeF haaF laaeoH,example sentence,"""The monk preached to us through chapter 5 already."""
พระธรรม,phraH thamM,"noun, loanword, Pali",[พระธรรม] the Lord Buddha’s teachings
พระธรรมคำสั่งสอนของพระพุทธเจ้าซึมซาบเข้าไปในใจของพุทธศาสนิกชน,phraH thamM khamM sangL saawnR khaawngR phraH phootH thaH jaoF seumM saapF khaoF bpaiM naiM jaiM khaawngR phootH thaH saatL saL nikH gaL chohnM,example sentence,"""The teachings of the Buddha permeate the hearts and minds of his followers."""
พระธรรมวินัย,phraH thamM maH wiH naiM,noun,[พระธรรมวินัย] disipline practiced by Buddhist monks
พระธาตุ,phraH thaatF,noun,[พระธาตุ] the Lord Buddha's Relics
พระธาตุ ,phraH thaatF,noun,[พระธาตุ] a pagoda that houses the Lord Buddha's Relics
พระธิเบต ,phraH thiH baehtL,noun,Tibetan monk
พระธุดงค์,phraH thooH dohngM,noun,[พระธุดงค์] a monk on a pilgrimage; forest monk
พระนคร ,phraH naH khaawnM,noun,most revered city; [namely] Bangkok
พระนครศรีอยุธยา ,phraH naH khaawnM seeR aL yootH thaH yaaM,"proper noun, geographical","Ayutthaya, a province in central Thailand, the former capital city of the Siam Kingdom"
พระนอน,phraH naawnM,noun,a reclining Buddha
พระนาภี,phraH naaM pheeM,"noun, formal",[พระนาภี] [royalty] navel; bellybutton
พระนารายณ์,phraH naaM raaiM,proper noun,"[พระนารายณ์] [Hinduism] Narayana (Vishnu), another name for รามา  (Rama), the hero of the Ramayana epic"
พระนารายณ์แผลงศร ,phraH naaM raaiM phlaaengR saawnR,"noun, phrase",Rama bends his bow; the iconic scene of the same
พระนาสิก,phraH naaM sikL,"noun, formal",[พระนาสิก] [royalty] nose
พระนิพพาน,phraH nipH phaanM,proper noun,[พระนิพพาน] Nirvana; Buddhist Enlightenment
พระเนตร,phraH naehtF,"noun, formal, loanword, Pali",[พระเนตร] [royal language] eye or eyes
พระบรมมหาราชวัง  ,phraH baawM rohmM maH haaR raatF chaH wangM,"noun, phrase, formal, loanword, Pali",the Royal Palace
พระบรมราชโองการ,phraH baawM rohmM maH raatF chaH o:hngM gaanM,noun,a Royal Command
พระบรมราชินี,phraH baawM rohmM maH raaM chiH neeM,proper noun,Her Majesty the Queen
พระบรมราชินีนาถ,phraH baawM rohmM maH raaM chiH neeM naatF,proper noun,Her Majesty the Queen
พระบรมรูปทรงม้า,phraH baawM rohmM maH ruupF sohngM maaH,"noun, proper noun, geographical, person, phrase, formal",The Equestrian statue of King Chulalongkorn in Bangkok
พระบรมศพ,phraH baawM rohmM maH sohpL,noun,"the dead body of a king, queen, or prince"
พระบรมสารีริกธาตุ,phraH baawM rohmM saaR reeM rikH gaL thaatF,,Relics of the Buddha
พระบังคน,phraH bangM khohnM,noun,[พระบังคน] บังคน of King or Queen (and their children)
พระบาท,phraH baatL,"noun, formal, loanword, Pali","[พระบาท] [royal use only] the foot of a king or of royalty, the Buddha's foot-print"
พระบาทสมเด็จพระเจ้าอยู่หัว ,phraH baatL sohmR detL phraH jaoF yuuL huaaR,"noun, proper noun, person, phrase",[the formal third person pronoun for His Majesty the King of Thailand] He
พระบาทสมเด็จพระเจ้าอยู่หัวพระทรงออกเยี่ยมราษฎรอยู่เป็นเนืองนิจ,phraH baatL sohmR detL phraH jaoF yuuL huaaR phraH sohngM aawkL yiiamF raatF saL daawnM yuuL bpenM neuuangM nitH,example sentence,"""The King often goes out to visit his subjects."""
พระบาทสมเด็จพระเจ้าอยู่หัวภูมิพลอดุลยเดช ,phraH baatL sohmR detL phraH jaoF yuuL huaaR phuuM miH phohnM aL doonM yaH daehtL,"proper noun, person, formal, loanword, Pali",His Majesty King Bhumibol Adulyadej
พระบาทสมเด็จพระเจ้าอยู่หัวรัชกาลที่ ๙ ทรงผนวชที่วัดบวรนิเวศน์วิหาร,phraH baatL sohmR detL phraH jaoF yuuL huaaR ratH chaH gaanM theeF gaoF sohngM phaL nuaatL theeF watH baL waawnM niH waehtF wiH haanR,example sentence,"""King Rama IX was ordained in Wat Bowonivet Vihara Temple."""
พระบาทสมเด็จพระปิ่นเกล้าเจ้าอยู่หัว,phraH baatL sohmR detL phraH bpinL glaoF jaoF yuuL huaaR,proper noun,Phrabat Somdet Phra Pinklao Chaoyuhua
พระบิชอป,phraH biL chaawpF,noun,[พระบิชอป] [honorific for] bishop
พระบิดา,phraH biL daaM,noun,God the father
พระปฐมเจดีย์ ,phraH bpaL thohmR jaehM deeM,proper noun,"the biggest bell-shape pagoda in Thailand, located in the Western province of Nakhon Pathom"
พระประธาน,phraH bpraL thaanM,noun,principal Buddha image
พระปฤษฎางค์,phraH bpritL saL daangM,noun,[พระปฤษฎางค์] the back of the Buddha
พระปัปผาสะ,phraH bpapL phaaR saL,noun,[Royal word] lungs
พระพยอม ,phraH phaH yaawmM,proper noun,"Phra Payom, a famous monk"
พระพรหม ,phraH phrohmM,proper noun,"[พระพรหม] [Hinduism] Lord Brahma—(in later Hinduism) “the Creator,” the first member of the ตรีมูรติ (Trimurti), with พระวิษณุ (Vishnu the Preserver) and พระศิวะ (Siva the Destroyer)"
พระพลานามัย,phraH phlaaM naaM maiM,noun,[พระพลานามัย] [royalty] health
พระพักตร์,phraH phakH,"noun, formal",[พระพักตร์] [royalty] face
พระพักตร์,phraH phakH,noun,face (royal word); face of the Buddha
พระพักตร์ของพุทธรูปที่สร้างในสมัยสุโขทัยจะอิ่มเอิบ สวยงาม,phraH phakH khaawngR phootH thaH ruupF theeF saangF naiM saL maiR sooL kho:hR thaiM jaL imL eerpL suayR ngaamM,example sentence,"""The expression on the face of the Buddha images constructed during the Sukhothai era is one of happiness and contentment."""
พระพาย,phraH phaaiM,"noun, poetic, loanword, Pali",[พระพาย] wind; air
พระพิมพ์,phraH phimM,noun,[พระพิมพ์] votive tablet
พระพุทธ,phraH phootH,"proper noun, person",[พระพุทธ] Buddha
พระพุทธโคดม,phraH phootH thaH kho:hM daL maH,proper noun,"[พระพุทธโคดม] Buddha Gautama, one of the Lord Buddha’s names"
พระพุทธเจ้า ,phraH phootH thaH jaoF,noun,[short colloquial term] the Lord Buddha
พระพุทธเจ้าสอนไม่ให้พุทธศาสนิกชนหมกมุ่นกับเรื่องตัณหาราคะรวมทั้งกิเลส,phraH phootH thaH jaoF saawnR maiF haiF phootH thaH saatL saL nikH gaL chohnM mohkL moonF gapL reuuangF dtanM haaR raaM khaH ruaamM thangH giL laehtL,example sentence,"""The Lord Buddha taught that Buddhists should not be consumed by lust, carnal desires, or sexual passion."""
พระพุทธบาท,phraH phootH baatL,noun,the foot of the Buddha
พุทธมหามณีรัตนปฏิมากร ,phootH thaH maH haaR maH neeM ratH dtaL naH bpaL dtiL maaM gaawnM,"noun, proper noun, phrase, formal, loanword, Pali","[formal name of พระแก้วมรกต (the Emerald Buddha Image), housed in วัดพระแก้ว (the Emmerald Buddha Temple)]"
พุทธรูป  ,phootH thaH ruupF,noun,Buddha image or statue
พุทธรูป ,phootH thaH ruupF,noun,statue of the Lord Buddha
พุทธรูปเป็นปฏิมากรรมชนิดหนึ่งที่ศิลป์เข้าไปช่วยทำให้ผู้ดูรู้สึกว่ามีความงดงามน่านับถือน่าศรัทธา,phootH thaH ruupF bpenM bpaL dtiL maaM gamM chaH nitH neungL theeF sinR khaoF bpaiM chuayF thamM haiF phuuF duuM ruuH seukL waaF meeM khwaamM ngohtH ngaamM naaF napH theuuR naaF satL thaaM,example sentence,"""Buddha images are the type of sculptures whose artistic merits cause people seeing them to feel that they are to be worshiped and are worthy of faith."""
พระพุทธศาสนา ,phraH phootH thaH saatL saL naaR,"noun, phrase, formal, loanword, Pali",[formal term] Buddhism
พระพุทธองค์,phraH phootH thaH ohngM,proper noun,The Lord Buddha
พระพุทธองค์ทรงสอนสั่งไม่ให้เราตกอยู่ในความประมาท,phraH phootH thaH ohngM sohngM saawnR sangL maiF haiF raoM dtohkL yuuL naiM khwaamM bpraL maatL,example sentence,"""The Lord Buddha taught us not to become negligent."""
พระเพลา,phraH phlaoM,,[พระเพลา] legs; thighs; lap [royal word]
พระโพธิญาณ,phraH pho:hM thiH yaanM,noun,[พระโพธิญาณ] Buddhist enlightenment
พระโพธิสัตว์,phraH pho:hM thiH satL,noun,[พระโพธิสัตว์] Bodhisattva; Buddha
พระภิกษุ,phraH phikH sooL,noun,[พระภิกษุ] monk
พระภิกษุกำลังให้อรรถาธิบายแก่ศิษย์,phraH phikH sooL gamM langM haiF atL thaaR thiH baaiM gaaeL sitL,example sentence,"""The monk is giving an explanation to his disciples."""
พระภิกษุเข้าประชุมทำสังฆกรรมในโบสถ์ครบองค์ประชุมตามประเภทของแต่ละสังฆกรรม,phraH phikH sooL khaoF bpraL choomM thamM sangR khaH gamM naiM bo:htL khrohpH ohngM bpraL choomM dtaamM bpraL phaehtF khaawngR dtaaeL laH sangR khaH gamM,example sentence,"""A sufficient number of monks have entered the temple building to perform the ceremonies."""
พระภิกษุสงฆ์,phraH phikH sooL sohngR,"noun, plural, phrase, formal, loanword, Sanskrit",Buddhist monks
พระภูมิ,phraH phuuM miH,noun,[พระภูมิ] royal site; realm
พระภูมิ,phraH phuumM,noun,guardian spirit
พระภูมิเจ้าที่,phraH phuumM jaoF theeF,noun,guardian spirit
พระภูมินาเป็นศาลที่ปลูกขึ้นในนา โดยปักเสาขึ้นเสาหนึ่งสูงเสมอเพียงตาเพื่อคารวะ,phraH phuumM naaM bpenM saanR theeF bpluukL kheunF naiM naaM dooyM bpakL saoR kheunF saoR neungL suungR saL muuhrR phiiangM dtaaM pheuuaF khaaM raH waH,example sentence,"""A ‘field shrine’ is a spirit house which is built in the rice field. It is placed on a single post at eye-level in order to show respect."""
พระมณฑป,phraH mohnM dohpL,noun,[พระมณฑป] cold-water basin with a lid for royal use
พระมนู,phraH maH nuuM,"proper noun, person, formal, loanword, Sanskrit",[พระมนู] Manu [the progenitor and lawgiver of the human race called the Law of Manu]
พระมหา,phraH maH haaR,prefix,"[พระมหา] [prefix pertaining to great, royal]"
พระมหากษัตริย์ ,phraH maH haaR gaL satL,noun,[พระมหากษัตริย์] Great King; Monarch
พระมหากษัตริย์ในระบอบสมบูรณาญาสิทธิราชย์ทรงเป็นเจ้าชีวิต มีสิทธิเหนือไพร่ฟ้าข้าแผ่นดิน,phraH maH haaR gaL satL naiM raH baawpL sohmR buuM raH naaM yaaM sitL thiH raatF sohngM bpenM jaoF cheeM witH meeM sitL thiH neuuaR phraiF faaH khaaF phaenL dinM,example sentence,"""The king during the period of absolute monarchy had power and rights greater than those of the commoners."""
พระมหาจักรพรรดิ,phraH maH haaR jakL graL phatH,noun,emperor
พระมังสะ,phraH mangM saL,"noun, formal",[พระมังสะ] [royalty] flesh
พระเมรุ,phraH maehnM,proper noun,[พระเมรุ] Phra Meru; royal crematorium
พระแม่คงคา,phraH maaeF khohngM khaaM,proper noun,[พระแม่คงคา] River Goddess Ganges
พระยะโฮวา,phraH yaH ho:hM waaM,proper noun,(the lord) Jehovah
พระยะโฮวาทรงเป็นผู้เลี้ยงดูข้าพเจ้า ข้าพเจ้าจะไม่ขัดสน,phraH yaH ho:hM waaM sohngM bpenM phuuF liiangH duuM khaaF phaH jaoF khaaF phaH jaoF jaL maiF khatL sohnR,example sentence,"""The Lord is my shepherd; I shall not want."""
พระยุพราช ,phraH yoopH raatF,"noun, phrase, archaic",the Crown Prince
พระเยซู,phraH yaehM suuM,"proper noun, person, loanword, Greek",[พระเยซู] [Thai transcription of the Greek] Ἰησοῦς; Jesus
พระเยซูคริสต์ ,phraH yaehM suuM khritH,"proper noun, person",[พระเยซูคริสต์] the Lord Jesus Christ
พระเยซูเจ้า,phraH yaehM suuM jaoF,"noun, proper noun, person, formal, loanword, English",the Lord Jesus Christ
พระเยซูทรงรักทุกคน,phraH yaehM suuM sohngM rakH thookH khohnM,example sentence,"""Jesus loves everyone."""
พระเยซูรักท่าน,phraH yaehM suuM rakH thanF,example sentence,"""Jesus loves you."""
พระรอง ,phraH raawngM,"noun, phrase, colloquial",co-starring actor; second string; the second leading man in a story; the hero's companion in a play or story
พระราช,phraH raatF chaH,adjective,[พระราช] royal; imperial; of the king; of the crown; regal
พระราชกรณียกิจ,phraH raatF chaH gaL raH neeM yaH gitL,noun,royal duties; royal activities
พระราชกระแสรับสั่ง,phraH raatF chaH graL saaeR rapH sangL,noun,royal words
พระราชกฤษฎีกา,phraH raatF chaH gritL saL deeM gaaM,noun,a Royal Decree
พระราชกำหนด,phraH raatF chaH gamM nohtL,noun,Royal Act; royal enactment
พระราชดำรัส,phraH raatF chaH damM ratL,noun,[พระราชดำรัส] royal words; royal remark; royal observation royal speech
พระราชดำรัส ในการเสด็จออกมหสมาคม ในงานพระราชพิธีเฉลิมพระชนมพรรษา พุทธศักราช ๒๕๕๖,phraH raatF chaH damM ratL naiM gaanM saL detL aawkL maH haL saL maaM khohmM naiM ngaanM phraH raatF chaH phiH theeM chaL leermR phraH chohnM maH phanM saaR phootH thaH sakL gaL raatL saawngR phanM haaF raawyH haaF sipL hohkL,proper noun,The King’s Public Address on the Occasion of His Birthday in the Year 2556
พระราชดำริ ,phraH raatF chaH damM riL,"noun, phrase, formal, loanword, Pali",[พระราชดำริ] royal idea; thought; initiative
พระราชทานเพลิงพระบรมศพ,phraH raatF chaH thaanM phleerngM phraH baawM rohmM maH sohpL,noun,"cremation ceremony of a king, queen, or prince"
พระราชธิดา,phraH raatF chaH thiH daaM,noun,daughter; princess
พระราชธิดาของพระองค์มีทั้งสิ้น ๔๐ พระองค์,phraH raatF chaH thiH daaM khaawngR phraH ohngM meeM thangH sinF seeL sipL phraH ohngM,example sentence,"""The King had a total of 40 daughters."""
พระราชนิพนธ์,phraH raatF chaH niH phohnM,noun,royal writings
พระราชบัญญัติ,phraH raatF chaH banM yatL,noun,a Royal Act; Bill
พระราชบัญญัติ,phraH raatF chaH banM yatL,proper noun,[book of the Old Testament] Deuteronomy
พระราชบัณฑูร,phraH raatF chaH banM thuunM,noun,royal command
พระราชบัลลังก์,phraH raatF chaH banM langM,noun,royal throne
พระราชพงศาวดาร,phraH raatF chaH phohngM saaR waH daanM,noun,royal annals; royal chronicle; royal historical annals
พระราชพิธี,phraH raatF chaH phiH theeM,noun,[พระราชพิธี] state ceremony
พระราชพิธีจรดพระนังคัลแรกนาขวัญ,phraH raatF chaH phiH theeM johtL phraH nangM khanM raaekF naaM khwanR,proper noun,Royal Ploughing Ceremony
พระราชภารกิจ,phraH raatF chaH phaaM raH gitL,noun,"royal activities, duties, obligations"
พระราชมนเทียร,phraH raatF chaH mohnM thiianM,"noun, loanword, Pali","[พระราชมนเทียร] a royal house, household, residence or palace; a king's court"
พระราชไมตรี,phraH raatF chaH maiM dtreeM,noun,[พระราชไมตรี] friendly relations
พระราชวัง ,phraH raatF chaH wangM,noun,Royal Palace
พระราชวังเดิม,phraH raatF chaH wangM deermM,"noun, phrase, formal",[พระราชวังเดิม] a traditional old Thai palace
พระราชวังสวนจิตรลดา,phraH raatF chaH wangM suaanR jitL raH laH daaM,"noun, proper noun",The Chitrlada Palace
พระราชวินิจฉัย,phraH raatF chaH wiH nitH chaiR,noun,[พระราชวินิจฉัย] royal investigation; royal consideration
พระราชสาส์น,phraH raatF chaH saanR,noun,[พระราชสาส์น] royal document; [as in] a diplomat's credentials
พระราชสำนัก,phraH raatF chaH samR nakH,noun,[พระราชสำนัก] royal court; royal palace
พระราชหัตถ์เลขา,phraH raatF chaH hatL laehM khaaR,noun,[พระราชหัตถ์เลขา] personal letter written by the (scribes of the) king
พระราชอาณาจักร,phraH raatF chaH aaM naaM jakL,noun,[พระราชอาณาจักร] kingdom; domain; territory
พระราชโอรส,phraH raatF chaH o:hM rohtH,"noun, formal",[royal] son
พระราชา,phraH raaM chaaM,"noun, loanword, Pali",[พระราชา] king
พระราชากำลังนิทราอย่างสุขใจในขณะที่ข้าศึกกำลังลอบเข้าเมือง,phraH raaM chaaM gamM langM nitH thraaM yaangL sookL jaiM naiM khaL naL theeF khaaF seukL gamM langM laawpF khaoF meuuangM,example sentence,"""The king was sleeping peacefully while the enemy was surreptitiously entering the city."""
