word,spell,type,meaning
วันนี้เพื่อนมาเยี่ยมคุณ ,wanM neeH pheuuanF maaM yiiamF khoonM,example sentence,"""Your friend came to visit you today."""
วันนี้เพื่อนเราแข่งกีฬา ต้องไปเชียร์เสียหน่อย,wanM neeH pheuuanF raoM khaengL geeM laaM dtawngF bpaiM chiiaM siiaR naawyL,example sentence,"""Today our friends are in an athletic competition; we need to go out and cheer for them."""
วันนี้มีคนเอากระเช้าดอกไม้มาเยี่ยมผู้ป่วยที่เป็นตำรวจหลายกระเช้า,wanM neeH meeM khohnM aoM graL chaoH daawkL maaiH maaM yiiamF phuuF bpuayL theeF bpenM dtamM ruaatL laaiR graL chaoH,example sentence,"""People brought many baskets of flowers to visit policemen who are patients in the hospital."""
วันนี้มีอะไรกิน ,wanM neeH meeM aL raiM ginM,example sentence,"""What food do you have today?"""
วันนี้ไม่มีโชคพรุ่งนี้เราจะกลับมาแก้มือ,wanM neeH maiF meeM cho:hkF phroongF neeH raoM jaL glapL maaM gaaeF meuuM,example sentence,"""Today [we] were unlucky; tomorrow we will come back for a return match."""
วันนี้ไม่มีผู้นำทหารคนไหนที่ต้องการให้ชีวิตหลังเกษียณด้วยการหลบลี้หนีหน้าไปจากสังคม,wanM neeH maiF meeM phuuF namM thaH haanR khohnM naiR theeF dtawngF gaanM haiF cheeM witH langR gaL siianR duayF gaanM lohpL leeH neeR naaF bpaiM jaakL sangR khohmM,example sentence,"""Today no military leader wants to lead a life after retirement running away from society."""
วันนี้ยิ่งมีคนจากต่างจังหวัดเข้ามาสมทบกันหนาตาเป็นพิเศษ,wanM neeH yingF meeM khohnM jaakL dtaangL jangM watL khaoF maaM sohmR thohpH ganM naaR dtaaM bpenM phiH saehtL,example sentence,"""Today there were even more people from other provinces coming to join each other to form an especially large crowd."""
วันนี้รถเมล์และรถแท็กซี่ก็ขอปรับราคาค่าโดยสารอีก-,wanM neeH rohtH maehM laeH rohtH thaekH seeF gaawF khaawR bprapL raaM khaaM khaaF dooyM saanR eekL,example sentence,"""Today both buses and taxis have again requested increases in fares:."""
วันนี้ราคาไข่ไก่ลดลงฟองละหนึ่งบาท,wanM neeH raaM khaaM khaiL gaiL lohtH lohngM faawngM laH neungL baatL,example sentence,"""Today the price of eggs has gone down one baht each."""
วันนี้ราคาน้ำมันพุ่งโลดไปแล้ว,wanM neeH raaM khaaM namH manM phoongF lo:htF bpaiM laaeoH,example sentence,"""Today the price of gasoline has already jumped up."""
วันนี้เราจะกินอะไรดีเอย,wanM neeH raoM jaL ginM aL raiM deeM eeuyM,example sentence,"""I wonder what we're going to eat today?"""
วันนี้เรามีเกร็ด เล็ก ๆ น้อย ๆ เกี่ยวกะเลขประจำตัว น.ศ. มาฝากเพื่อเป็นความรู้,wanM neeH raoM meeM gretL lekH lekH naawyH naawyH giaaoL gaL laehkF bpraL jamM dtuaaM nakH seukL saaR maaM faakL pheuuaF bpenM khwaamM ruuH,example sentence,"""Today we have a bit of information for you regarding student I.Ds."""
วันนี้เรามีปัญหาชาวโรฮิงญาจำนวนมากอพยพหาที่อยู่,wanM neeH raoM meeM bpanM haaR chaaoM ro:hM hingM yaaM jamM nuaanM maakF ohpL phaH yohpH haaR theeF yuuL,example sentence,"""Today our problem is that a large number of Rohingya are migrating to look for a place to live."""
วันนี้เรามีสตางค์พอที่จะกินกันให้เต็มคราบ,wanM neeH raoM meeM saL dtaangM phaawM theeF jaL ginM ganM haiF dtemM khraapF,example sentence,"""Today we have enough money to eat as much as we possibly can."""
วันนี้ลูกสาวอยู่บ้านดูแลแม่ที่ไม่ค่อยสบาย จึงไม่ได้ออกมาช่วยงานในนาเหมือนทุกวัน ,wanM neeH luukF saaoR yuuL baanF duuM laaeM maaeF theeF maiF khaawyF saL baaiM jeungM maiF daiF aawkL maaM chuayF ngaanM naiM naaM meuuanR thookH wanM,example sentence,"""Today his daughter was home taking care of her sick mother; so she did not go out and help him with the work in the fields as she usually did."""
วันนี้วันจันทร์ครับ ,wanM neeH wanM janM khrapH,example sentence,"""Today is Monday."""
วันนี้วันที่เท่าไรคะ ,wanM neeH wanM theeF thaoF raiM khaH,example sentence,"[spoken by female] ""What is the date today?"""
วันนี้วันที่สิบห้าค่ะ ,wanM neeH wanM theeF sipL haaF khaF,example sentence,"[spoken by female] ""Today is the fifteenth."""
วันนี้วันอะไรครับ ,wanM neeH wanM aL raiM khrapH,example sentence,"[spoken by male] ""What day is today?"""
วันนี้เวรใครล้างจาน,wanM neeH waehnM khraiM laangH jaanM,example sentence,"""Whose turn is it to do the dishwashing today?"""
วันนี้แสงแดดเจิดจ้าท้องฟ้าแจ่มใส ภูเขาสีครามยาวเหยียด,wanM neeH saaengR daaetL jeertL jaaF thaawngH faaH jaemL saiR phuuM khaoR seeR khraamM yaaoM yiiatL,example sentence,"""Today the sun was brilliant; the sky was clear; and the deep-blue mountains stretched out [as far as the eye could see]."""
วันนี้อากาศโคตรร้อนเลย,wanM neeH aaM gaatL kho:htF raawnH leeuyM,"example sentence, vulgar","""It's so f**ing hot today!"""
วันประกาศอิสรภาพของอเมริกา ,wanM bpraL gaatL itL saL raL phaapF khaawngR aL maehM riH gaaM,"proper noun, phrase",Fourth of July; American Independence Day
วันปิยมหาราช,wanM bpiL yaH maH haaR raatF,,"Chulalongkorn Day, commemoration of King Rama V on October 23"
วันปีใหม่,wanM bpeeM maiL,noun,New Year's Day
วันพระ,wanM phraH,noun,Buddhist Sabbath
วันพระไม่ได้มีหนเดียว,wanM phraH maiF daiF meeM hohnR diaaoM,"example sentence, idiom","""Every dog has his day."""
วันพระไม่มีหนเดียว,wanM phraH maiF meeM hohnR diaaoM,example sentence,"""Tomorrow is another day."""
วันพระใหญ่,wanM phraH yaiL,noun,[วันพระใหญ่] major Buddhist holiday
วันพรุ่งนี้,wanM phroongF neeH,"noun, adverb",tomorrow
วันพฤหัสบดี,wanM phreuH hatL saL baawM deeM,"noun, formal",[วันพฤหัสบดี] [formal] Thursday
วันพฤหัสฯ ,wanM phaH reuH hatL,"noun, colloquial",[วันพฤหัสฯ] [colloquial] Thursday
วันพ่อ ,wanM phaawF,proper noun,Father's Day
วันพ่อแห่งชาติ,wanM phaawF haengL chaatF,,National Father's Day
วันพืชมงคล,wanM pheuutF mohngM khohnM,"proper noun, event","Royal Ploughing Day, to start the official rice planting season on the second week of May"
วันพุธ ,wanM phootH,noun,[วันพุธ] Wednesday
วันพุธเราไปไม่ได้ เพราะเป็นวันหยุด ,wanM phootH raoM bpaiM maiF daiF phrawH bpenM wanM yootL,example sentence,"""We can’t go on Wednesday, it is a holiday."""
วันเพ็ญ,wanM phenM,noun,full-moon day; the middle of the lunar month
วันมหปวารณา,wanM maH haL bpaL waaM raH naaM,noun,[Day on which Buddhist monks ask forgiveness from his fellow monks. Falls on the same day as ออกพรรษา]
วันมะรืนนี้ ,wanM maH reuunM neeH,adverb,day after tomorrow
วันมาฆบูชา,wanM maaM khaH buuM chaaM,"proper noun, event",[วันมาฆบูชา] Magha Puja Day (Makabucha Day)
วันแม่ ,wanM maaeF,proper noun,Mother's Day
วันยังค่ำ,wanM yangM khamF,adverb,surely; before dusk falls; all day long
วันรัฐธรรมนูญ,wanM ratH thaL thamM maH nuunM,"proper noun, event","Constitution Day, commemorates the change to constitutional monarchy in 1932"
วันรำลึกถึงทหารที่ตายในสงครามของอเมริกา ,wanM ramM leukH theungR thaH haanR theeF dtaaiM naiM sohngR khraamM khaawngR aL maehM riH gaaM,"noun, proper noun, event, colloquial",(American) Memorial Day
วันรุ่งขึ้น,wanM roongF kheunF,"noun, phrase",the next day
วันแรกที่เราเจอกัน,wanM raaekF theeF raoM juuhrM ganM,noun,the first day we met
วันแรงงาน,wanM raaengM ngaanM,noun,Labor Day
วันแรงงานแห่งชาติ ,wanM raaengM ngaanM haengL chaatF,"noun, proper noun, event, formal",Labor Day
วันละรอบ,wanM laH raawpF,noun,(a doctor's) daily rounds
วันแล้ววันเล่า,wanM laaeoH wanM laoF,phrase,day after day
วันวาน ,wanM waanM,noun,yesterday; yesteryear; in the past
วันวิสาขบูชา,wanM wiH saaR khaL buuM chaaM,"proper noun, event",[วันวิสาขบูชา] Wisakabucha Day
วันเว้นวัน ,wanM wenH wanM,adverb,every other day; every alternate day; every second day
วันเว้นสองวัน ,wanM wenH saawngR wanM,adverb,every third day; once every three days
วันเวย์ ,wanM waehM,"adjective, loanword, English","[Thai transcription of the foreign loanword, ""one way""]"
วันเวลา ,wanM waehM laaM,"noun, phrase",date
วันศุกร์ ,wanM sookL,noun,[วันศุกร์] Friday
วันศุกร์ดีกว่าครับ...พุธหน้าวันหยุด ,wanM sookL deeM gwaaL khrapH phootH naaF wanM yootL,example sentence,"[spoken by a male] ""No, Friday would be better; Wednesday is a holiday."""
วันศุกร์หน้าเขาจะกลับมาจากอุดร ,wanM sookL naaF khaoR jaL glapL maaM jaakL ooL daawnM,example sentence,"""Next Friday he will come back from Udorn."""
วันสงกรานต์,wanM sohngR graanM,proper noun,[วันสงกรานต์] Songkran (day)
วันสงกรานต์จะไปไหนครับ,wanM sohngR graanM jaL bpaiM naiR khrapH,example sentence,"""Where will you go for Songkran?"""
วันสหประชาชาติ,wanM saL haL bpraL chaaM chaatF,noun,United Nations day
วันสารทจีน,wanM saatL jeenM,noun,Chinese spirit festival; Hungry Ghost festival
วันสิ้นปี ,wanM sinF bpeeM,noun,New Year's Eve (day); the last day of the year
วันสุดท้าย,wanM sootL thaaiH,noun,last day
วันสุดสัปดาห์,wanM sootL sapL daaM,noun,weekend
วันเสาร์ ,wanM saoR,noun,[วันเสาร์] Saturday
วันเสาร์ที่แล้วผู้เขียนไปซื้อผักจากคนขายที่รวบรวมเอาผักปลอดสารมาขายแบบตั้งแผงลอย,wanM saoR theeF laaeoH phuuF khiianR bpaiM seuuH phakL jaakL khohnM khaaiR theeF ruaapF ruaamM aoM phakL bplaawtL saanR maaM khaaiR baaepL dtangF phaaengR laawyM,example sentence,"""Last Saturday this writer went to buy organically-grown vegetables from vendors from the surrounding area who get together to set up a local market."""
วันเสาร์นี้ผมจะมาพบคุณ,wanM saoR neeH phohmR jaL maaM phohpH khoonM,example sentence,"""I will come see you this Saturday."""
วันเสาร์เป็นวันหยุดครึ่งวัน ,wanM saoR bpenM wanM yootL khreungF wanM,example sentence,"""Saturday is a half day holiday."""
วันเสาร์วันอาทิตย์ ,wanM saoR wanM aaM thitH,noun,weekend
วันเสาร์อาทิตย์,wanM saoR aaM thitH,noun,weekend
วันหน้า ,wanM naaF,"noun, phrase, colloquial",วันหลัง; one day; some day; some other day [see Notes]
วันหน้าวันหลัง ,wanM naaF wanM langR,"noun, adverb, phrase, colloquial",in the future; next time
วันหน้าวันหลังก็ระวังหน่อยแล้วกัน ,wanM naaF wanM langR gaawF raH wangM naawyL laaeoH ganM,example sentence,"""Just be careful next time, huh?"""
วันหนึ่ง,wanM neungL,pronoun,one day; someday
วันหนึ่งจึงตัดสินใจเลี้ยวรถ แวะเยี่ยมเธอก่อนจะเลยไปบ้านที่บางแค,wanM neungL jeungM dtatL sinR jaiM liaaoH rohtH waeH yiiamF thuuhrM gaawnL jaL leeuyM bpaiM baanF theeF baangM khaaeM,example sentence,"""One day [I] decided to turn around and stop by to visit her before going home at Bang Khae."""
วันหนึ่งฉันเดินเล่นอยู่ในตลาดในเมืองไซ่ง่อน,wanM neungL chanR deernM lenF yuuL naiM dtaL laatL naiM meuuangM saiF ngaawnF,example sentence,"""One day I was walking casually through the market in Saigon."""
วันหนึ่ง ชื่อฉันจะอยู่บนวิกิพีเดีย,wanM neungL cheuuF chanR jaL yuuL bohnM wiH giL pheeM diiaM,,Someday my name will be in Wikipedia.
วันหนึ่ง มีผู้ชายคนหนึ่งโทรศัพท์ไปที่สถาบันที่ไอน์สไตน์ทำงาน ขอพูดสายกับคณบดี,wanM neungL meeM phuuF chaaiM khohnM neungL tho:hM raH sapL bpaiM theeF saL thaaR banM theeF aiM saL dtaiM thamM ngaanM khaawR phuutF saaiR gapL khaH naH baawM deeM,example sentence,One day a man called the Institute where Einstein worked and asked to speak to the dean.
วันหนึ่งวันใด,wanM neungL wanM daiM,"noun, adverb",one of these days
วันหมดอายุ ,wanM mohtL aaM yooH,noun,expiration date
วันหยุด ,wanM yootL,noun,holiday; vacation; weekend
วันหยุดเขาจะใส่เสื้อตัวหลวมโพรกอยู่กับบ้าน,wanM yootL khaoR jaL saiL seuuaF dtuaaM luaamR phro:hkF yuuL gapL baanF,example sentence,"""On weekends and holidays, he [just] stays home and wears baggy clothes."""
วันหยุดงาน,wanM yootL ngaanM,noun,holiday from work
วันหยุดชดเชย,wanM yootL chohtH cheeuyM,"noun, phrase","a compensatory day off (to make up for a holiday occuring on a weekend, for example)"
วันหยุดนักขัตฤกษ์,wanM yootL nakH khatL dtaL reerkF,noun,public holiday
วันหยุดราชการ ,wanM yootL raatF chaH gaanM,noun,public holiday; official holiday
วันหลัง ,wanM langR,"noun, phrase, colloquial",วันหน้า; in the future; any following day; later [see Notes]
วันแห่งความรัก ,wanM haengL khwaamM rakH,proper noun,Valentine's Day
วันไหนก็ได้ ,wanM naiR gaawF daiF,noun,any day
วันไหนรถติดมากต้องรีบกลับ,wanM naiR rohtH dtitL maakF dtawngF reepF glapL,example sentence,"""Whenever there are traffic jams, they have to go back..."""
วันไหนว่างก็จะต้องไปตลาดโรงเกลือเพื่อซื้อเสื้อผ้าเก่าเป็นสินค้ามาจำหน่ายไม่มีวันหยุด ,wanM naiR waangF gaawF jaL dtawngF bpaiM dtaL laatL ro:hngM gleuuaM pheuuaF seuuH seuuaF phaaF gaoL bpenM sinR khaaH maaM jamM naaiL maiF meeM wanM yootL,example sentence,"""On the days she is free, she goes to the Rong Klua Market to buy used clothing for her to sell; she has no days off."""
วันออกพรรษา,wanM aawkL phanM saaR,noun,the day that Buddhist lent ends
วันอังคาร ,wanM angM khaanM,noun,[วันอังคาร] Tuesday
วันอังคารฉันจะมารับ ,wanM angM khaanM chanR jaL maaM rapH,example sentence,"""I will come and get it on Tuesday."""
วันอาทิตย์ ,wanM aaM thitH,noun,[วันอาทิตย์] Sunday
วันอาทิตย์ ฉันจะอยู่ที่นั่นตอนเที่ยง ,wanM aaM thitH chanR jaL yuuL theeF nanF dtaawnM thiiangF,example sentence,"""I will be there on Sunday at noon."""
วันอุโปสถ,wanM ooL bpo:hM sohtL,noun,[วันอุโปสถ] Buddhist holy day
วันฮัลโลวีน ,wanM hanM lo:hM weenM,"proper noun, loanword",Halloween
วัน ๆ,wanM wanM,adverb,[วัน ๆ] from day to day; day in and day out; each and every day
วันธรรมสวนะ,wanM thamM maH saL waH naH,noun,Buddhist Holy Day
วันพล,wanM phohnM,"noun, proper noun",Wanpol [a Thai male given name]
วันพลยกมือเสยผมด้วยท่าทีเคยชิน,wanM phohnM yohkH meuuM seeuyR phohmR duayF thaaF theeM kheeuyM chinM,example sentence,"""Wanpol brushed back his hair with a practiced move."""
วันวาเลนไทน์,wanM waaM laehnM thaiM,noun,Valentine's Day
วับ,wapH,adjective,[is] flashing; sparkling; twinkling; glistening
adjective,flashingly; with sparkle or twinkle,,
วับ ๆ แวม ๆ,wapH wapH waaemM waaemM,adjective,[is] revealing; [of blouse] revealing cleavage
วัย ,waiM,noun,[referring to an period of a person's age] years
วัยกลาง,waiM glaangM,adjective,[of a person] middle-aged
วัยกลางคน ,waiM glaangM khohnM,noun,a middle-aged person
วัยแก่,waiM gaaeL,noun,old age
วัยคะนอง,waiM khaH naawngM,noun,wild age; age of high-spirits years
วัยโจ๋,waiM jo:hR,noun,teenager; youth; adolescent
วัยฉกรรจ์,waiM chaL ganM,noun,manhood; womanhood; adulthood
วัยชรา,waiM chaH raaM,noun,old age
วัยเด็ก,waiM dekL,noun,childhood
วัยต้น,waiM dtohnF,noun,childhood; first years
วัยทอง,waiM thaawngM,noun,"the elderly; old age; menopausal age; ""golden years"""
วัยแบเบาะ,waiM baaeM bawL,noun,[วัยแบเบาะ] infancy
วัยผู้ใหญ่ ,waiM phuuF yaiL,noun,man or woman (age 50 - 60)
วัยเยาว์,waiM yaoM,noun,childhood; youth
วัยรุ่น ,waiM roonF,noun,adolescent; teenager
วัยรุ่นไม่ต้องการของคนทำงานนะครับ ,waiM roonF maiF dtawngF gaanM khaawngR khohnM thamM ngaanM naH khrapH,example sentence,"""Teenagers don’t want things that can be used at work."""
วัยรุ่นยกพวกตีกับคนงานก่อสร้าง,waiM roonF yohkH phuaakF dteeM gapL khohnM ngaanM gaawL saangF,example sentence,"""Teenagers gather forces to battle construction workers."""
วัยรุ่นหญิงมองว่า โทรศัพท์มือถือทำให้พวกเขารู้สึกปลอดภัย และเป็นส่วนหนึ่งของการเข้าสังคม,waiM roonF yingR maawngM waaF tho:hM raH sapL meuuM theuuR thamM haiF phuaakF khaoR ruuH seukL bplaawtL phaiM laeH bpenM suaanL neungL khaawngR gaanM khaoF sangR khohmM,example sentence,"""Teenage girls observe that the cell phone makes them feel safe and (the phone) is one of the factors that helps them socialize."""
วัยแรกรุ่น,waiM raaekF roonF,noun,puberty; adolescence; teens
วัยสาว ,waiM saaoR,noun,adolescent; teenage female; teenage girl
วัยใส,waiM saiR,"noun, colloquial",teenage; adolescent
วัยหนุ่ม  ,waiM noomL,noun,young man; adolescent; teenage male
วัยเรียน,waiM riianM,adjective,[is] school-aged
วัยวุฒิ,waiM yaH wootH,noun,seniority; superiority in age
วัยวุฒิ,waiM yaH wooH thiH,,[alternate pronunciation of วัยวุฒิ]
วัลย์,wanM,noun,"a creeping plant; vine, a climbing plant"
วัลลภ,wanM lohpH,"noun, Pali",friend; beloved one
proper noun,Wanlop [a Thai given name],,
วัลลภา,wanM laH phaaM,proper noun,Wanlapa [a Thai given name]
วัลเลตตา ,wanM laehtF dtaaM,"proper noun, geographical","Valletta, the capital city of มอลตา  (Malta)"
วัว ,wuaaM,noun,cow; ox; bovine
"noun, proper noun, colloquial",[ปีวัว] year or zodiac sign of the Bull or Ox,,
วัวกระทิง ,wuaaM graL thingM,noun,bison
วัวแก่กินหญ้าอ่อน,wuaaM gaaeL ginM yaaF aawnL,"example sentence, figurative, idiom","""Old bull eats soft grass."" — [referring to] the marriage between an older man and a younger woman."""
วัวควาย,wuaaM khwaaiM,noun,cattle
วัวควายต้องกินหญ้าแห้งในฤดูแล้ง,wuaaM khwaaiM dtawngF ginM yaaF haaengF naiM reuH duuM laaengH,example sentence,"""Cattle have to eat hay during the dry season."""
วัวเคยขาม้าเคยขี่,wuaaM kheeuyM khaaR maaH kheeuyM kheeL,adjective,[is] familiary with; understanding of; sympathetic with
วัวแดง ,wuaaM daaengM,noun,"banteng, Bos javanicus"
วัวตัวผู้ ,wuaaM dtuaaM phuuF,noun,"bull; steer; ox, a bovine male"
วัวตัวเมีย  ,wuaaM dtuaaM miiaM,noun,cow
วัวป่า,wuaaM bpaaL,noun,bison; wild bull
วัวพันหลัก,wuaaM phanM lakL,verb,to go round and round; go nowhere
วัวไม่กินหญ้าอย่าข่มเขา,wuaaM maiF ginM yaaF yaaL khohmL khaoR,example sentence,"""You can lead a horse to water but you can’t make him drink."""
วัวลืมตีน,wuaaM leuumM dteenM,noun,a person who forgets his humble roots
วัวสันหลังขาด เห็นนกกาบินผาดก็ตกใจ,wuaaM sanR langR khaatL henR nohkH gaaM binM phaatL gaawF dtohkL jaiM,"example sentence, idiom","""Conscience makes cowards of us all."""
วัวสันหลังหวะ,wuaaM sanR langR waL,"example sentence, idiom","""Conscience makes cowards of us all."""
วัวสาวจึงกล่าวขึ้นมาว่า... ,wuaaM saaoR jeungM glaaoL kheunF maaM waaF,example sentence,"""The young female spoke up and said,..."""
วัวหนุ่มจึงคิดขึ้นในใจว่า... ,wuaaM noomL jeungM khitH kheunF naiM jaiM waaF,example sentence,"""The young male ox thus pondered,..."""
วัวหนุ่มมักจะทำงานอย่างขยันขันแข็งและอดทนทำงานหนักอยู่ตลอดเวลา ,wuaaM noomL makH jaL thamM ngaanM yaangL khaL yanR khanR khaengR laeH ohtL thohnM thamM ngaanM nakL yuuL dtaL laawtL waehM laaM,example sentence,"""The young male ox was hard-working and patient; he worked arduously all the time."""
วัวหายล้อมคอก,wuaaM haaiR laawmH khaawkF,"example sentence, idiom","""It is too late to shut the stable-door when the steed is stolen."" — ""To come up with a method of prevention after something bad has happened."" — ""You can't unring the bell."""
วัสดุ ,watH saL dooL,noun,material
วัสดุก่อสร้าง,watH saL dooL gaawL saangF,noun,construction materials; building materials
วัสดุสิ้นเปลือง,watH saL dooL sinF bpleuuangM,noun,consumable items; disposables
วัสดุอุปกรณ์ที่ชาวบ้านใช้หมักปลาร้านั้นที่สำคัญ เกลือ ขาดไม่ได้เลย รำ ข้าวคั่ว ,watH saL dooL ooL bpaL gaawnM theeF chaaoM baanF chaiH makL bplaaM raaH nanH theeF samR khanM gleuuaM khaatL maiF daiF leeuyM ramM khaaoF khuaaF,example sentence,"""The most important ingredient which the villagers use to make fermented fish is salt; you can’t make fermented fish without it. Also they use rice-bran and roasted rice."""
วา ,waaM,noun,[a unit of linear measure]
verb,to outstretch (one's) arms,,
ว่า ,waaF,conjunction,[proposition complementizer] that...; as... [see examples]
verb,to speak; say; aver; think,,
verb,"to admonish; tell; scold; blame, criticize",,
conjunction,[ไม่ว่า] no matter; irrespective of; notwithstanding,,
verb,[ไม่ว่า] <subject> doesn't say; <subject> hasn't said,,
verb,[ได้ว่า] [past and perfect tenses] <subject> has said; <subject> said; <subject> did say,,
verb,[ไม่ได้ว่า] <subject> didn't say,,
verb,[จะว่า] <subject> will say,,
verb,[จะไม่ว่า] <subject> won't say,,
verb,[จะได้ว่า] <subject> will be able to say,,
verb,[จะไม่ได้ว่า] <subject> won't be able to say,,
verb,[ต้องว่า] <subject> must say,,
verb,[ไม่ต้องว่า] <subject> doesn't have to say,,
verb,[จะต้องว่า] <subject> will have to say,,
verb,[จะต้องไม่ว่า] <subject> will have to not say,,
verb,[จะต้องได้ว่า] <subject> will have to be able to say,,
verb,[จะต้องไม่ได้ว่า] <subject> will have to be unable to say,,
verb,[เคยว่า] <subject> has already said; <subject> has (ever) said,,
verb,[ไม่เคยว่า] <subject> has never said,,
verb,[เพิ่งว่า] <subject> has just said,,
verb,[เพิ่งจะว่า] <subject> has just recently said,,
verb,[เพิ่งได้ว่า] <subject> did just say,,
verb,[กำลังว่า] <subject> is (in the process of) saying,,
verb,[กำลังจะว่า] <subject> is about to say; <subject> was about to say,,
verb,[ยังว่า] <subject> still says,,
verb,[ยังไม่ว่า] <subject> still hasn't said,,
verb,[ยังไม่ได้ว่า] <subject> still hasn't been able to say,,
verb,[ยังไม่เคยว่า] <subject> still has never said,,
verb,[ยังไม่ต้องว่า] <subject> still doesn't have to say,,
verb,[คงว่า] <subject> probably says,,
verb,[มักจะว่า] <subject> will usually say,,
verb,[มักจะไม่ว่า] <subject> will usually not say,,
verb,[ย่อมจะว่า] <subject> will surely say,,
verb,[ย่อมจะไม่ว่า] <subject> surely will not say,,
verb,[ควรว่า] <subject> should say,,
verb,[ควรไม่ว่า] <subject> shouldn't say,,
verb,[ควรจะว่า] [future tense] <subject> ought to say,,
verb,[ควรจะไม่ว่า] [future tense] <subject> ought to not say,,
verb,[อยากว่า] <subject> wants to say,,
verb,[ไม่อยากว่า] <subject> doesn't want to say,,
verb,[ต้องการว่า] <subject> needs to say,,
verb,[ไม่ต้องการว่า] <subject> doesn't need to say,,
verb,[ชอบว่า] <subject> likes to say,,
verb,[ไม่ชอบว่า] <subject> doesn't like to say,,
verb,to administer,,
verb,to think (that),,
ว่ากันตามจริงวิธีการที่คนล่าสัตว์ใช้ได้ผลดีเมื่อนำมาใช้ในงานถ่ายภาพสัตว์ป่า,waaF ganM dtaamM jingM wiH theeM gaanM theeF khohnM laaF satL chaiH daiF phohnR deeM meuuaF namM maaM chaiH naiM ngaanM thaaiL phaapF satL bpaaL,example sentence,"""In truth, the methods used by hunters get good results when used to photograph wild animals."""
ว่ากันไปตาม,waaF ganM bpaiM dtaamM,"verb, phrase, formal",to act in accordance with
ว่ากันไปตามกฎกติกาดีกว่า ใครละเมิดกติกาก็เป็นฝ่ายผิดแน่นอน,waaF ganM bpaiM dtaamM gohtL gaL dtiL gaaM deeM gwaaL khraiM laH meertF gaL dtiL gaaM gaawF bpenM faaiL phitL naaeF naawnM,example sentence,"""It is better to act in accordance with the rules. He who violates the rules certainly is the guilty party."""
ว่ากันว่า,waaF ganM waaF,"conjunction, phrase",it is said that; they say (that)
ว่ากันว่าหน้าหนาวปีนี้ มีคอนเสิร์ตดนตรีให้ชมที่เขาใหญ่แทบจะทุกสัปดาห์กันเลยทีเดียว,waaF ganM waaF naaF naaoR bpeeM neeH meeM khaawnM seertL dohnM dtreeM haiF chohmM theeF khaoR yaiL thaaepF jaL thookH sapL daaM ganM leeuyM theeM diaaoM,example sentence,"""They say that during the winter there are concerts at Khao Yai almost every week."""
ว่าการ ,waaF gaanM,adjective,to administer; manage; direct; [is] in charge
ว่างัย,waaF ngaiM,"example sentence, colloquial","""What do you think?"" ""What do you say?"""
ว่าไง,waaF ngaiM,"example sentence, colloquial","""What do you have to say?"""
ว่าจะไม่ไปพันธ์ทิพย์,waaF jaL maiF bpaiM phanM thipH,example sentence,"""...saying that we would not go to Pantip..."""
ว่าจะไม่ไปพันธ์ทิพย์แน่เลย,waaF jaL maiF bpaiM phanM thipH naaeF leeuyM,example sentence,"""...saying that for sure we would not go to Pantip..."""
ว่าจ้าง,waaF jaangF,verb,to hire; employ; contract for
ว่าแต่เขา อิเหนาเป็นเอง,waaF dtaaeL khaoR iL naoR bpenM aehngM,"example sentence, idiom","""The pot calls the kettle black."""
ว่าแต่ว่า,waaF dtaaeL waaF,"adverb, conjunction",anyway; as for; what about; by the way
ว่าแต่ว่า,waaF dtaaeL waaF,adverb,by the way
ว่าแต่ว่า มันมีอะไรมากกว่านั้นไหม,waaF dtaaeL waaF manM meeM aL raiM maakF gwaaL nanH maiR,example sentence,"""And do, is there anything more than that?"""
ว่าที่,waaF theeF,noun,acting (as a higher rank); acting (for)
ว่าที่,waaF theeF,adjective,[is] soon-to-be
ว่าที่คุณครู,waaF theeF khoonM khruuM,noun,acting teacher; soon to be teacher
ว่าที่ภรรยา,waaF theeF phanM raH yaaM,"noun, phrase",soon-to-be wife
ว่าเธอแทบจะไม่ใช้เครื่องสำอางใด ๆ เลย ไม่มีส่วนใดที่จำเป็นต้องได้รับการปกปิดหรือเสริมแต่ง,waaF thuuhrM thaaepF jaL maiF chaiH khreuuangF samR aangM daiM leeuyM maiF meeM suaanL daiM theeF jamM bpenM dtawngF daiF rapH gaanM bpohkL bpitL reuuR seermR dtaengL,example sentence,"""She hardly wore makeup at all; no part needed concealment or embellishment."""
ว่านอนสอนง่าย,waaF naawnM saawnR ngaaiF,"adverb, phrase",[is] obedient
ว่าเป็นตัวเข้ามาทำลายวัฒนธรรมไทยจนไม่เรียบร้อย ไม่เป็นกุลสตรีโดยเฉพาะเมื่อมีสื่อออนไลน์เป็นช่องทางให้เข้ามาโดยง่าย,waaF bpenM dtuaaM khaoF maaM thamM laaiM watH thaH naH thamM thaiM johnM maiF riiapF raawyH maiF bpenM goonM laH satL reeM dooyM chaL phawH meuuaF meeM seuuL aawnM laiM bpenM chaawngF thaangM haiF khaoF maaM dooyM ngaaiF,example sentence,"""[They say] that foreign culture has invaded and destroyed Thai culture to such an extent that it has been rendered coarse and debasing of women. This [destruction and debasement] has been facilitated by online media."""
