word,spell,type,meaning
หมดสติ ,mohtL saL dtiL,"adjective, phrase, formal",unconscious; blackout; in a coma; comatose
หมดสนุก,mohtL saL nookL,adjective,[is] no fun anymore
หมดสภาพ,mohtL saL phaapF,adjective,[is] ruined; damaged; dilapidated; out of order
หมดสมัย,mohtL saL maiR,adjective,[is] outdated; old-fashioned
หมดสัญญา,mohtL sanR yaaM,verb,the period of the contract has expired
หมดสิ้น,mohtL sinF,verb,to put an end to (a problem); end a problem; solve a problem
หมดสิ้น,mohtL sinF,adjective,[is] finished; ended
หมดหวัง,mohtL wangR,verb,[has] lost hope; [is] dispondent
หมดอายุ ,mohtL aaM yooH,,out of date; expired
หมดอาลัย,mohtL aaM laiM,adjective,[is] despondent
หมดอาลัยตายอยาก,mohtL aaM laiM dtaaiM yaakL,adjective,[is] discouraged; despondent; beset by a feeling of hopelessness
หมดอาลัยตายอยาก,mohtL aaM laiM dtaaiM yaakL,verb,"to feel hopeless, despondent"
หมดแรง,mohtL raaengM,noun,[is] worn out and no longer functional
หม่น ,mohnL,adjective,gray; lacking color; [of color] unsaturated; desaturated
adjective,melancholy; sad; gloomy; sorrowful; blue,,
หม่นหมอง,mohnL maawngR,adjective,[is] melancholy; [is] sad
หม่นไหม้,mohnL maiF,adjective,[is] melancholy
หมวก ,muaakL,noun,hat; cap
หมวกกันชน ,muaakL ganM chohnM,noun,helmet (for motocycle)
หมวกกันแดด ,muaakL ganM daaetL,noun,beach hat; sun hat
หมวกกันน็อค ,muaakL ganM nawkH,noun,crash helmet; helmet
หมวกกันฝน ,muaakL ganM fohnR,noun,rain hat
หมวกแก๊ป ,muaakL gaaepH,noun,cap
หมวกแขก ,muaakL khaaekL,noun,fez
หมวกคุ้มกัน ,muaakL khoomH ganM,noun,hard hat
หมวกเบสบอล ,muaakL baehtL baawnM,noun,baseball hat
หมวกสกี ,muaakL saL geeM,noun,ski cap
หมวกสักหลาด ,muaakL sakL gaL laatL,noun,flannel hat or fez
หมวกสาน ,muaakL saanR,noun,woven hat
หมวกสานปีกกว้าง,muaakL saanR bpeekL gwaangF,noun,wide-brimmed straw hat
หมวกอาบน้ำ ,muaakL aapL naamH,noun,swim cap; bathing cap
หมวด ,muaatL,noun,category; group; section [of the legal code]
หมวดหมู่,muaatL muuL,noun,classification; category; grouping; sort; type
หมวย,muayR,,[alternate spelling of ม่วย]
หมอ ,maawR,"noun, colloquial",[informal] a medical doctor; a fortuneteller; a shaman
"noun, plural",[มดหมอ] doctors; physicians,,
"pronoun, colloquial",guy; fellow; person,,
หมอจิต ,maawR jitL,"noun, colloquial",psychiatrist; psychologist; analyst
หมอดมยา,maawR dohmM yaaM,noun,anesthesiologist
หมอดู ,maawR duuM,"noun, formal",fortune teller
หมอดูทำนายว่าจะเกิดเหตุร้ายในช่วงเบญจเพส,maawR duuM thamM naaiM waaF jaL geertL haehtL raaiH naiM chuaangF baehnM jaL phaehtF,example sentence,"""The fortune teller predicted that a terrible incident would occur in his twenty-fifth year."""
หมอดูหลายท่านบอกว่า เรากับแฟนดวงไม่สมพงศ์กัน ไม่ควรแต่งงานกัน,maawR duuM laaiR thanF baawkL waaF raoM gapL faaenM duaangM maiF sohmR phohngM ganM maiF khuaanM dtaengL ngaanM ganM,example sentence,"""Many astrologers said that my fiancé and I are not astrologically compatible; [and we] should not get married."""
หมอตำแย,maawR dtamM yaaeM,noun,midwife
หมอถูกส่งมา ,maawR thuukL sohngL maaM,example sentence,"""The doctor was sent for."""
หมอเถื่อน ,maawR theuuanL,noun,quack doctor; charlatan
หมอท่านหนึ่งพูดถึงสาเหตุของกระดูกพรุนเกินปรกติว่า หนึ่งในสาเหตุเหล่านั้นคือไม่โดนแดด,maawR thanF neungL phuutF theungR saaR haehtL khaawngR graL duukL phroonM geernM bprohkL gaL dtiL waaF neungL naiM saaR haehtL laoL nanH kheuuM maiF do:hnM daaetL,example sentence,"""One doctor stated that a reason for abnormal osteoporosis is the lack of exposure to sunshine."""
หมอนวด ,maawR nuaatF,noun,masseuse; masseur
หมอนั้นมันกุ๊ยชัด,maawR nanH manM guyH chatH,example sentence,"""That shaman is really uncouth."""
หมอนี่เป็นชายตัวอกตัน แต่งตัวสั่วที่สุดแต่เจ้าตัวไม่รู้,maawR neeF bpenM chaaiM dtuaaM ohkL dtanM dtaengL dtuaaM suaaL theeF sootL dtaaeL jaoF dtuaaM maiF ruuH,example sentence,"""He was a burly man with a thick chest, badly dressed but didn't know it."""
หมอนี่สงสัยจะติงต๊อง ชอบพูดคนเดียวบ่อย ๆ,maawR neeF sohngR saiR jaL dtingM dtaawngH chaawpF phuutF khohnM diaaoM baawyL,example sentence,"""This guy looks really strange; he is often found talking to himself."""
หมอผ่าตัด,maawR phaaL dtatL,noun,surgeon
หมอผี ,maawR pheeR,"noun, phrase, colloquial",socerer; witch-doctor; magician black magician; voodoo doctor; exorcist
หมอผีจะกำจัดภูตผีเหล่านี้ให้มลายไป,maawR pheeR jaL gamM jatL phuutF pheeR laoL neeH haiF maH laaiM bpaiM,example sentence,"""The exorcist will destroy all the ghosts and spirits."""
หมอแผนโบราณ,maawR phaaenR bo:hM raanM,noun,traditional doctor; practioner of folk medicine
หมอฟัน ,maawR fanM,"noun, phrase, colloquial",dentist
หมอยา,maawR yaaM,"noun, colloquial",pharamcist; druggist
หมอยาสลบ,maawR yaaM saL lohpL,"noun, colloquial",anesthesiologist
หมอโรคผิวหนัง,maawR ro:hkF phiuR nangR,noun,dermatologist
หมอสอนศาสนา ,maawR saawnR saatL saL naaR,noun,missionary
หมอเสน่ห์,maawR saL naehL,noun,charm wizard
หมอให้คนไข้เหลือกตาเพื่อตรวจความผิดปกติ,maawR haiF khohnM khaiF leuuakL dtaaM pheuuaF dtruaatL khwaamM phitL bpaL gaL dtiL,example sentence,"""The doctor had his patient roll his eyes around in order to see whether there was anything abnormal."""
หมออาคม ,maawR aaM khohmM,noun,witch doctor
หม้อ ,maawF,noun,small container
noun,a pot for cooking,,
noun,battery,,
"noun, figurative, colloquial",[sexual slang] vagina,,
classifier,[numerical classifier for battery],,
หม้อกรองอากาศ ,maawF graawngM aaM gaatL,noun,air filter
หม้อกาแฟ,maawF gaaM faaeM,noun,coffeepot; coffee maker
หม้อข้าว,maawF khaaoF,noun,rice pot
หม้อข้าวหม้อแกง ,maawF khaaoF maawF gaaengM,noun,"cookware, pots and pans"
หม้อดิน,maawF dinM,noun,clay pot
หม้อตุ๋น ,maawF dtoonR,noun,double boiler
หม้อทองแดง ,maawF thaawngM daaengM,noun,a copper cooking pot
หม้อน้ำ ,maawF naamH,noun,radiator; boiler
หม้อน้ำรถยนต์ ,maawF naamH rohtH yohnM,noun,automobile radiator
หม้อบรรจุไฟฟ้า ,maawF banM jooL faiM faaH,"noun, formal",battery
หม้อแบตเตอรี่,maawF baaetL dtuuhrM reeF,noun,a battery
หม้อแบตเตอรี่รถยนต์ ,maawF baaetL dtuuhrM reeF rohtH yohnM,noun,automobile battery
หม้อแปลง ,maawF bplaaengM,noun,transformer
หม้อแปลงไฟ,maawF bplaaengM faiM,noun,electrical transformer
หม้อแปลงไฟฟ้า ,maawF bplaaengM faiM faaH,noun,power transformer; power adapter
หม้อไฟ,maawF faiM,noun,a large battery
หม้อหุงข้าว  ,maawF hoongR khaaoF,noun,rice cooker
หม้อหุงต้ม,maawF hoongR dtohmF,noun,cooking pot
หม้ออบ ,maawF ohpL,noun,casserole (dish)
หม้ออบเนื้อ ,maawF ohpL neuuaH,noun,roaster pan
หมอก ,maawkL,"noun, adjective",fog; mist; foggy; misty
adjective,[สีหมอก] the color gray    ,,
หมอกควัน,maawkL khwanM,noun,smog
หมอกลง ,maawkL lohngM,noun,fog
หมอง,maawngR,adjective,[is] dull; tarnished; darkened; sad
หมองใจ,maawngR jaiM,adjective,[is] gloomy; blue; downcast; downhearted; despondent; depressed
หมองมัว,maawngR muaaM,adjective,[is] gloomy; murky; obscure; shadowy
หมองเศร้า ,maawngR saoF,verb,to look sad; look unhappy
หมอชิต,maawR chitH,"proper noun, geographical",[name of a place in Bangkok] Mo Chit
หมอน ,maawnR,noun,pillow; cushion
หมอนข้าง,maawnR khaangF,noun,bolster (pillow)
หมอนปักเข็ม ,maawnR bpakL khemR,noun,pin cushion
หมอนรองคอ,maawnR raawngM khaawM,noun,"pillow for the neck (used on airplanes, e.g.)"
หมอนหนุน,maawnR noonR,noun,pillow; support cushion
หมอนอิง ,maawnR ingM,noun,cushion
หม่อน,maawnL,adjective,"[pertaining to] mulberry, Morus alba"
noun,[ต้นหม่อน] mulberry tree,,
หมอนี่,maawR neeF,"noun, colloquial",that guy
หมอนี่ไม่ใช่ย่อยเลยนะเนี่ย! ,maawR neeF maiF chaiF yaawyF leeuyM naH niiaF,"example sentence, colloquial","""That guy is a force to be reckoned with!"""
หมอบ,maawpL,verb,to crouch; prostrate; kowtow
หมอบกราบ,maawpL graapL,verb,to prostrate oneself (to someone or something) out of resepct or terror
หมอบราบ,maawpL raapF,verb,"to lie prone, face down"
หมอบราบคาบแก้ว,maawpL raapF khaapF gaaeoF,"adjective, phrase",[is] completely vanquished; defeated; crushed
หม่อม ,maawmL,noun,a nonhereditary title
หม่อมเจ้า,maawmL jaoF,noun,"a child of a พระองค์เจ้า (Pra Ong Jao), the king's grand-child; Serene Highness; Mom Jao"
หม่อมราชวงศ์,maawmL raatF chaH wohngM,noun,great-grand-child of a king; Mom Rachawong (a royal title)
หม่อมหลวง,maawmL luaangR,noun,great-great-grandchild of a king; Mom Luang
หมอย ,maawyR,noun,pubic hair; genital hair
หมอลำ ,maawR lamM,noun,[a style of] folk music from Isaan
หมัก,makL,verb,to ferment; to leaven
verb,"to leave in a heap [as in compost or dirty clothes], to lie in a heap, to pile up, to accumulate in a pile",,
หมักบ่ม,makL bohmL,,to ferment; undergo fermentation; converse by a ferment
หมักปลา ,makL bplaaM,verb,to ferment fish; make fermented fish
หมักหมม,makL mohmR,verb,to leave (dirty clothes) in a heap; lie in a heap; pile up
หมัด ,matL,noun,fist; punch
noun,flea,,
noun,[กวย (Suay) language] eye,,
หมัดเด็ด,matL detL,noun,strategy; knock-out punch
หมัดสุนัข,matL sooL nakH,noun,dog flea
หมัดเหล็กกับถุงมือกำมะหยี่,matL lekL gapL thoongR meuuM gamM maH yeeL,noun,an iron fist in a velvet glove
หมัดฮุก,matL hookH,noun,[boxing] hook punch
หมัน ,manR,adjective,[is] sterile; infertile; impotent
หมั่น,manL,adjective,to keep on; [is] persistent; diligent
หมั่นสู้,manL suuF,example sentence,"""“[I will] never give up!"""
หมั้น ,manF,verb,to become engaged to marry; to betroth; engaged to be married
หมั่นไส้,manL saiF,verb,to be repelled by; to dislike; to hate
adjective,[น่าหมั่นไส้] [is] disgusting; repugnant; irritating; annoying,,
adjective,[น่าหมั่นไส้] [spoken of a child] [is] cute; lovely,,
หมับ,mapL,adverb,swiftly; quickly; rapidly
adverb,[หมับ ๆ] swiftly; quickly; rapidly,,
หมับ ๆ,mapL mapL,adverb,[หมับ ๆ] swiftly; quickly; rapidly
หมา ,maaR,noun,dog
"noun, proper noun, colloquial",[ปีหมา] year of the Dog,,
หมากำลังกินอะไรอยู่น่ะ? ,maaR gamM langM ginM aL raiM yuuL naF,example sentence,"""What is the dog eating?"""
หมากิน,maaR ginM,example sentence,"""A dog eats."""
หมากินเร็ว,maaR ginM reoM,example sentence,"""Dogs eat quickly."""
หมาขี้ ไม่มีใครยกหาง ,maaR kheeF maiF meeM khraiM yohkH haangR,"example sentence, idiom, sarcastic-humorous","""Self-praise is no recommendation."""
หมาคือแมว,maaR kheuuM maaeoM,example sentence,"""The dog is a cat."""
หมาจรจัด ,maaR jaawnM jatL,noun,stray dog
หมาจิ้งจอก ,maaR jingF jaawkL,noun,[หมาจิ้งจอก] fox
หมาตัวนั้นเป็นของฉัน ,maaR dtuaaM nanH bpenM khaawngR chanR,example sentence,"""That is my dog."""
หมาตัวนั้นเอาแต่กินเท่านั้น,maaR dtuaaM nanH aoM dtaaeL ginM thaoF nanH,example sentence,"""The only thing that dog wants to do is to eat."""
หมาตัวนี้ชอบกินซูชิ,maaR dtuaaM neeH chaawpF ginM suuM chiH,example sentence,"""This dog likes to eat sushi."""
หมาตาย เห็บโดด,maaR dtaaiM hepL do:htL,phrase,Rats abandoning a sinking ship.
หมาติดสัด,maaR dtitL satL,"noun, phrase",a dog in heat
หมาไทยหลังอาน ,maaR thaiM langR aanM,"noun, colloquial",[informal spoken version of] สุนัขไทยหลังอาน
หมานอน,maaR naawnM,example sentence,"""(The) dog sleeps."""
หมาในรางหญ้า,maaR naiM raangM yaaF,"noun, idiom",A dog in a manger
หมาป่า ,maaR bpaaL,noun,wolf
หมาป่า,maaR bpaaL,"noun, proper noun","Wolves (Thai nickname for AS Roma, Italy, football club)"
หมาป่าในคราบลูกแกะ,maaR bpaaL naiM khraapF luukF gaeL,"noun, idiom",a wolf in sheep's clothing
หมาพวกนี้นอน,maaR phuaakF neeH naawnM,example sentence,"""These dogs sleep."""
หมามองเครื่องบิน,maaR maawngM khreuuangF binM,phrase,[old Thai adage meaning] to lust after something you are not worthy of
หมาไม่กินข้าวเลย ฉันไม่รู้ว่ามันเป็นอะไร ,maaR maiF ginM khaaoF leeuyM chanR maiF ruuH waaF manM bpenM aL raiM,example sentence,"""The dog won’t eat at all. I don’t know what is the matter with him."""
หมาไล่รถ,maaR laiF rohtH,example sentence,"""Dogs chase cars."""
หมาไล่รถและแมวไล่หมา,maaR laiF rohtH laeH maaeoM laiF maaR,example sentence,"""Dogs chase cars and cats chase dogs."""
หมาวิ่งไปแล้ว ฉันไม่รู้ว่ามันไปไหน ,maaR wingF bpaiM laaeoH chanR maiF ruuH waaF manM bpaiM naiR,example sentence,"""The dog has run away. I don’t know where it has gone."""
หมาหมู่,maaR muuL,noun,a group of ruffians who gang up on a victim; wolf pack
หมาหลังอาน ,maaR langR aanM,noun,"[หมาหลังอาน] ridgeback, a [variety of] dog"
หมาหวงก้าง,maaR huaangR gaangF,"example sentence, idiom","""A dog in the manger."""
หมาหัวเน่า,maaR huaaR naoF,"noun, idiom",an outcast; pariah
"หมาหัวเน่าหมายถึงคนซึ่งเป็นที่รังเกียจของคนอื่นจนไม่สามารถเข้ากับใครได้, คนที่ไม่ไม่มีใครรักหรือคบหา",maaR huaaR naoF maaiR theungR khohnM seungF bpenM theeF rangM giiatL khaawngR khohnM euunL johnM maiF saaR maatF khaoF gapL khraiM daiF khohnM theeF maiF maiF meeM khraiM rakH reuuR khohpH haaR,example sentence,"""A หมาหัวเน่า is a person who is widely hated and who is unable to get along with others; an unloved or ostracized person."""
หมาหิว,maaR hiuR,example sentence,"""The dog is hungry."""
หมาหิวกิน,maaR hiuR ginM,example sentence,"""Hungry dogs eat."""
หมาเห่ากระโชก ,maaR haoL graL cho:hkF,example sentence,"""The dog is barking furiously!"""
หมาเห่าใบตองแห้ง ,maaR haoL baiM dtaawngM haaengF,"example sentence, idiom, sarcastic-humorous","""His bark is worse than his bite."""
หมาเห่าไม่กัด ,maaR haoL maiF gatL,"example sentence, idiom","""A barking dog never bites"""
หมาอยู่ในรถ,maaR yuuL naiM rohtH,example sentence,"""The dog is in the car."""
หมาก ,maakL,noun,[general] betel nut
noun,[ขันหมาก] tray of gifts (from the groom to the bride's family); tray containing betels and areca to the bride's home as a troth,,
noun,"[ต้นหมาก] the betel palm tree, Areca catechu",,
noun,[ลูกหมาก] prostate,,
particle,[an Isaan variation of] มะ ,,
noun,[ข้าวหมาก] fermented sweet glutinous rice; a sweetmeat made thereof,,
noun,dominoes,,
หมากกระดาน,maakL graL daanM,noun,board game
หมากเก็บ ,maakL gepL,"noun, proper noun, phrase, colloquial",[name of a traditional Thai game/entertainment in the past] jackstones; dibb
หมากข้าม,maakL khaamF,noun,"[name of a traditional Thai game/entertainment in the past] Chinese checkers, Thai style"
หมากชนิดหนึ่ง เล่นสองคน ,maakL chaH nitH neungL lenF saawngR khohnM,noun,backgammon
หมากฝรั่ง ,maakL faL rangL,"noun, formal",chewing gum
หมากรุก  ,maakL rookH,noun,chess
หมากรุกฝรั่ง ,maakL rookH faL rangL,noun,chess
หมากล้อม,maakL laawmH,noun,[the game] Go
หมากเม่า,maakL maoF,noun,"[หมากเม่าควาย] a berry, Antidesma velutinosum"
หมากเม่าควาย,maakL maoF khwaaiM,noun,"[หมากเม่าควาย] a berry, Antidesma velutinosum"
หมากฮอส ,maakL haawtF,noun,checkers
หมาเก๊า ,maaR gaoH,"proper noun, geographical","Macao, a city and Special Administrative Region (SAR) of China"
หมาง ,maangR,verb,"to mistrust each other, suspect each other, become estranged or distant"
หมางใจ,maangR jaiM,adjective,[is] at odds with; on bad term with
หมางเมิน,maangR meernM,adjective,[is] at odds with; ignored by; distant from; estranged from
หมาด ,maatL,adjective,sticky; plastic; pliable; half-dried; tacky
noun,awl,,
adverb,[หมาด ๆ] recently,,
adjective,[หมาด ๆ] damp; dank; moist,,
หมาด ๆ,maatL maatL,adverb,[หมาด ๆ] recently
หมาด ๆ,maatL maatL,adjective,[หมาด ๆ] damp; dank; moist
หมามุ้ย,maaR muyH,noun,"[ต้นหมามุ้ย] cowhage, cowage, a leguminous tropical woody climbing plant with irritating hairs, genus Mucuna"
หมาย ,maaiR,noun,warrant; notice; order; point; writ; summons; decree
verb,to intend; purpose; mean,,
noun,[ความหมาย] meaning; definition; meaningfulness,,
noun,[ที่หมาย] aim; object; objective; end; destination; intention,,
adjective,[หมายใจ] [is] intending; aiming; expecting,,
หมายเกณฑ์,maaiR gaehnM,noun,conscription notice
หมายขัง,maaiR khangR,noun,warrant of detention; detention warrant; arrest warrent
หมายค้น,maaiR khohnH,noun,search warrant
หมายความ ,maaiR khwaamM,verb,to mean; to intend
หมายความว่า ,maaiR khwaamM waaF,verb,to mean that...; to intend to say
หมายความว่า อายุ ๔๐ มีความพร้อมสูงทุกด้าน ทั้งประสบการณ์ เงินทอง และสุขภาพ,maaiR khwaamM waaF aaM yooH seeL sipL meeM khwaamM phraawmH suungR thookH daanF thangH bpraL sohpL gaanM ngernM thaawngM laeH sookL khaL phaapF,example sentence,"""This means that at the age of 40 [we] have reached our greatest potential, [based on] experience, wealth, and health."""
หมายจับ,maaiR japL,,[หมายจับ] arrest warrant
หมายใจ,maaiR jaiM,adjective,[หมายใจ] [is] intending; aiming; expecting
หมายแดง,maaiR daaengM,noun,a warrant issued by Interpol
หมายตา,maaiR dtaaM,"verb, poetic",to settle on; have a liking for
หมายถึง ,maaiR theungR,verb,"to mean (connote, denote); have a meaning that; [is] defined as"
หมายประกาศ,maaiR bpraL gaatL,noun,notice; announcement; notification
หมายมั่น,maaiR manF,verb,to determine; intend; aim
หมายมั่นปั้นมือ,maaiR manF bpanF meuuM,verb,to determine; intend; aim for; ambitious to
หมายรวม,maaiR ruaamM,verb,to encompass; include
หมายเรียก,maaiR riiakF,noun,a legal summons; draft notice; conscription notice
หมายเลข ,maaiR laehkF,noun,number
หมายเลขที่ท่านเรียกไม่สามารถติดต่อได้ในขณะนี้ กรุณาติดต่อใหม่อีกครั้ง,maaiR laehkF theeF thanF riiakF maiF saaR maatF dtitL dtaawL daiF naiM khaL naL neeH gaL rooH naaM dtitL dtaawL maiL eekL khrangH,example sentence,"""The number you are calling is not currently available; please try again."""
หมายเลขโทรศัพท์ ,maaiR laehkF tho:hM raH sapL,noun,telephone number
หมายเลขบัญชีเงินฝากธนาคาร,maaiR laehkF banM cheeM ngernM faakL thaH naaM khaanM,noun,bank account number
หมายศาล,maaiR saanR,noun,court warrant; summons; subpoena; court order
หมายหัว,maaiR huaaR,verb,to make a mental note of someone; single someone out
หมายเหตุ ,maaiR haehtL,noun,notice; note; comment
หมายอนุญาตให้ตำรวจเข้าค้นบ้าน,maaiR aL nooH yaatF haiF dtamM ruaatL khaoF khohnH baanF,noun,search warrant for a home
หม้าย ,maaiF,noun,widow; divorcee
หมายปอง,maaiR bpaawngM,verb,"[written, formal, poetic—used in a romantic or amorous context] to determinedly desire or wish for (someone or something)"
หมายหน้า,maaiR naaF,verb,to denounce; accuse; insult; defy; despise
หม่ำ,mamL,verb,to eat; consume
หม่ำกาแฟมาก ๆ เดี๋ยวจะแย่เอานะ,mamL gaaM faaeM maakF maakF diaaoR jaL yaaeF aoM naH,example sentence,"""Drink too much coffee and you could end up in a bad way."""
หม่ำ-เท่ง-โหม่ง,mamL thengF mo:hngL,proper noun,"[The names of three Thai television comics similar to ""The Three Stooges""]"
หมิ่น,minL,"verb, transitive, intransitive, formal",to insult; to despise; to disparage; to defame
"adjective, intransitive, colloquial",[is] precarious; very close to; liable,,
หมิ่นเบื้องสูง,minL beuuangF suungR,"verb, phrase",to commit lèse majesté
หมิ่นประมาท,minL bpraL maatL,"verb, transitive, intransitive, phrase, formal",to insult; to defame; to be contemptuous of; to libel; to slander
หมิ่นพระบรมเดชานุภาพ,minL phraH baawM rohmM maH daehM chaaM nooH phaapF,verb,to commit lèse majesté
หมิ่นสถาบัน,minL saL thaaR banM,verb,to commit lèse majesté
หมิ่นสถาบันเบื้องสูง,minL saL thaaR banM beuuangF suungR,"verb, phrase",to commit lèse majesté
หมิ่นเหม่,minL mehL,,[is] precarious; dangerous
หมิว,miuR,"proper noun, person",Miew; Meow [a common Thai nickname]
interjection,"[a cat's dialogue] ""meow""; ""miew""",,
หมี ,meeR,noun,bear (the animal)
หมีขั้วโลก ,meeR khuaaF lo:hkF,noun,polar bear
หมีโคอาลา ,meeR kho:hM aaM laaM,noun,koala (a marsupial)
หมีแพนด้า ,meeR phaaenM daaF,noun,[หมีแพนด้า] [Thai transcription of the foreign loanword] panda; a panda bear
หมี่ ,meeL,noun,rice noodles
หมี่กรอบ ,meeL graawpL,noun,deep-fried sweet noodles
หมึก ,meukL,noun,ink
noun,[ปลาหมึก] cuttlefish; squid,,
หมื่น ,meuunL,"noun, adjective","ten-thousand (10,000)"
หมื่นล้าน ,meuunL laanH,"noun, adjective","ten-billion (10,000,000,000)"
หมื่นสองพันสามร้อยสี่สิบห้า,meuunL saawngR phanM saamR raawyH seeL sipL haaF,,"twelve thousand, three hundred forty-five"
หมุ๊,mooH,,[กวย (Suay) language] nose
หมุด ,mootL,noun,peg; pin
หมุดสลัก ,mootL saL lakL,noun,bolt; pin; peg
หมุน ,moonR,verb,to dial; turn; revolve; spin; rotate; whirl
หมุนกลับ ,moonR glapL,verb,turn to the other side
หมุนติ้ว,moonR dtiuF,verb,twirl; spin; gyrate; revolve; rotate; turn; whirl
หมุนทวนเข็มนาฬิกา,moonR thuaanM khemR naaM liH gaaM,verb,turn counterclockwise; anti-clockwise
หมุนเบอร์โทรศัพท์ ,moonR buuhrM tho:hM raH sapL,"phrase, colloquial",dial a phone number
หมุนพวงมาลัย ,moonR phuaangM maaM laiM,verb,steering
หมุนวน,moonR wohnM,verb,to rotate in a circle; orbit
หมุนเวียน ,moonR wiianM,verb,revolve; rotate; whirl; dial; turn; spin
หมุนเวียนใช้ขยะ,moonR wiianM chaiH khaL yaL,"verb, phrase",to recycle trash
หมุนเวียนเปลี่ยนถ่าย,moonR wiianM bpliianL thaaiL,verb,to change; alter; transform; revolve
หมุนหมายเลขโทรศัพท์ ,moonR maaiR laehkF tho:hM raH sapL,formal,dial a phone number
หมุบ,moopL,,[same as หมับ]
หมู ,muuR,noun,pork; meat of the pig
noun,"pig, swine",,
"noun, proper noun, colloquial",[ปีหมู] year of the Pig,,
adjective,[is] easy; simple,,
noun,a betel and opium preparation,,
noun,[a type of] hand axe,,
noun,[a type of] dredging apparatus,,
หมูเขาจะหาม อย่าเอาคานเข้าไปสอด,muuR khaoR jaL haamR yaaL aoM khaanM khaoF bpaiM saawtL,"example sentence, idiom","""Don’t poke your nose into other men’s affairs."""
หมูแดดเดียว,muuR daaetL diaaoM,noun,"dried, deep fried pork"
หมูน้ำตก,muuR namH dtohkL,noun,[name of] a Thai dish of spicy Thai salad with pork
หมูเบคอน ,muuR baehM khaawnF,"noun, formal",bacon
หมูป่า,muuR bpaaL,noun,wild boar; wild pig
หมูป่าเขี้ยวตัน,muuR bpaaL khiaaoF dtanM,proper noun,Tusked Boars (nickname for the Nakhonpathom FC)
หมูไปไก่มา,muuR bpaiM gaiL maaM,adjective,[is] mutually dependent
หมูแผ่น ,muuR phaenL,noun,sliced pork
หมูสะเต๊ะ,muuR saL dtehH,,pork skewer; pork kebab
หมูสามชั้น,muuR saamR chanH,noun,pork belly; streaky pork
หมู-หมึก-กุ้ง ,muuR meukL goongF,"noun, phrase, colloquial",[tongue twister] Pork-Squid-Shrimp (repeat this one many times consecutively!)
หมูหยอง ,muuR yaawngR,noun,[หมูหยอง] sweet and salty shredded pork
หมูหัน,muuR hanR,noun,[หมูหัน] barbecued suckling-pig; served at Chinese-style parties
หมูเห็ดเป็ดไก่,muuR hetL bpetL gaiL,"noun, phrase","[literally, ""pork, mushroom, duck, chicken""] [elaborate expression referring to] many varieties of meat"
หมูแฮม ,muuR haaemM,noun,[หมูแฮม] ham
หมู ๆ,muuR muuR,,[หมู ๆ] [is] easy; simple
หมู่ ,muuL,noun,group; race; flock; herd; crowd; corporation; company; collection; squad; clusters; series; class; genus; rove
noun,Moo [part of a street address in Thailand]; neighborhood; block,,
noun,squad [military],,
adverb,at the present time; recently; during this time; lately,,
หมู่เกาะ ,muuL gawL,noun,"archipelago, a group of islands"
หมู่เกาะพีพี,muuL gawL pheeM pheeM,"proper noun, geographical",[หมู่เกาะพีพี] Phi Phi Islands in the southern Thai province of กระบี่ 
หมู่เกาะฟิจิ,muuL gawL fiH jiL,"proper noun, geographical",[หมู่เกาะฟิจิ] Fiji
หมู่เกาะอินเดียตะวันตก ,muuL gawL inM diiaM dtaL wanM dtohkL,proper noun,[หมู่เกาะอินเดียตะวันตก] West Indies
หมู่คณะ,muuL khaH naH,noun,staff; group
หมู่คนแต่ละกลุ่มแต่ละเหล่าจะมีวัฒนธรรมเป็นเสมือนเบ้าหล่อให้คนกลุ่มนั้นมีวิถีชีวิตความเชื่อ ภาษาพูด แบบแผนของพฤติกรรมต่าง,muuL khohnM dtaaeL laH gloomL dtaaeL laH laoL jaL meeM watH thaH naH thamM bpenM saL meuuanR baoF laawL haiF khohnM gloomL nanH meeM wiH theeR cheeM witH khwaamM cheuuaF phaaM saaR phuutF baaepL phaaenR khaawngR phreuH dtiL gamM dtaangL,example sentence,"""Each and every group or tribe has cultural practices which serve as crucibles to mold its members into a way of life, a set of beliefs, a spoken language, and a unique set of customs and behaviors."""
หมู่ญาติ,muuL yaatF,noun,family
หมู่ดาว,muuL daaoM,noun,constellation (of stars)
หมู่นี้,muuL neeH,adverb,recently; at the present time; for the past few days
หมู่บ้าน  ,muuL baanF,noun,village
หมู่บ้าน,muuL baanF,classifier,[numerical classifier for villages]
หมู่บ้านที่กูไปพักน่ะ เป็นหมู่บ้านที่รายล้อมด้วยป่า และข้าง ๆ หมู่บ้านก็มีป่าดงดิบหนาทึบ,muuL baanF theeF guuM bpaiM phakH naF bpenM muuL baanF theeF raaiM laawmH duayF bpaaL laeH khaangF khaangF muuL baanF gaawF meeM bpaaL dohngM dipL naaR theupH,example sentence,"""The village where I stayed was surrounded by forests and there was impenetrable jungle on the flanks of the village."""
หมู่บ้านที่ตั้งอยู่บริเวณชานเมืองรอบกรุงเทพฯมีบรรยากาศร่มรื่น,muuL baanF theeF dtangF yuuL baawM riH waehnM chaanM meuuangM raawpF groongM thaehpF meeM banM yaaM gaatL rohmF reuunF,example sentence,"""The village which is located suburbs around Bangkok has a cool and pleasant atmosphere."""
