word,spell,type,meaning
noun,lane; side street,,
noun,"[ลูกกรอก] fetus, premature or stillborn baby, spirit of a small child",,
กรอกข้อความ,graawkL khaawF khwaamM,verb,to fill out (a form)
กรอกความคิด,graawkL khwaamM khitH,verb,to indoctrinate or imbue someone with ideas or ideology
กรอกตา,graawkL dtaaM,verb,to roll one's eyes
กรอกยา,graawkL yaaM,verb,to force medicine down someone's throat
กรอกรายการให้ครบ,graawkL raaiM gaanM haiF khrohpH,phrase,to fill out a form; to complete a list
กรอกหู,graawkL huuR,verb,to talk towards one's ear; to talk to stuff one's ear
กรอกเหล้า,graawkL laoF,verb,to force alcohol down someone's throat to intentionally make him drunk; to inebriate
กร็อกกร๋อย ,grawkL graawyR,adjective,thin; lean; waif-like; impoverished; scrawny; puny
กรอกแกรก ,graawkL graaekL,"noun, onomatopoeia",clatter; noise; rustle
กรอง ,graawngM,verb,to filter; percolate; strain
"verb, poetic","to string or stitch together, to fabricate",,
noun,[การกรอง] filtration,,
กรองกระแส,graawngM graL saaeR,noun,"filter (for an electric current, e.g.); flow filter"
กรองกายภาพ,graawngM gaaiM yaH phaapF,noun,physical filter
กรองชีวภาพ,graawngM cheeM waH phaapF,noun,biological filter
กรองทอง,graawngM thaawngM,noun,clothes with interwoven golden threads
กรองทอง,graawngM thaawngM,proper noun,a common female name
กรองมาลย์,graawngM maanM,"noun, adjective",to string flowers together; strung flowers
กร๋องกร๋อย,graawngR graawyR,,[alternate spelling of กร็อกกร๋อย ]
กร่องแกร่ง,graawngL graengL,adjective,weak; feeble
กรอด ,graawtL,adjective,thin; lean; waif-like; impoverished; scrawny; puny
verb,to gnash; to grate,,
กร่อน ,graawnL,verb,to corrode; wear down; be eroded
กร่อนเซาะ,graawnL sawH,verb,to erode
กรอบ ,graawpL,adjective,[of taste-texture] [is] crisp; crispy
noun,frame; border; margin; edge,,
adjective,[is] brittle; fragile; breakable,,
adverb,very; extremely,,
classifier,[numerical classifier for frame],,
กรอบเช็ดหน้า,graawpL chetH naaF,noun,frame; window or door frame
กรอบติดหลังคารถ ,graawpL dtitL langR khaaM rohtH,noun,roof rack (on a car)
กรอบรูป ,graawpL ruupF,"noun, formal",picture frame; photo frame
กรอบแว่น,graawpL waaenF,noun,rims or edges of eyeglasses or spectacles
กรอบหน้า,graawpL naaF,noun,the ornament on the forehead of a performing artist
กร่อย,graawyL,adjective,"[is] dull and dry, insipid, uninteresting"
adjective,(of water) brackish,,
กรอส,graawtL,"adjective, loanword, English",[Thai transcription of the foreign loanword] gross
กระ ,graL,prefix,[a prefix added to some words making them more intense]
prefix,[การกระ] [compound prefix],,
noun,freckle,,
noun,a hawk-billed turtle,,
"proper noun, geographical",[แม่น้ำกระ] the river Kra,,
proper noun,Kra Isthmus,,
กระจิ๋ว,graL jiuR,,[กระจิ๋ว] [is] small; tiny
กระจิ๋วหลิว,graL jiuR liuR,adjective,[is] tiny; small
กระจู๋,graL juuR,"noun, colloquial",[กระจู๋] a boy's penis
กระเจี๊ยว,graL jiaaoH,"noun, colloquial, vulgar",[กระเจี๊ยว] [extreme slang for] penis
กระดอ,graL daawM,"noun, colloquial, vulgar",[กระดอ] a man's or male animal's penis
กระดอน,graL daawnM,"verb, transitive",[กระดอน] to bounce; spring; leap
กระเด้า,graL daoF,verb,"[กระเด้า] to shake, move, or thrust the buttocks up and down, the action of sexual penetration"
กระโดด ,graL do:htL,verb,"[กระโดด] to jump (into), leap, spring, hop, pounce, bounce, or bound"
กระโดดเชือก,graL do:htL cheuuakF,verb,to skip rope; to jump rope
กระโดดน้ำ ,graL do:htL naamH,verb,dive into water
,,,
กระโดดร่ม ,graL do:htL rohmF,verb,parachute
กระโดดโลดเต้น,graL do:htL lo:htF dtenF,verb,to dance and jump with joy; jump for joy; leap with joy; be elated; overjoyed; exult; rejoice; hop and skip
กระโดดสูง,graL do:htL suungR,noun,high jump
กระทำ,graL thamM,verb,[กระทำ] to do; make; perform; carry out; act
กระทำกับ,graL thamM gapL,verb,to treat (someone in some way); to act or behave in a manner (towards someone or something)
กระทำการฆาตกรรม,graL thamM gaanM khaatF gamM,verb,to commit murder
กระทำฆาตกรรม ,graL thamM khaatF dtaL gamM,verb,to commit murder
กระทำมิดีมิร้าย,graL thamM miH deeM miH raaiH,verb,to violate; rape
กระทำย่ำยี,graL thamM yamF yeeM,"verb, transitive",to tramp on
...กระทำให้ต่างฝ่ายต่างพยายามเบ่งบารมีใส่กัน และเปิดศึกแย่งอำนาจ แย่งเก้าอี้ตัวสำคัญทั้งในรัฐบาลและรัฐสภาอย่างไม่ลดราวาศอกกัน,graL thamM haiF dtaangL faaiL dtaangL phaH yaaM yaamM bengL baaM raH meeM saiL ganM laeH bpeertL seukL yaaengF amM naatF yaaengF gaoF eeF dtuaaM samR khanM thangH naiM ratH thaL baanM laeH ratH thaL saL phaaM yaangL maiF lohtH raaM waaM saawkL ganM,example sentence,"[This causes] each faction to flex their own positions and influence against each other and to create struggles to wrest power from each other. They are fighting over important positions both within the government and the legislature, each one unwilling to give even one inch."
กระนั้น,graL nanH,adverb,[กระนั้น] in that way; like that
กระไร,graL raiM,"adverb, ancient",[กระไร] what
กระไร,graL raiM,"adverb, ancient","[กระไร] [of a characteristic, condition, state, stage or method in general] why, how, what"
กระไร,graL raiM,"interjection, ancient","[กระไร] [a word that follows adjectives or adverbs and emphasizes them (a kind of interjection), as in] ""what a...""; ""how..."
กระไร,graL raiM,"auxiliary verb, ancient",[กระไร] to find it embarrassing (to do something); needing to save face
กระหาย,graL haaiR,verb,"[กระหาย] to crave for, long for, thirst for or be thirsty, yearn for, itch for, hanker after"
กระหายข่าว,graL haaiR khaaoL,verb,to thirst after news; lust after a story
กระหายความสำเร็จ,graL haaiR khwaamM samR retL,"verb, phrase",to crave success
กระหายน้ำ ,graL haaiR naamH,"noun, adjective",[is] thirsty; parched
กระหายเลือด,graL haaiR leuuatF,adjective,[is] bloodthirsty; sanguinary
กระหายสงคราม,graL haaiR sohngR khraamM,adjective,bellicose; warlike; belligerent
กระหืดกระหอบ,graL heuutL graL haawpL,"verb, intransitive",to pant; gasp for breath; be out of breath; be breathless
กระโหล่บางตายช้า กระโหล่หนาตายก่อน,graL lo:hL baangM dtaaiM chaaH graL lo:hL naaR dtaaiM gaawnL,"example sentence, idiom",The dull die fast; the smart die slow.
กระจก ,graL johkL,noun,mirror; plate glass
กระจกกันกระสุน,graL johkL ganM graL soonR,noun,bullet-proof glass
กระจกข้าง,graL johkL khaangF,noun,side mirror
กระจกเงา ,graL johkL ngaoM,noun,mirror
กระจกตา,graL johkL dtaaM,noun,cornea
กระจกที่เต็มไปด้วยรอยร้าว,graL johkL theeF dtemM bpaiM duayF raawyM raaoH,"noun, phrase",a cracked mirror; a fractured reflection
กระจกนูน,graL johkL nuunM,noun,convex mirror
กระจกบังลมตอนหลังรถ ,graL johkL bangM lohmM dtaawnM langR rohtH,noun,rear window (car)
กระจกบังลมหน้า,graL johkL bangM lohmM naaF,noun,"windscreen; windshield (for a motorcycle, e.g.)"
กระจกบานนั้นเอาไว้สะท้อนให้เห็นด้านหลังเอาไว้ตรวจเช็คผมที่ตัดด้านหลัง ว่าเรียบร้อยดีไหม,graL johkL baanM nanH aoM waiH saL thaawnH haiF henR daanF langR aoM waiH dtruaatL chekH phohmR theeF dtatL daanF langR waaF riiapF raawyH deeM maiR,example sentence,That mirror lets us see our back so that we can check how carefully the hair on the back of our head was cut.
กระจกแผ่น,graL johkL phaenL,noun,plate glass
กระจกฝ้า,graL johkL faaF,noun,ground glass; frosted glass
กระจกมองหลัง ,graL johkL maawngM langR,noun,rear-view mirror
กระจกเว้า ,graL johkL waoH,noun,a concave mirror
กระจกส่อง ,graL johkL saawngL,noun,wall mirror
กระจกส่องได้แค่สังขาร แต่ไม่เคยส่องสันดานใครได้สักคน,graL johkL saawngL daiF khaaeF sangR khaanR dtaaeL maiF kheeuyM saawngL sanR daanM khraiM daiF sakL khohnM,example sentence,"A mirror can reflect only a person’s physical image, but it cannot be a reflection of anyone’s inner being."
กระจกส่องหลัง,graL johkL saawngL langR,noun,rear-view mirror
กระจกสี ,graL johkL seeR,noun,stained glass (window); colored glass
กระจกหน้าต่าง,graL johkL naaF dtaangL,noun,window pane
กระจกหน้ารถ,graL johkL naaF rohtH,noun,windshield; windscreen
กระจกหน้ารถยนต์ ,graL johkL naaF rohtH yohnM,noun,windshield; windscreen of a car
กระจกหลัง ,graL johkL langR,noun,rearview mirror
กระจกหุง,graL johkL hoongR,noun,stained glass
กระจกอยู่ติดฝาห้อง,graL johkL yuuL dtitL faaR haawngF,example sentence,The mirror is on the wall.
กระจง,graL johngM,noun,"mouse deer, Tragulus pygmocus"
กระจอก ,graL jaawkL,adjective,[is] shoddy; poor; inferior; low; base; cheap
adjective,[กระจอก ๆ] [is] very shoddy; very cheaply made,,
adjective,[is] trivial; insignificant; negligible,,
noun,[นกกระจอก] sparrow,,
กระจอกงอกง่อย,graL jaawkL ngaawkF ngaawyF,"noun, idiom",an insignificant issue
,,,
กระจอก ๆ,graL jaawkL graL jaawkL,adjective,[กระจอก ๆ] [is] very shoddy; very cheaply made
กระจอกข่าว,graL jaawkL khaaoL,noun,news cub; an inexperienced reporter
กระจอกข่าวป้อนคำถามทายาทเจ้าพ่อวงการหนังสือพิมพ์เรื่องหัวใจว่าจะมีข่าวดีเมื่อไร,graL jaawkL khaaoL bpaawnF khamM thaamR thaaM yaatF jaoF phaawF wohngM gaanM nangR seuuR phimM reuuangF huaaR jaiM waaF jaL meeM khaaoL deeM meuuaF raiM,example sentence,The throng of noisy newsmen fed questions to the heirs of the newspaper mogul concerning when there might be some good news regarding his heart.
กระจ้อย,graL jaawyF,adjective,[is] tiny; very small
กระจ้อยร่อย,graL jaawyF raawyF,adjective,[is] very small; tiny
กระจะ,graL jaL,adverb,clearly
กระจะกระจ่าง,graL jaL graL jaangL,adverb,clearly
กระจัด,graL jatL,verb,to disperse; scatter; spread; separate; keep apart
กระจัดพลัดพราย,graL jatL phlatH phraaiM,verb,to scatter; spread; disperse; separate
กระจัดกระจาย,graL jatL graL jaaiM,verb,to scatter; disperse; spread
กระจับ ,graL japL,noun,"water chestnut, Tropa bicornis"
noun,"jockstrap; jock strap; athletic supporter, a piece of underwear worn by sportsmen to support the crotch",,
noun,"caltrop, a thistle",,
กระจับนักมวย ,graL japL nakH muayM,noun,boxer's athletic supporter; boxer's jock strap
กระจับหุ้มอวัยวะสืบพันธุ์ของชาย,graL japL hoomF aL waiM yaH waH seuupL phanM khaawngR chaaiM,noun,[clothing] athletic supporter (for males)
กระจ่า,graL jaaL,noun,dipper
กระจ่าง,graL jaangL,adverb,clearly; definitely; distinctly; evidently; obviously; apparently
noun,[ความกระจ่าง] clarity; clearness; openness,,
กระจ่างแจ้ง,graL jaangL jaaengF,adjective,[is] bright; gloriously; clear
กระจาด ,graL jaatL,noun,basket of woven bamboo; bamboo tray
กระจาบ,graL jaapL,noun,[นกกระจาบ] a [kind of] sparrow-like bird Pleoceus baya
กระจาย ,graL jaaiM,verb,to disperse; distribute; broadcast; spread; scatter
adjective,[is] scattered; disbursed,,
กระจายข่าว,graL jaaiM khaaoL,verb,defame; disgrace publicly
กระจายเสียง ,graL jaaiM siiangR,verb,to broadcast; as in radio
กระจายอำนาจ,graL jaaiM amM naatF,verb,to decentralize (authority or power)
กระจิดริด,graL jitL ritH,adjective,[is] very small; tiny; miniscule
กระจิตกระใจ,graL jitL graL jaiM,noun,heart; fortitude; incentive; emotional strength
กระจิบ,graL jipL,noun,a tailor bird
กระจิบกระจอกข่าว,graL jipL graL jaawkL khaaoL,phrase,a throng of noisy reporters
กระจิบข่าว,graL jipL khaaoL,noun,newsperson
กระจึ๊กกระจั๊ก,graL jeukH graL jakH,,[alternate spelling of กะจึ๊กกะจั๊ก]
กระจุก,graL jookL,noun,tuft; cluster; clump; bunch; pinch
classifier,[numerical classifier for tufts of hair],,
verb,to cluster; gather together,,
verb,[กระจุกตัว] to crowd together; bunch up,,
กระจุกตัว,graL jookL dtuaaM,verb,[กระจุกตัว] to crowd together; bunch up
กระจุกกระจิก,graL jookL graL jikL,adjective,trifling; fragmentary; piecemeal; trivial
กระจุ๋มกระจิ๋ม,graL joomR graL jimR,adjective,delicate; dainty
กระจุย,graL juyM,adjective,[is] collapsed; tumbled down; in ruin
กระจูด,graL juutL,noun,"[ต้นกระจูด] bulrush, a [type of] reed"
กระเจอะกระเจิง,graL juhL graL jeerngM,adverb,in disorder; in all directions; here and there
กระเจา,graL jaoM,noun,"[ต้นกระเจา] jute plant, genus Corchorus"
กระเจิง ,graL jeerngM,adjective,[is] strewn with/all round/all over; disseminated; spreading; dispersed; straying; dissipated; separated; scattered
adverb,in disorder; in disarray; helter-skelter,,
กระเจิดกระเจิง,graL jeertL graL jeerngM,adverb,in disorder; in all directions; here and there
กระเจี๊ยบ ,graL jiiapH,noun,"[ต้นกระเจี๊ยบ] Rozelle plant, Hibiscus subdariffa"
noun,"[กระเจี๊ยบเขียว] okra, Lady's Finger Abelmoschus esculentus",,
กระเจี๊ยบเขียว,graL jiiapH khiaaoR,noun,"[กระเจี๊ยบเขียว] okra, Lady's Finger Abelmoschus esculentus"
กระเจี๊ยบมอญ ,graL jiiapH maawnM,noun,"[ต้นกระเจี๊ยบมอญ] okra, Hibiscus esculentus"
กระโจน,graL jo:hnM,"verb, intransitive",to jump; spring; bounce; leap
กระโจม ,graL jo:hmM,noun,a tent; a canopy; a pavilion
verb,to surround; to cross over; to reach over; to bundle,,
กระโจมทอง,graL jo:hmM thaawngM,noun,"howdah, a tented riding platform on an elephant"
กระโจมที่พัก ,graL jo:hmM theeF phakH,noun,tent
กระโจมไฟ,graL jo:hmM faiM,noun,lighthouse
กระฉอก,graL chaawkL,verb,to spill; splash out; spatter; sprinkle
กระฉอกกระแฉก,graL chaawkL graL chaaekL,verb,to spill; splash out; spatter; sprinkle
กระฉ่อน,graL chaawnL,adverb,far and wide (rumor); resoundingly; notoriously
กระฉับกระเฉง,graL chapL graL chaehngR,"adjective, formal",[is] vigorous; energetic; active; lively; strong; robust
adverb,vigorously; energeticly; actively; lively,,
,,,
กระฉับกระแฉง,graL chapL graL chaaengR,adjective,[is] active; lively
กระฉูด,graL chuutL,verb,to spurt out; spike upwards
กระเฉด ,graL chaehtL,noun,[a type of] watercress used in Thai salads
noun,"[ต้นกระเฉด] the plant, Neptunia oleracea",,
กระชอน ,graL chaawnM,noun,"strainer (for coconut gratings, e.g.); sieve; collander"
noun,"[แมงกระชอน] mole cricket Gryllotalpa orientalis, family Gryllotalpidae",,
กระชัง ,graL changM,noun,underwater fish trap
กระชังก้นรั่ว,graL changM gohnF ruaaF,"noun, idiom",a person who spends recklessly
กระชั้น,graL chanH,adjective,too close; too near; too soon
กระชั้นชิด ,graL chanH chitH,"adverb, phrase, formal","successively; too close, near or soon"
กระชับ,graL chapH,adjective,[is] close-fitting; fastened firmly; [is] tight; [is] well-fitting
verb,to fit closely,,
,to strengthen; tighten; reinforce; fortify; support; promote; intensify,,
กระชับมิตร,graL chapH mitH,"noun, verb",to play a friendly match; to play a match to promote friendship
กระชับมิตร,graL chapH mitH,verb,to extent friendship toward; promote closer relations
กระชับวงล้อม,graL chapH wohngM laawmH,verb,to tighten the encirclement; close in on
กระชับสัมพันธไมตรี,graL chapH samR phanM thaH maiM dtreeM,"verb, phrase",to strengthen [international] relations
กระชับอำนาจ,graL chapH amM naatF,verb,to strengthen one’s power
กระชาก ,graL chaakF,verb,to pull sharply or jerk upon
verb,"to speak or utter sharply or curtly, to snap at someone",,
verb,to rip; rip off (a piece of something),,
verb,"to expose, uncover, unveil, show up, disclose",,
กระชากวัย,graL chaakF waiM,verb,to do something like someone much younger; to belie one’s age; to dress like someone younger
กระชาย ,graL chaaiM,noun,"root used in Thai cooking, Boesenbergia rotunda; fingerroot"
กระชุ่มกระชวย,graL choomF graL chuayM,adjective,[is] hale and hearty; healthy; lively
กระเชอ,graL chuuhrM,,bamboo basket
กระเชอก้นรั่ว,graL chuuhrM gohnF ruaaF,adjective,[is] wasteful; lavish
กระเชอก้นรั่ว,graL chuuhrM gohnF ruaaF,noun,a woman who does not know how to scrimp and save her money; no matter how much she has she will soon lose it.
กระเช้า ,graL chaoH,noun,basket of bamboo or rattan
noun,[กระเช้าไฟฟ้า] cable car,,
กระเช้านางสีดา ,graL chaoH naangM seeR daaM,noun,a [kind of] traditional Thai dessert with basket-like base made from wheat—delicately woven and then baked. The basket is filled with sweetened shredded ripe coconut tinted with various colors.
กระเช้าไฟฟ้า,graL chaoH faiM faaH,noun,[กระเช้าไฟฟ้า] cable car
กระเช้าไฟฟ้า ,graL chaoH faiM faaH,noun,cable car
กระเช้าลอยฟ้า ,graL chaoH laawyM faaH,noun,chair lift
กระเช้าหน้ารถ,graL chaoH naaF rohtH,noun,motorcycle basket
กระแชง,graL chaaengM,noun,canopy; sheltering cover; roofing
กระโชก ,graL cho:hkF,verb,to shout
"adjective, adverb",(to speak) in a stern voice or harsh tone,,
กระโชกกระชาก,graL cho:hkF graL chaakF,"verb, transitive, idiom",to bawl or shout at
กระโชกโฮกฮาก,graL cho:hkF ho:hkF haakF,"verb, transitive, idiom",to speak in a deep gruff voice
กระซาบ,graL saapF,,[euphonious suffix]
กระซิบ,graL sipH,"verb, intransitive",to whisper
กระซิบกระซาบ,graL sipH graL saapF,verb,to softly whisper
กระเซ็น,graL senM,verb,to spatter; splash; spurt; shower; sprinkle; spot
กระเซอะกระเซิง,graL suhH graL seerngM,"adjective, idiom",[is] destitute and homeless; leading a miserable vagrant life; drifting from place to place; wandering about in a desperate plight
,aimlessly; in a roving manner; ramblingly,,
กระเซ้า,graL saaoH,verb,to joke; crack a joke; make fun of
กระเซ้าเย้าแหย่,graL saaoH yaaoH yaaeL,"verb, intransitive, idiom",to joke; crack a joke; make fun of
กระเซ้ากระซี้,graL saaoH graL seeH,verb,to beseech; entreat; implore; supplicate; solicit; pester
กระแซะ,graL saeH,verb,to try to inch in; get close to someone
verb,"to snuggle up,nestle, cuddle, close to, huddle closely",,
กระแซะเข้ามานิดจะได้อุ่นขึ้น,graL saeH khaoF maaM nitH jaL daiF oonL kheunF,example sentence,Snuggle up a little closer so that you can be warmer.
กระฎุมพี,graL doomM pheeM,noun,bourgeosie; man of wealth
กระฎุมพีชั้นต่ำ,graL doomM pheeM chanH dtamL,noun,petite bourgeoisie
กระฎุมพีชั้นสูง,graL doomM pheeM chanH suungR,noun,haute bourgeoisie
กระดก,graL dohkL,verb,"to raise one end, stick up, hold up, bend or turn upwards"
กระดกกระดอน,graL dohkL graL daawnM,verb,to bounce up and down
กระด้ง,graL dohngF,noun,rice winnowing basket
กระดอง,graL daawngM,noun,(a crab or turtle) shell; carapace
กระดังงา ,graL dangM ngaaM,noun,[general] ilang; ylang
noun,greenish-yellow Ilang flowers (used for their scent in Thai cooking),,
noun,[กระดังงาไทย] Thai ilang,,
noun,[กระดังงาจีน] Chinese ilang,,
noun,"[ต้นกระดังงา] the ilang or ylang tree, Canangium odorata",,
กระดังงาจีน,graL dangM ngaaM jeenM,noun,[กระดังงาจีน] Chinese ilang
,,,
กระดังงาไทย,graL dangM ngaaM thaiM,noun,[กระดังงาไทย] Thai ilang
กระดังงาลนไฟ,graL dangM ngaaM lohnM faiM,"noun, idiom","singed ilang flower"" — a woman with lots of sensual and sexual experiences in store, making her considerably attractive"
กระดาก,graL daakL,"adjective, poetic",[is] shameful; embarrassed; abashed; shy; timid
adjective,[กระดากใจ] [is] ashamed; abashed; embarrassed; disconcerted; humiliated,,
กระดากใจ,graL daakL jaiM,adjective,[กระดากใจ] [is] ashamed; abashed; embarrassed; disconcerted; humiliated
กระด้าง ,graL daangF,adjective,[is] harsh; stiff; rough; coarse; crude; obstinate; rebellious; mutinous
กระด้างกระเดื่อง,graL daangF graL deuuangL,"noun, idiom",[is] obstinate; rebellious; mutinous
กระด้างกระเดื่อง,graL daangF graL deuuangL,verb,to disobey; resist; defy; refuse
กระด้างกระเดื่องต่อรัฐบาล,graL daangF graL deuuangL dtaawL ratH thaL baanM,"verb, intransitive, phrase, formal",to revolt against the government
กระด้างพัณฑ์,graL daangF phanM,noun,[formal] computer
กระดาน ,graL daanM,noun,board; plank; deal
noun,game board,,
classifier,[numerical classifier for games],,
กระดานกระโดดน้ำ ,graL daanM graL do:htL naamH,noun,diving board
กระดานกระโดดน้ำ,graL daanM graL do:htL naamH,noun,springboard; diving board
กระดานขาว,graL daanM khaaoR,noun,whiteboard (for dry-erase markers)
กระดานข่าว,graL daanM khaaoL,"noun, phrase, formal",bulletin board
กระดานข่าวอิเล็กทรอนิกส์ ,graL daanM khaaoL iL lekH thraawM nikH,,USENET news groups; bulletin board
กระดานชนวน,graL daanM chaH nuaanM,noun,writing slate; chalkboard
กระดานซักผ้า,graL daanM sakH phaaF,noun,scrubbing board; washboard
กระดานดำ ,graL daanM damM,noun,blackboard; slate
กระดานโต้คลื่น  ,graL daanM dto:hF khleuunF,noun,surfboard
กระดานโต้ลม ,graL daanM dto:hF lohmM,noun,sailboard
กระดานถีบ,graL daanM theepL,noun,mud sled
กระดานปิดประกาศโฆษณาภาพยนตร์ ,graL daanM bpitL bpraL gaatL kho:htF saL naaM phaapF phaH yohnM,noun,movie advertising billboard
กระดานไม้สน,graL daanM maaiH sohnR,"noun, phrase",a plank of deal (wood)
กระดานรองรีด,graL daanM raawngM reetF,noun,ironing board
กระดานลื่น ,graL daanM leuunF,noun,playground slide; slider; slideboard
กระดานเล่นสเกต ,graL daanM lenF saL getH,noun,skateboard
กระดานหก,graL daanM hohkL,noun,see-saw; teeter-totter
กระดานหดตัวเพราะอากาศเปลี่ยน,graL daanM hohtL dtuaaM phrawH aaM gaatL bpliianL,example sentence,The boards shrunk because the weather changed.
กระดานหมากรุก  ,graL daanM maakL rookH,noun,chess board
กระดาษ ,graL daatL,noun,paper
กระดาษ ๑ กอง,graL daatL neungL gaawngM,"noun, phrase",a pile of paper
กระดาษ ๑ ตั้ง,graL daatL neungL dtangF,"noun, phrase",a pile of paper
กระดาษ ๑ มัด,graL daatL neungL matH,"noun, phrase",a sheaf of paper
กระดาษ ๑ รีม,graL daatL neungL reemM,"noun, phrase",a ream of paper
กระดาษกรอง ,graL daatL graawngM,noun,paper filter
กระดาษเขียนจดหมาย ,graL daatL khiianR johtL maaiR,noun,stationery; paper for writing a letter; note paper
กระดาษแข็ง ,graL daatL khaengR,noun,cardboard
กระดาษชำระ ,graL daatL chamM raH,"noun, formal",toilet paper
กระดาษเช็ดปาก ,graL daatL chetH bpaakL,noun,a paper napkin
กระดาษเช็ดหน้า ,graL daatL chetH naaF,noun,facial tissue; Kleenex®
กระดาษตะกั่ว ,graL daatL dtaL guaaL,noun,lead foil
กระดาษถ่ายเอกสาร,graL daatL thaaiL aehkL gaL saanR,noun,"copy paper; ""xerox"" paper; photocopy paper"
กระดาษทราย ,graL daatL saaiM,noun,sandpaper
กระดาษทำจากต้นไม้,graL daatL thamM jaakL dtohnF maaiH,example sentence,Paper is made from trees.
กระดาษทิชชู่ ,graL daatL thitH chuuF,noun,tissue; kleenex; napkin; tissue paper
กระดาษทิชชู่,graL daatL thitH chuuF,noun,toilet paper
กระดาษที่ถอดออกจากแฟ้มได้ ,graL daatL theeF thaawtL aawkL jaakL faaemH daiF,noun,loose leaf paper
กระดาษบันทึก ,graL daatL banM theukH,noun,note pad
กระดาษบันทึกข้อความ ,graL daatL banM theukH khaawF khwaamM,noun,message pad
กระดาษแบบนี้กรอบเกินไป,graL daatL baaepL neeH graawpL geernM bpaiM,phrase,This kind of paper is too fragile
,,,
กระดาษแผ่นหนึ่ง ,graL daatL phaenL neungL,noun,one piece of paper
กระดาษพิมพ์ดีด ,graL daatL phimM deetL,noun,typing paper
กระดาษยับ,graL daatL yapH,noun,crumpled paper
กระดาษสา,graL daatL saaR,noun,mulberry paper
กระดาษสี,graL daatL seeR,noun,colored paper
กระดาษห่อของขวัญ ,graL daatL haawL khaawngR khwanR,noun,wrapping paper
กระดาษห้าม้วน,graL daatL haaF muaanH,noun,five rolls of paper
กระดาษอลูมิเนี่ยม ,graL daatL aL luuM miH niiamF,noun,aluminum foil; tin foil
กระดาษเอสี่,graL daatL aehM seeL,noun,A4 sized paper
กระดิก ,graL dikL,verb,to wag or move a part of the body
verb,wiggle,,
กระดิกกระเดี้ย,graL dikL graL diiaF,verb,[กระดิกกระเดี้ย] to move oneself
กระดิกกระเดี้ยไม่ได้,graL dikL graL diiaF maiF daiF,verb,unable to move oneself (as due to injury)
กระดิกเท้า,graL dikL thaaoH,verb,to shake one's foot
กระดิกนิ้ว,graL dikL niuH,verb,to move one's fingers
กระดิกหาง ,graL dikL haangR,verb,to wag the tail
กระดิกหู,graL dikL huuR,verb,to wiggle or to perk up one’s ears to indicate interest (used with dogs)
กระดิกหู,graL dikL huuR,verb,to understand clearly; to know well (i.e. understanding a foreign language)
กระดิ่ง ,graL dingL,noun,small bell
กระดิ่งดังแล้ว,graL dingL dangM laaeoH,phrase,[school] There goes the bell!
กระดิ่งประตู,graL dingL bpraL dtuuM,noun,doorbell
กระดี่,graL deeL,noun,[ปลากระดี่] gourami
กระดี๊กระด๊า ,graL deeH graL daaH,adjective,[is] jubilant; delighted; joyful
verb,to giggle mirthfully,,
verb,to exhibit great excitement; to be overly excited,,
กระดืบ,graL deuupL,verb,to crawl; to creep; to worm
กระดุม ,graL doomM,noun,a button
กระดุมข้อมือเสื้อเชิ้ตชาย ,graL doomM khaawF meuuM seuuaF cheertH chaaiM,noun,cuff link
กระดุมแป๊บ ,graL doomM bpaaepH,noun,snap
กระดุมพี,graL doomM pheeM,,[alternate spelling of กระฎุมพี]
กระดูก ,graL duukL,noun,bone
"adjective, figurative",[is] difficult to deal with; tough; strict; resolute; unbending; hard-bitten,,
กระดูกก้นกบ,graL duukL gohnF gohpL,noun,[กระดูกก้นกบ] the human coccyx bone
กระดูกกระเดี้ยว,graL duukL graL diaaoF,noun,[กระดูกกระเดี้ยว] bone [with a euphonious suffix]
กระดูกข้อเข่าเสื่อม,graL duukL khaawF khaoL seuuamL,noun,osteoarthritis
กระดูกข้อเท้า,graL duukL khaawF thaaoH,noun,anklebones
กระดูกขัดมัน,graL duukL khatL manM,"noun, figurative, colloquial, idiom",miserly; stingy; niggardly
กระดูกแข็ง,graL duukL khaengR,adjective,[of a person] tough; steel-willed; hard-boned; dauntless
กระดูกแขนท่อนใน,graL duukL khaaenR thaawnF naiM,noun,ulna
กระดูกแขนท่อนระหว่างข้อมือกับข้อศอก,graL duukL khaaenR thaawnF raH waangL khaawF meuuM gapL khaawF saawkL,noun,radius
กระดูกเชิงกราน,graL duukL cheerngM graanM,noun,[กระดูกเชิงกราน] pelvic bone
กระดูกน่อง,graL duukL naawngF,noun,fibula
กระดูกสะบัก,graL duukL saL bakL,noun,scapula
กระดูกสะบ้า,graL duukL saL baaF,noun,[กระดูกสะบ้า] patella; kneecap
กระดูกสันหลัง ,graL duukL sanR langR,noun,spine; backbone; vertebral column
กระดูกสันหลังของชาติ ,graL duukL sanR langR khaawngR chaatF,"noun, idiom",[an idiom comparing the rice farmers as] the pillar/backbone of the country
กระดูกสันหลังของชาติ,graL duukL sanR langR khaawngR chaatF,phrase,They are the backbone of our nation
กระดูกหน้าแข้ง,graL duukL naaF khaaengF,noun,tibia
กระดูกหัก ,graL duukL hakL,noun,bone fracture
กระดูกเหล็ก,graL duukL lekL,adjective,[of a person] tough; steel-willed; hard-boned; dauntless
กระดูกไหปลาร้า,graL duukL haiR bplaaM raaH,noun,clavicle; collarbone
กระดูกอ่อน ,graL duukL aawnL,noun,cartilage
กระเด้ง,graL dengF,verb,to bounce; spring; leap
