word,spell,type,meaning
ถ้าคนไทยเป็นอันหนึ่งอันเดียวกันในการแก้ไขปัญหาเศรษฐกิจ เชื่อว่าไม่นานสถานการณ์ก็คงจะดีขึ้น,thaaF khohnM thaiM bpenM anM neungL anM diaaoM ganM naiM gaanM gaaeF khaiR bpanM haaR saehtL thaL gitL cheuuaF waaF maiF naanM saL thaanR naH gaanM gaawF khohngM jaL deeM kheunF,example sentence,"""If Thais are united in solving economic problems, [I] believe that in short order the situation will likely improve."""
ถ้าความขัดแย้งขยายวงกว้าง อาจส่งผลต่อการขยายตัวของดัชนีผลผลิตอุตสาหกรรมได้,thaaF khwaamM khatL yaaengH khaL yaaiR wohngM gwaangF aatL sohngL phohnR dtaawL gaanM khaL yaaiR dtuaaM khaawngR datL chaH neeM phohnR phaL litL ootL saaR haL gamM daiF,example sentence,"""If the turmoil continues to spread, it might affect the expansion of the index of industrial output."""
ถ้าความรักคือการให้ แล้วเท่าไหร่ละเธอถึงจะพอ,thaaF khwaamM rakH kheuuM gaanM haiF laaeoH thaoF raiL laH thuuhrM theungR jaL phaawM,example sentence,"""If love means “giving”, how do I know when I have given enough?"""
ถ้าคิดจากราคาปกจะเป็นมูลค่ากว่าสองพันล้านบาท,thaaF khitH jaakL raaM khaaM bpohkL jaL bpenM muunM khaaF gwaaL saawngR phanM laanH baatL,example sentence,"""Based on the cover price, [these returns] amount to over 2 billion baht."""
ถ้าคุณคิดว่าผมจะทนกับนิสัยแบบนั้น คุณคิดผิดแล้ว,thaaF khoonM khitH waaF phohmR jaL thohnM gapL niH saiR baaepL nanH khoonM khitH phitL laaeoH,example sentence,"""If you think I'm going to tolerate that kind of behavior, you are mistaken."""
ถ้าคุณคิดว่าผมจะยอมเป็นกระสอบทรายส่วนตัวของคุณ คุณคิดผิดแล้ว,thaaF khoonM khitH waaF phohmR jaL yaawmM bpenM graL saawpL saaiM suaanL dtuaaM khaawngR khoonM khoonM khitH phitL laaeoH,example sentence,"""If you think I'm going to be your personal punching bag, you are mistaken."""
ถ้าคุณต้องการให้ผมซื้อรถให้ คุณต้องทำให้ผมเชื่อก่อนว่าคุณจะขับอย่างปลอดภัย,thaaF khoonM dtawngF gaanM haiF phohmR seuuH rohtH haiF khoonM dtawngF thamM haiF phohmR cheuuaF gaawnL waaF khoonM jaL khapL yaangL bplaawtL phaiM,example sentence,"""If you want me to buy you a car you first need to convince me that you will drive safely."""
ถ้าคุณไม่มา คุณจะต้องถูกดุ,thaaF khoonM maiF maaM khoonM jaL dtawngF thuukL dooL,example sentence,"""If you don’t attend, you will be reprimanded."""
ถ้าคุณไม่ยอมคุยกับผม ผมเข้าใจ,thaaF khoonM maiF yaawmM khuyM gapL phohmR phohmR khaoF jaiM,example sentence,"""I understand if you don't want to talk to me."""
ถ้าคุณไม่รู้จะเริ่มทำความสะอาดจากมุมไหนดี เราแนะนำว่าคุณควรลงมือทำความสะอาดจากชั้นบนสุดของบ้าน แล้วค่อย ๆ ไล่ทำความสะอาดลงมาทีละชั้น,thaaF khoonM maiF ruuH jaL reermF thamM khwaamM saL aatL jaakL moomM naiR deeM raoM naeH namM waaF khoonM khuaanM lohngM meuuM thamM khwaamM saL aatL jaakL chanH bohnM sootL khaawngR baanF laaeoH khaawyF khaawyF laiF thamM khwaamM saL aatL lohngM maaM theeM laH chanH,example sentence,"""If you don’t know where to start cleaning, we recommend that you begin cleaning from the top floor of the house and methodically clean one floor after the other."""
ถ้าคุณยอมคืนดีกับฉัน ฉันสัญญาว่าฉันจะไม่จุกจิกจู้จี้เรื่องมากเหมือนเมื่อก่อน ,thaaF khoonM yaawmM kheuunM deeM gapL chanR chanR sanR yaaM waaF chanR jaL maiF jookL jikL juuF jeeF reuuangF maakF meuuanR meuuaF gaawnL,example sentence,"""If you’re willing to get back together again, I promise not to be so high maintenance and fussy like before."""
"""ถ้าคุณใส่ทรายลงไปก่อน คุณจะมัวหมกมุ่น อยู่กับเรื่องเล็ก ๆ น้อย ๆ อยู่ตลอดเวลา""",thaaF khoonM saiL saaiM lohngM bpaiM gaawnL khoonM jaL muaaM mohkL moonF yuuL gapL reuuangF lekH lekH naawyH naawyH yuuL dtaL laawtL waehM laaM,example sentence,"""“If you put the sand in first, you will always become obsessed with the trivia of life.”"""
ถ้าคุณหิว คุณกินก่อนก็ได้ครับ,thaaF khoonM hiuR khoonM ginM gaawnL gaawF daiF khrapH,example sentence,"""If you’re hungry, go ahead and eat first."""
ถ้าคู่สมรสไม่สามารถจะอดทนอยู่ด้วยกันได้ ศาลจะอนุญาตให้หย่าร้างได้ตามกฎหมาย,thaaF khuuF sohmR rohtH maiF saaR maatF jaL ohtL thohnM yuuL duayF ganM daiF saanR jaL aL nooH yaatF haiF yaaL raangH daiF dtaamM gohtL maaiR,example sentence,"""If a married couple cannot tolerate living together, the court can give them permission to get a divorce under the law."""
ถ้าเค้าบอกเลิกเธอแล้วนั้น ให้โอกาสฉันบอกรักเธอได้ไหม,thaaF khaaoH baawkL leerkF thuuhrM laaeoH nanH haiF o:hM gaatL chanR baawkL rakH thuuhrM daiF maiH,example sentence,"""If he ever leaves you, will you give me a chance to love you?"""
ถ้าใครขี้เกียจสมัครสมาชิก ผมก็แนะนำให้โทรศัพท์ไปจองนะครับก็ได้เหมือนกัน สะดวกเหมือนกัน,thaaF khraiM kheeF giiatL saL makL saL maaM chikH phohmR gaawF naeH namM haiF tho:hM raH sapL bpaiM jaawngM naH khrapH gaawF daiF meuuanR ganM saL duaakL meuuanR ganM,example sentence,"""If anyone is too lazy to sign up for a membership, I recommend that they call to make a reservation. This is a way to go and it is fairly convenient."""
ถ้าใครคิดจะมีความก้าวหน้าในหน้าที่งาน ก็ต้องรู้จักเข้าเจ้าเข้านายเสียบ้าง,thaaF khraiM khitH jaL meeM khwaamM gaaoF naaF naiM naaF theeF ngaanM gaawF dtawngF ruuH jakL khaoF jaoF khaoF naaiM siiaR baangF,example sentence,"""If someone wishes to advance in business, he must know how play up to his bosses."""
ถ้าใครใช้รถมอเตอร์ไซค์จะยิ่งอันตรายเข้าไปใหญ่เพราะว่าเราจะต้องเผชิญกับฝน และก็การควบคุมรถบนถนนที่ลื่น,thaaF khraiM chaiH rohtH maawM dtuuhrM saiM jaL yingF anM dtaL raaiM khaoF bpaiM yaiL phrawH waaF raoM jaL dtawngF phaL cheernM gapL fohnR laeH gaawF gaanM khuaapF khoomM rohtH bohnM thaL nohnR theeF leuunF,example sentence,"""Those of us who drive motorcycles face an even greater danger because we must encounter both rain and trying to control our vehicle on slick roads."""
ถ้าใครไม่อยากโดนยุงกัดเลย ก็ซื้อยากันยุงมานะครับเอาไว้มากันยุง,thaaF khraiM maiF yaakL do:hnM yoongM gatL leeuyM gaawF seuuH yaaM ganM yoongM maaM naH khrapH aoM waiH maaM ganM yoongM,example sentence,"""If someone doesn’t want to get bit by mosquitoes, they should buy mosquito repellant to keep the mosquitoes away."""
ถ้าใครยังจำได้ ในราวทศวรรษ 1990 ญี่ปุ่นก็เคยใช้มาตรการทำนองนี้มาแล้วแล้วก็ส่งผลในทางที่ดีต่อเศรษฐกิจของเอเซียตะวันออกเฉียงใต้ทันตาเห็น พลอยบูมตามขึ้นไปเช่นเดียวกัน,thaaF khraiM yangM jamM daiF naiM raaoM thohtH saL watH yeeF bpoonL gaawF kheeuyM chaiH maatF dtraL gaanM thamM naawngM neeH maaM laaeoH laaeoH gaawF sohngL phohnR naiM thaangM theeF deeM dtaawL saehtL thaL gitL khaawngR aehM siiaM dtaL wanM aawkL chiiangR dtaiF thanM dtaaM henR phlaawyM buumM dtaamM kheunF bpaiM chenF diaaoM ganM,example sentence,[You will] recall that in the decade of the 90’s Japan already used these types of protective measures which immediately had a beneficial effect on the economies of Southeast Asia; [these measures] also promoted an [economic] boom.
ถ้าใครแสดงความเห็นนอกลู่นอกทางถือเป็นความเห็นส่วนตัว,thaaF khraiM saL daaengM khwaamM henR naawkF luuF naawkF thaangM theuuR bpenM khwaamM henR suaanL dtuaaM,example sentence,"""If anyone expresses a different or contrary position, it will be considered as a personal opinion."""
ถ้างั้น ,thaaF nganH,adverb,then; in that case
ถ้าจะเจรจาปรองดองก็ทำได้ หรือจะเลือกจับกุมคุมขังก็ได้,thaaF jaL jaehnM raH jaaM bpraawngM daawngM gaawF thamM daiF reuuR jaL leuuakF japL goomM khoomM khangR gaawF daiF,example sentence,"""They can agree to negotiate or they can choose to be locked up."""
ถ้าจะใช้เตาถ่านเราต้องไปหาเศษฟืนกับอบแห้งสำหรับจุดนำไฟ,thaaF jaL chaiH dtaoM thaanL raoM dtawngF bpaiM haaR saehtL feuunM gapL ohpL haaengF samR rapL jootL namM faiM,example sentence,"""If we’re going to use a charcoal grill, we need to get some small pieces of firewood and tinder to get the fire going."""
ถ้าจะตอบอย่างกำปั้นทุบดิน เราหลับก็เพราะเราง่วง,thaaF jaL dtaawpL yaangL gamM bpanF thoopH dinM raoM lapL gaawF phrawH raoM nguaangF,example sentence,"""If we were to answer you off the cuff, we would say that we fell asleep because we were sleepy."""
ถ้าจะเป็นเนติบริกร ก็ต้องไม่ใช่เนติบริกรธรรมดาหากแต่เป็นระดับปรมาจารย์,thaaF jaL bpenM naehM dtiL baL riH gaawnM gaawF dtawngF maiF chaiF naehM dtiL baL riH gaawnM thamM maH daaM haakL dtaaeL bpenM raH dapL bpaL raH maaM jaanM,example sentence,"""If one is to be a political counselor, one must not be just a run-of-the-mill counselor; one must be at the level of a top-notch professor (of law)."""
ถ้าจะเพิ่มกำลังทหาร จะต้องนำเข้าที่ประชุมครม. เพื่อขอความเห็นชอบ,thaaF jaL pheermF gamM langM thaH haanR jaL dtawngF namM khaoF theeF bpraL choomM khaawM raawM maawM pheuuaF khaawR khwaamM henR chaawpF,example sentence,"""If military strength is to be increased, [the proposal] must be brought before the Cabinet for approval."""
ถ้าจะให้ดีถามไถ่กันเองระหว่างเมืองต่าง ๆ ที่มีปัญหาคล้ายกัน อาจได้ข้อสรุปที่เหมาะสมกว่า,thaaF jaL haiF deeM thaamR thaiL ganM aehngM raH waangL meuuangM dtaangL dtaangL theeF meeM bpanM haaR khlaaiH ganM aatL daiF khaawF saL roopL theeF mawL sohmR gwaaL,example sentence,"""If [we] want the best [results], various municipal officials who are experiencing similar problems should consult with each other; they might come up with more relevant solutions."""
ถ้าจะอ้างว่ามีคนรักเป็นล้าน ก็ต้องเผื่อใจว่ามีคนเกลียดเป็นล้านเช่นกัน,thaaF jaL aangF waaF meeM khohnM rakH bpenM laanH gaawF dtawngF pheuuaL jaiM waaF meeM khohnM gliiatL bpenM laanH chenF ganM,example sentence,"""If you say that there millions who love him, you must also assume that there are millions who hate him."""
ถ้าจะเอาข้าวให้สัตว์กินจะต้องใส่ภาชนะ หรือมีใบไม้ใบตองรอง ไม่ทิ้งกองข้าวบนพื้นดิน,thaaF jaL aoM khaaoF haiF satL ginM jaL dtawngF saiL phaatF chaH naH reuuR meeM baiM maaiH baiM dtaawngM raawngM maiF thingH gaawngM khaaoF bohnM pheuunH dinM,example sentence,"""If you give rice to an animal, you should put it in a dish or serve it in a banana or other leaf; you should not just dump the rice on the ground."""
ถ้าจำเป็นต้องได้รับการอุดฟัน หรือถอนฟัน ก็มีวิธีการกำจัดความเจ็บปวดนั้น ให้หมดไป หรือลดให้เหลือน้อยที่สุดได้,thaaF jamM bpenM dtawngF daiF rapH gaanM ootL fanM reuuR thaawnR fanM gaawF meeM wiH theeM gaanM gamM jatL khwaamM jepL bpuaatL nanH haiF mohtL bpaiM reuuR lohtH haiF leuuaR naawyH theeF sootL daiF,example sentence,"""If you need a filling or to have a tooth removed, there are ways to eliminate the pain completely, or to reduce the pain to almost nothing."""
ถ้าจำไม่ผิดดูเหมือนว่าเราจะเคยเจอกันมาก่อน แต่นึกยังไงก็นึกไม่ออก เราเคยเจอกันมาก่อนใช่ไหมครับ,thaaF jamM maiF phitL duuM meuuanR waaF raoM jaL kheeuyM juuhrM ganM maaM gaawnL dtaaeL neukH yangM ngaiM gaawF neukH maiF aawkL raoM kheeuyM juuhrM ganM maaM gaawnL chaiF maiH khrapH,example sentence,"""If memory serves, it seems that we have met before, but I just can’t remember how. We have met before, right?"""
ถ้าเจอข้อสอบหินแบบนี้ เห็นทีจะจนด้วยเกล้าแล้วแน่ ๆ,thaaF juuhrM khaawF saawpL hinR baaepL neeH henR theeM jaL johnM duayF glaoF laaeoH naaeF naaeF,example sentence,"""If I get a really tough test like this, I will be stumped for sure."""
ถ้าเจ้าหน้าที่อนุมัติก็จะให้สถานะผู้ลี้ภัยกับผู้ขอ,thaaF jaoF naaF theeF aL nooH matH gaawF jaL haiF saL thaaR naH phuuF leeH phaiM gapL phuuF khaawR,example sentence,"""If the authorities grant permission, they will grant the status of “refugee” to the person requesting (such status)."""
ถ้าฉันเข้าใจไม่ผิดความสงสัยของเราจะละลายไปเสียที,thaaF chanR khaoF jaiM maiF phitL khwaamM sohngR saiR khaawngR raoM jaL laH laaiM bpaiM siiaR theeM,example sentence,"""If I am not mistaken, our suspicions will be completely resolved."""
ถ้าฉันยังอยู่ในสภาพโคม่า ฉันไม่ต้องการที่จะให้เก็บฉันไว้ โดยใช้เครื่องช่วยชีวิต ฉะนั้นฉันจึงได้เขียนเอกสารแจ้งความจำนงในการจัดการชีวิตไว้ให้แก่ลูก ๆ แล้ว,thaaF chanR yangM yuuL naiM saL phaapF kho:hM maaF chanR maiF dtawngF gaanM theeF jaL haiF gepL chanR waiH dooyM chaiH khreuuangF chuayF cheeM witH chaL nanH chanR jeungM daiF khiianR aehkL gaL saanR jaaengF khwaamM jamM nohngM naiM gaanM jatL gaanM cheeM witH waiH haiF gaaeL luukF laaeoH,example sentence,"""If I happen to be in a coma. I don’t want to be kept artificially. Therefore, I have written a living will for my children."""
ถ้าช่วงไหนผมมีเงินน้อย ผมก็จะดูหนังที่วิสต้า,thaaF chuaangF naiR phohmR meeM ngernM naawyH phohmR gaawF jaL duuM nangR theeF witH dtaaF,example sentence,"""When I don’t have a lot of money, I go to the movies at the Vista."""
ถ้าเช่นนั้น,thaaF chenF nanH,conjunction,in such a case as that
ถ้าโชคไม่ดี มีรถยนต์สวนมา เขาอาจจะเหยียบเราซ้ำ ๆได้นะครับ,thaaF cho:hkF maiF deeM meeM rohtH yohnM suaanR maaM khaoR aatL jaL yiiapL raoM samH samH daiF naH khrapH,example sentence,"""If we are unlucky, multiple cars might come by and run over us."""
ถ้าใช้วิธีการทางนิติวิทยาศาสตร์จะทำให้สามารถตรวจสอบถึงแหล่งที่มาของเงินได้โดยง่าย,thaaF chaiH wiH theeM gaanM thaangM niH dtiL witH thaH yaaM saatL jaL thamM haiF saaR maatF dtruaatL saawpL theungR laengL theeF maaM khaawngR ngernM daiF dooyM ngaaiF,example sentence,"""If we were to utilize forensic techniques we would easily be able to examine and investigate the source of the funds."""
ถ้าโดน ก็เตรียมจัดงานศพได้เลย,thaaF do:hnM gaawF dtriiamM jatL ngaanM sohpL daiF leeuyM,example sentence,"""If we get hit [like this], it’s time to prepare for a funeral."""
ถ้าได้ทำบุญสร้างโบสถ์จะมีอานิสงส์มากกว่าทำบุญอย่างอื่น,thaaF daiF thamM boonM saangF bo:htL jaL meeM aaM niH sohngR maakF gwaaL thamM boonM yaangL euunL,example sentence,"""You can accumulate more merit from building a temple building than from any other type of merit making."""
ถ้าตกงานย่อมมีผลกระทบกับปากท้องอย่างแน่นอน,thaaF dtohkL ngaanM yaawmF meeM phohnR graL thohpH gapL bpaakL thaawngH yaangL naaeF naawnM,example sentence,"""If we become unemployed, it will definitely affect the way we live."""
ถ้าต้นไม่สูงมาก แล้วก็บางคนก็ใช้ไม้สอยค่ะ ไม้สอยมะพร้าว,thaaF dtohnF maiF suungR maakF laaeoH gaawF baangM khohnM gaawF chaiH maaiH saawyR khaF maaiH saawyR maH phraaoH,example sentence,"""If the trees are not very tall, some people used a sharp hook to cut down the coconuts."""
ถ้าต้องงัดข้อกันเมื่อไหร่ รับรองได้เลยว่าเธอแพ้ฉันแน่ ๆ,thaaF dtawngF ngatH khaawF ganM meuuaF raiL rapH raawngM daiF leeuyM waaF thuuhrM phaaeH chanR naaeF,example sentence,"""Whenever you want to arm wrestle, I guarantee that I will beat you."""
ถ้าต้องนั่งอัดไปในรถคันเดียว สงสัยจะเท่งทึงเสียก่อนเพราะหายใจไม่ออก,thaaF dtawngF nangF atL bpaiM naiM rohtH khanM diaaoM sohngR saiR jaL thengF theungM siiaR gaawnL phrawH haaiR jaiM maiF aawkL,example sentence,"""If you all need to squeeze into one car, I believe that you’ll all die because you won’t be able to breathe."""
ถ้าตอนนี้เรายังรัก เรียกเธอที่รักได้เต็มหัวใจ อาจมีเหตุผลที่ยังห่วงใย ที่ยังใส่ใจ อย่างที่เคยเป็น,thaaF dtaawnM neeH raoM yangM rakH riiakF thuuhrM theeF rakH daiF dtemM huaaR jaiM aatL meeM haehtL phohnR theeF yangM huaangL yaiM theeF yangM saiL jaiM yaangL theeF kheeuyM bpenM,example sentence,"""If we were still in love and I called you sweetheart from the bottom of my heart, it might be reasonable for us to worry about and care for one other the way we once did."""
ถ้าตอนเย็นไปแล้วเนี่ย พระจะไม่ฉันอาหารแล้วนะครับ,thaaF dtaawnM yenM bpaiM laaeoH niiaF phraH jaL maiF chanR aaM haanR laaeoH naH khrapH,example sentence,"""If it is already evening, the monks will not eat anymore."""
"ถ้าตอบแบบหล่อ ๆ ก็ต้องบอกว่าผมใช้ชีวิตแบบ ""ฟอเรสต์ กัมพ์"" ล่องลอยตามลมแบบขนนก",thaaF dtaawpL baaepL laawL gaawF dtawngF baawkL waaF phohmR chaiH cheeM witH baaepL faawM raehtF gamM laawngF laawyM dtaamM lohmM baaepL khohnR nohkH,example sentence,"""If [I] were to respond in a colorful way, [I] would say that I live my live the way Forrest Gump did, like a wind-blown feather."""
ถ้าตอบปัญหานี้ไม่ได้ จะทำให้เกิดความเปลี่ยนแปลงอย่างขนานใหญ่ขึ้นในหลายประเทศของอุษาคเนย์,thaaF dtaawpL bpanM haaR neeH maiF daiF jaL thamM haiF geertL khwaamM bpliianL bplaaengM yaangL khaL naanR yaiL kheunF naiM laaiR bpraL thaehtF khaawngR ooL saakL naehM,example sentence,"""If these problems are not addressed, a multitude of changes will occur in many Southeast Asian nations."""
ถ้าถือว่ากฎหมายเกิดจากการตกลงร่วมกันระหว่างคนทุกฝ่ายในสังคม การยกเลิกการเอาผิดทางกฎหมายก็ชอบที่จะเกิดโดยการตกลงร่วมกันของคนในสังคมด้วย,thaaF theuuR waaF gohtL maaiR geertL jaakL gaanM dtohkL lohngM ruaamF ganM raH waangL khohnM thookH faaiL naiM sangR khohmM gaanM yohkH leerkF gaanM aoM phitL thaangM gohtL maaiR gaawF chaawpF theeF jaL geertL dooyM gaanM dtohkL lohngM ruaamF ganM khaawngR khohnM naiM sangR khohmM duayF,example sentence,"""If we believe that laws arise from the agreement between all segments of society, then it is appropriate that the lifting of legal sanctions must arise from the consent of the populace."""
ถ้าทหารข้าราชการไม่ทำอะไรเลย ใครจะมาแก้ปัญหาให้,thaaF thaH haanR khaaF raatF chaH gaanM maiF thamM aL raiM leeuyM khraiM jaL maaM gaaeF bpanM haaR haiF,example sentence,"""If the military and government officials do not do anything at all, who will solve the problems for us?"""
ถ้าท่านเกรงใจคนอื่นเกินไป ท่านก็จะเสียงานของท่านเอง,thaaF thanF graehngM jaiM khohnM euunL geernM bpaiM thanF gaawF jaL siiaR ngaanM khaawngR thanF aehngM,example sentence,"""If you worry too much about others, your own work will suffer."""
ถ้าท่านเป็นผู้ไหว้ท่านควรก้มศีรษะเล็กน้อย ยกมือทั้งสองขึ้นประนมให้ปลายนิ้วชี้จดปลายจมูก ,thaaF thanF bpenM phuuF waiF thanF khuaanM gohmF seeR saL lekH naawyH yohkH meuuM thangH saawngR kheunF bpraL nohmM haiF bplaaiM niuH cheeH johtL bplaaiM jaL muukL,example sentence,"""If you are the person initiating the “wai” you should lift both hands, palms facing each other, and the tip of the index finger touching the tip of your nose."""
ถ้าท่านมีสิ่งของที่เหลือกินเหลือใช้ก็เอาไปบริจาคดีกว่าเก็บไว้,thaaF thanF meeM singL khaawngR theeF leuuaR ginM leuuaR chaiH gaawF aoM bpaiM baawM riH jaakL deeM gwaaL gepL waiH,example sentence,"""If he has such an abundance of wealth, he should give some away instead of keeping it."""
ถ้าท่านไม่จำนนแล้วไซร้ เราก็จะเผานครของท่านให้แหลกลาน,thaaF thanF maiF jamM nohnM laaeoH saiH raoM gaawF jaL phaoR naH khaawnM khaawngR thanF haiF laaekL laanM,example sentence,"""If you do not surrender, we shall burn your city to the ground."""
ถ้าทำข้าวหก ก็จะก้มลงเก็บอย่างเรียบร้อย,thaaF thamM khaaoF hohkL gaawF jaL gohmF lohngM gepL yaangL riiapF raawyH,example sentence,"""If [you] cause rice to fall [to the ground], [you] bend down and gather the kernels very carefully."""
ถ้าทำงานมากกว่าที่จำเป็นมักจะถูกอิจฉาริษยาใส่ร้ายป้ายสี,thaaF thamM ngaanM maakF gwaaL theeF jamM bpenM makH jaL thuukL itL chaaR ritH saL yaaR saiL raaiH bpaaiF seeR,example sentence,"""If you work more than is necessary, you will become the object of envy and slander."""
ถ้าทำได้ครบห้าข้อแล้วก็เตรียมยิ้มรับกับสุขภาพที่มาพร้อมกับหุ่นที่ใครหลายคนอิจฉาได้เลย,thaaF thamM daiF khrohpH haaF khaawF laaeoH gaawF dtriiamM yimH rapH gapL sookL khaL phaapF theeF maaM phraawmH gapL hoonL theeF khraiM laaiR khohnM itL chaaR daiF leeuyM,example sentence,"If you do these five things, be ready to smile at your good health and the new body everyone will envy."
ถ้าทุกคนมัวแต่ทะเลาะกันอย่างนี้ มีหวังทำงานที่ได้รับมอบหมายไม่เสร็จกันพอดี,thaaF thookH khohnM muaaM dtaaeL thaH lawH ganM yaangL neeH meeM wangR thamM ngaanM theeF daiF rapH maawpF maaiR maiF setL ganM phaawM deeM,example sentence,"""If everyone keeps quarreling like this it is highly likely that we will not finish the work that has been assigned to us."""
ถ้าเธอเชื่อลมปากของเขา เธออาจจะต้องมาเสียใจภายหลังก็ได้,thaaF thuuhrM cheuuaF lohmM bpaakL khaawngR khaoR thuuhrM aatL jaL dtawngF maaM siiaR jaiM phaaiM langR gaawF daiF,example sentence,"""If you believe what he is telling you, you will be sorry afterward."""
ถ้าเธอตกใจก็คงมีปัญหาแน่นอน,thaaF thuuhrM dtohkL jaiM gaawF khohngM meeM bpanM haaR naaeF naawnM,example sentence,"""If she became alarmed there would be a problem for sure."""
ถ้าเธอท้อใจเมื่อไร ให้มองที่ท้องฟ้า,thaaF thuuhrM thaawH jaiM meuuaF raiM haiF maawngM theeF thaawngH faaH,example sentence,"""Whenever you get discouraged, [just] look up into the sky."""
ถ้าเธอไม่ยอมแล้วเอาเรื่องไปฟ้องเพื่อน,thaaF thuuhrM maiF yaawmM laaeoH aoM reuuangF bpaiM faawngH pheuuanF,example sentence,"""If she did not agree, she would make an issue of it and tell my friend."""
ถ้าเธอไม่รักตัวเอง แล้วเธอจะรักฉันยังไง,thaaF thuuhrM maiF rakH dtuaaM aehngM laaeoH thuuhrM jaL rakH chanR yangM ngaiM,example sentence,"""If you don't love yourself then how are you going to love me?"""
ถ้าเธอยังทำงานตะบิดตะบอยอยู่อย่างนี้ งานคงไม่เสร็จแน่,thaaF thuuhrM yangM thamM ngaanM dtaL bitL dtaL baawyM yuuL yaangL neeH ngaanM khohngM maiF setL naaeF,example sentence,"""If you continue to procrastinate like this, your work will never been finished."""
ถ้าเธอยังไม่ตั้งใจทำงานในออฟฟิศ เดี๋ยวฉันจะเนรเทศให้ไปทำในโรงงานเลยดีไหม,thaaF thuuhrM yangM maiF dtangF jaiM thamM ngaanM naiM aawfL fitH diaaoR chanR jaL naehM raH thaehtF haiF bpaiM thamM naiM ro:hngM ngaanM leeuyM deeM maiH,example sentence,"""If you do not want work hard in the office, I will send you out to work in the factory; is that what you really want?"""
ถ้าเธอรู้เรื่องนี้แล้ว อย่าเอ็ดไปนะ มันเป็นความลับ,thaaF thuuhrM ruuH reuuangF neeH laaeoH yaaL etL bpaiM naH manM bpenM khwaamM lapH,example sentence,"""If you know this already, don’t go telling others. It’s a secret."""
ถ้านกถ่ายรดบนศีรษะเชื่อว่าจะโชคร้าย หากกำลังจะออกเดินทาง แล้วถูกนกถ่ายรดที่ศีรษะซะก่อน ให้หยุดการเดินทางทันที หรือเลื่อนกำหนดออกไปเป็นวันรุ่งขึ้น,thaaF nohkH thaaiL rohtH bohnM seeR saL cheuuaF waaF jaL cho:hkF raaiH haakL gamM langM jaL aawkL deernM thaangM laaeoH thuukL nohkH thaaiL rohtH theeF seeR saL saH gaawnL haiF yootL gaanM deernM thaangM thanM theeM reuuR leuuanF gamM nohtL aawkL bpaiM bpenM wanM roongF kheunF,example sentence,"""If a bird defecates on your head, we believe that this will bring bad luck. If you are just about to go on a journey, and a bird defecates on your head, you should stop your trip right then and there or postpone your trip to the next day."""
ถ้านั่งตากพัดลมนาน ๆ อาจจะป่วยได้นะครับ,thaaF nangF dtaakL phatH lohmM naanM naanM aatL jaL bpuayL daiF naH khrapH,example sentence,"""If you sit in front of the fan for a long time, you might get sick."""
ถ้านำเงินไปฝากธนาคารจะทำให้มีดอกเบี้ยงอกเงยขึ้นมาได้บ้าง,thaaF namM ngernM bpaiM faakL thaH naaM khaanM jaL thamM haiF meeM daawkL biiaF ngaawkF ngeeuyM kheunF maaM daiF baangF,example sentence,"""If one deposits money in the bank, it will earn interest."""
ถ้านำระดับราคาในเวลานี้ไปเปรียบเทียบกับระดับราคาสูงสุดของเมื่อปีที่แล้ว ซึ่งอยู่ที่ ๑๑๕ ดอลลาร์ต่อบาร์เรลแล้ว จะพบว่า ราคาน้ำมันดิบในตลาดโลกลดฮวบลงมามากกว่าครึ่งหนึ่งของราคาเมื่อไม่กี่เดือนก่อนหน้านี้เลยทีเดียว,thaaF namM raH dapL raaM khaaM naiM waehM laaM neeH bpaiM bpriiapL thiiapF gapL raH dapL raaM khaaM suungR sootL khaawngR meuuaF bpeeM theeF laaeoH seungF yuuL theeF raawyH sipL haaF daawnM laaM dtaawL baaM raehnM laaeoH jaL phohpH waaF raaM khaaM namH manM dipL naiM dtaL laatL lo:hkF lohtH huaapF lohngM maaM maakF gwaaL khreungF neungL khaawngR raaM khaaM meuuaF maiF geeL deuuanM gaawnL naaF neeH leeuyM theeM diaaoM,example sentence,"""If we compare the current price with the highest price level last year, about $115 per barrel, we will find that the price of crude oil on world markets fell by more than half from the price of not very many months before."""
ถ้าในเมืองคุณมีสิ่งที่น่าสนใจและสิ่งที่น่ารู้ที่สำคัญ ก็กรุณาเล่าสู่กันฟังบ้างนะครับ,thaaF naiM meuuangM khoonM meeM singL theeF naaF sohnR jaiM laeH singL theeF naaF ruuH theeF samR khanM gaawF gaL rooH naaM laoF suuL ganM fangM baangF naH khrapH,example sentence,"""If where you live [you find] anything interesting or something that might be important to know, please share it with me."""
