word,spell,type,meaning
ฝึกคมแข้ง,feukL khohmM khaaengF,verb,to practice soccer (football) skills
ฝึกงาน ,feukL ngaanM,verb,to train; become an intern; enter practical training; work phasee of a work and study program
ฝึกซ้อม,feukL saawmH,verb,to practice; train
ฝึกฝน,feukL fohnR,verb,to train; to hone one’s skill
ฝึกรบ,feukL rohpH,verb,to maneuver (in battle)
ฝึกสติ,feukL saL dtiL,"verb, phrase",to practice mindfulness
ฝึกหัด ,feukL hatL,verb,to drill; practice; rehearse; to train
ฝึกอบรม,feukL ohpL rohmM,verb,to train (someone)
ฝึกอบรม,feukL ohpL rohmM,verb,to receive training
ฝึกปรือ,feukL bpreuuM,adjective,to drill; [is] well-trained; [is] in constant drill
ฝืด ,feuutL,adjective,[is] sticky; stuck; tight; unable to move; difficulty of moving
ฝืดเคือง,feuutL kheuuangM,"adjective, verb",[is] in distress; hard-pressed (for money); difficult;
ฝืดเคือง,feuutL kheuuangM,verb,to suffer
ฝืดเคือง,feuutL kheuuangM,adjective,[is] out of money; flat broke
ฝืน,feuunR,verb,to make an effort; to force oneself; to persist
verb,to buck; to resist; to go against; violate; breach,,
verb,to have one's way with a woman,,
adjective,[ฝืนใจ] [is] reluctant; unwilling,,
ฝืนใจ,feuunR jaiM,adjective,[ฝืนใจ] [is] reluctant; unwilling
ฝืนทน,feuunR thohnM,verb,tolerate; endure; bear
ฝืนไม่ให้หลับ,feuunR maiF haiF lapL,"verb, phrase",to force oneself to stay awake
ฝุด,footL,adverb,[ฝุด ๆ] [slang for สุด ๆ] extremely
ฝุด ๆ,footL footL,adverb,[ฝุด ๆ] [slang for สุด ๆ] extremely
ฝุ่น ,foonL,noun,dust
ฝุ่นคลุ้ง,foonL khloongH,adverb,chaotically
ฝุ่นตลบ,foonL dtaL lohpL,adverb,chaotically; in a dust-up; with the dust not yet settled
ฝุ่นตลบ,foonL dtaL lohpL,adjective,[is] in chaos
ฝุ่นละออง ,foonL laH aawngM,noun,dust; fine powder
ฝูง ,fuungR,noun,"mass; herd (of cows, e.g.); flock (of birds); swarm (of bees, e.g.); crowd; pack; school (of fish)"
classifier,[numerical classifier for herds of animals],,
noun,[เพื่อนฝูง] friends and acquaintances; group of close friends,,
ฝูงคน ,fuungR khohnM,noun,crowd
ฝูงชน ,fuungR chohnM,"noun, formal",crowd
ฝูงชนที่แน่นขนัด ,fuungR chohnM theeF naaenF khaL natL,"noun, phrase",crush
ฝูงชนมากมายต่าง ๆ แห่แหนกันเข้าไปชมสรีระของหลวงพ่ออย่างเนืองแน่น,fuungR chohnM maakF maaiM dtaangL dtaangL haaeL haaenR ganM khaoF bpaiM chohmM saL reeM raH khaawngR luaangR phaawF yaangL neuuangM naaenF,example sentence,"""A huge crowd came in a procession to view the body of the [deceased] revered monk."""
ฝูงชนรวมตัวกันเพื่อเรียกร้องให้รัฐบาลปลดเปลื้องความทุกข์ร้อนของพวกเขา,fuungR chohnM ruaamM dtuaaM ganM pheuuaF riiakF raawngH haiF ratH thaL baanM bplohtL bpleuuangF khwaamM thookH raawnH khaawngR phuaakF khaoR,example sentence,"""The crowd gathered to call for the government to relieve their suffering."""
ฝูงนักเรียนแตกพรูออกมาจากประตูห้องบนตึก วิ่งไล่กันลงมาตามบันได,fuungR nakH riianM dtaaekL phruuM aawkL maaM jaakL bpraL dtuuM haawngF bohnM dteukL wingF laiF ganM lohngM maaM dtaamM banM daiM,example sentence,"""Clusters of students burst out of their [school] building classrooms and ran and chased each other down the stairs."""
ฝูงบิน,fuungR binM,noun,air squadron; group of aircraft
ฝูงปลาเล็กรีบผละหนีเข้าซุกตามพุ่มปะการัง ด้วยท่าทางตื่นตระหนกกับแสงสีขาวจ้า,fuungR bplaaM lekH reepF phlaL neeR khaoF sookH dtaamM phoomF bpaL gaaM rangM duayF thaaF thaangM dteuunL dtraL nohkL gapL saaengR seeR khaaoR jaaF,example sentence,"""The school of small fish scooted away and hid themselves in the coral cluster, acting as if they were frightened by the bright, white light."""
ฝูงเป็ดกำลังแหวกว่ายอยู่ในคูน้ำใกล้กันสถานีรถไฟ,fuungR bpetL gamM langM waaekL waaiF yuuL naiM khuuM naamH glaiF ganM saL thaaR neeM rohtH faiM,example sentence,"""A flock of ducks is swimming around in the ditch near the train station."""
ฝูงแมว ,fuungR maaeoM,noun,litter of kittens; pack of cats
ฝูงแมวฝูงหนึ่ง ,fuungR maaeoM fuungR neungL,noun,a group of cats
ฝูงวิหคบินจากรังส่งเสียงร้องไปทั่ว,fuungR wiH hohkL binM jaakL rangM sohngL siiangR raawngH bpaiM thuaaF,example sentence,"""The flock of birds flew from their nests and filled the air with their cries."""
ฝูงสัตว์,fuungR satL,noun,a herd of animals
เฝอ,fuuhrR,"noun, loanword",phở; Vietnamese rice-noodle soup
เฝ่อ,fuuhrL,,[alternate spelling of เฝอ]
เฝ้า ,faoF,verb,"to watch over, to guard, to protect, to attend, to keep watch or vigil, to be on sentry"
verb,to have an audience with,,
เฝ้าไข้ ,faoF khaiF,verb,to keep vigil over a sick person
เฝ้าจับผิด,faoF japL phitL,"verb, phrase",to find fault; wait for someone to do something wrong
เฝ้าดู,faoF duuM,verb,to observe; look at; watch; keep an eye on; monitor; view
เฝ้าถาม,faoF thaamR,verb,to question closely; keep on asking; continually check up on
เฝ้าถามว่าทำไมสิ่งเหล่านี้จึงเกิดขึ้นกับตัวเอง ,faoF thaamR waaF thamM maiM singL laoL neeH jeungM geertL kheunF gapL dtuaaM aehngM,example sentence,"""He kept asking himself over and over again why these things happened to him."""
เฝ้าทูลละอองธุลีพระบาท,faoF thuunM laH aawngM thooH leeM phraH baatL,"verb, phrase",to have an audience of the king
เฝ้ามอง,faoF maawngM,"verb, transitive, intransitive, phrase",to keep watching
เฝ้ายาม,faoF yaamM,"verb, intransitive, phrase, formal",to be on guard; to stand sentinel; to keep watch
เฝ้ารอทุกคืนทุกวัน...มาหลายปี,faoF raawM thookH kheuunM thookH wanM maaM laaiR bpeeM,example sentence,"""I have been waiting all my life [to meet someone]."""
เฝ้าระวัง,faoF raH wangM,,to take care of
เฝ้าสังเกต,faoF sangR gaehtL,verb,to stare; to watch
เฝือ,feuuaR,"verb, intransitive",to change one's plans
เฝือก ,feuuakL,noun,plaster cast; splint
เฝื่อน,feuuanL,adjective,bad-tasting; foul tasting; gross
เฝื่อน,feuuanL,verb,to be ashamed
แฝก ,faaekL,noun,"elephant grass, Typha elephantina"
แฝง ,faaengR,"verb, transitive, intransitive, formal",to hide or conceal something or oneself; to be concealed; to be kept in secret; to lurk behind
แฝงความหมายหลายนัย ,faaengR khwaamM maaiR laaiR naiM,"adjective, phrase",[is] ambiguous; unclear; dubious; enigmatic; equivocal; inconclusive; indefinite; indeterminate; obscure; vague
แฝงตัว,faaengR dtuaaM,verb,to hide oneself; disguise oneself
แฝงเร้น,faaengR renH,adjective,[is] hidden; concealed; invisible
แฝงเร้น,faaengR renH,adjective,[is] latent; hidden; potential
แฝด ,faaetL,"noun, adjective",twins; double; identical
noun,[ฝาแฝด] twin; twins; a double,,
แฝดไข่ใบเดียวกัน,faaetL khaiL baiM diaaoM ganM,noun,identical twins
แฝดคนละใบ,faaetL khohnM laH baiM,noun,fraternal twins
แฝดจากไข่ใบเดียวกัน,faaetL jaakL khaiL baiM diaaoM ganM,noun,monozygotic twins; identical twins
แฝดจากไข่สองใบ,faaetL jaakL khaiL saawngR baiM,noun,dizygotic twins; fraternal twins
แฝดสอง,faaetL saawngR,noun,twins
แฝดเหมือน,faaetL meuuanR,noun,identical twins
แฝดอุ้มบุญ,faaetL oomF boonM,"noun, phrase",twin babies birthed by a surrogate mother
ใฝ่ ,faiL,"verb, transitive, intransitive, formal",to intend; to be engrossed or engaged (in); to hope; to pay attention to; to have an interest (in); to think of
ใฝ่ดีจะมีความสุขความเจริญ ใฝ่ชั่วจะรับความลำบาก,faiL deeM jaL meeM khwaamM sookL khwaamM jaL reernM faiL chuaaF jaL rapH khwaamM lamM baakL,example sentence,"""If your intentions are good, you will be happy and prosperous; if your intentions are bad, you will only experience difficulties."""
ใฝ่ต่ำ,faiL dtamL,adjective,[is] in bad taste
ใฝ่ต่ำ,faiL dtamL,verb,to behave badly
ใฝ่ฝัน,faiL fanR,verb,to dream; have an ambition; aspire
ใฝ่ฝันถึง,faiL fanR theungR,verb,[ใฝ่ฝันถึง] to aspire to; dream about; [is] ambitious for
ใฝ่รู้,faiL ruuH,verb,to seek knowledge; yearn to know; long for knowledge; want to know
ใฝ่รู้ใฝ่เรียน,faiL ruuH faiL riianM,"verb, phrase",to thirst for knowledge and hunger for learning
ใฝ่สูง,faiL suungR,adjective,[is] ambitious for great achievement; aim high; fly high; crave for greatness and success
ไฝ ,faiR,noun,facial or body mole
