word,spell,type,meaning
คนใจฝ่ออย่างเขาไม่กล้าขึ้นชกในครั้งนี้แน่นอน,khohnM jaiM faawL yaangL khaoR maiF glaaF kheunF chohkH naiM khrangH neeH naaeF naawnM,example sentence,Someone who is as frightened as he is will certainly not dare to fight this time.
คนใจเย็นก็กลายเป็นคนหงุดหงิดได้มีรถยนต์อื่นปาดหน้า เปลี่ยนช่องทางไม่ให้สัญญาณ,khohnM jaiM yenM gaawF glaaiM bpenM khohnM ngootL ngitL daiF meeM rohtH yohnM euunL bpaatL naaF bpliianL chaawngF thaangM maiF haiF sanR yaanM,example sentence,"A normally calm person can become irritable if another car cuts in front of his, that is, if a car changes lanes without signaling."
คนใจใหญ่ใจโตจะทำอะไรก็จะคิดถึงคนอื่นเสมอ,khohnM jaiM yaiL jaiM dto:hM jaL thamM aL raiM gaawF jaL khitH theungR khohnM euunL saL muuhrR,example sentence,"Whenever magnanimous and generous people do something, they always think about others."
คนชนบทต้องการนโยบายสาธารณะที่ตอบรับผลประโยชน์ของตน,khohnM chohnM naH bohtL dtawngF gaanM naH yo:hM baaiM saaR thaaM raH naH theeF dtaawpL rapH phohnR bpraL yo:htL khaawngR dtohnM,example sentence,Rural people want a public policy that responds to their own interests.
คนชรา ,khohnM chaH raaM,noun,senior citizen
คนชอบดูกีฬา ,khohnM chaawpF duuM geeM laaM,noun,sports fan; spectator at a sport
คนชั้นกลางระดับล่างและคนจนในเขตเมือง ขาดการจัดตั้งที่จะทำให้สามารถแสดงออกทางการเมืองได้,khohnM chanH glaangM raH dapL laangF laeH khohnM johnM naiM khaehtL meuuangM khaatL gaanM jatL dtangF theeF jaL thamM haiF saaR maatF saL daaengM aawkL thaangM gaanM meuuangM daiF,example sentence,People in the lower middle class and the urban poor lack the organizational (skills) to enable them to express themselves politically.
คนชั้นกลางอยากไต่เต้าให้สูงขึ้นไป จนกลายเป็นคนชั้นสูง,khohnM chanH glaangM yaakL dtaiL dtaoF haiF suungR kheunF bpaiM johnM glaaiM bpenM khohnM chanH suungR,example sentence,Middle class people want to climb up (the economic ladder) until they reach the upper class.
คนชั่ว,khohnM chuaaF,noun,a wicked person; evil person
คนช่างพูด,khohnM changF phuutF,noun,chatterbox; incessant talker
คนใช้ ,khohnM chaiH,noun,servant; maid
(คนใช้กลับมา),khohnM chaiH glapL maaM,example sentence,(The servant returns.)
"คนใช้ ""ความสามารถ"" ที่มีอยู่ในความเป็นคน",khohnM chaiH khwaamM saaR maatF theeF meeM yuuL naiM khwaamM bpenM khohnM,example sentence,People use the abilities that they have by dint of being a human being.
คนใช้. จะให้เขาคอยด้วยไหมคะ,khohnM chaiH jaL haiF khaoR khaawyM duayF maiH khaH,example sentence,"Servant: ""Will you have him wait?"
คนใช้. ได้ค่ะ,khohnM chaiH daiF khaF,example sentence,"Servant: ""Yes, I did."
คนใช้. ตอนนี้กำลังเลิกงาน แท็กซี่หายากค่ะ ต่อไม่ค่อยได้,khohnM chaiH dtaawnM neeH gamM langM leerkF ngaanM thaekH seeF haaR yaakF khaF dtaawL maiF khaawyF daiF,example sentence,"Servant: ""It's quitting time now. Taxis are hard to find. Bargaining is hardly possible."
คนใช้. สิบห้าบาทค่ะ,khohnM chaiH sipL haaF baatL khaF,example sentence,"Servant: ""Fifteen baht."
คนซ่อมรองเท้า ,khohnM saawmF raawngM thaaoH,noun,shoe repairer; cobbler
คนซักผ้า ,khohnM sakH phaaF,noun,"washerwoman or man, laundress, laundry person"
คนซักรีด ,khohnM sakH reetF,noun,wash-and-ironing person
คนซื่อ,khohnM seuuF,noun,faithful person; honest person
คนซื้อ ,khohnM seuuH,noun,buyer
คนซื่อสัตย์,khohnM seuuF satL,noun,an honest man
คนเซ่อ ,khohnM suuhrF,"noun, phrase, colloquial",nincompoop; fool; simpleton
คนญี่ปุ่น,khohnM yeeF bpoonL,noun,[คนญี่ปุ่น] Japanese person
คนเฒ่า,khohnM thaoF,noun,elderly person
คนดอย,khohnM daawyM,noun,hill people; hill tribe
คนดับเพลิง,khohnM dapL phleerngM,noun,fireman
คนดิบ,khohnM dipL,"noun, idiom",a male Buddhist who has not yet entered monkhood
คนดี,khohnM deeM,noun,a good person
คนดี คนเลว และคนอัปลักษณ์ ,khohnM deeM khohnM laayoM laeH khohnM apL bpaL lakH,"noun, plural, phrase","[Thai translation of the name of the film] The Good, the Bad and the Ugly"
คนดู ,khohnM duuM,noun,spectator; audience
คนดูพอใจในคำพูดสองแง่สองง่ามของตัวตลก,khohnM duuM phaawM jaiM naiM khamM phuutF saawngR ngaaeF saawngR ngaamF khaawngR dtuaaM dtaL lohkL,example sentence,The audience seemed to appreciate the comedian’s double-entendres.
คนดูพากันไปอออยู่ที่ทางออกเพื่อรอพบนักร้องชื่อดัง,khohnM duuM phaaM ganM bpaiM aawM yuuL theeF thaangM aawkL pheuuaF raawM phohpH nakH raawngH cheuuF dangM,example sentence,The audience members gathered around the exit to wait to meet the famous singer.
คนดูฟุตบอลต่างพนันขันต่อ ทุ่มกันเป็นหลักแสนหลักล้าน,khohnM duuM footH baawnM dtaangL phaH nanM khanR dtaawL thoomF ganM bpenM lakL saaenR lakL laanH,example sentence,Many people who watch football also gamble huge amounts of money [on the outcome].
คนเดินดินกินข้าวแกง,khohnM deernM dinM ginM khaaoF gaaengM,"noun, phrase",an ordinary person
คนเดินโต๊ะ,khohnM deernM dtoH,noun,waiter
คนเดินเท้า ,khohnM deernM thaaoH,noun,pedestrian
คนเดินโพยหวยเถื่อน,khohnM deernM phooyM huayR theuuanL,"noun, phrase",illegal lottery vendor
คนเดียว ,khohnM diaaoM,"adjective, adverb, phrase",alone; to be alone; by oneself
คนเดียว,khohnM diaaoM,noun,one person
คนเดียวหัวหาย สองคนเพื่อนตาย,khohnM diaaoM huaaR haaiR saawngR khohnM pheuuanF dtaaiM,"example sentence, idiom",Two heads are better than one.
คนโดยสาร ,khohnM dooyM saanR,noun,passenger
คนใด,khohnM daiM,pronoun,anybody
คนใดก็ได้ ,khohnM daiM gaawF daiF,noun,any person
คนใดคนหนึ่ง,khohnM daiM khohnM neungL,pronoun,someone; anyone; one or the other; anyone in particular; whoever; whomever
คนต้นแบบ,khohnM dtohnF baaepL,noun,role model
,,,
คนต้องขัง,khohnM dtawngF khangR,noun,prisoner (in jail)
คนตะกละอย่างเขากินเท่าไหร่ก็ไม่พอ ,khohnM dtaL glaL yaangL khaoR ginM thaoF raiL gaawF maiF phaawM,example sentence,A gluttonous person like him no matter how much he eats it is never enough.
คนต่างจังหวัดให้น้ำหนักกับคนที่เข้าถึงง่าย มีจิตใจพร้อมที่จะให้ความช่วยเหลือเจือจานมากกว่า,khohnM dtaangL jangM watL haiF namH nakL gapL khohnM theeF khaoF theungR ngaaiF meeM jitL jaiM phraawmH theeF jaL haiF khwaamM chuayF leuuaR jeuuaM jaanM maakF gwaaL,example sentence,People from rural areas give greater weight to those whom they can get close to [that is] those who are ready and willing to provide them assistance.
คนต่างชาติ,khohnM dtaangL chaatF,noun,foreigner
คนต่างด้าว ,khohnM dtaangL daaoF,noun,alien person; foreigner
คนตาย,khohnM dtaaiM,"noun, phrase",a dead person
คนติดเหล้างอมแงม,khohnM dtitL laoF ngaawmM ngaaemM,,a hard-core alcoholic
คนตีกลอง,khohnM dteeM glaawngM,noun,drummer
คนโต,khohnM dto:hM,noun,[คนโต] the older one; the eldest
คนถือท้ายเรือ,khohnM theuuR thaaiH reuuaM,noun,helmsman
คนแถวนี้เองต่างหากที่ต้องแก้ปัญหา,khohnM thaaeoR neeH aehngM dtaangL haakL theeF dtawngF gaaeF bpanM haaR,example sentence,The people in this area are the ones who should solve their problems themselves.
คนทอผ้า,khohnM thaawM phaaF,noun,weaver
คนท้อง,khohnM thaawngH,noun,[คนท้อง] pregnant woman
คนท้องถิ่น,khohnM thaawngH thinL,"noun, phrase",native
คนท้องมองตามสองแม่ลูก เธอเอามือลูบที่ท้องเบา ๆ ด้วยความรัก ,khohnM thaawngH maawngM dtaamM saawngR maaeF luukF thuuhrM aoM meuuM luupF theeF thaawngH baoM baoM duayF khwaamM rakH,example sentence,The pregnant woman cast her gaze after the mother and son; she gently rubbed her belly with great affection.
คนท้องเล่าว่านี่เป็นลูกคนแรกของเธอ ,khohnM thaawngH laoF waaF neeF bpenM luukF khohnM raaekF khaawngR thuuhrM,example sentence,The pregnant woman said that this would be her first baby.
คนทั้งคู่ลงที่หัวหิน ผมไปนั่งแทนที่พวกเขา ,khohnM thangH khuuF lohngM theeF huaaR hinR phohmR bpaiM nangF thaaenM theeF phuaakF khaoR,example sentence,Both of them got off [the train] at Hua Hin; I went to sit down where they sat before.
คนทั้งสองค่ายต่างรบราฆ่าฟันกันโดยคิดว่า ลัทธิของตัวเลอเลิศกว่าของฝ่ายตรงข้าม,khohnM thangH saawngR khaaiF dtaangL rohpH raaM khaaF fanM ganM dooyM khitH waaF latH thiH khaawngR dtuaaM luuhrM leertF gwaaL khaawngR faaiL dtrohngM khaamF,example sentence,Members of both camps battled with the firm conviction that their own ideology was superior to those of the opposition.
คนทั่วไป,khohnM thuaaF bpaiM,noun,[คนทั่วไป] the average man (person)
คนทานอาหารเจ,khohnM thaanM aaM haanR jaehM,"noun, phrase, colloquial","vegetarian, a person who eats vegetables"
คนทำขนมปัง ,khohnM thamM khaL nohmR bpangM,noun,baker
คนทำบัญชี,khohnM thamM banM cheeM,noun,accountant
คนทำอาชีพทำมาหากินกับการเขียนหนังสือบางทีก็ดื้อดันยังไม่เห็นแม้กระทั่งแสงหิ่งห้อยที่ปลายอุโมงค์,khohnM thamM aaM cheepF thamM maaM haaR ginM gapL gaanM khiianR nangR seuuR baangM theeM gaawF deuuF danM yangM maiF henR maaeH graL thangF saaengR hingL haawyF theeF bplaaiM ooL mo:hngM,example sentence,Some who write for a living obstinately refuse to see even a glimmer of light at the end of the tunnel.
คนที่เกษียณอายุวันนี้คิดไม่เหมือนกับคนอายุ ๖๐ สมัยก่อน,khohnM theeF gaL siianR aaM yooH wanM neeH khitH maiF meuuanR gapL khohnM aaM yooH hohkL sipL saL maiR gaawnL,example sentence,People who retire today don't think like people who reached 60 years of age in former times.
คนที่เกิดราศีราศีกรกฎเป็นคนที่มีความเยือกเย็นภายนอกแต่ภายในจิตใจเป็นคนใจร้อน,khohnM theeF geertL raaM seeR raaM seeR gaawM raH gohtL bpenM khohnM theeF meeM khwaamM yeuuakF yenM phaaiM naawkF dtaaeL phaaiM naiM jitL jaiM bpenM khohnM jaiM raawnH,example sentence,People born under the Sign of the Crab are calm and cool on the outside but are hot-blooded on the inside.
คนที่ขี่มอเตอร์ไซค์ก็ควรจะพกติดตัวเอาไว้นะครับเอาไว้ใต้เบาะรถ เผื่อว่าฝนตกเราจะได้กันฝนได้,khohnM theeF kheeL maawM dtuuhrM saiM gaawF khuaanM jaL phohkH dtitL dtuaaM aoM waiH naH khrapH aoM waiH dtaiF bawL rohtH pheuuaL waaF fohnR dtohkL raoM jaL daiF ganM fohnR daiF,example sentence,People who ride motorcycles should carry [a raincoat] with them in the space beneath the seat; in case of rain we can keep from getting wet.
คนที่ขี้เกียจ อู้งาน หรือไม่ยอมทำงานอะไรเลย สุดท้ายก็กลายเป็นคนเกกมะเหรก,khohnM theeF kheeF giiatL uuF ngaanM reuuR maiF yaawmM thamM ngaanM aL raiM leeuyM sootL thaaiH gaawF glaaiM bpenM khohnM gaehkL maH raehkL,example sentence,"A person who is lazy, who loafs at work, or who doesn’t want to do anything at all, in the end will become a good for nothing hooligan."
คนที่คลั่งไคล้,khohnM theeF khlangF khlaiH,"noun, phrase, colloquial","a fanatic; enthusiast; ""freak"
คนที่จะเสียประโยชน์ก็คือคนที่ผลิตสินค้าแบบเดียวกันและขายแข่งอยู่กับญี่ปุ่นนั่นล่ะครับ,khohnM theeF jaL siiaR bpraL yo:htL gaawF kheuuM khohnM theeF phaL litL sinR khaaH baaepL diaaoM ganM laeH khaaiR khaengL yuuL gapL yeeF bpoonL nanF laF khrapH,example sentence,The people who will be disadvantaged are those who manufacture the same products and sell them in completion with the Japanese.
คนที่ชอบครุ่นคิดสิ่งภายในกายของตน ,khohnM theeF chaawpF khroonF khitH singL phaaiM naiM gaaiM khaawngR dtohnM,noun,introvert
คนที่เชื่อว่าราคาหุ้นในตลาดจะเพิ่มขึ้น,khohnM theeF cheuuaF waaF raaM khaaM hoonF naiM dtaL laatL jaL pheermF kheunF,"noun, phrase",(person) a (stock market) bull
คนที่ดื่มตามมารยาทสังคม,khohnM theeF deuumL dtaamM maaM raH yaatF sangR khohmM,noun,social drinker
คนที่ได้ฟังหากอยู่ในกลุ่มที่เป็นสาวก ก็หลงเชื่อพากันวิตกทุกข์ร้อนกันไปใหญ่เกรงกลัวไปว่าสามารถพาประเทศย่อยยับไปต่อหน้า,khohnM theeF daiF fangM haakL yuuL naiM gloomL theeF bpenM saaR wohkH gaawF lohngR cheuuaF phaaM ganM wiH dtohkL thookH raawnH ganM bpaiM yaiL graehngM gluaaM bpaiM waaF saaR maatF phaaM bpraL thaehtF yaawyF yapH bpaiM dtaawL naaF,example sentence,"Among the people to whom I have spoken, the [government] supporters are all becoming extremely concerned; they are afraid that the country is moving toward disintegration."
คนที่ตายก็จงเอาไปฝัง คนที่ยังก็จงทำความดี,khohnM theeF dtaaiM gaawF johngM aoM bpaiM fangR khohnM theeF yangM gaawF johngM thamM khwaamM deeM,example sentence,Those who are dead should be buried; those who are alive should do Good.
คนที่โตแล้วแต่ทำตัวเป็นเด็ก ยังอ้อนให้แม่เอาใจให้ทำสิ่งนั้นสิ่งนี้ให้จึงจะถูกตำหนิว่า โตแล้วยังทำตัวเป็นหนูแดงอยู่อีก,khohnM theeF dto:hM laaeoH dtaaeL thamM dtuaaM bpenM dekL yangM aawnF haiF maaeF aoM jaiM haiF thamM singL nanH singL neeH haiF jeungM jaL thuukL dtamM niL waaF dto:hM laaeoH yangM thamM dtuaaM bpenM nuuR daaengM yuuL eekL,example sentence,"A person who is all grown up but still acts like a child, who whines for his or her mother to do this or that for him or her will be criticize as still being 'a big baby'."
คนที่ถอนหายใจอย่างโล่งอกมิได้มีแต่กกต. เท่านั้น,khohnM theeF thaawnR haaiR jaiM yaangL lo:hngF ohkL miH daiF meeM dtaaeL gaawM gaawM dtaawM thaoF nanH,example sentence,The Election Commission [members] were not the only ones who breathed a sigh of relief.
คนที่ถูกจับ ,khohnM theeF thuukL japL,"noun, phrase",a capture (person); arrestee; captured fugitive
คนที่บวชและสึกออกมาจะถือว่าเป็น คนใหม่,khohnM theeF buaatL laeH seukL aawkL maaM jaL theuuR waaF bpenM khohnM maiL,example sentence,Persons who are ordained as a monk then leave the monkhood are considered to be 'new men'.
คนที่ประท้วงอดอาหาร ทำท่าทำทางว่าจะคร่าชีวิตตัวเอง,khohnM theeF bpraL thuaangH ohtL aaM haanR thamM thaaF thamM thaangM waaF jaL khraaF cheeM witH dtuaaM aehngM,example sentence,Someone who goes on a hunger strike acts as if he is committing suicide.
คนที่เป็นเกย์ ,khohnM theeF bpenM gaehM,noun,"a person who is gay"" — [Thai definition of] gay or homosexual person"
คนที่เป็นต้นแบบต้องมีศักยภาพเพียงพอที่จะถ่ายทอดให้แก่ผู้อื่น ๆ รับทราบและนำไปปฏิบัติ,khohnM theeF bpenM dtohnF baaepL dtawngF meeM sakL gaL yaH phaapF phiiangM phaawM theeF jaL thaaiL thaawtF haiF gaaeL phuuF euunL euunL rapH saapF laeH namM bpaiM bpaL dtiL batL,example sentence,"A person who can serve as a model must have the ability to transfer his knowledge to others and they, in turn, must be able to replicate what he has done."
คนที่เป็นผู้ใหญ่แล้ว,khohnM theeF bpenM phuuF yaiL laaeoH,"noun, phrase","person who is mature"" — [Thai definition of] adult"
คนที่เป็นศีรษะล้านจากกรรมพันธุ์มักพบว่ามีประวัติคนในครอบครัวหรือญาติ,khohnM theeF bpenM seeR saL laanH jaakL gamM phanM makH phohpH waaF meeM bpraL watL khohnM naiM khraawpF khruaaM reuuR yaatF,example sentence,People who are bald based on heredity are likely to find that there is a history of baldness in their extended family.
คนที่มีความเงียบขรึม ,khohnM theeF meeM khwaamM ngiiapF khreumR,noun,quiet; reserved person
คนที่มีคาว,khohnM theeF meeM khaaoM,,culpable person
คนที่มีรายได้น้อยจำเป็นที่จะต้องกระเหม็ดกระแหม่ในการใช้จ่าย,khohnM theeF meeM raaiM daiF naawyH jamM bpenM theeF jaL dtawngF graL metL graL maaeL naiM gaanM chaiH jaaiL,example sentence,People with low incomes are forced to be frugal with their spending.
คนที่ไม่ได้โดนน้ำท่วม ก็มั่วมารับของบริจาคด้วย,khohnM theeF maiF daiF do:hnM naamH thuaamF gaawF muaaF maaM rapH khaawngR baawM riH jaakL duayF,example sentence,"[Even] people who were not affected by the flooding, took unfair advantage and snapped up donated goods."
คนที่ไม่ได้ไปวัดสม่ำเสมอ ไม่ชอบไปทำพิธีกรรม หากเป็นคนช่างสังเกตชีวิตมนุษย์ที่พบเห็นในแต่ละวัน (ภาคปฏิบัติ และนำไปเปรียบเทียบกับคำสอนที่เป็นภาคทฤษฎี จะเข้าใจได้กระจ่างแจ้ง,khohnM theeF maiF daiF bpaiM watH saL mamL saL muuhrR maiF chaawpF bpaiM thamM phiH theeM gamM haakL bpenM khohnM changF sangR gaehtL cheeM witH maH nootH theeF phohpH henR naiM dtaaeL laH wanM phaakF bpaL dtiL batL laeH namM bpaiM bpriiapL thiiapF gapL khamM saawnR theeF bpenM phaakF thritH saL deeM jaL khaoF jaiM daiF graL jaangL jaaengF,example sentence,"People who do not go often to the temple and who do not like to perform rituals there, if they are careful observers of people they see everyday (practicing [their religion]) and compare it to [Buddhist] teachings (the theoretical [aspects]), will understand [this principle] very clearly."
คนที่ไม่มีหลักทรัพย์ย่อมเข้าถึงแหล่งเงินกู้ได้ยาก,khohnM theeF maiF meeM lakL sapH yaawmF khaoF theungR laengL ngernM guuF daiF yaakF,example sentence,"It is naturally difficult for someone who has no property to approach lending institutions [for a loan]."" ""A person without any property cannot easily obtain a loan."
คนที่ไม่หวังดีต่อ,khohnM theeF maiF wangR deeM dtaawL,"noun, phrase",persons who do not wish (someone) well
,,,
คนที่ยึดติดกับแนวคิดชาตินิยมนี้จะเกิดการตีบตันทางความคิด,khohnM theeF yeutH dtitL gapL naaeoM khitH chaatF niH yohmM neeH jaL geertL gaanM dteepL dtanM thaangM khwaamM khitH,example sentence,People who adhere to this type of nationalism will find their thought processes narrowed.
คนที่ร้องไห้ด้วยเรื่องเล็ก ๆ น้อย ๆ ,khohnM theeF raawngH haiF duayF reuuangF lekH lekH naawyH naawyH,,a crybaby
คนที่รอดมาได้ก็มีปัญหาทางจิต ลูกและคนในครอบครัวตกอยู่ในสภาพเสียขวัญและขาดกำลังใจในการต่อสู้ชีวิต ,khohnM theeF raawtF maaM daiF gaawF meeM bpanM haaR thaangM jitL luukF laeH khohnM naiM khraawpF khruaaM dtohkL yuuL naiM saL phaapF siiaR khwanR laeH khaatL gamM langM jaiM naiM gaanM dtaawL suuF cheeM witH,example sentence,The survivors tend to have psychological problems; their children and family members (of the deceased) are in a depressed and demoralized condition and lack the will to fight for their lives.
คนที่รักกันมาก ,khohnM theeF rakH ganM maakF,"noun, plural, phrase",soul mate; a couple deep in love
คนที่รักยิ่ง ,khohnM theeF rakH yingF,phrase,"[phrase used at the end of a love letter] ""My love"
คนที่ร่างกายและสมองพิการเพราะอุบัติเหตุหรือโรค,khohnM theeF raangF gaaiM laeH saL maawngR phiH gaanM phrawH ooL batL dtiL haehtL reuuR ro:hkF,"noun, phrase",person with bodily and mental disability owing to accident or disease
คนที่รู้จักรุ่นราวคราวเดียวกัน จึงหนีไม่พ้นเรื่องลูก,khohnM theeF ruuH jakL roonF raaoM khraaoM diaaoM ganM jeungM neeR maiF phohnH reuuangF luukF,example sentence,People I know in my circle of friends of the same age as me cannot get away from discussing their children.
คนที่รูปร่างใหญ่บึกบึน ,khohnM theeF ruupF raangF yaiL beukL beunM,"noun, phrase, colloquial","a bull (a large, solidly built person)"
คนที่เรารัก ,khohnM theeF raoM rakH,noun,the people we love; the person one loves
คนที่เลี้ยงแมวตัวผู้ส่วนใหญ่ นิยมเอาแมวไปทำหมันกันนะครับเพราะว่าแมวตัวผู้เนี่ย ถ้าเกิดมันโตขึ้นระดับหนึ่งแล้ว มันก็จะไปหาตัวเมีย,khohnM theeF liiangH maaeoM dtuaaM phuuF suaanL yaiL niH yohmM aoM maaeoM bpaiM thamM manR ganM naH khrapH phrawH waaF maaeoM dtuaaM phuuF niiaF thaaF geertL manM dto:hM kheunF raH dapL neungL laaeoH manM gaawF jaL bpaiM haaR dtuaaM miiaM,example sentence,Most people who own male cats take their cats to be neutered because male cats once reaching a certain age will run around seeking female mates.
คนที่สอบผ่านข้อสอบแบบอัตนัยนั้นมีความรู้และทักษะดีกว่าคนที่สอบผ่านข้อสอบแบบปรนัย,khohnM theeF saawpL phaanL khaawF saawpL baaepL atL dtaL naiM nanH meeM khwaamM ruuH laeH thakH saL deeM gwaaL khohnM theeF saawpL phaanL khaawF saawpL baaepL bpaL raH naiM,example sentence,Those who pass subjective or essay type examinations have greater knowledge and skills than those who pass objective or multiple-choice exams.
คนที่แสนดีกับใจ คนที่รักเราได้ทุกสิ่ง,khohnM theeF saaenR deeM gapL jaiM khohnM theeF rakH raoM daiF thookH singL,example sentence,"One who is very good at heart,
One who can love her in every possible way."
คนที่อยู่ในบ้านนั้นจะย้ายออกไปในไม่ช้า ,khohnM theeF yuuL naiM baanF nanH jaL yaaiH aawkL bpaiM naiM maiF chaaH,example sentence,The people who live in that house will move out soon.
คนทุกชาติ ทุกสีผิว ทุกเพศเข้ามาเยื้อน หรือทำงานในประเทศไทยอย่างถูกต้องตามกฎหมายได้อย่างสบายใจ ก็ด้วยวัฒนธรรมอันโดดเด่นและเป็นจุดแข็งนี้,khohnM thookH chaatF thookH seeR phiuR thookH phaehtF khaoF maaM yeuuanH reuuR thamM ngaanM naiM bpraL thaehtF thaiM yaangL thuukL dtawngF dtaamM gohtL maaiR daiF yaangL saL baaiM jaiM gaawF duayF watH thaH naH thamM anM do:htL denL laeH bpenM jootL khaengR neeH,example sentence,"People from every nation, every skin color and gender, can comfortably visit or work legally in [our] country, bringing the best and strongest elements of their own cultures [with them]."
คนไทย ,khohnM thaiM,noun,[คนไทย] Thai person; Thai people
คนไทยกลุ่มเล็ก ๆ ยังเชื่อตามคำบอกเล่าเรื่องลายแทงสมบัติ,khohnM thaiM gloomL lekH lekH yangM cheuuaF dtaamM khamM baawkL laoF reuuangF laaiM thaaengM sohmR batL,example sentence,Small groups of Thais still believe the tales about clues to a treasure trove.
คนไทยกับคนจีนที่อยู่ในเมืองไทยนี้ แทบจะแยกกันได้ยาก เพราะคนไทยส่วนมากก็มีเชื้อสายจีนอยู่บ้างไม่มากก็น้อย,khohnM thaiM gapL khohnM jeenM theeF yuuL naiM meuuangM thaiM neeH thaaepF jaL yaaekF ganM daiF yaakF phrawH khohnM thaiM suaanL maakF gaawF meeM cheuuaH saaiR jeenM yuuL baangF maiF maakF gaawF naawyH,example sentence,It is virtually impossible to differentiate between Thai and Chinese who live in Thailand because most Thais have Chinese blood to a greater or lesser extent.
คนไทยคงเอือมระอาด้วยคำขวัญหลอก ๆ เพี้ยน ๆ อยู่แล้ว,khohnM thaiM khohngM euuamM raH aaM duayF khamM khwanR laawkL laawkL phiianH phiianH yuuL laaeoH,example sentence,Thais are fed up with 'catchwords' and clever phrases which deceive or fail to ring true.
คนไทยจึงให้ความเคารพข้าว ไม่ใช้คำหยาบคาย หรือแช่งด่าต้นข้าว หรือเมล็ดข้าว,khohnM thaiM jeungM haiF khwaamM khaoM rohpH khaaoF maiF chaiH khamM yaapL khaaiM reuuR chaaengF daaL dtohnF khaaoF reuuR maH letH khaaoF,example sentence,"The Thai people thus treat rice respectfully; they do not speak rudely of rice, nor do they curse the stalks or its grains."
คนไทยใช้ตุ๊กตาเสียกบาลเป็นเครื่องบวงสรวงสะเดาะเคราะห์ หรือทำขึ้นเพื่อรับเคราะห์แทนตน,khohnM thaiM chaiH dtookH gaL dtaaM siiakL baanM bpenM khreuuangF buaangM suaangR saL dawL khrawH reuuR thamM kheunF pheuuaF rapH khrawH thaaenM dtohnM,example sentence,Thais use offering dolls as a sacrifice to change their bad fortunes or to serve as a transferee of their own misfortunes.
คนไทยใช้แพประยุกต์เพื่อลอยน้ำที่ท่วมกรุงเทพฯ,khohnM thaiM chaiH phaaeM bpraL yookH pheuuaF laawyM naamH theeF thuaamF groongM thaehpF,example sentence,Thais use improvised rafts to float around in flooded Bangkok.
คนไทย ถ้าไม่ช่วยกันรักษาทรัพยากรที่เป็นอู่ข้าวอู่น้ำของเรา มีแต่ใช้จนเสื่อมโทรมไป แล้วใครล่ะจะช่วยเรา,khohnM thaiM thaaF maiF chuayF ganM rakH saaR sapH phaH yaaM gaawnM theeF bpenM uuL khaaoF uuL naamH khaawngR raoM meeM dtaaeL chaiH johnM seuuamL so:hmM bpaiM laaeoH khraiM laF jaL chuayF raoM,example sentence,"If we Thais do not help each other take care of our resources which is our land of plenty, we will use [these resources] until they are worn out; then, who will help us?"
คนไทยทุกคน จึงควรจะได้ตระหนักในข้อนี้ให้มาก แล้วตั้งใจประพฤติตัว ปฏิบัติงาน ให้สมแก่ฐานะและหน้าที่,khohnM thaiM thookH khohnM jeungM khuaanM jaL daiF dtraL nakL naiM khaawF neeH haiF maakF laaeoH dtangF jaiM bpraL phreutH dtuaaM bpaL dtiL batL ngaanM haiF sohmR gaaeL thaaR naH laeH naaF theeF,example sentence,Each and every Thai ought to be conscious of this unity and must reaffirm that they will continue to conduct themselves and perform their jobs in accordance with their roles and responsibilities...
คนไทยนิยมทำสวนครัวไว้หลังบ้าน ช่วยให้มีอาหารรับประทานสะดวก และเป็นการประหยัด,khohnM thaiM niH yohmM thamM suaanR khruaaM waiH langR baanF chuayF haiF meeM aaM haanR rapH bpraL thaanM saL duaakL laeH bpenM gaanM bpraL yatL,example sentence,Thais like to have kitchen gardens in their back yards; it provides them food to eat in a convenient and low-cost manner.
คนไทยในพื้นที่สามจังหวัดจะเป็นพุทธ เป็นอะไรก็แล้วแต่ มันต้องหันหน้าเข้าหากัน,khohnM thaiM naiM pheuunH theeF saamR jangM watL jaL bpenM phootH bpenM aL raiM gaawF laaeoH dtaaeL manM dtawngF hanR naaF khaoF haaR ganM,example sentence,"Thai people living in the three Southern provinces, whether they are Buddhists or whatever, need to compromise and work on conciliation."
คนไทยโบราณมักเลี้ยงไว้ในพระราชสำนัก,khohnM thaiM bo:hM raanM makH liiangH waiH naiM phraH raatF chaH samR nakH,example sentence,"In antiquity, Thais used to breed them in the Royal Palace."
คนไทยปล่อยปละละเลยในปัญหาการโกงกินบ้านเมือง,khohnM thaiM bplaawyL bplaL laH leeuyM naiM bpanM haaR gaanM go:hngM ginM baanF meuuangM,example sentence,Thai people (often) ignore the problems of corruption in public life.
คนไทยไปเที่ยวญี่ปุ่นกันตรึมเลย,khohnM thaiM bpaiM thiaaoF yeeF bpoonL ganM dtreumM leeuyM,example sentence,Lots of Thais take vacations to Japan.
คนไทยมักจะตัดสินใจความฉลาดของคนต่างชาติด้วยการออกเสียงภาษาไทย,khohnM thaiM makH jaL dtatL sinR jaiM khwaamM chaL laatL khaawngR khohnM dtaangL chaatF duayF gaanM aawkL siiangR phaaM saaR thaiM,example sentence,Thai people often judge the intelligence of foreigners based on the way [foreigners] pronounce the Thai language.
