word,spell,type,meaning
ผมชื่อ... ,phohmR cheuuF,"phrase, formal","[spoken by a male] ""My name is..."""
ผมเชื่อว่าถ้าจะทำกันจริง ๆ เราสามารถหาวิธีลด ละ เลิกการเล่นหวยในสังคมไทยได้สำเร็จอย่างแน่นอน,phohmR cheuuaF waaF thaaF jaL thamM ganM jingM jingM raoM saaR maatF haaR wiH theeM lohtH laH leerkF gaanM lenF huayR naiM sangR khohmM thaiM daiF samR retL yaangL naaeF naawnM,example sentence,"""I believe that if we try really hard, we will certainly be able to find a way to reduce and [finally] end playing the [underground] lottery in Thai society."""
ผมเชื่อว่าเธออยากอยู่ดูลูกเติบโต,phohmR cheuuaF waaF thuuhrM yaakL yuuL duuM luukF dteerpL dto:hM,example sentence,"""I believe that she wanted to live to see her daughter grow up."""
ผมเชื่อว่าผมสอบผ่านแน่นอน,phohmR cheuuaF waaF phohmR saawpL phaanL naaeF naawnM,example sentence,"""I believe I will pass the test for sure."""
ผมเชื่ออย่างไม่มีข้อสงสัยใด ๆทั้งสิ้นว่า,phohmR cheuuaF yaangL maiF meeM khaawF sohngR saiR daiM daiM thangH sinF waaF,"verb, phrase",I believe without any reservations that...
ผมใช้เครื่องนี้อยู่ครับ,phohmR chaiH khreuuangF neeH yuuL khrapH,example sentence,"""I'm still using this machine."""
ผมใช้ชีวิตแบบนี้มาตลอด,phohmR chaiH cheeM witH baaepL neeH maaM dtaL laawtL,example sentence,"""I always lived my life in this manner."""
ผมใช้แผ่นน้ำหนักพวกนี้อยู่ครับ,phohmR chaiH phaenL namH nakL phuaakF neeH yuuL khrapH,example sentence,"""I'm still using these weights."""
ผมใช้เวลาในบังไพรวันละไม่ต่ำกว่า ๙-๑๐ ชั่วโมง,phohmR chaiH waehM laaM naiM bangM phraiM wanM laH maiF dtamL gwaaL gaoF sipL chuaaF mo:hngM,example sentence,"""I spend no fewer than 9-10 hours per day in the blind."""
ผมใช้เวลาส่วนใหญ่อยู่ในป่าทางตอนใต้ของลำน้ำขาแข้งเพื่อทำงานชิ้นหนึ่ง,phohmR chaiH waehM laaM suaanL yaiL yuuL naiM bpaaL thaangM dtaawnM dtaiF khaawngR lamM namH khaaR khaaengF pheuuaF thamM ngaanM chinH neungL,example sentence,"""I spend most of my time at a job located in a forested area in the southern portion of Huai Kha Khaeng watershed."""
ผมซื้อตั๋วแล้ว,phohmR seuuH dtuaaR laaeoH,example sentence,"""I bought a ticket already."""
ผมซื้อปลาหิมะย่างน้ำซีอิ๊ว ข้าวปั้น และซูชิ จากสถานีต้นทาง,phohmR seuuH bplaaM hiL maH yaangF naamH seeM iuH khaaoF bpanF laeH suuM chiH jaakL saL thaaR neeM dtohnF thaangM,example sentence,"""I bought sablefish broiled with soy sauce and balled rice at the departure station."""
ผมเซ็ตของผมไว้เรียบร้อยแล้วว่า ผมจะทำยังไงในการต่อสู้ ถ้าเขาไม่ใช้อาวุธ ผมจะทำยังไง ถ้าเขาใช้อาวุธ ผมจะต่อต้านยังไง ผมเตรียมของผมไว้หมดแล้ว พูดได้แค่นี้,phohmR setH khaawngR phohmR waiH riiapF raawyH laaeoH waaF phohmR jaL thamM yangM ngaiM naiM gaanM dtaawL suuF thaaF khaoR maiF chaiH aaM wootH phohmR jaL thamM yangM ngaiM thaaF khaoR chaiH aaM wootH phohmR jaL dtaawL dtaanF yangM ngaiM phohmR dtriiamM khaawngR phohmR waiH mohtL laaeoH phuutF daiF khaaeF neeH,example sentence,"""I have already made up my mind about what I will do if fighting [breaks out]. If they do not employ weapons, I [know] what I will do; if they do open fire, I know how I will respond. I have prepared [everything I need] already. This is all I am going to say."""
ผมดอกเลาบ่งบอกถึงวัยอันเปี่ยมไปด้วยประสบการณ์,phohmR daawkL laoM bohngL baawkL theungR waiM anM bpiiamL bpaiM duayF bpraL sohpL gaanM,example sentence,"""A head of grey hair speaks volumes about age replete with experience."""
ผมด้านบนจะสั้นประมาณหนึ่งเซ็นติเมตร,phohmR daanF bohnM jaL sanF bpraL maanM neungL senM dtiL maehtF,example sentence,"""The hair on top of the head is [then] about one centimeter long."""
ผมดำ ,phohmR damM,noun,dark hair; black hair
ผมดีใจที่ได้พบกับคุณ ,phohmR deeM jaiM theeF daiF phohpH gapL khoonM,example sentence,"""I'm happy to meet you."""
ผมดีใจมาก ๆ ที่มีโอกาสได้รู้จักกับคุณ,phohmR deeM jaiM maakF maakF theeF meeM o:hM gaatL daiF ruuH jakL gapL khoonM,example sentence,"""I'm really happy to know you."""
ผมดูแลหมาสองตัวของเขา เมื่อเขาไปต่างจังหวัด ,phohmR duuM laaeM maaR saawngR dtuaaM khaawngR khaoR meuuaF khaoR bpaiM dtaangL jangM watL,example sentence,"""I am looking after his two dogs whilst he is up country."""
ผมเดินตรง ๆ ไปยังม้านั่งที่คิดว่าว่าง ,phohmR deernM dtrohngM dtrohngM bpaiM yangM maaH nangF theeF khitH waaF waangF,example sentence,"""I walked straight to the area where I thought there was an unoccupied seat."""
ผมเดินทางกลับในวันที่ ๑ พฤศจิกายน ๒๕๑๗,phohmR deernM thaangM glapL naiM wanM theeF neungL phreutH saL jiL gaaM yohnM saawngR phanM haaF raawyH sipL jetL,example sentence,"""I traveled back [there] on the first of November 2517 (1974)."""
ผมเดินไปเข้าห้องน้ำที่ท้ายตู้ เห็นคนแก่นอนหลับสนิท ,phohmR deernM bpaiM khaoF haawngF naamH theeF thaaiH dtuuF henR khohnM gaaeL naawnM lapL saL nitL,example sentence,"""I went to go to the bathroom at the end of the railcar and saw the old man sleeping soundly."""
ผมเดินไปจนน้ำทะเลมันท่วมอก แล้วผมก็เริ่มรู้สึกเจ็บที่เท้า,phohmR deernM bpaiM johnM naamH thaH laehM manM thuaamF ohkL laaeoH phohmR gaawF reermF ruuH seukL jepL theeF thaaoH,example sentence,"""I walked in until the water was level with my chest then I begin to feel pain in my feet."""
ผมเดินล้วงกระเป๋าสบาย ๆ ตามแบบของผม,phohmR deernM luaangH graL bpaoR saL baaiM saL baaiM dtaamM baaepL khaawngR phohmR,example sentence,"""I walked with my hands in my pocket in my usual manner."""
ผมโดนเขาเอ็ดเอาทุกทีเพราะฟังภาษาของเขาไม่รู้เรื่อง,phohmR do:hnM khaoR etL aoM thookH theeM phrawH fangM phaaM saaR khaawngR khaoR maiF ruuH reuuangF,example sentence,"""I was scoled by him all the time because I don't understand the language he is speaking."""
ผมได้เงินจากงานนี้มาพอการ,phohmR daiF ngernM jaakL ngaanM neeH maaM phaawM gaanM,example sentence,"""I earned a lot of money from this job."""
ผมได้มีโอกาสแลกเปลี่ยนความคิดเห็นเรื่องอิสลามในโลกร่วมสมัยกับอดีตผู้นำอินโดนีเซีย,phohmR daiF meeM o:hM gaatL laaekF bpliianL khwaamM khitH henR reuuangF itL saL laamM naiM lo:hkF ruaamF saL maiR gapL aL deetL phuuF namM inM do:hM neeM siiaM,example sentence,"""I have had an opportunity to exchange ideas about Islam in the contemporary world with the former leader of Indonesia."""
ผมได้รับจดหมายของคุณแล้ว,phohmR daiF rapH johtL maaiR khaawngR khoonM laaeoH,example sentence,"""I have recieved your letter."""
ผมได้รู้ซึ้งถึงอุปสรรคขวากหนามนานัปการที่รออยู่เบื้องหน้า,phohmR daiF ruuH seungH theungR oopL bpaL sakL khwaakL naamR naaM napH bpaL gaanM theeF raawM yuuL beuuangF naaF,example sentence,"""I understand the various obstacles which lie ahead of us."""
ผมได้ลั่นวาจาไปแล้วผมก็คืนคำไม่ได้,phohmR daiF lanF waaM jaaM bpaiM laaeoH phohmR gaawF kheuunM khamM maiF daiF,example sentence,"""I have already given my word; I cannot withdraw."""
ผมตกหลุมรักคุณแล้วครับ,phohmR dtohkL loomR rakH khoonM laaeoH khrapH,example sentence,"""I have fallen in love with you."""
ผมต้องการจะเช่าตู้เซฟธนาคาร,phohmR dtawngF gaanM jaL chaoF dtuuF sefH thaH naaM khaanM,example sentence,"""I would like to rent a safe deposit box."""
ผมต้องการไป ,phohmR dtawngF gaanM bpaiM,phrase,I want to go to...; I need to go to...
ผมต้องการไปโรงเรียน พี่สาวหรือน้องสาวผมก็ต้องการไปโรงเรียนจะได้มีความรู้หากินได้ และจะได้รู้คุณธรรมแห่งชีวิต,phohmR dtawngF gaanM bpaiM ro:hngM riianM pheeF saaoR reuuR naawngH saaoR phohmR gaawF dtawngF gaanM bpaiM ro:hngM riianM jaL daiF meeM khwaamM ruuH haaR ginM daiF laeH jaL daiF ruuH khoonM naH thamM haengL cheeM witH,example sentence,"""I wanted to go to school; my older and younger sisters also wanted to go to school so that we could gain enough knowledge to earn a living and to learn how to live a moral life."""
ผมต้องการสุขภาพอนามัยอันดี และรัฐบาลจะต้องให้บริการป้องกันโรคแก่ผมฟรี กับบริการการแพทย์ รักษาพยาบาลอย่างถูกอย่างดี เจ็บป่วยเมื่อใดหาหมอพยาบาลได้สะดวก,phohmR dtawngF gaanM sookL khaL phaapF aL naaM maiM anM deeM laeH ratH thaL baanM jaL dtawngF haiF baawM riH gaanM bpaawngF ganM ro:hkF gaaeL phohmR freeM gapL baawM riH gaanM gaanM phaaetF rakH saaR phaH yaaM baanM yaangL thuukL yaangL deeM jepL bpuayL meuuaF daiM haaR maawR phaH yaaM baanM daiF saL duaakL,example sentence,"""I want to have good health and the government should provide me free preventative care, as well as quality, low-cost medical care [and] whenever I am sick I want to be able to conveniently visit a doctor and a medical facility."""
ผมต้องการหนังสือสักทีเล่มหนึ่ง และซ่อมบีบี,phohmR dtawngF gaanM nangR seuuR sakL theeM lemF neungL laeH saawmF beeM beeM,example sentence,"""I wanted to buy a book and to fix my Blackberry."""
ผมต้องการให้ชาติของผมได้ขายผลิตผลแก่ต่างประเทศด้วยราคาอันเป็นธรรม ในฐานะที่ผมเป็นชาวไร่ชาวนา,phohmR dtawngF gaanM haiF chaatF khaawngR phohmR daiF khaaiR phaL litL dtaL phohnR gaaeL dtaangL bpraL thaehtF duayF raaM khaaM anM bpenM thamM naiM thaaR naH theeF phohmR bpenM chaaoM raiF chaaoM naaM,example sentence,"""I would like my country to sell its production to foreign countries at a fair price, [this position reflects the fact that] I am a producer of agricultural goods."""
ผมต้องการอากาศบริสุทธิ์สำหรับหายใจ น้ำดื่มบริสุทธิ์สำหรับดื่ม,phohmR dtawngF gaanM aaM gaatL baawM riH sootL samR rapL haaiR jaiM naamH deuumL baawM riH sootL samR rapL deuumL,example sentence,"""I would like clean air to breathe and pure water to drink."""
ผมต้องการโอกาสที่มีส่วนในสังคมรอบตัวผม,phohmR dtawngF gaanM o:hM gaatL theeF meeM suaanL naiM sangR khohmM raawpF dtuaaM phohmR,example sentence,"""I want an opportunity to participate in the society around me."""
ผมต้องขอความช่วยเหลือจากท่านอีกวาระหนึ่ง,phohmR dtawngF khaawR khwaamM chuayF leuuaR jaakL thanF eekL waaM raH neungL,example sentence,"""I have to ask for your help one more time."""
ผมต้องคอยหลบหน้าไม่ให้พวกเขาเห็น,phohmR dtawngF khaawyM lohpL naaF maiF haiF phuaakF khaoR henR,example sentence,"""I have to hide out so that they cannot see me."""
ผมต้องด่าตัวเองที่อ่อนแอ,phohmR dtawngF daaL dtuaaM aehngM theeF aawnL aaeM,example sentence,"""I had to curse myself for being weak."""
ผมต้องไปหาหมออีกครั้งหนึ่ง ,phohmR dtawngF bpaiM haaR maawR eekL khrangH neungL,example sentence,"[spoken by a male] ""I must go and see the doctor once more."""
ผมต้องฝืนกินยา ตราบใดหมอเห็นว่า จำเป็นจริง ๆ,phohmR dtawngF feuunR ginM yaaM dtraapL daiM maawR henR waaF jamM bpenM jingM jingM,example sentence,"""I’ve got to take [this] medicine as long as the doctor thinks it’s really necessary."""
ผมต้องพูดอยู่นานสองนาน เขาถึงยอมเชื่อว่าเป็นของจริง ไม่ใช่มุขตลก,phohmR dtawngF phuutF yuuL naanM saawngR naanM khaoR theungR yaawmM cheuuaF waaF bpenM khaawngR jingM maiF chaiF mookH dtaL lohkL,example sentence,I had to repeat it twice so that he would be willing to believe it was true and not a joke.
ผมต้องไม่ซื้ออะไรอีก เพราะใช้เงินเกือบเกลี้ยงกระเป๋าแล้ว ,phohmR dtawngF maiF seuuH aL raiM eekL phrawH chaiH ngernM geuuapL gliiangF graL bpaoR laaeoH,example sentence,"[spoken by a male] ""I must not buy anything more, because I have spent nearly all my money."""
ผมต้องยอมรับว่า ผมแพ้ทางสำเนียงอันละมุนละไมของสาวเหนือนะ ,phohmR dtawngF yaawmM rapH waaF phohmR phaaeH thaangM samR niiangM anM laH moonM laH maiM khaawngR saaoR neuuaR naH,example sentence,"""I have to admit, I’m a pushover for the endearing lilt of those Northern accents!"""
ผมต้องเสียเวลาทำโจทย์ข้อนี้อยู่หลายวัน,phohmR dtawngF siiaR waehM laaM thamM jo:htL khaawF neeH yuuL laaiR wanM,example sentence,"""I had to waste several days working on this problem."""
ผมต้องหลบหนีเข้าป่าซุกซ่อนตัวอยู่เป็นเวลานานหลายปีทีเดียวกว่าจะออกมาผจญกับเมืองใหญ่อันแสนสับสนวุ่นวายอีกครั้ง,phohmR dtawngF lohpL neeR khaoF bpaaL sookH saawnF dtuaaM yuuL bpenM waehM laaM naanM laaiR bpeeM theeM diaaoM gwaaL jaL aawkL maaM phaL johnM gapL meuuangM yaiL anM saaenR sapL sohnR woonF waaiM eekL khrangH,example sentence,"""I needed to run away to hide in the jungle for many long years before I was able to come out and once again enter the big, disorienting,chaotic city."""
ผมตอบเธอไปว่าผมนอนไม่ค่อยหลับ,phohmR dtaawpL thuuhrM bpaiM waaF phohmR naawnM maiF khaawyF lapL,example sentence,"""I said to her that I couldn’t sleep."""
ผมตอบแบบนี้ทีไร ประโยคที่ได้ยินตามมาก็จะคล้าย ๆ กัน ประมาณว่า...น่าอิจฉามาก,phohmR dtaawpL baaepL neeH theeM raiM bpraL yo:hkL theeF daiF yinM dtaamM maaM gaawF jaL khlaaiH ganM bpraL maanM waaF naaF itL chaaR maakF,example sentence,"""Whenever I give an answer like this, the sentence I almost always hear is something like, “[I] really envy you.”"""
ผมตอบว่าเหงา,phohmR dtaawpL waaF ngaoR,example sentence,"""I answered her saying, 'Yes, I am lonely.' """
ผมตะโกนอยู่ในใจ ได้กระตุ้นความรู้สึกอย่างนี้แล้วค่อยยังชั่วหน่อย,phohmR dtaL go:hnM yuuL naiM jaiM daiF graL dtoonF khwaamM ruuH seukL yaangL neeH laaeoH khaawyF yangM chuaaF naawyL,example sentence,"""I screamed out to myself (without making any noise); having invigorated my spirit in this manner, I felt a little better."""
ผมตั้งใจจะเมา,phohmR dtangF jaiM jaL maoM,example sentence,"""I'm going to get drunk."""
ผมตัดสินใจพูดไปว่าผมไม่อยากกลับไปนอนที่ห้อง,phohmR dtatL sinR jaiM phuutF bpaiM waaF phohmR maiF yaakL glapL bpaiM naawnM theeF haawngF,example sentence,"""I decided to tell her that I did not want to go back to sleep in my room."""
ผมตามไม่ทัน,phohmR dtaamM maiF thanM,example sentence,"""I can't follow what (you) are saying."""
ผมเตรียมสร้างถนนลาดยางตัดเข้ามาหาวัดแทนทางสายเก่าที่เป็นหลุมเป็นบ่อ ,phohmR dtriiamM saangF thaL nohnR laatF yaangM dtatL khaoF maaM haaR watH thaaenM thaangM saaiR gaoL theeF bpenM loomR bpenM baawL,example sentence,"""I am preparing to build an asphalt road into the temple in place of the old road which is full of potholes."""
ผมเติบโตมาก็ด้วยข้าวก้นบาตร ,phohmR dteerpL dto:hM maaM gaawF duayF khaaoF gohnF baatL,example sentence,"""I was a kid who grew up in the temple [dependent on the care of the monks]."""
ผมถ่างตารอไม่ไหว,phohmR thaangL dtaaM raawM maiF waiR,example sentence,"""I couldn’t stay up."""
ผมถามเด็กหนุ่มว่าที่นั่งตรงนี้มีใครจับจองหรือเปล่า ,phohmR thaamR dekL noomL waaF theeF nangF dtrohngM neeH meeM khraiM japL jaawngM reuuR bplaaoL,example sentence,"""I asked the young man whether anyone had reserved this seat or not."""
ผมถือวิสาสะปิดไฟในห้องให้มืด,phohmR theuuR wiH saaR saL bpitL faiM naiM haawngF haiF meuutF,example sentence,"""I took this as a friendly invitation and turned off the light in her room."""
ผมถูกขโมย,phohmR thuukL khaL mooyM,example sentence,"""I’ve been robbed!"""
ผมถูกยิง,phohmR thuukL yingM,example sentence,"""I’ve been shot!"""
ผมทรงลานบิน,phohmR sohngM laanM binM,"noun, phrase",flat top hair cut
ผมทำกระเป๋าหาย,phohmR thamM graL bpaoR haaiR,example sentence,"""I lost my wallet."" — ""I lost my purse."" — ""I lost my bag."""
ผมทำงานที่นี่มาสามปีแล้ว,phohmR thamM ngaanM theeF neeF maaM saamR bpeeM laaeoH,example sentence,"""I have been working here for three years."""
ผมทำงานที่นี่สามปีมาแล้ว,phohmR thamM ngaanM theeF neeF saamR bpeeM maaM laaeoH,example sentence,"""I have been working here for three years."""
ผมทำงานสองกะในโรงพิมพ์แห่งหนึ่งย่านปากเกร็ด ,phohmR thamM ngaanM saawngR gaL naiM ro:hngM phimM haengL neungL yaanF bpaakL gretL,example sentence,"""I work two shifts at a printing shop in the Pak-Kret area."""
ผมทำทีเรียบ ๆ เฉย ๆ เพราะไม่รู้จะไปเสาะหาช่างทาสีมาจากไหน ,phohmR thamM theeM riiapF riiapF cheeuyR cheeuyR phrawH maiF ruuH jaL bpaiM sawL haaR changF thaaM seeR maaM jaakL naiR,example sentence,"""I just act cool and collected because I don’t know where I will be able to find a housepainter."""
ผมทำแมวหาย,phohmR thamM maaeoM haaiR,example sentence,"""I lost my cat."""
ผมทิ้งหนังสือไว้ที่บ้าน มันหนักไป ถือไม่ไหว,phohmR thingH nangR seuuR waiH theeF baanF manM nakL bpaiM theuuR maiF waiR,example sentence,"""I left the book at home; it’s too heavy to take with me."""
ผมทิ้งหนังสือไว้ที่บ้าน มันหนักไป เอามาด้วยไม่ได้,phohmR thingH nangR seuuR waiH theeF baanF manM nakL bpaiM aoM maaM duayF maiF daiF,example sentence,"""I left the book at home; it’s too heavy to take with me."""
ผมที่ยืนอยู่ใกล้กว่าก้มลงเขย่าที่แขนเบา ๆ ,phohmR theeF yeuunM yuuL glaiF gwaaL gohmF lohngM khaL yaoL theeF khaaenR baoM baoM,example sentence,"""I, who was standing closer, bent down and shook his arm gently."""
ผมทุ่มเทสติปัญญาลงไปในเรื่องนั้นไม่ไม่น้อยเลย,phohmR thoomF thaehM saL dtiL bpanM yaaM lohngM bpaiM naiM reuuangF nanH maiF maiF naawyH leeuyM,example sentence,"""I have dedicated a great deal of my intellect to that issue."""
ผมนอนดึกไม่ไหว,phohmR naawnM deukL maiF waiR,example sentence,"""I can't stay up late."""
ผมนั่งคุยกับเธออยู่ริมหน้าต่าง,phohmR nangF khuyM gapL thuuhrM yuuL rimM naaF dtaangL,example sentence,"""I sat on the windowsill talking to her."""
ผมนั่งมองผีเสื้อ เห็นมันค่อย ๆ ไต่สูงขึ้นจนเกือบถึงที่วางกระเป๋า ,phohmR nangF maawngM pheeR seuuaF henR manM khaawyF khaawyF dtaiL suungR kheunF johnM geuuapL theungR theeF waangM graL bpaoR,example sentence,"""I sat and watched the butterfly slowly climb up until it reached the luggage rack."""
ผมนึกว่าคุณคือคนที่ใช่,phohmR neukH waaF khoonM kheuuM khohnM theeF chaiF,example sentence,"""I thought that you were the right one."""
ผมนึกว่าคุณจะไปกับผมซะอีก,phohmR neukH waaF khoonM jaL bpaiM gapL phohmR saH eekL,example sentence,"""I thought you would go with me."" (but in fact you won't)"
ผมนึกว่าคุณไม่อยู่ซะอีก,phohmR neukH waaF khoonM maiF yuuL saH eekL,example sentence,"""I thought you were away."" (but in fact you are not)"
ผมนึกสังหรณ์ใจอยู่แล้วตั้งแต่ตอนเช้า เลยเปรย กับแม่ว่า,phohmR neukH sangR haawnR jaiM yuuL laaeoH dtangF dtaaeL dtaawnM chaaoH leeuyM bpreeuyM gapL maaeF waaF,example sentence,"""I had a premonition [about this] since this morning. So, I said to my mother..."""
ผมในฐานะพ่อทูนหัว ก็เลยให้ทนายร้องขอศาลเป็นผู้ปกครอง และร้องขอเป็นบิดาบุญธรรม,phohmR naiM thaaR naH phaawF thuunM huaaR gaawF leeuyM haiF thaH naaiM raawngH khaawR saanR bpenM phuuF bpohkL khraawngM laeH raawngH khaawR bpenM biL daaM boonM thamM,example sentence,"""I, in my status as godfather, ask that the attorney request that the court appoint me at legal guardian and officially appoint me as foster-father."""
ผมบอกว่าถึงปลายทางแล้ว ,phohmR baawkL waaF theungR bplaaiM thaangM laaeoH,example sentence,"""I told him that we had reached the end of the line."""
ผมบาง,phohmR baangM,"noun, adjective",thin or thinning hair; balding
ผมประบ่า,phohmR bpraL baaL,noun,shoulder-length hair
ผมปลอม,phohmR bplaawmM,noun,wig
ผมเป๋,phohmR bpehR,noun,parted hair
ผมเป็น... ,phohmR bpenM,,I am...
ผมเป็นคน,phohmR bpenM khohnM,,I am an...; I am a person...
ผมเป็นคนจีน ,phohmR bpenM khohnM jeenM,"example sentence, colloquial","""I am Chinese."""
ผมเป็นคนญี่ปุ่น ,phohmR bpenM khohnM yeeF bpoonL,"example sentence, colloquial","""I am Japanese."""
ผมเป็น...คนที่กัดไม่ปล่อยอยู่แล้ว อะไร ๆ ที่จะเป็นปัญหาต่อบ้านเมือง จะเกาะติดทุกเรื่อง,phohmR bpenM khohnM theeF gatL maiF bplaawyL yuuL laaeoH aL raiM aL raiM theeF jaL bpenM bpanM haaR dtaawL baanF meuuangM jaL gawL dtitL thookH reuuangF,example sentence,"""I am the kind of person who will not let go; whatever the problems is with our country, I will stick with (and find the solution to) every issue."""
ผมเป็นคนที่กัดไม่ปล่อยอยู่แล้ว อะไร ๆที่จะเป็นปัญหาต่อบ้านเมือง จะเกาะติดทุกเรื่อง,phohmR bpenM khohnM theeF gatL maiF bplaawyL yuuL laaeoH aL raiM aL raiM theeF jaL bpenM bpanM haaR dtaawL baanF meuuangM jaL gawL dtitL thookH reuuangF,,"I am the kind of person who will not let go; whatever the problems is with our country, I will stick with (and find the solution to) every issue."
ผมเป็นคนที่ไม่ฆ่าสัตว์นะครับแต่ว่าเวลาเจอยุงมาก ๆ เนี่ย เราก็จะรำคาญ,phohmR bpenM khohnM theeF maiF khaaF satL naH khrapH dtaaeL waaF waehM laaM juuhrM yoongM maakF maakF niiaF raoM gaawF jaL ramM khaanM,example sentence,"""I am a person who does not kill animals, but when I there are a lot of mosquitoes around, I feel very uncomfortable."""
ผมเป็นคนที่ไม่เชื่อในเรื่องของพระเจ้า,phohmR bpenM khohnM theeF maiF cheuuaF naiM reuuangF khaawngR phraH jaoF,example sentence,"""I am an unbeliever."" — ""I do not believe in god."""
ผมเป็นคนฝรั่งเศส ,phohmR bpenM khohnM faL rangL saehtL,"example sentence, colloquial","""I am French."""
ผมเป็นคนไม่มั่งมีแต่ไม่ยากจนด้วย ผมก็มีรายได้พอใช้ แต่ไม่เหลือเฟือ ผมถือหลักเศรษฐกิจพอเพียง,phohmR bpenM khohnM maiF mangF meeM dtaaeL maiF yaakF johnM duayF phohmR gaawF meeM raaiM daiF phaawM chaiH dtaaeL maiF leuuaR feuuaM phohmR theuuR lakL saehtL thaL gitL phaawM phiiangM,example sentence,"""I am not a rich man; but I am not poor either. I have enough income for my own use but not any extra. I believe in the principles of the ‘sufficiency economy.’"""
ผมเป็นคนเยอรมัน ,phohmR bpenM khohnM yuuhrM raH manM,"example sentence, colloquial","""I am German."""
ผมเป็นคนแรกในรายชื่อของคนที่รอเรียกตัวเพื่อเข้าเรียนระดับปริญญาเอก,phohmR bpenM khohnM raaekF naiM raaiM cheuuF khaawngR khohnM theeF raawM riiakF dtuaaM pheuuaF khaoF riianM raH dapL bpaL rinM yaaM aehkL,example sentence,"""I am first on the waiting list for entrance to the PhD program."""
ผมเป็นคนอเมริกัน ,phohmR bpenM khohnM aL maehM riH ganM,"example sentence, colloquial","""I am an American."""
ผมเป็นคนออสเตรเลีย ,phohmR bpenM khohnM aawtL dtraehM liiaM,"example sentence, colloquial","""I am Australian."""
ผมเป็นคนอังกฤษ ,phohmR bpenM khohnM angM gritL,"example sentence, colloquial","""I am British."" — ""I am a Briton."""
ผมเป็นเบี้ยล่างของคนไทยทั้งประเทศ ไม่เป็นเบี้ยล่างของใคร คิดว่าคนที่เป็นนายกฯ ต้องยึดประโยชน์ของประชาชนเป็นหลักทุกกลุ่มทุกคนมีสิทธิแสดงความคิดเห็น,phohmR bpenM biiaF laangF khaawngR khohnM thaiM thangH bpraL thaehtF maiF bpenM biiaF laangF khaawngR khraiM khitH waaF khohnM theeF bpenM naaM yohkH dtawngF yeutH bpraL yo:htL khaawngR bpraL chaaM chohnM bpenM lakL thookH gloomL thookH khohnM meeM sitL thiH saL daaengM khwaamM khitH henR,example sentence,"""...I am subordinate to [beholden to] all Thai people throughout the land but I am not under the control of any particular person. I believe that a Prime Minister must work for the benefit of the people and every person and each group has the right to express their own opinions and ideas..."""
ผมเป็นผู้รับผิดชอบด้านการเงิน,phohmR bpenM phuuF rapH phitL chaawpF daanF gaanM ngernM,example sentence,"""I'm the person responsible for finances."""
ผมเป็นลูกค้าขาประจำ,phohmR bpenM luukF khaaH khaaR bpraL jamM,example sentence,"""I am a regular customer."""
ผมเป็นห่วงว่างานที่ลูกค้าสั่งมาจะทำเสร็จได้ไม่ทันเวลา,phohmR bpenM huaangL waaF ngaanM theeF luukF khaaH sangL maaM jaL thamM setL daiF maiF thanM waehM laaM,example sentence,"""I am concerned that the work my clients ordered will not be completed on time."""
ผมเปล่าทำ,phohmR bplaaoL thamM,example sentence,"""I didn't do it."""
ผมเปล่าพูด,phohmR bplaaoL phuutF,example sentence,"""I didn't say anything."""
ผมไป... ,phohmR bpaiM,phrase,I go...; I went...; I am going...
ผมไปตลาด ,phohmR bpaiM dtaL laatL,example sentence,"""I go to the market."""
ผมไปตลาดสดจ่ายกับข้าว เห็นเห็ดสีคล้ำมอมแมมคุ้นตา,phohmR bpaiM dtaL laatL sohtL jaaiL gapL khaaoF henR hetL seeR khlaamH maawmM maaemM khoonH dtaaM,example sentence,"""I went to the market to buy groceries [and] saw the familiar, dirty, dark-colored mushrooms."""
ผมไปทำงานสายมาสามวันติดกันแล้วนะ,phohmR bpaiM thamM ngaanM saaiR maaM saamR wanM dtitL ganM laaeoH naH,example sentence,"""I've been late to work for the last three days now."""
ผมไปเที่ยวถูกสาดน้ำเปียกปอนไปทั้งตัว,phohmR bpaiM thiaaoF thuukL saatL naamH bpiiakL bpaawnM bpaiM thangH dtuaaM,example sentence,"""I went out wandering and got splashed on so that my whole body was soaked."""
ผมไปหาเขาที่บ้านหลายครั้งแล้ว แต่เขาไม่เคยอยู่เลย ,phohmR bpaiM haaR khaoR theeF baanF laaiR khrangH laaeoH dtaaeL khaoR maiF kheeuyM yuuL leeuyM,example sentence,"""I have been to his house many times but he is never in."""
ผมไปอเมริกามาแล้วสองเที่ยว ,phohmR bpaiM aL maehM riH gaaM maaM laaeoH saawngR thiaaoF,example sentence,"""I have been to America (and back) twice."""
ผมผิดเอง ,phohmR phitL aehngM,example sentence,"""Mea culpa"" ""I am sorry"" ""I accept my error."" ""It was my fault."""
ผมเผ้า,phohmR phaoF,noun,hair
ผมพบว่าการเดินอย่างเพลิดเพลินนั้นให้อารมณ์ที่แตกต่างไปจากการเดินอย่างมีจุดหมายซึ่งเราทำกันอยู่ทุกวันในเมืองที่เรามีภาระหน้าที่,phohmR phohpH waaF gaanM deernM yaangL phleertF phleernM nanH haiF aaM rohmM theeF dtaaekL dtaangL bpaiM jaakL gaanM deernM yaangL meeM jootL maaiR seungF raoM thamM ganM yuuL thookH wanM naiM meuuangM theeF raoM meeM phaaM raH naaF theeF,example sentence,"""I have found that walking for pleasure is emotionally different from walking with an objective in mind like we do everyday in the city where we have burdens and responsibilities."""
