word,spell,type,meaning
นักธุรกิจต่างชาติเดินทางเข้ามาเพื่อหยั่งตลาดไทยเป็นจำนวนมาก,nakH thooH raH gitL dtaangL chaatF deernM thaangM khaoF maaM pheuuaF yangL dtaL laatL thaiM bpenM jamM nuaanM maakF,example sentence,"""Many foreign businessmen are coming in to explore Thai markets."""
นักธุรกิจพ่อค้ายังต้องพินอบพิเทา ส่งส่วยและบรรณาการ เงินใต้โต๊ะ เกิดคอรัปชั่นต่าง ๆ มากมาย,nakH thooH raH gitL phaawF khaaH yangM dtawngF phiH naawpF phiH thaoM sohngL suayL laeH banM naaM gaanM ngernM dtaiF dtoH geertL khaawM rapH chanF dtaangL dtaangL maakF maaiM,example sentence,"""Businessmen and merchants still have to pay their respects by making regular payments, giving gifts, paying money under the table, all of which creates many and varied (forms of) corruption."""
นักธุรกิจรายย่อย,nakH thooH raH gitL raaiM yaawyF,noun,small businessman
นักธุรกิจหญิง,nakH thooH raH gitL yingR,noun,businesswoman
นักนางสนม,nakH naangM saL nohmR,noun,a Lady's maidservant
นักบวช,nakH buaatL,"noun, formal",[นักบวช] ascetic; clergyman; priest; hermit
นักบอลไทยเก่ง ๆ มักจะไปค้าแข้งในต่างประเทศ,nakH baawnM thaiM gengL makH jaL bpaiM khaaH khaaengF naiM dtaangL bpraL thaehtF,example sentence,"""Top-notch Thai footballers are playing football professionally in foreign countries."""
นักบอลวิ่งกันฝุ่นตลบตรงสนามหน้าเสาธงของโรงเรียน,nakH baawnM wingF ganM foonL dtaL lohpL dtrohngM saL naamR naaF saoR thohngM khaawngR ro:hngM riianM,example sentence,"""The ball players ran around wildly in the field in front of the school’s flagpole."""
นักบัญชี,nakH banM cheeM,noun,accountant
นักบิด,nakH bitL,noun,"[นักบิด] a racer (of motorcycles, e.g.)"
นักบิน ,nakH binM,noun,pilot
นักบินเกิดหลงฟ้า เครื่องบินโหม่งโลก,nakH binM geertL lohngR faaH khreuuangF binM mo:hngL lo:hkF,example sentence,"""The pilot experienced vertigo and the aircraft plunged to the ground."""
นักบินผู้ช่วย,nakH binM phuuF chuayF,noun,co-pilot
นักบินร่วม ,nakH binM ruaamF,noun,co-pilot
นักบินและช่างเครื่องตายหมด,nakH binM laeH changF khreuuangF dtaaiM mohtL,example sentence,"""The pilot and mechanic perished."""
นักบินอวกาศ ,nakH binM aL waH gaatL,noun,astronaut
นักปฏิบัติ,nakH bpaL dtiL batL,noun,"practioner; one who practices, rather than theorizes"
นักปฏิวัติ ,nakH bpaL dtiL watH,noun,revolutionist; contra-government activist
นักประดาน้ำ,nakH bpraL daaM naamH,noun,underwater diver; scuba diver; skin diver; frogman
นักประดิษฐ์,nakH bpraL ditL,noun,[นักประดิษฐ์] inventor; author; originator; creator
นักประท้วง,nakH bpraL thuaangH,noun,activist
นักประพันธ์ ,nakH bpraL phanM,noun,author
นักปรัชญา ,nakH bpratL yaaM,noun,philosopher
นักปราชญ์,nakH bpraatL,noun,[นักปราชญ์] philosopher
นักปล้น ,nakH bplohnF,noun,robber
นักปักษีวิทยา,nakH bpakL seeR witH thaH yaaM,noun,ornithologist
นักเปียโน ,nakH bpiiaM no:hM,noun,pianist
นักแปล,nakH bplaaeM,noun,translator
นักเฝ้ามอง,nakH faoF maawngM,noun,[นักเฝ้ามอง] observer
นักพนัน,nakH phaH nanM,noun,[นักพนัน] gambler
นักพนันตบตาเจ้ามือ,nakH phaH nanM dtohpL dtaaM jaoF meuuM,example sentence,"""The gamblers tricked the card dealer."""
นักพยากรณ์,nakH phaH yaaM gaawnM,noun,[นักพยากรณ์] foreaster; prognosticator; predictor
นักพรต,nakH phrohtH,"adjective, formal, loanword, Sanskrit",[นักพรต] ascetic; hermit; recluse; anchorite; saint
นักพละ ,nakH phaH laH,noun,gymnast
นักพัฒนาที่ดิน,nakH phatH thaH naaM theeF dinM,noun,property developer
นักพูด,nakH phuutF,noun,orator; accomplished speaker
นักพูดเก่ง ๆ มีลีลาการพูดที่มีลูกเล่นทำให้คนฟังชื่นชอบ,nakH phuutF gengL meeM leeM laaM gaanM phuutF theeF meeM luukF lenF thamM haiF khohnM fangM cheuunF chaawpF,example sentence,"""Good speakers have a cadence in heir speech which employs artifice and tact to impress their listeners."""
นักฟิสิกส์ ,nakH fiH sikL,noun,physicist
นักฟุตบอล,nakH footH baawnM,noun,football (soccer) player
นักฟุตบอลอาชีพ,nakH footH baawnM aaM cheepF,noun,professional football player
"นักภาษาศาสตร์สมัยใหม่ได้ค้นพบแล้วว่าคนเราเกิดมาพร้อมกับ ""ความสามารถ"" ที่จะ ""รับรู้"" และ ""เลียนแบบ"" ภาษาแม่",nakH phaaM saaR saatL saL maiR maiL daiF khohnH phohpH laaeoH waaF khohnM raoM geertL maaM phraawmH gapL khwaamM saaR maatF theeF jaL rapH ruuH laeH liianM baaepL phaaM saaR maaeF,example sentence,"""Modern linguists have discovered that we are born with an innate ability to absorb and imitate the languages of our mothers (our mother tongue)."""
นักภูมิศาสตร์ ,nakH phuuM miH saatL,noun,geographer
นักมนุษยวิทยา,nakH maH nootH saL yaH witH thaH yaaM,noun,[นักมนุษยวิทยา] anthropologist
นักมวย ,nakH muayM,noun,boxer
นักมวยถอดใจตั้งแต่เห็นคู่ต่อสู้,nakH muayM thaawtL jaiM dtangF dtaaeL henR khuuF dtaawL suuF,example sentence,"""The boxer became discouraged once he saw his opponent."""
นักมวยทั้งสองคนนี้มีฝีมือก้ำกึ่งกันมาก,nakH muayM thangH saawngR khohnM neeH meeM feeR meuuM gamF geungL ganM maakF,example sentence,"""These two boxers are equally skilled and are well matched."""
นักมวยบนเวทีกำลังแลกหมัดกันอย่างดุเดือด,nakH muayM bohnM waehM theeM gamM langM laaekF matL ganM yaangL dooL deuuatL,example sentence,"""The boxers in the ring are furiously exchanging blows."""
นักมวยปล้ำ ,nakH muayM bplamF,noun,wrestler
นักมวยยังไม่ได้ปล่อยหมัดเด็ดของเขา,nakH muayM yangM maiF daiF bplaawyL matL detL khaawngR khaoR,example sentence,"""The boxer has not yet thrown his knock-out punch."""
นักมวยไล่ต้อนคู่ชกให้เข้ามุม,nakH muayM laiF dtaawnF khuuF chohkH haiF khaoF moomM,example sentence,"""The boxer forced his opponent into the corner."""
นักมวยสมัครเล่น,nakH muayM saL makL lenF,"noun, phrase",amateur boxer
นักมวยสมัครเล่นล้มลุกคลุกคลานเรื่อยมาจนกระทั่งยกหลังสุด,nakH muayM saL makL lenF lohmH lookH khlookH khlaanM reuuayF maaM johnM graL thangF yohkH langR sootL,example sentence,"""The amateur boxer suffered along until the final round."""
นักมวยอาชีพ,nakH muayM aaM cheepF,noun,prizefighter
นักมวยเอก,nakH muayM aehkL,noun,first rate boxer
นักมายากล ,nakH maaM yaaM gohnM,"noun, formal",[นักมายากล] magician
นักแม่นปืน,nakH maaenF bpeuunM,noun,[นักแม่นปืน] sharpshooter
นักยกน้ำหนัก,nakH yohkH namH nakL,noun,weightlifter
นักยกเหล็ก,nakH yohkH lekL,noun,weightlifter
นักย่องเบา,nakH yawngF baoM,noun,burglar; cat burglar; second story man
นักยิงธนู ,nakH yingM thaH nuuM,noun,archer
นักรบ,nakH rohpH,noun,warrior; soldier
นักรบชุดดำ,nakH rohpH chootH damM,noun,Thai Rangers
นักร้อง ,nakH raawngH,noun,singer; vocalist
นักร้องคนนี้ตอนร้องเพลงไม่ดัง แต่พอเล่นหนังได้เรื่องเดียวก็แจ้งเกิดเลย,nakH raawngH khohnM neeH dtaawnM raawngH phlaehngM maiF dangM dtaaeL phaawM lenF nangR daiF reuuangF diaaoM gaawF jaaengF geertL leeuyM,example sentence,"""When she was just a singer, she didn’t make much of a name for herself; however, after just one movie, she became a star."""
นักร้องคนนี้เป็นตัวเงินตัวทองที่ดึงลูกค้าเข้าร้าน,nakH raawngH khohnM neeH bpenM dtuaaM ngernM dtuaaM thaawngM theeF deungM luukF khaaH khaoF raanH,example sentence,"""This singer is our major money maker who brings customers into our shop."""
นักร้องนำ,nakH raawngH namM,noun,lead singer
นักร้องรุ่นเก๋ากึ๊กสามารถกลับมาผงาดในวงการได้อีกครั้งอย่างสมศักดิ์ศรี,nakH raawngH roonF gaoR geukH saaR maatF glapL maaM phaL ngaatL naiM wohngM gaanM daiF eekL khrangH yaangL sohmR sakL seeR,example sentence,"""The once-famous singer was able to elevate herself to her former prominence in [musical] circles yet one more time."""
นักร้องลูกทุ่งเผยตอนนี้ชีวิตถึงคราวตกอับทำวงลูกทุ่งติดหนี้ถึงสามล้านบาทและเตรียมขายรถเบนซ์เพื่อนำเงินมาใช้หนี้,nakH raawngH luukF thoongF pheeuyR dtaawnM neeH cheeM witH theungR khraaoM dtohkL apL thamM wohngM luukF thoongF dtitL neeF theungR saamR laanH baatL laeH dtriiamM khaaiR rohtH baehnM pheuuaF namM ngernM maaM chaiH neeF,example sentence,"""The country singer revealed that she has recently encountered a run of bad luck that put her country-music band into debt to the tune of three million baht; she is in the process of selling her Mercedes to raise funds to pay off her debt."""
นักรัฐศาสตร์,nakH ratH thaL saatL,noun,[นักรัฐศาสตร์] political scientist
นักเรียน ,nakH riianM,noun,student; pupil (thru high school); schoolchildren
"นักเรียน- ""ครูครับ ทำไมครูสอนวิชาภาษาไทยวิชาเดียว ไม่สอนทุกวิชาล่ะครับ""",nakH riianM khruuM khrapH thamM maiM khruuM saawnR wiH chaaM phaaM saaR thaiM wiH chaaM diaaoM maiF saawnR thookH wiH chaaM laF khrapH,example sentence,"""Students: “Teacher, why is it that you teach only Thai language classes; why don’t you teach all subjects?”"
นักเรียนควรจะเขียนเค้าโครงก่อนแล้วจึงค่อยเขียนรายละเอียดของเรื่อง,nakH riianM khuaanM jaL khiianR khaaoH khro:hngM gaawnL laaeoH jeungM khaawyF khiianR raaiM laH iiatL khaawngR reuuangF,example sentence,"""Students should create an outline before writing the details of an essay or story."""
นักเรียนจำนวนมากยังได้รับการศึกษาแบบโบราณ จึงมักเชื่อลายลักษณ์อักษร,nakH riianM jamM nuaanM maakF yangM daiF rapH gaanM seukL saaR baaepL bo:hM raanM jeungM makH cheuuaF laaiM lakH akL saawnR,example sentence,"""Most students are educated the old way; they believe everything that is written down."""
นักเรียนชายจะต้องตัดผมทรงนักเรียนทุก ๆ หนึ่งเดือน,nakH riianM chaaiM jaL dtawngF dtatL phohmR sohngM nakH riianM thookH thookH neungL deuuanM,example sentence,"""Male students need to get a student-style haircut every single month."""
นักเรียนชายทุกคนจะต้องตัดทรงนักเรียนนะครับ,nakH riianM chaaiM thookH khohnM jaL dtawngF dtatL sohngM nakH riianM naH khrapH,example sentence,"""Every male student had to have a student cut."""
นักเรียนชายผมสั้นเกรียน นักเรียนหญิงตัดผมเปิดติ่งหู,nakH riianM chaaiM phohmR sanF griianM nakH riianM yingR dtatL phohmR bpeertL dtingL huuR,example sentence,"""The boys wore their hair in crew cuts; the girls hair was cut short [enough] to show their earlobes."""
นักเรียนซักถามอาจารย์เรื่องการหักเหของแสงในน้ำ,nakH riianM sakH thaamR aaM jaanM reuuangF gaanM hakL haehR khaawngR saaengR naiM naamH,example sentence,"""The students questioned their teacher concerning refraction of light through water."""
นักเรียนดนตรีไม่ใช่แข่ง ฝึก,nakH riianM dohnM dtreeM maiF chaiF khaengL feukL,example sentence,"""Musical students don’t compete. They practice."""
นักเรียนเดินตามครูไปแต่โดยดี,nakH riianM deernM dtaamM khruuM bpaiM dtaaeL dooyM deeM,example sentence,"""The students willingly walk behind their teacher."""
นักเรียนถูกตามใจจนชักจะเหลิง,nakH riianM thuukL dtaamM jaiM johnM chakH jaL leerngR,example sentence,"""The students are getting whatever they want’ so much so that are getting spoiled."""
นักเรียนทยอยกันขึ้นมาไหว้ครูในงานวันไหว้ครู,nakH riianM thaH yaawyM ganM kheunF maaM waiF khruuM naiM ngaanM wanM waiF khruuM,example sentence,"""The students came up one after the other to pay their respects to their teacher during the Teachers’ Day ceremonies."""
นักเรียนทุน,nakH riianM thoonM,noun,a scholarship student
นักเรียนนำซังมาประดิษฐ์เป็นของเล่น,nakH riianM namM sangM maaM bpraL ditL bpenM khaawngR lenF,example sentence,"""The students used corn cobs to make toys."""
นักเรียนในห้องนี้มีทั้งหมด ๔๐ คน วันนี้มากันครบถ้วน,nakH riianM naiM haawngF neeH meeM thangH mohtL seeL sipL khohnM wanM neeH maaM ganM khrohpH thuaanF,example sentence,"""There are 40 students in this class; today they are all in attendance."""
นักเรียนประจำ,nakH riianM bpraL jamM,noun,a student in a boarding school
นักเรียนเปลี่ยน,nakH riianM bpliianL,noun,exchange student
นักเรียนไปมา,nakH riianM bpaiM maaM,noun,day student; day pupil
นักเรียนไปวัดเงียบ ๆ,nakH riianM bpaiM watH ngiiapF ngiiapF,example sentence,"""The student went to the temple quietly."""
นักเรียนมั่วซั่วกาข้อสอบเพราะแก้โจทย์เลขไม่ได้,nakH riianM muaaF suaaF gaaM khaawF saawpL phrawH gaaeF jo:htL laehkF maiF daiF,example sentence,"""The students randomly marked their test answers because they were unable figure out the [real] answers to the math problems."""
นักเรียนไม่พอใจกับคำปฏิเสธของท่านอธิการเรื่องการขออนุญาตจัดงานปีใหม่,nakH riianM maiF phaawM jaiM gapL khamM bpaL dtiL saehtL khaawngR thanF aL thiH gaanM reuuangF gaanM khaawR aL nooH yaatF jatL ngaanM bpeeM maiL,example sentence,"""The students were not pleased about the headmaster's refusal to give them permission to hold a New Year’s party."""
นักเรียนรุ่นน้องกลมเกลียวกับรุ่นพี่ดี,nakH riianM roonF naawngH glohmM gliaaoM gapL roonF pheeF deeM,example sentence,"""The lower grade students get along very well with the upper classmen."""
"นักเรียน- ""แล้วทำไมครูคิดว่า นักเรียนจะเรียนทุกวิชาไหวละครับ""",nakH riianM laaeoH thamM maiM khruuM khitH waaF nakH riianM jaL riianM thookH wiH chaaM waiR laH khrapH,example sentence,"""Students: “Well, then, how is it that you think that we students are able to learn all the subjects?”"
นักเรียนใหม่ไม่เคยทำนอกเหนือจากคำสั่ง,nakH riianM maiL maiF kheeuyM thamM naawkF neuuaR jaakL khamM sangL,example sentence,"""New students never worked except when they were ordered to do so."""
นักเรียนอยู่ในความสงบแล้ว ทีนี้คุณครูก็เริ่มสอนต่อจากคราวที่แล้วได้เสียที,nakH riianM yuuL naiM khwaamM saL ngohpL laaeoH theeM neeH khoonM khruuM gaawF reermF saawnR dtaawL jaakL khraaoM theeF laaeoH daiF siiaR theeM,example sentence,"""The children were all settled down; the teacher could now began to teach from where she last left off."""
นักลงทุน,nakH lohngM thoonM,noun,investor
นักลงทุนกว้านซื้อหุ้นของบริษัททอผ้า,nakH lohngM thoonM gwaanF seuuH hoonF khaawngR baawM riH satL thaawM phaaF,example sentence,"""Investors rushed in to buy up the shares of the weaving company."""
นักล้วงกระเป๋า,nakH luaangH graL bpaoR,noun,pickpocket
นักล่ากำไร,nakH laaF gamM raiM,noun,speculator (esp. financial); profiteer
นักล่าสัตว์,nakH laaF satL,noun,hunter
นักเลง,nakH laehngM,"noun, colloquial",[นักเลง] [positive connotation] big-hearted or generous person; sportsman; specialist
นักเลง,nakH laehngM,"noun, colloquial",[นักเลง] [negative connotation] hooligan; thug; delinquent; lager lout; ruffian; vandal
นักเลงการพนัน,nakH laehngM gaanM phaH nanM,noun,gambler; person addicted to gambling
นักเลงชอบข่มขู่คนที่อ่อนแอกว่า,nakH laehngM chaawpF khohmL khuuL khohnM theeF aawnL aaeM gwaaL,example sentence,"""Tough guys like to bully weaker people."""
นักเลงชั้นกระจอก,nakH laehngM chanH graL jaawkL,"noun, phrase","an inferior, paltry, lame or pathetic hooligan"
นักเลงเดินเข้ามาอย่างลำพองไม่กลัวใครหน้าไหนทั้งนั้น,nakH laehngM deernM khaoF maaM yaangL lamM phaawngM maiF gluaaM khraiM naaF naiR thangH nanH,example sentence,"""The hooligans strode in with a belligerent manner fearing absolutely no one."""
นักเลงโต,nakH laehngM dto:hM,noun,big bully; thug; gangster
นักเลงไทยเล่นเครื่องรางของขลังและคาถาอาคมเป็นปรกติ ฤทธิ์ที่ได้จากสิ่งเหล่านี้ ล้วนสามารถอธิบายได้จากอภิปรัชญาของพุทธศาสนาทั้งนั้น,nakH laehngM thaiM lenF khreuuangF raangM khaawngR khlangR laeH khaaM thaaR aaM khohmM bpenM bprohkL gaL dtiL ritH theeF daiF jaakL singL laoL neeH luaanH saaR maatF aL thiH baaiM daiF jaakL aL phipH ratH yaaM khaawngR phootH thaH saatL saL naaR thangH nanH,example sentence,"""Thai strongmen use amulets and incantations as a matter of course; the power that they gain from [using these] can be completely explained by core Buddhist beliefs."""
นักเลงบ่อนเบี้ย ,nakH laehngM baawnL biiaF,noun,gambler; gamer; player; habitual gambler
นักเลงปืน,nakH laehngM bpeuunM,noun,a gunman; a hired killer
นักเลงผู้หญิง,nakH laehngM phuuF yingR,"noun, colloquial",womanizer
นักเลงไพ่,nakH laehngM phaiF,"noun, colloquial",compulsive gambler
นักเลงสุรา ,nakH laehngM sooL raaM,noun,drunkard
นักเลงหนังสือ,nakH laehngM nangR seuuR,"noun, colloquial",book-lover
นักเลงหนังสือเก่า ,nakH laehngM nangR seuuR gaoL,noun,a rare book aficionado
นักเลงหัวไม้ ,nakH laehngM huaaR maaiH,"noun, plural, phrase, colloquial, idiom",rogue; villian; gangeter; thug; scoundrel; vagrant
นักเลงเหล้า,nakH laehngM laoF,noun,drunkard
นักเล่นกล้วยไม้,nakH lenF gluayF maaiH,noun,orchid fancier
นักเล่นกอล์ฟ ,nakH lenF gaawpH,"noun, ancient",golfer
นักเล่นเปียโน,nakH lenF bpiiaM no:hM,noun,pianist
นักเล่นไวโอลิน ,nakH lenF waiM o:hM linM,noun,(European-style) violinist
นักเล่นสกีน้ำ ,nakH lenF saL geeM naamH,noun,water skier
นักเล่า,nakH laoF,noun,[นักเล่า] narrator; story-teller
นักโลดโผน ,nakH lo:htF pho:hnR,noun,acrobat
นักว่ายน้ำ ,nakH waaiF naamH,noun,swimmer
นักวิเคราะห์ระบบ,nakH wiH khrawH raH bohpL,,systems analyst
นักวิ่ง  ,nakH wingF,noun,[นักวิ่ง] runner
นักวิ่งลมกรด,nakH wingF lohmM grohtL,"noun, idiom",vigorous or fast runner
นักวิ่งออกกำลังกาย ,nakH wingF aawkL gamM langM gaaiM,noun,jogger
นักวิจัย,nakH wiH jaiM,noun,[นักวิจัย] researcher
นักวิจัยค้นพบว่าความรู้สึกไร้ญาติขาดมิตรสามารถฆ่าผู้สูงอายุให้ตายก่อนวัยอันควรได้ยิ่งกว่าความอ้วนถึงสองเท่า พิษของความอ้างว้างเปล่าเปลี่ยวที่มีต่อสุขภาพนั้นน่ากลัวยิ่งนัก มันทำให้นอนไม่หลับความดันโลหิตขึ้นสูง เกิดความรู้สึกเครียดตั้งแต่ไก่โห่ เซลล์ของระบบภูมิคุ้มกันโรคอ่อนแรงกำลังใจอ่อนล้า,nakH wiH jaiM khohnH phohpH waaF khwaamM ruuH seukL raiH yaatF khaatL mitH saaR maatF khaaF phuuF suungR aaM yooH haiF dtaaiM gaawnL waiM anM khuaanM daiF yingF gwaaL khwaamM uaanF theungR saawngR thaoF phitH khaawngR khwaamM aangF waangH bplaaoL bpliaaoL theeF meeM dtaawL sookL khaL phaapF nanH naaF gluaaM yingF nakH manM thamM haiF naawnM maiF lapL khwaamM danM lo:hM hitL kheunF suungR geertL khwaamM ruuH seukL khriiatF dtangF dtaaeL gaiL ho:hL saehnM khaawngR raH bohpL phuuM miH khoomH ganM ro:hkF aawnL raaengM gamM langM jaiM aawnL laaH,example sentence,"""Researchers have discovery that feelings of being without friends or relatives causes twice as many deaths among the elderly before their natural years as does obesity. The deleterious effects of isolation and loneliness on their health is absolutely frightening. It causes them to lose sleep, to have high blood pressure, and to experience depression from early in the morning. The cells of the immune system become weak and their spirits flag."""
นักวิจัยอุทิศเวลาทั้งหมดให้กับงาน,nakH wiH jaiM ooL thitH waehM laaM thangH mohtL haiF gapL ngaanM,example sentence,"""The researchers are devoting all of their time to the effort."""
นักวิจารณ์ ,nakH wiH jaanM,"noun, phrase, formal",critic
นักวิชาการ,nakH wiH chaaM gaanM,noun,[นักวิชาการ] an academic; professor; thinker
นักวิชาการทางด้านประเมินราคาอสังหาริมทรัพย์,nakH wiH chaaM gaanM thaangM daanF bpraL meernM raaM khaaM aL sangR haaR rimM maH sapH,"noun, phrase",real property valuation experts; land appraisers
นักวิชาการผู้เป็นเพชรน้ำหนึ่ง,nakH wiH chaaM gaanM phuuF bpenM phetH naamH neungL,"noun, phrase, formal, idiom",a scholar of the first water
นักวิชาการมือวางอันดับต้น,nakH wiH chaaM gaanM meuuM waangM anM dapL dtohnF,noun,an academic of the first rank
นักวิทยาศาสตร์ ,nakH witH thaH yaaM saatL,"noun, phrase",[นักวิทยาศาสตร์] scientist
นักวิทยาศาสตร์บางคนเชื่อว่า ถ้าหากเราไม่ต้องการหักร้างถางพง ถางป่าทั้งหลายทั้งปวง เราก็จำเป็นจะต้องใช้พื้นที่ที่มีอยู่,nakH witH thaH yaaM saatL baangM khohnM cheuuaF waaF thaaF haakL raoM maiF dtawngF gaanM hakL raangH thaangR phohngM thaangR bpaaL thangH laaiR thangH bpuaangM raoM gaawF jamM bpenM jaL dtawngF chaiH pheuunH theeF theeF meeM yuuL,example sentence,"""Some scientists believe that if we do not wish to clear existing virgin forests and destroy all rain forests, we must make the best use the land that we currently have."""
นักวิทยาศาสตร์เพิ่งจะหันมาสนใจเรื่องของโทรจิตเมื่อไม่กี่สิบปีมานี่เอง,nakH witH thaH yaaM saatL pheerngF jaL hanR maaM sohnR jaiM reuuangF khaawngR tho:hM raH jitL meuuaF maiF geeL sipL bpeeM maaM neeF aehngM,example sentence,"""Scientists have just become interested in mental telepathy only within the past several decades."""
นักวิทยาศาสตร์ส่วนหนึ่งเชื่อว่า การต่อต้านพืชดัดแปลงพันธุกรรมที่ผ่านมา ไม่ได้เป็นปัญหาจากตัวเทคโนโลยีจริง ๆ แต่เป็นปัญหากับเจ้าของเทคโนโลยีมากกว่าอย่างอื่น,nakH witH thaH yaaM saatL suaanL neungL cheuuaF waaF gaanM dtaawL dtaanF pheuutF datL bplaaengM phanM thooH gamM theeF phaanL maaM maiF daiF bpenM bpanM haaR jaakL dtuaaM thaehkF no:hM lo:hM yeeM jingM jingM dtaaeL bpenM bpanM haaR gapL jaoF khaawngR thaehkF no:hM lo:hM yeeM maakF gwaaL yaangL euunL,example sentence,"""One group of scientists believes that the opposition to genetically modified crops in the past does not reflect a problems with the technology itself, but, more than any other factor, reflects a problems with who owns the technology."""
นักศึกษา ,nakH seukL saaR,noun,student (above high school)
นักศึกษาเขียนความเรียงเพื่อส่งเข้าประกวด,nakH seukL saaR khiianR khwaamM riiangM pheuuaF sohngL khaoF bpraL guaatL,example sentence,"""The students wrote essays to enter into the competition."""
"นักศึกษาคนหนึ่งยกมือขึ้นถาม ""แล้วน้ำที่อาจารย์เทใส่ลงไปล่ะครับ หมายถึงอะไร?""",nakH seukL saaR khohnM neungL yohkH meuuM kheunF thaamR laaeoH naamH theeF aaM jaanM thaehM saiL lohngM bpaiM laF khrapH maaiR theungR aL raiM,example sentence,"""One of the students raised his hand and asked, “And, what about the water that you poured in?”"""
นักศึกษาชอบอาจารย์คนนี้,nakH seukL saaR chaawpF aaM jaanM khohnM neeH,example sentence,"""The students like this professor."""
นักศึกษาต่างประเทศ,nakH seukL saaR dtaangL bpraL thaehtF,noun,foreign student
นักศึกษาถูกปลุกเร้าให้เห็นดีเห็นงามกับหลักการอันเลอเลิศ,nakH seukL saaR thuukL bplookL raaoH haiF henR deeM henR ngaamM gapL lakL gaanM anM luuhrM leertF,example sentence,"""The students were encouraged to take high-minded principles to heart."""
นักศึกษาที่ผ่านการอบรมในโครงการดังกล่าว เมื่อเรียนจบกลับประเทศไทยแล้วยังจะได้รับการต่อยอดเพื่อเป็นบันไดก้าวไปสู่การเป็นผู้ประกอบการธุรกิจฮาลาล,nakH seukL saaR theeF phaanL gaanM ohpL rohmM naiM khro:hngM gaanM dangM glaaoL meuuaF riianM johpL glapL bpraL thaehtF thaiM laaeoH yangM jaL daiF rapH gaanM dtaawL yaawtF pheuuaF bpenM banM daiM gaaoF bpaiM suuL gaanM bpenM phuuF bpraL gaawpL gaanM thooH raH gitL haaM laanM,example sentence,"""Students who have passed through training in this program when they have completed their studies and have returned to Thailand, still receive continuing (education). (This will allow them) to reach their goals of being able to earn their living (preparing) Halal (food)."""
นักศึกษาบางคนเห็นแย้งกับคำสอนของอาจารย์ในบางเรื่อง,nakH seukL saaR baangM khohnM henR yaaengH gapL khamM saawnR khaawngR aaM jaanM naiM baangM reuuangF,example sentence,"""Some [university] students disagree with some teachings of their professors."""
นักศึกษาปัญญาชนเหล่านี้ก็เป็นแกนกลางของการเคลื่อนไหวเรียกร้องประชาธิปไตย,nakH seukL saaR bpanM yaaM chohnM laoL neeH gaawF bpenM gaaenM glaangM khaawngR gaanM khleuuanF waiR riiakF raawngH bpraL chaaM thipH bpaL dtaiM,example sentence,"""These student intellectuals constitute the nucleus of the movement calling for democracy."""
"นักศึกษามองดูอยู่พักหนึ่ง ก่อนจะหันมาตอบ ""เต็มแล้ว""",nakH seukL saaR maawngM duuM yuuL phakH neungL gaawnL jaL hanR maaM dtaawpL dtemM laaeoH,example sentence,"""The students looked at [the pitcher] for a moment before facing [to the professor and] answered, “It’s full.”"""
นักศึกษารวมตัวเป็นกลุ่มก้อนทำกิจกรรมทางการเมืองทุกปี,nakH seukL saaR ruaamM dtuaaM bpenM gloomL gaawnF thamM gitL jaL gamM thaangM gaanM meuuangM thookH bpeeM,example sentence,"""Each year the students organize themselves into groups to engage in political activities."""
นักศึกษาวิชาทหาร,nakH seukL saaR wiH chaaM thaH haanR,noun,student of military studies
นักศึกษาสมัยนี้ชอบนุ่งกางเกงเลเวลาทำกิจกรรมกัน,nakH seukL saaR saL maiR neeH chaawpF noongF gaangM gaehngM laehM waehM laaM thamM gitL jaL gamM ganM,example sentence,"""Students like to wear fisherman's pants when they do activities together."""
นักศึกษาหรือนักสะสมเหรียญกษาปณ์ ,nakH seukL saaR reuuR nakH saL sohmR riianR gaL saapL,"noun, phrase, formal",numismatist
นักเศรษฐศาสตร์ ,nakH saehtL thaL saatL,"noun, phrase, formal",economist
นักเศรษฐศาสตร์ไม่ว่าระดับไหน ระดับโลก ระดับประเทศ หรือระดับจบปริญญาตรี,nakH saehtL thaL saatL maiF waaF raH dapL naiR raH dapL lo:hkF raH dapL bpraL thaehtF reuuR raH dapL johpL bpaL rinM yaaM dtreeM,example sentence,"""Economists at all levels – whether global, national, or college graduate levels –..."""
นักสมัครเล่น ,nakH saL makL lenF,noun,an amateur
นักสมุทรศาสตร์,nakH saL mootH thraH saatL,noun,oceanographer
นักสอยคิว,nakH saawyR khiuM,noun,billiard or pool player
นักสะสม,nakH saL sohmR,noun,"[นักสะสม] collector (of antiques, e.g.)"
นักสะสมของเก่า,nakH saL sohmR khaawngR gaoL,noun,antique collector
นักสะสมของโบราณ,nakH saL sohmR khaawngR bo:hM raanM,noun,antique collector
นักสังคมสงเคราะห์,nakH sangR khohmM sohngR khrawH,noun,sociologist
นักสืบ ,nakH seuupL,noun,detective
นักสืบเชลยศักดิ์,nakH seuupL chaH leeuyM sakL,noun,private detective
นักสืบส่วนตัว,nakH seuupL suaanL dtuaaM,noun,private investigator; private eye
นักสืบเอกชน,nakH seuupL aehkL gaL chohnM,noun,private detective
นักสู้,nakH suuF,noun,warrior; one who fights to defend or protect
นักแสดง ,nakH saL daaengM,noun,[นักแสดง] actor; actress
