word,spell,type,meaning
ลักขโมย,lakH khaL mooyM,verb,to steal; rob; theive
ลักตัว,lakH dtuaaM,verb,kidnap; abduct; snatch
ลักทรัพย์,lakH sapH,verb,to rob; steal; commit theft
ลักปลาหนองอื่นบ้าง จับได้ทั้งปลาเล็ก ปลาใหญ่ ,lakH bplaaM naawngR euunL baangF japL daiF thangH bplaaM lekH bplaaM yaiL,example sentence,"""I snatched fish out of other swamps and caught both small and large fish."""
ลักพาตัว ,lakH phaaM dtuaaM,verb,abduct; kidnap
ลักยิ้ม ,lakH yimH,noun,dimple (on cheeks)
ลักลอบนำเข้า ,lakH laawpF namM khaoF,verb,to smuggle
ลักเซมเบิร์ก ,lakH saehmM beerkL,"proper noun, geographical","Luxmbourg, the capital city of Luxembourg"
"proper noun, geographical","[ประเทศลักเซมเบิร์ก] Luxembourg, a country in Europe",,
ลักแซมเบิร์ก,lakH saaemM beerkL,,[alternate spelling of ลักเซมเบิร์ก ]
ลักฟัง,lakH fangM,verb,to intercept; eavesdrop
ลักลอบ,lakH laawpF,verb,to smuggle; act surreptitiously
noun,[ผู้ลักลอบ] smuggler,,
ลักลั่น,lakH lanF,adjective,[is] unsystematic; out of order; not in proper order
adjective,[is] mismatched; incongruous,,
noun,[ความลักลั่น] mismatch; incongruity; incompatability,,
verb,to overlap,,
ลักษณ์,lakH,,[alternate spelling of ลักษณะ ]
ลักษณะ ,lakH saL naL,"noun, formal, loanword, Pali, Sanskrit",characteristic; form; attribute; quality; pattern; style
ลักษณะกึ่งทหาร,lakH saL naL geungL thaH haanR,"adjective, phrase",paramilitary
ลักษณะของทรงนักเรียนก็คือขาวสามด้าน,lakH saL naL khaawngR sohngM nakH riianM gaawF kheuuM khaaoR saamR daanF,example sentence,"""The look of the student style was to have ‘whitewalls’ on three sides."""
ลักษณะเฉพาะ,lakH saL naL chaL phawH,noun,particularities; peculiarity; specific characteristic(s)
ลักษณะโดดเด่นของวัฒนธรรมไทยที่เดินไปพร้อม ๆ กับโลกก็คือความเป็นสังคมเปิดกว้าง ประนีประนอม เรียนรู้สิ่งใหม่ที่นำมาปรับใช้,lakH saL naL do:htL denL khaawngR watH thaH naH thamM thaiM theeF deernM bpaiM phraawmH phraawmH gapL lo:hkF gaawF kheuuM khwaamM bpenM sangR khohmM bpeertL gwaangF bpraL neeM bpraL naawmM riianM ruuH singL maiL theeF namM maaM bprapL chaiH,example sentence,"""The principal characteristics which Thai society shares with the world are openness, compromise, and gaining new knowledge for adaptation for its own use."""
ลักษณะแต้มสีดำนี้จะเป็นวงกลมหรือปื้นเหลี่ยมก็ได้,lakH saL naL dtaaemF seeR damM neeH jaL bpenM wohngM glohmM reuuR bpeuunF liiamL gaawF daiF,example sentence,"""The shape of the spots can be either circles or patches."""
ลักษณะทางกรรมพันธุ์,lakH saL naL thaangM gamM maH phanM,noun,genetic traits; hereditary characteristics
ลักษณะทางพันธุกรรม ,lakH saL naL thaangM phanM thooH gamM,"noun, phrase",genetic traits; hereditary characteristics
ลักษณะที่กินนั้นก็คือกินดิบ ๆ บีบมะนาว หรือใส่น้ำซอสพริกมะเขือเทศตลอดจนน้ำส้มตามใจชอบ,lakH saL naL theeF ginM nanH gaawF kheuuM ginM dipL dipL beepL maH naaoM reuuR saiL naamH saawtH phrikH maH kheuuaR thaehtF dtlaawtL johnM namH sohmF dtaamM jaiM chaawpF,example sentence,"""The most common way of eating [oysters] is to eat them raw with lime juice, with chili and tomato sauce, or with vinegar – depending on one’s taste."""
ลักษณนาม,lakH saL naL naamM,noun,"[grammar] a classifier, a numerative noun"
ลักษณะนิสัย,lakH saL naL niH saiR,noun,characteristic (of one's personality); distinguishing quality; property; trait
ลักษณะพิเศษของแมวก็คือ แมวเป็นสัตว์ที่มีความเป็นตัวของตัวเองสูง,lakH saL naL phiH saehtL khaawngR maaeoM gaawF kheuuM maaeoM bpenM satL theeF meeM khwaamM bpenM dtuaaM khaawngR dtuaaM aehngM suungR,example sentence,"""A special characteristic of cats is that they are very independent."""
ลักษณวิเศษณ์,lakH saL naL wiH saehtL,noun,[Thai grammar] characteristic modifier
ลักษณะสุดขั้ว,lakH saL naL sootL khuaaF,noun,extremism
ลักษณะสุดขั้ว,lakH saL naL sootL khuaaF,noun,[ลักษณะสุดขั้ว] Extremeism
ลักษณะสุดขั้วนั้นเองที่กลายเป็นปัญหาอันเป็นวิกฤตหนึ่งของสังคมไทย,lakH saL naL sootL khuaaF nanH aehngM theeF glaaiM bpenM bpanM haaR anM bpenM wiH gritL neungL khaawngR sangR khohmM thaiM,example sentence,"""Extremism itself is critical problem number one in Thai society."""
ลักษมณ์ ,lakH,"proper noun, person, loanword, Sanskrit",[พระลักษมณ์] พระราม's brother in รามเกียรติ์
ลักษมี,lakH saL meeR,"proper noun, person","Laksmi, Lakshmi, Hindu goddess of wealth and good fortune, wife of Vishnu"
noun,luck,,
noun,grace; equity; charm; beauty,,
ลัคนา,lakH khaH naaM,noun,the astrological sign under which one was born
ลัง,langM,noun,crate; packing box
classifier,[numerical classifier for boxes],,
ลังใบหนึ่งถูกผลักด้วยแรง ๒๐ นิวตันทำให้เคลื่อนที่ไปได้ ๓ เมตร,langM baiM neungL thuukL phlakL duayF raaengM yeeF sipL niuM dtanM thamM haiF khleuuanF theeF bpaiM daiF saamR metH,example sentence,"""The box is being pushed with a force of 20 newtons; [this pressure] has forced [the box] to move three meters."""
ลังกา ,langM gaaM,"proper noun, geographical",Lankan; of Ceylon
"proper noun, geographical",[ประเทศลังกา] Lanka; Ceylon,,
ลังถึง,langM theungR,noun,stackable steaming basket for steaming Asian food
ลังเล ,langM laehM,"verb, intransitive",to hesitate; to waver
adjective,[ลังเลใจ] [is] uncertain,,
noun,[ความลังเล] indecision; hesitation,,
ลังเลใจ ,langM laehM jaiM,adjective,[ลังเลใจ] [is] uncertain
ลัด ,latH,verb,to cut off; snap; shorten
verb,to sprout,,
verb,to cut across; take a short cut,,
ลัดนิ้วมือ,latH niuH meuuM,adverb,in an instant; in the snap of a finger; in the blink of an eye
ลัดเลาะ,latH lawH,verb,to take a short cut
ลัดวงจร ,latH wohngM jaawnM,verb,to short an electrical circuit
ลัตเวีย ,latH wiiaM,"proper noun, geographical","[ประเทศลัตเวีย] Latvia, a country in Europe"
ลัทธิ ,latH thiH,noun,-ism; doctrine; cult; ideology; belief system; practice; creed; opinion; faith
classifier,[numerical classifier for belief systems],,
ลัทธิก่อการร้าย ,latH thiH gaawL gaanM raaiH,noun,terrorism
ลัทธิขงจื๊อ,latH thiH khohngR jeuuH,noun,Confucianism
ลัทธิความเชื่อ,latH thiH khwaamM cheuuaF,noun,doctrine; faith; ideology; belief; creed; opinion
ลัทธิความเชื่อถือ,latH thiH khwaamM cheuuaF theuuR,noun,"faith, belief"
ลัทธิคอมมิวนิสต์ ,latH thiH khaawmM miuM nitH,noun,communism
ลัทธิจักรวรรดินิยม,latH thiH jakL graL watL niH yohmM,noun,imperialism
ลัทธิจารีตนิยม,latH thiH jaaM reetF niH yaH maH,noun,Conservatism
ลัทธิฉวยโอกาส,latH thiH chuayR o:hM gaatL,noun,opportunism
ลัทธิชาตินิยม,latH thiH chaatF niH yohmM,noun,Nationalism
ลัทธิชาตินิยมขวาจัด,latH thiH chaatF niH yohmM khwaaR jatL,noun,extreme right-wing nationalism
ลัทธิดำเนินการเพื่อวัตถุประสงค์ทางการเมือง,latH thiH damM neernM gaanM pheuuaF watH thooL bpraL sohngR thaangM gaanM meuuangM,"noun, phrase, formal",activism
ลัทธิเต๋า,latH thiH dtaoR,noun,Taoism
ลัทธิทุนนิยม,latH thiH thoonM niH yohmM,"noun, phrase, formal",Capitalism
ลัทธินอกศาสนา,latH thiH naawkF saatL saL naaR,noun,paganism
ลัทธินายทุน,latH thiH naaiM thoonM,noun,capitalism
ลัทธิบูชาบุคคล,latH thiH buuM chaaM bookL khohnM,"noun, phrase",cult of personality; belief in the superiority of a single individual
ลัทธิเผด็จการ,latH thiH phaL detL gaanM,noun,"Totalitarianism, dictatorship"
ลัทธิพหุเทวนิยม,latH thiH phaH hooL thaehM waH niH yohmM,noun,[ลัทธิพหุเทวนิยม] Polytheism
ลัทธิฟาสซิสต์,latH thiH faatF sitH,noun,fascism
ลัทธิไม่ถือศาสนา,latH thiH maiF theuuR saatL saL naaR,noun,[ลัทธิไม่ถือศาสนา] Agnosticism
ลัทธิล่าเมืองขึ้น,latH thiH laaF meuuangM kheunF,noun,imperialism; colonialism
ลัทธิล่าอาณานิคม,latH thiH laaF aaM naaM niH khohmM,noun,imperialism; colonialism
ลัทธิสมบูรณาญาสิทธิราชย์,latH thiH sohmR buuM raH naaM yaaM sitL thiH raatF,noun,"absolutism, despotism"
ลัทธิสรรพเทวนิยม,latH thiH sapL phaH thaehM waH niH yohmM,noun,[ลัทธิสรรพเทวนิยม] Pantheism
ลัทธิสังคมนิยม,latH thiH sangR khohmM niH yohmM,noun,socialism
ลัทธิเสรีนิยม,latH thiH saehR reeM niH yohmM,noun,Liberalism
ลัทธิเหมาเซตุง,latH thiH maoR saehM dtoongM,,Maoism
ลัทธิอเทวนิยม,latH thiH aL thaehM waH niH yohmM,noun,[ลัทธิอเทวนิยม] Atheism
ลัทธิอัตตานิยม ,latH thiH atL dtaaM niH yohmM,"noun, phrase, formal, loanword, Pali",egoism; narcissism
ลัทธิอัตถิภาวะนิยม,latH thiH atL thiL phaaM waH niH yohmM,noun,[ลัทธิอัตถิภาวะนิยม] Existentialism
ลัทธิอาณานิคม,latH thiH aaM naaM niH khohmM,noun,colonialism
ลัทธิเอกเทวนิยม,latH thiH aehkL gaL thaehM waH niH yohmM,noun,[ลัทธิเอกเทวนิยม] Monotheism
ลั่น,lanF,"verb, transitive, intransitive",to explode; to burst; to sound; to resound; to fire; to pull the trigger; to release
"adjective, adverb, colloquial",loud; loudly; boisterously,,
noun,burst,,
verb,to state publicly; announce; declare for all the world to know,,
ลั่นกระสุน,lanF graL soonR,"verb, phrase",to fire a weapon; shoot a bullet
ลั่นกลองรบ,lanF glaawngM rohpH,verb,to beat the drums of war
ลั่นกลอน,lanF glaawnM,verb,to lock; lock with a sliding bolt
ลั่นไก,lanF gaiM,verb,to pull the trigger
ลั่นคำ,lanF khamM,"verb, phrase",to give one's word
ลั่นนก,lanF nohkH,verb,to pull the trigger
ลั่นปาก,lanF bpaakL,"verb, phrase",to give one's word
ลั่นโผ,lanF pho:hR,verb,to release a proposed list
ลั่นวาจา,lanF waaM jaaM,"verb, phrase",to give one's word
ลันเตา,lanM dtaoM,noun,"[ถั่วลันเตา] sweet peas, Pisum sativum"
ลั่นทม,lanF thohmM,noun,plumeria [a flower producing bush; white flowers are very fragrant]; fragrapanti
ลั้นลา,lanH laaM,"verb, colloquial",to go out and have fun
ลับ ,lapH,adjective,[is] confidential; secret; private; hidden
verb,to fade; die away; vanish; disappear; dissolve; wane,,
verb,[ลับมีด] to sharpen a knife,,
"verb, transitive, intransitive",to hone; to sharpen; to whet,,
"verb, transitive, colloquial",[usually followed by ตา ] to be out of sight,,
noun,[ความลับ] a secret,,
ลับเฉพาะ ,lapH chaL phawH,"adjective, phrase, colloquial",exclusively secret or confidential
ลับตา,lapH dtaaM,adjective,[is] beyond eyesight; out of sight; not visible
ลับมีด,lapH meetF,verb,[ลับมีด] to sharpen a knife
ลับลมคมใน ,lapH lohmM khohmM naiM,"adjective, phrase, colloquial",[see ทะแม่ง]
ลับลวงพราง,lapH luaangM phraangM,"verb, phrase","“disguise, deceive, conceal”; (Gen. Anupong Boonyaratkalin’s avowed military strategy)"
ลับลวงพราง,lapH luaangM phraangM,noun,"""Secrets, Trickery, and Camouflage"" (name of a series of books by Watsana Nanuam)"
ลับแล,lapH laaeM,noun,screen; partition
ลับหลัง,lapH langR,adverb,behind; behind one's back; hidden
ลับ ๆ ล่อ ๆ,lapH lapH laawF laawF,adjective,[is] stealthy; sneaky; furtive; secret
ลับ ๆ ล่อ ๆ,lapH lapH laawF laawF,adverb,furtively; sneakily; stealthily
ลัพธ์ ,lapH,noun,result; quotient
adjective,obtained; received; caught; gotten,,
ลัย ,laiM,noun,moment; period; rhythm; resting place; end; death; disappearance; dissolution
ลัวะ,laH waH,proper noun,"Lawa, an ethnic group and Austro-Asiatic language of Laos and northern Thailand"
ลั๊วะ,laH waH,,[alternate spelling of ลัวะ]
ลา ,laaM,verb,to say good-bye; to be on leave; to take one's leave; to bid farewell
noun,donkey; ass,,
adjective,minor; small; little,,
noun,turn; time; instance,,
"noun, loanword, French",[Thai transcription of the foreign loanword] la,,
"noun, loanword, Latin","[music] la, the sixth note of the major diatonic scale",,
ลากลับ,laaM glapL,verb,to say goodby to someone as one is leaving
ลาก่อน ,laaM gaawnL,example sentence,"""Goodbye""; ""Bye."""
ลาก่อนนะ ,laaM gaawnL naH,example sentence,"""Goodbye."""
ลาคลอด,laaM khlaawtF,verb,to take maternity leave
ลาทีละนะ,laaM theeM laH naH,example sentence,"""Goodbye, now."""
ลาป่วย ,laaM bpuayL,"verb, intransitive",to be on sick leave
ลาลับ,laaM lapH,verb,to bid farewell; say goodby forever
ลาสิกขา,laaM sikL khaaR,verb,to leave the monkhood; disrobe
ลาหยุดพัก,laaM yootL phakH,verb,to vacation
ลาออก ,laaM aawkL,verb,to resign; abdicate; quit
ล่า,laaF,"verb, transitive, intransitive",to hunt; pursue; chase
noun,[การล่า] a hunt,,
"verb, transitive, intransitive, formal",to retreat; withdraw; back away; back off; depart; draw back; fall back; go back; leave; pull back,,
"adjective, formal",[is] slow; late; tardy,,
ล่าช้า,laaF chaaH,adjective,[is] late; tardy; slow
ล่าทัพ,laaF thapH,"verb, intransitive, phrase, formal",to retreat (a troop)
ล่าแม่มด,laaF maaeF mohtH,verb,to conduct a witch-hunt
ล่าสัตว์,laaF satL,"verb, intransitive, phrase",to hunt (animals)
ล่าสุด,laaF sootL,adverb,lately; recently
ล่าสุด,laaF sootL,adjective,latest; current; most recent; up-to-date; newest; modern
ล่าสุด เดอะ การ์เดียน ก็หยิบประเด็นข่าวเรื่องนี้มานำเสนอไว้เมื่อวันที่ ๕ พฤศจิกายน,laaF sootL duhL gaaM diianM gaawF yipL bpraL denM khaaoL reuuangF neeH maaM namM saL nuuhrR waiH meuuaF wanM theeF haaF phreutH saL jiL gaaM yohnM,example sentence,"""The latest is that on November 5th The Guardian featured this news story."""
ล่าสุดปรอทวัดอุณหภูมิก็ขยับขึ้นไป,laaF sootL bpaL raawtL watH oonM haL phuumM gaawF khaL yapL kheunF bpaiM,example sentence,"""Most recently (i.e., political) temperatures have been rising."""
ล่าสุดมีการปูด การทุจริตคอรัปชั่น ขึ้นมาในท่ามกลางภาวะที่ประชาชนปากกัดตีนถีบ,laaF sootL meeM gaanM bpuutL gaanM thootH jaL ritL khaawM rapH chanF kheunF maaM naiM thaamF glaangM phaaM waH theeF bpraL chaaM chohnM bpaakL gatL dteenM theepL,example sentence,"""The latest is that there have been news leaks regarding corruption arising at a time when the people are struggling economically."""
"ล่าสุดรัฐบาลมีแนวคิดจะยกเลิก ""รถเมล์ฟรี-รถไฟฟรี"" อีก",laaF sootL ratH thaL baanM meeM naaeoM khitH jaL yohkH leerkF rohtH maehM freeM rohtH faiM freeM eekL,example sentence,"""The latest is that the government will cancel its “free bus, free electric train” program..."""
ล้า,laaH,adjective,[is] exhausted; fatigued; tired
ล้าสมัย ,laaH saL maiR,adjective,[is] old-fashioned; old fashioned; out of date; anachronistic
ล้าหลัง,laaH langR,adjective,[is] outmoded; backward; obsolete
ล้าหลัง,laaH langR,adverb,behind
ล้าหลัง,laaH langR,verb,to fall behind
ล้าหลังกว่า,laaH langR gwaaL,"verb, transitive, adverb, phrase",to fall behind; to be behind the time; to lag behind
ลาก ,laakF,verb,to drag; pull at; haul
noun,[การลาก] dragging; hauling,,
ลากข้าง,laakF khaangF,noun,"[name of] the Thai vowel symbol, 'า'"
ลากข้างยาว,laakF khaangF yaaoM,noun,[name of] the sign 'ๅ' that lengthens the independent vowel ฤ to ฤๅ (and ฦ to ฦๅ)
ลากถูลู่ถูกัง,laakF thuuR luuF thuuR gangM,verb,to drag; tow; haul; draw; pull by force
ลากอส ,laaM gaawtL,"proper noun, geographical","Lagos, a city in Nigeria, 2003 population 8,349,700"
ลาเกอร์,laaM guuhrM,"noun, loanword, English",[Thai transcription of the foreign loanword] lager
ลาง,laangM,noun,omen; portent; harbinger; presage; portent
pronoun,some,,
adverb,[ลางที] sometimes; perhaps,,
ลางที,laangM theeM,adverb,[ลางที] sometimes; perhaps
ลางเนื้อชอบลางยา ,laangM neuuaH chaawpF laangM yaaM,"example sentence, idiom","""To each, his own."""
ลางร้าย,laangM raaiH,,bad omen; evil omen
ลางสังหรณ์,laangM sangR haawnR,noun,presage; premonition; presentiment
ล่าง ,laangF,preposition,below; under; down below; underneath
"adjective, adverb",[เบื้องล่าง] below,,
adjective,[is] lower,,
ล้าง ,laangH,verb,to clean; wash; rinse
verb,develop (film),,
ล้างแค้น,laangH khaaenH,"verb, phrase",to take revenge
ล้างโคตร,laangH kho:htF,"verb, phrase",to eradicate an entire family
ล้างจาน,laangH jaanM,verb,to wash dishes
ล้างตา,laangH dtaaM,"verb, phrase",to prove one's superiority
ล้างน้ำ,laangH naamH,verb,to rinse with water
ล้างบาง,laangH baangM,verb,to eliminate; wipe out; clean up; purge
ล้างผลาญ,laangH phlaanR,verb,to devastate; destroy; ravage; squander
ล้างผิด,laangH phitL,verb,to absolve
ล้างเผ่าพันธุ์,laangH phaoL phanM,noun,ethnic cleansing
ล้างไพ่,laangH phaiF,verb,to shuffle the cards
ล้างฟิล์ม ,laangH fimM,verb,develop film
ล้างฟิล์ม ,laangH fimM,verb,film processing
ล้างมลทิน,laangH mohnM thinM,verb,to expunge evidence of wrongdoing
ล้างไม่ออก,laangH maiF aawkL,verb,[is] unable to wash it out
ล้างสมอง,laangH saL maawngR,"verb, phrase",to brainwash
ล้างหน้าด้วยน้ำ ,laangH naaF duayF naamH,verb,to rinse one's face
ล้างหน้าด้วยสบู่ ,laangH naaF duayF saL buuL,verb,to wash one's face
ล้างห้องน้ำ,laangH haawngF naamH,verb,to clean a bathroom
ล้างอัดฉีดรถจักรยานยนต์,laangH atL cheetL rohtH jakL graL yaanM yohnM,verb,to use a high-pressure motorcycle wash
ล้างชาม,laangH chaamM,verb,wash dishes
ล้างมือ,laangH meuuM,verb,wash hands
ลางสาด ,laangM saatL,noun,"Langsat, Lansium domesticum"
ลาซา ,laaM saaM,"proper noun, geographical","Lhasa, a city in Tibet, the location of the immense Potola Palace"
ลาด ,laatF,adjective,[is] sloping; inclining
noun,a slope; incline; ramp,,
"verb, intransitive",to reconnoitre; to go look around,,
noun,[ความลาด] incline; tilt; slant; slope,,
verb,to pave; cover; concrete; tile; surface,,
ลาด,laatF,,[alternate spelling of ราด ]
ลาดชัน,laatF chanM,adjective,[is] steep
ลาดตระเวน,laatF dtraL waehnM,"verb, transitive, intransitive, phrase, formal",to go on a cruise; to reconnoitre; to patrol
ลาดสะพาน ,laatF saL phaanM,noun,the approach of a bridge
ลาดกระบัง,laatF graL bangM,proper noun,[เขตลาดกระบัง] [administrative district of Bangkok] Lat Krabang
ลาดพร้าว,laatF phraaoH,proper noun,[เขตลาดพร้าว] [administrative district of Bangkok] Lat Phrao
ลาติน ,laaM dtinM,"proper noun, adjective, loanword, English",[Thai transcription of the foreign loanword] Latin
noun,[ภาษาลาติน] the Latin language,,
ลาน ,laanM,noun,"[general] fan palm, Corypha umbraculifera, Corypha lecontei"
noun,[ต้นลาน] fan palm tree,,
noun,[ใบลาน] leaf of fan palm (sometimes used for writing religious texts),,
noun,yard; lawn; court; courtyard; open space; plaza; grounds,,
noun,a (coiled metal) spring,,
adjective,[is] dazzled; flustered,,
adjective,dazzling; overwhelming,,
ลานจอดรถ,laanM jaawtL rohtH,noun,parking lot
ลานบ้าน ,laanM baanF,noun,patio
ลานบิน,laanM binM,noun,airfield; landing strip
ลานยุ้งฉาง ,laanM yoongH chaangR,noun,barnyard
ล้าน ,laanH,"noun, adjective","million; the number one million (1,000,000)"
adjective,[is] bald; hairless,,
ล้านนา,laanH naaM,"noun, proper noun","Lanna; the ""Lanna"" tradition of Northern Thailand."
ล้านพิกเซล,laanH phikH saehnM,noun,megapixels (unit size for digital camera sensor resolution)
ล้านล้าน ,laanH laanH,"noun, adjective","One trillion (1,000,000,000,000)"
ลานตา,laanM dtaaM,adjective,[is] dazzling; dazzling display
ลานนา,laanM naaM,proper noun,"[alternative spelling] Lanna; the ""Lanna"" tradition of Northern Thailand."
ลานินญ่า,laaM ninM yaaF,,[alternate spelling of ลานีญา]
ลานีญา,laaM neeM yaaM,"noun, proper noun",La Niña
ลาบ ,laapF,noun,Thai salad of diced meat served at room temperature; ground meat; chopped meat; minced meat
ลาบไก่,laapF gaiL,noun,"larb gai, a spicy Thai-style salad of cold, minced chicken"
ลาบปลาดุก,laapF bplaaM dookL,noun,minced catfish salad
ลาปาซ ,laaM bpaasL,"proper noun, geographical","La Paz, the capital city of โบลิเวีย  (Bolivia)"
ลาเพศ,laaM phaehtF,verb,to leave the monkhood
ลาภ ,laapF,noun,windfall; unexpected gain
ลาภปาก,laapF bpaakL,noun,an unexpected delicacy
ลาภลอย,laapF laawyM,noun,windfall; sudden good fortune; unexpected benefit
ลาภสักการะ,laapF sakL gaaM raH,noun,fortune; wealth
ลาม ,laamM,verb,to spread or extend in range
adjective,[is] brusque; (prone to) taking liberties with a woman; forward; fresh,,
ล่าม ,laamF,verb,to tie up; fasten to a stake; tether; bind; chain
noun,interpreter; commentator; translator,,
ล่ามฉับพลัน,laamF chapL phlanM,"noun, sarcastic-humorous",simultaneous interpretor
ล่ามโซ่ ,laamF so:hF,verb,to chain; chain up; restrict
ลามก ,laaM mohkH,adjective,[is] pornographic; smutty; dirty; lewd; obscene; indecent
noun,[ความลามก] filthiness; dirtiness; lewdness,,
ลามกจกเปรต ,laaM mohkH johkL bpraehtL,"adjective, phrase, colloquial, sarcastic-humorous",[showing strong disapproval] very obscene; lewd; filthy; indecent; pornographic; perverted
ลามกอนาจาร,laaM mohkH aL naaM jaanM,adjective,lewd; pornographic; triple-x; x-rated; adult
ลามปาม,laamM bpaamM,verb,to concern; touch upon; have something to do with
ลามา ,laaM maaM,noun,llama
ลาม่า ,laaM maaF,"noun, loanword, English",[Thai transcription of the foreign loanword] llama
ลาย ,laaiM,noun,stripes; linear marks; lines; design; pattern
adjective,[is] striped; marked with lines; streaked,,
classifier,[numerical classifier for signatures],,
ลายขวาง,laaiM khwaangR,noun,hooped pattern (of cloth); horizontal stripped pattern
ลายคราม,laaiM khraamM,adjective,[is] old; aged; veteran; has seen a thing or two
ลายจุด ,laaiM jootL,,polka dot pattern
ลายเซ็น ,laaiM senM,noun,signature
ลายเซ็นต์,laaiM senM,,[ลายเซ็นต์] [common misspelling of ลายเซ็น]
ลายดุน,laaiM doonM,noun,embossed pattern
ลายตา,laaiM dtaaM,adjective,[is] dazzling
ลายแทง,laaiM thaaengM,noun,a clue; cypher; clue (e.g. to a treasure trove)
ลายแทงสมบัติ,laaiM thaaengM sohmR batL,noun,clues to a treasure chese or treasure trove
ลายนิ้วมือ ,laaiM niuH meuuM,noun,fingerprint
ลายเป็นทาง ,laaiM bpenM thaangM,noun,stripe
ลายพระหัตถ์,laaiM phraH hatL,"noun, phrase",[royalty] handwriting
ลายพิมพ์นิ้วมือ ,laaiM phimM niuH meuuM,noun,image of a fingerprint
ลายมือ ,laaiM meuuM,noun,handwriting
ลายมือ ,laaiM meuuM,"noun, formal",lines on the palm
ลายมือ,laaiM meuuM,"noun, phrase",handwriting
ลายมือ ,laaiM meuuM,noun,fingerprint
ลายมืออย่างกะไก่เขี่ย ใครจะไปอ่านออก,laaiM meuuM yaangL gaL gaiL khiiaL khraiM jaL bpaiM aanL aawkL,example sentence,"""You handwriting is like chicken scratching; who can possibly read it?"""
ลายไม้,laaiM maaiH,noun,[of wood] grain
ลายลักษณ์อักษร,laaiM lakH akL saawnR,noun,writing; the written word; in writing
ลายสอง,laaiM saawngR,noun,twill
ลายเส้น,laaiM senF,noun,lined pattern; lined design; lined figure
ลายเนื้อไม้,laaiM neuuaH maiH,noun,wood grain
ลายมือชื่อ,laaiM meuuM cheuuF,noun,a signature
ลาลีกา,laaM leeM gaaM,proper noun,[Thai transcription of foreign loanword] La Liga
ลาว ,laaoM,"proper noun, geographical, adjective",Lao; Laotian
"proper noun, geographical",[ประเทศลาว] Laos,,
ลาวา,laaM waaM,"noun, adjective, loanword, English",[Thai transcription of the foreign loanword] lava
ลำ ,lamM,,trunk; stalk; body of a plant
classifier,"[numerical classifier for long curved objects such as ships, airplanes, bamboo, etc.]",,
adjective,[Northern dialect] [is] delicious,,
noun,[ลำเรือ] hull of a boat,,
ลำกล้อง,lamM glaawngF,noun,barrel (of a gun); monocular
ลำคลอง ,lamM khlaawngM,noun,canal; waterway
ลำคอ,lamM khaawM,noun,throat
ลำต้น,lamM dtohnF,noun,stem; tree trunk
ลำตัว,lamM dtuaaM,noun,torso
ลำน้ำ,lamM namH,noun,stream; canal; waterway; watercourse
ลำบ่,lamM baawL,example sentence,"[Northern dialect] ""Does it taste good?"""
ลำเรือ,lamM reuuaM,noun,[ลำเรือ] hull of a boat
ลำแสง,lamM saaengR,noun,beam of light
ลำไส้ ,lamM saiF,noun,bowels; intestines
ลำไส้เล็ก ,lamM saiF lekH,noun,small intestine
ลำไส้ใหญ่ ,lamM saiF yaiL,noun,colon; lower intestine
ล่ำ,lamF,adjective,[is] muscular
ล้ำ,lamH,adverb,extremely; very; exceptionally; surpassing; superior
verb,to transgress; to infringe; to overstep; to go beyond; to encroach upon,,
ล้ำค่า,lamH khaaF,adjective,"[is] priceless, invaluable"
ล้ำยุค,lamH yookH,adjective,[is] ultra-modern; advanced; ahead of its time
ล้ำสมัย,lamH saL maiR,adjective,[is] ultramodern; modern; up-to-date; novel
ล้ำเส้น,lamH senF,"verb, phrase",to overstep; cross the line
ล้ำหน้า,lamH naaF,verb,to get ahead of; outstrip; overtake; catch up with and surpass
ล้ำหน้า,lamH naaF,noun,offsides [football/soccer]
ลำดับ ,lamM dapL,noun,sequence; order; line; arrangement; series
verb,to put in the correct arrangement; to order; to sequence,,
noun,[ลำดับแรก] first in line; first priority; primary,,
noun,[ลำดับสอง] second in line; second priority; secondary,,
ลำดับชั้น,lamM dapL chanH,noun,hierarchy; rank; level
ลำดับที่สอง,lamM dapL theeF saawngR,adjective,second in position (as opposed to first or third)
ลำดับที่สาม,lamM dapL theeF saamR,"adjective, phrase, formal",third
ลำดับแรก,lamM dapL raaekF,noun,[ลำดับแรก] first in line; first priority; primary
ลำดับสอง,lamM dapL saawngR,noun,[ลำดับสอง] second in line; second priority; secondary
ลำตัด,lamM dtatL,noun,[a Thai style of] 2-part singing
ลำธาร ,lamM thaanM,noun,stream; brook; creek
ลำธารละหาน ไหลซ่านผ่านภูผา,lamM thaanM laH haanR laiR saanF phaanL phuuM phaaR,phrase,Streams flow through craggy mounts
ลำเนา,lamM naoM,noun,domain; row; line; zone; rank; way; manor; place
ลำเนาไพร,lamM naoM phraiM,noun,woods; forest
ลำบน,lamM bohnM,adjective,[euphonious suffix]
ลำบาก ,lamM baakL,adjective,[is] difficult; hard; troublesome
noun,[ความลำบาก] hardship; personal difficulty; strife,,
adjective,[ลำบากใจ] [is] worried; depressed; distressed,,
adverb,with difficulty,,
ลำบากใจ,lamM baakL jaiM,adjective,[ลำบากใจ] [is] worried; depressed; distressed
ลำบากลำบน,lamM baakL lamM bohnM,"verb, poetic",to undergo trouble
ลำปาง ,lamM bpaangM,"proper noun, geographical","Lampang, a province in northern Thailand with a 1995 population of 803,191 (rank 26 of 76)"
