word,spell,type,meaning
ภารกิจยังไม่ลุล่วงเลย แล้วจะไม่ให้ผมอนาทรร้อนใจได้กระไรเล่า ,phaaM raH gitL yangM maiF looH luaangF leeuyM laaeoH jaL maiF haiF phohmR aL naaM thaawnM raawnH jaiM daiF graL raiM laoF,"example sentence, formal","""How can I be anything but worried when the assignments are still not completed?"""
ภารกิจส่วนใหญ่ คือส่งเสบียงอาหารให้กับตำรวจตระเวนชายแดน,phaaM raH gitL suaanL yaiL kheuuM sohngL saL biiangM aaM haanR haiF gapL dtamM ruaatL dtraL waehnM chaaiM daaenM,example sentence,"""Most of our tasks involved taking food supplies to the border police..."""
ภารต,phaaM rohtH,"noun, adjective",an Indian; India
noun,actor; actress,,
ภารยทรัพย์,phaaM raH yaH sapH,noun,the property under lien or easement
ภารโรง ,phaanM ro:hngM,noun,janitor; maintenance worker
ภาระ,phaaM raH,noun,burden; responsibility; duty; obligation
ภาระของการเป็นผู้นำของสังคมพม่าในช่วงนั้น ก็ตกอยู่กับสถาบันศาสนาและพระสงฆ์ไปโดยปริยาย,phaaM raH khaawngR gaanM bpenM phuuF namM khaawngR sangR khohmM phaH maaF naiM chuaangF nanH gaawF dtohkL yuuL gapL saL thaaR banM saatL saL naaR laeH phraH sohngR bpaiM dooyM bpaL riH yaaiM,example sentence,"""The burden of leadership of Burmese society at that time fell to religious institutions and, by implication, the monks."""
ภาระผูกพัน,phaaM raH phuukL phanM,"noun, phrase",obligation; financial burden; debt
ภาวการณ์,phaaoM waH gaanM,noun,situation
ภาวนา,phaaM waH naaM,"noun, formal, loanword, Pali",Bhavana; prosperity; production; meditation
"verb, intransitive, loanword, Pali",to meditate; to be devoted to pray,,
ภาวะ ,phaaM waH,noun,circumstances; condition; state; status
"noun, loanword, Pali",existence; being; apperance; birth,,
noun,[มลภาวะ] contamination; pollution,,
noun,[นิติภาวะ] legal age; statutory majority,,
ภาวะขาดแคลนอาหารลงจนถึงขั้นวิกฤตครั้งนี้ สาเหตุสำคัญเป็นเพราะราคาของพืชอาหารถูกดันขึ้นไปจนสูงเกินกว่าที่คนธรรมดาหาเช้ากินค่ำจะมีทุนรอนพอที่จะซื้อได้,phaaM waH khaatL khlaaenM aaM haanR lohngM johnM theungR khanF wiH gritL khrangH neeH saaR haehtL samR khanM bpenM phrawH raaM khaaM khaawngR pheuutF aaM haanR thuukL danM kheunF bpaiM johnM suungR geernM gwaaL theeF khohnM thamM maH daaM haaR chaaoH ginM khamF jaL meeM thoonM raawnM phaawM theeF jaL seuuH daiF,example sentence,"""The food shortage situation has become a crisis, the most important cause of which is that the price of food has been forced upward, beyond the purchasing ability of the common person who lives from hand to mouth."""
ภาวะคับขัน,phaaM waH khapH khanR,noun,crisis; critical times
ภาวะเจริญพันธุ์,phaaM waH jaL reernM phanM,noun,[state or condition of] fertility
ภาวะฉุกเฉิน,phaaM waH chookL cheernR,noun,a state of emergency
ภาวะติดเชื้อ,phaaM waH dtitL cheuuaH,"noun, phrase",conditions of infection
ภาวะติดยา,phaaM waH dtitL yaaM,,conditions of drug addiction
ภาวะทรัสตรี,phaaM waH thratH dtreeM,noun,trusteeship
ภาวะที่กางเกงในเข้าไปติดในง่ามก้น,phaaM waH theeF gaangM gaehngM naiM khaoF bpaiM dtitL naiM ngaamF gohnF,"noun, phrase",wedgie
ภาวะที่ถูกเนรเทศ,phaaM waH theeF thuukL naehM raH thaehtF,"noun, phrase, formal",exile
ภาวะที่สัมพันธ์กัน ,phaaM waH theeF samR phanM ganM,noun,correlation
ภาวะนี้เกิดขึ้นเมื่อร่างกายไม่สามารถควบคุมอุณหภูมิได้เนื่องจากความร้อนที่มากเกินไปและเกิดการสูญเสียเหงื่อและสารน้ำไปอย่างมาก,phaaM waH neeH geertL kheunF meuuaF raangF gaaiM maiF saaR maatF khuaapF khoomM oonM haL phuumM daiF neuuangF jaakL khwaamM raawnH theeF maakF geernM bpaiM laeH geertL gaanM suunR siiaR ngeuuaL laeH saanR naamH bpaiM yaangL maakF,example sentence,"""This condition arises when our body is unable to control its temperature because it becomes over heated and dehydrated."""
ภาวะปรสิต,phaaM waH bpaL raH sitL,noun,parasitic relationship
ภาวะผู้นำ,phaaM waH phuuF namM,noun,leadership
ภาวะไม่มีขื่อไม่มีแป,phaaM waH maiF meeM kheuuL maiF meeM bpaaeM,"noun, phrase, colloquial",anarchy
ภาวะไม่มีรัฐบาล,phaaM waH maiF meeM ratH thaL baanM,"noun, phrase",anarchy
ภาวะยุ่งเหยิง ,phaaM waH yoongF yeerngR,"noun, phrase",imbroglio
ภาวะไร้รัฐบาล,phaaM waH raiH ratH thaL baanM,"noun, phrase, formal",anarchy
ภาวะโลกร้อน,phaaM waH lo:hkF raawnH,noun,global warming
ภาวะเศรษฐกิจตกต่ำ,phaaM waH saehtL thaL gitL dtohkL dtamL,phrase,economic depression
ภาวะเศรษฐกิจตกต่ำได้สร้างผลกระทบต่อธุรกิจสื่อสิ่งพิมพ์อย่างมาก,phaaM waH saehtL thaL gitL dtohkL dtamL daiF saangF phohnR graL thohpH dtaawL thooH raH gitL seuuL singL phimM yaangL maakF,example sentence,"""The depressed economy has had a very negative effect on the printing and publishing business."""
ภาวะเศรษฐกิจฟองสบู่,phaaM waH saehtL thaL gitL faawngM saL buuL,noun,economic bubble
ภาวะเศรษฐกิจโลกชะลอตัว,phaaM waH saehtL thaL gitL lo:hkF chaH laawM dtuaaM,"noun, phrase",the global economic slow down; global recession
ภาวะสุดขั้ว,phaaM waH sootL khuaaF,noun,extremism
ภาวะหย่อนสมรรถภาพทางเพศ ,phaaM waH yaawnL saL matH thaL phaapF thaangM phaehtF,"noun, phrase, formal",impotence or impotency [see notes]
ภาวะหย่อนสมรรถภาพทางเพศในชาย ,phaaM waH yaawnL saL matH thaL phaapF thaangM phaehtF naiM chaaiM,"noun, phrase, formal",erectile dysfunction (impotence in male)
ภาวะหลังชนฝา,phaaM waH langR chohnM faaR,"adjective, verb, phrase",to have one’s back up against the wall; [is] cornered
ภาวะแห่งสงคราม,phaaM waH haengL sohngR khraamM,"noun, phrase, formal",millitary
ภาวะอนาธิปไตย,phaaM waH aL naaM thipH dtaiM,"noun, phrase, formal",anarchy
ภาวะอิงอาศัย,phaaM waH ingM aaM saiR,"noun, phrase",commendalistic relationship between two species
ภาษา ,phaaM saaR,"noun, Sanskrit",language(s); speech; idiom; tongue; lingo; understanding; words
classifier,[numerical classifier for languages],,
adjective,[สองภาษา] [is] bilingual,,
ภาษากรีก,phaaM saaR greekL,noun,[ภาษากรีก] the Greek language
ภาษากลาง ,phaaM saaR glaangM,"noun, colloquial",central (Thai) dialect
ภาษากะได,phaaM saaR gaL daiM,"noun, proper noun, adjective, formal",[ภาษากะได] [Thai transcription of the foreign loanword] Kadai; a language family consisting of this group and the Thai group; of or pertaining to Kadai.
ภาษากะได,phaaM saaR gaL daiM,"noun, proper noun, adjective, formal",[ภาษากะได] [Thai transcription of the foreign loanword] Kadai; a group of languages related to the Thai group and spoken by a small population in southern China and northern Vietnam
ภาษากายก็เป็นสิ่งสำคัญมาก การพูดด้วยท่าทีผ่อนคลาย แขนผ่อนคลายอยู่ข้างลำตัวทำให้ผู้ฟังรู้สึกว่าเราเป็นคนเปิดเผย,phaaM saaR gaaiM gaawF bpenM singL samR khanM maakF gaanM phuutF duayF thaaF theeM phaawnL khlaaiM khaaenR phaawnL khlaaiM yuuL khaangF lamM dtuaaM thamM haiF phuuF fangM ruuH seukL waaF raoM bpenM khohnM bpeertL pheeuyR,example sentence,"""Body language is very important. Speaking with a relaxed posture with one's hands hanging easily at one's sides, communicates to the listener that one is a very open and honest person."""
ภาษาเขมร,phaaM saaR khaL maehnR,noun,[ภาษาเขมร] the Khmer language
ภาษาเขียน ,phaaM saaR khiianR,noun,written language; elegant or formal language
ภาษาคน,phaaM saaR khohnM,noun,human speech; human language
ภาษาคอมพิวเตอร์ ,phaaM saaR khaawmM phiuM dtuuhrM,noun,computer language(s)
ภาษาแคะ,phaaM saaR khaeH,noun,[ภาษาแคะ] language of the Hakka Chinese (from Southern China)
ภาษาจีน,phaaM saaR jeenM,noun,[ภาษาจีน] the Chinese language
ภาษาจีนกลาง ,phaaM saaR jeenM glaangM,noun,Mandarin
ภาษาเชโกสโลวาเกีย,phaaM saaR chaehM go:htL lo:hM waaM giiaM,"noun, proper noun, phrase, formal",Bohemian (the group of Czech dialects used in Bohemia)
ภาษาแช็ต,phaaM saaR chaetH,noun,chat language
ภาษาดัตช์,phaaM saaR datL,noun,[ภาษาดัตช์] the Dutch language
ภาษาเดิม,phaaM saaR deermM,noun,original language
ภาษาต้น ,phaaM saaR dtohnF,noun,source language; original language
ภาษาตลาด,phaaM saaR dtaL laatL,noun,informal language
ภาษาตะวันออก ,phaaM saaR dtaL wanM aawkL,noun,Eastern language(s)
ภาษาต่างประเทศ ,phaaM saaR dtaangL bpraL thaehtF,noun,foreign language
ภาษาต่าง ๆ ในโลกมีความหลากหลาย,phaaM saaR dtaangL dtaangL naiM lo:hkF meeM khwaamM laakL laaiR,example sentence,"""There is a variety of different languages in the world."""
ภาษาใต้ ,phaaM saaR dtaaiF,"noun, colloquial",Southern Thai dialect
ภาษาถิ่น ,phaaM saaR thinL,noun,dialect
ภาษาถิ่นเป็นภาษาที่แสดงเอกลักษณ์เฉพาะถิ่นที่ควรรักษาและใช้ในท้องถิ่นด้วยความภูมิใจ แต่เมื่อสื่อสารกับคนต่างถิ่น ซึ่งไม่เข้าใจภาษาของท้องถิ่นนั้น อาจทำให้เป็นอุปสรรคในการสื่อสาร เพื่อให้สื่อสารตรงกันจึงควรใช้ภาษากลางด้วยสำเนียงที่ถูกต้องชัดเจน,phaaM saaR thinL bpenM phaaM saaR theeF saL daaengM aehkL gaL lakH chaL phawH thinL theeF khuaanM rakH saaR laeH chaiH naiM thaawngH thinL duayF khwaamM phuumM jaiM dtaaeL meuuaF seuuL saanR gapL khohnM dtaangL thinL seungF maiF khaoF jaiM phaaM saaR khaawngR thaawngH thinL nanH aatL thamM haiF bpenM oopL bpaL sakL naiM gaanM seuuL saanR pheuuaF haiF seuuL saanR dtrohngM ganM jeungM khuaanM chaiH phaaM saaR glaangM duayF samR niiangM theeF thuukL dtawngF chatH jaehnM,example sentence,"""Local dialects, languages which demonstrate local identity, should be preserved and proudly used in those areas. But, when we try to talk with people from other regions who do not understand our dialect, [using the dialect] would create an obstacle to communications. In order to enhance understanding, we should speak in Central dialect with proper and clear pronunciation."""
ภาษาทมิฬ,phaaM saaR thaH minM,"noun, adjective, phrase",Tamil
ภาษาท้องถิ่น ,phaaM saaR thaawngH thinL,"noun, phrase, formal",regional dialect; vernacular
ภาษาท่าทาง,phaaM saaR thaaF thaangM,noun,body language
ภาษาที่ใช้กันประจำวัน,phaaM saaR theeF chaiH ganM bpraL jamM wanM,"noun, phrase, formal",vernacular
ภาษาที่มีผู้ใช้มากที่สุดในโลกคือภาษาจีน โดยมีผู้ใช้ส่วนใหญ่ก็อยู่ในประเทศสาธารณรัฐประชาชนจีน ซึ่งใช้ตัวอักษรตัวย่อ (ไม่ใช่ตัวเต็ม),phaaM saaR theeF meeM phuuF chaiH maakF theeF sootL naiM lo:hkF kheuuM phaaM saaR jeenM dooyM meeM phuuF chaiH suaanL yaiL gaawF yuuL naiM bpraL thaehtF saaR thaaM raH naH ratH bpraL chaaM chohnM jeenM seungF chaiH dtuaaM akL saawnR dtuaaM yaawF maiF chaiF dtuaaM dtemM,example sentence,"""The language which has the greatest number of speakers in the world is Chinese; the majority of speakers live in the People’s Republic of China and they use simplified characters (not traditional characters)."""
ภาษาไท,phaaM saaR thaiM,"noun, proper noun","[ภาษาไท] Tai, a group of languages spoken in SE Asia, including Thai, Lao, and Shan"
ภาษาไทย,phaaM saaR thaiM,noun,[ภาษาไทย] the Thai language
ภาษาไทยและภาษาลาวเป็นภาษาที่แตกต่างกัน,phaaM saaR thaiM laeH phaaM saaR laaoM bpenM phaaM saaR theeF dtaaekL dtaangL ganM,example sentence,"""Thai and Lao are two different languages."""
ภาษาไทยศึกษาให้เข้าใจได้ไม่ยาก,phaaM saaR thaiM seukL saaR haiF khaoF jaiM daiF maiF yaakF,example sentence,"""It is not difficult to learn to understand the Thai language."""
ภาษานอร์เวย์,phaaM saaR naawM waehM,noun,Norwegan (language)
ภาษาน้ำนม,phaaM saaR naamH nohmM,noun,language; one’s mother tongue
ภาษาบาลี,phaaM saaR baaM leeM,noun,[ภาษาบาลี] the Pali language
ภาษาเบลารุส,phaaM saaR baehM laaM rootH,noun,[ภาษาเบลารุส] Belarusian language
ภาษาเบสิก,phaaM saaR baehM sikL,noun,Basic programming language
ภาษาแบบแผน,phaaM saaR baaepL phaaenR,noun,official language
ภาษาประจำชาติ ,phaaM saaR bpraL jamM chaatF,noun,national language
ภาษาปักษ์ใต้,phaaM saaR bpakL dtaaiF,noun,Southern Thai dialect
ภาษาปาก ,phaaM saaR bpaakL,noun,spoken language; conversational language in daily use
ภาษาเป็นสิ่งที่บ่งบอกถึงความเป็นอารยธรรมทางปัญญาที่สำคัญอย่างหนึ่งของมนุษย์ ไม่ว่าจะเป็นชนชาติใดก็ตาม,phaaM saaR bpenM singL theeF bohngL baawkL theungR khwaamM bpenM aaM raH yaH thamM thaangM bpanM yaaM theeF samR khanM yaangL neungL khaawngR maH nootH maiF waaF jaL bpenM chohnM chaatF daiM gaawF dtaamM,example sentence,"""Language is something that speaks to the importance of mankind’s intelligence and civilization; this is true for all peoples."""
ภาษาเปอร์เซีย,phaaM saaR bpuuhrM siiaM,proper noun,[ภาษาเปอร์เซีย] Persian language
ภาษาฝรั่ง,phaaM saaR faL rangL,noun,foreign language; European or Western languages
ภาษาฝรั่งเศส,phaaM saaR faL rangL saehtL,noun,[ภาษาฝรั่งเศส] the French language
ภาษาพื้นเมือง ,phaaM saaR pheuunH meuuangM,noun,regional dialect; vernacular
ภาษาพูด ,phaaM saaR phuutF,noun,spoken language; colloquial speech
ภาษาภาษี,phaaM saaR phaaM seeR,noun,tax language
ภาษามคธ,phaaM saaR maH khohtH,noun,[ภาษามคธ] the Bihar language
ภาษามือ,phaaM saaR meuuM,noun,sign language
ภาษามือไทย,phaaM saaR meuuM thaiM,noun,Thai Sign Language
ภาษาแม่,phaaM saaR maaeF,noun,mother tongue; native language
"ภาษาแม่ที่ฟังรู้เรื่องและพูดได้นี้เป็นเพียง ""สิ่งที่ปรากฏ""",phaaM saaR maaeF theeF fangM ruuH reuuangF laeH phuutF daiF neeH bpenM phiiangM singL theeF bpraaM gohtL,example sentence,"""The native tongue that we comprehend and speak merely comes out naturally."""
ภาษาย่อย,phaaM saaR yaawyF,noun,dialect; sub-language
ภาษาเยอรมัน,phaaM saaR yuuhrM raH manM,noun,[ภาษาเยอรมัน] German language
ภาษาราชการ,phaaM saaR raatF chaH gaanM,noun,official (government or bureaucratic) language
ภาษาลาติน,phaaM saaR laaM dtinM,noun,[ภาษาลาติน] the Latin language
ภาษาวิบัติ,phaaM saaR wiH batL,noun,non-standard language; sloppy speech
ภาษาศาสตร์ ,phaaM saaR saatL,"noun, phrase, formal, loanword, Sanskrit",Linguistics
ภาษาศาสตร์จิตวิทยา,phaaM saaR saatL jitL dtaL witH thaH yaaM,noun,Psycholinguistics
ภาษาศาสตร์ประยุกต์,phaaM saaR saatL bpraL yookH,noun,Applied linguistics
ภาษาศาสตร์สังคม,phaaM saaR saatL sangR khohmM,noun,Sociolinguistics
ภาษาสเปน,phaaM saaR saL bpaehnM,noun,[ภาษาสเปน] the Spanish language
ภาษาส่วย,phaaM saaR suayL,,[ภาษาส่วย] language of the ส่วย hill people
ภาษาสวีเดน,phaaM saaR saL weeM daehnM,noun,Swedish (language)
ภาษาสันสกฤต,phaaM saaR sanR saL gritL,proper noun,[ภาษาสันสกฤต] the Sanskrit language
ภาษาสุภาพ,phaaM saaR sooL phaapF,noun,polite language; euphemism
ภาษาหนังสือ,phaaM saaR nangR seuuR,noun,literary language
ภาษาหมา ๆ,phaaM saaR maaR maaR,"noun, adjective, colloquial",to talk trash; to act silly
ภาษาหยาบ ,phaaM saaR yaapL,"noun, phrase, formal","rude word or speech, vulgar language"
ภาษาอังกฤษ,phaaM saaR angM gritL,noun,[ภาษาอังกฤษ] the English language
ภาษาอังกฤษฉันกระดิกหูเสียที่ไหน ถึงจะให้ไปทำงานบ้านฝรั่ง,phaaM saaR angM gritL chanR graL dikL huuR siiaR theeF naiR theungR jaL haiF bpaiM thamM ngaanM baanF faL rangL,example sentence,"""Does it look like I understand English well enough for them to send me to work at a foreigner's house?"""
ภาษาอังกฤษในฐานะที่เป็นภาษาที่สอง,phaaM saaR angM gritL naiM thaaR naH theeF bpenM phaaM saaR theeF saawngR,"noun, proper noun",ESL (English as a Second Language)
ภาษาอีสาน,phaaM saaR eeM saanR,"noun, loanword, Pali",[ภาษาอีสาน] northeastern Thai dialect; Isan dialect
ภาษาเอชทีเอ็มแอล ,phaaM saaR aehtL theeM emM aaenM,"noun, phrase, formal",HTML
ภาษาแอสเซมบลี,phaaM saaR aaetL saehmM baL leeM,noun,assembly language (for computers)
ภาษิต,phaaM sitL,noun,saying; proverb; motto; saw; teaching; maxim; adage
ภาษิตสมัยก่อนที่บอกว่า ผู้ชายเริ่มต้นที่อายุ ๔๐,phaaM sitL saL maiR gaawnL theeF baawkL waaF phuuF chaaiM reermF dtohnF theeF aaM yooH seeL sipL,example sentence,"""An old saying teaches us that for men, “Life begins at 40.” """
ภาษี ,phaaM seeR,noun,tax; duty
noun,[ปีภาษี] tax year; fiscal period,,
ภาษีการค้า,phaaM seeR gaanM khaaH,noun,business tax
ภาษีเงินได้ ,phaaM seeR ngernM daiF,noun,income tax
ภาษีที่ดิน,phaaM seeR theeF dinM,noun,real estate tax
ภาษีนำเข้า,phaaM seeR namM khaoF,noun,import duty; customs duty
ภาษีภาษา,phaaM seeR phaaM saaR,,[is] worldy; sophisticated
ภาษีมรดก,phaaM seeR maawM raH dohkL,noun,inheritance tax; death duty; death tax; estate tax
ภาษีมูลค่าเพิ่ม ,phaaM seeR muunM khaaF pheermF,"noun, phrase, formal",Value Added Tax (VAT)
ภาษีโรงเรียนและที่ดิน,phaaM seeR ro:hngM riianM laeH theeF dinM,noun,building and land tax
ภาษีศุลกากร,phaaM seeR soonR laH gaaM gaawnM,noun,customs duty; customs tax
ภาษีสรรพสามิต,phaaM seeR sapL saaR mitH,noun,excise tax
ภาษีสินค้า ,phaaM seeR sinR khaaH,noun,merchandise tax (VAT in Thailand); customs duty
ภาษีเสริม,phaaM seeR seermR,noun,supertax; surtax
ภาษีเจริญ,phaaM seeR jaehM rinM,proper noun,[เขตภาษีเจริญ] [administrative district of Bangkok] Phasi Charoen
ภาษีอากร,phaaM seeR aaM gaawnM,noun,taxation; tax; rate; duty; levy; toll
ภาส,phaatF,"noun, formal, loanword, Pali",the sun; light; brightness; clearness; splendour
"adjective, formal, loanword, Pali",shining; bright,,
ภาสุระ,phaaM sooL raH,proper noun,Pasura [a Thai given name]
ภิกขา,phikH khaaR,noun,begging or soliciting of food or alms; the alms obtained by begging
ภิกขาจาร,phikH khaaR jaanM,"verb, transitive, intransitive","to beg, to beg for food or alms"
ภิกขุ,phikH khooL,noun,priest; monk; bhikku
ภิกขุนี,phikH khooL neeM,,priestess; buddhist female mendicant; nun
ภิกษุ ,phikH sooL,noun,monk
noun,[พระภิกษุ] monk,,
ภิกษุจะต้องไม่เมามัวพัวพันในเรื่องของทางทางโลก,phikH sooL jaL dtawngF maiF maoM muaaM phuaaM phanM naiM reuuangF khaawngR thaangM thaangM lo:hkF,example sentence,"""Monks must not be seduced by and become involved in worldy things."""
ภิกษุสงฆ์,phikH sooL sohngR,noun,Buddhist monk
ภิกษุณี,phikH sooL neeM,noun,priestess; buddhist female mendicant; nun
ภิญโญ,phinM yo:hM,"verb, intransitive, loanword, Pali",to prosper
adjective,excellent; more; best; elevated,,
ภินท์,phinM,verb,to destroy; break; split
ภิบาล,phiH baanM,,[alternate spelling of อภิบาล]
ภิรมย์,phiH rohmM,adjective,[is] pleasing; pleasurable; satisfying
noun,[ความภิรมย์] pleasure; satisfaction,,
proper noun,Phirom [a Thai given name],,
ภุช,phootH,"loanword, Pali",snake
ภุชงค์,phooH chohngM,"noun, loanword, Pali",a naga
"noun, loanword, Pali",[a type of] Thai metrical composition,,
proper noun,Phuchong [a Thai given name],,
ภุมระ,phoomM maH raH,noun,bee
ภุมรา,phoomM raaM,noun,a bee; a carpenter bee; a drone
ภุมรา,phoomM maH raaM,,[alternate spelling of ภุมระ]
ภุมริน,phoomM rinM,noun,a bee; a carpenter bee; a drone
ภุมริน,phoomM maH rinM,,[alternate spelling of ภุมระ]
ภุมรี,phoomM reeM,noun,a bee; a carpenter bee; a drone
ภุมเรศ,phoomM raehtF,noun,a bee; a carpenter bee; a drone
ภุมเรศ,phoomM maH raehtF,,[alternate spelling of ภุมระ]
ภุมวาร,phoomM maH waanM,"noun, loanword, Pali",Tuesday
ภู ,phuuM,"noun, loanword, Pali",soil; ground; place; land
ภูเขา  ,phuuM khaoR,noun,[ภูเขา] hill; mountain
ภูเขาตะนาวศรี,phuuM khaoR dtaL naaoM seeR,"noun, proper noun",the Tenasserim range
ภูเขาน้ำแข็ง,phuuM khaoR namH khaengR,noun,iceberg
ภูเขาไฟ ,phuuM khaoR faiM,noun,volcano
ภูเขาไฟระเบิด,phuuM khaoR faiM raH beertL,noun,volcanic erruption
ภูเขาไฟระเบิด,phuuM khaoR faiM raH beertL,example sentence,"""The volcano errupted."""
ภูเขารอกกี,phuuM khaoR raawkF geeM,"proper noun, geographical",Rocky Mountains
ภูเขาลูกเล็ก,phuuM khaoR luukF lekH,"noun, phrase",hill
ภูเขาสีน้ำเงินเข้มเป็นทิวยาวด้านหน้า ดูสลับซับซ้อนงดงามและน่ามองอย่างยิ่ง,phuuM khaoR seeR namH ngernM khemF bpenM thiuM yaaoM daanF naaF duuM saL lapL sapH saawnH ngohtH ngaamM laeH naaF maawngM yaangL yingF,example sentence,"""The dark blue mountains form a long line in front; they appear complex and beautiful; [they are] incredibly attractive to see."""
ภูเขาหิมาลัย,phuuM khaoR hiL maaM laiM,"noun, proper noun",the Himalayas
ภูเขาแอลพ์,phuuM khaoR aaenM,"proper noun, geographical",the Alps
ภูไท,phuuM thaiM,noun,"land of the Thai or Tai, one of the original homes of the Thai in China"
ภู่ ,phuuF,noun,[แมลงภู่] carpenter bee
ภูเก็ต ,phuuM getL,"proper noun, geographical","Phuket, a province in southern Thailand with a 1995 population of 207,777 (rank 74 of 76)"
ภูเก็ตวันนี้ จังเปลี่ยนโฉมไปจากเดิมสมัยที่ศึกษาครั้งก่อน,phuuM getL wanM neeH jangM bpliianL cho:hmR bpaiM jaakL deermM saL maiR theeF seukL saaR khrangH gaawnL,example sentence,"""The features of Phuket today are thus different from when the study was first conducted."""
ภูฐาน ,phuuM thaanR,"proper noun, geographical","[ประเทศภูฐาน] Bhutan, a country in Asia"
ภูดี,phuuM deeM,,[alternate spelling of ภูติ]
ภูต ,phuutF,"noun, formal",[see ภูตผีปีศาจ (ghosts and evil spirits)]
ภูตผี,phuutF pheeR,"noun, plural",[see ภูตผีปีศาจ (ghosts and evil spirits)]
ภูตผีปีศาจ ,phuutF pheeR bpeeM saatL,"noun, plural, phrase",[collective name for] ghosts; evil spirits; devils; demons; genies
ภูตผีปีศาจ อสุรกาย และสัตว์ประหลาด ,phuutF pheeR bpeeM saatL aL sooL raH gaaiM laeH satL bpraL laatL,"noun, plural, phrase, formal","ghosts, demons, monsters, and mythical creatures"
ภูติ,phuuM dtiL,"noun, formal, poetic, loanword, Pali",birth; existence; being
"noun, formal, poetic, loanword, Pali",prosperity; wealth,,
ภูธเนศ,phuutF naehtF,,[alternate spelling of ภูเบศร์]
ภูธร,phuuM thaawnM,proper noun,Pootorn
noun,local; of a locality,,
ภูธเรศ,phuutF raehtF,,[alternate spelling of ภูเบศร์]
ภูธเรศวร์,phuutF raehtF waH,,[alternate spelling of ภูเบศร์]
ภูธเรศวร,phuutF raehtF waH raH,,[alternate spelling of ภูเบศร์]
ภูบาล,phuuM baanM,,[alternate spelling of ภูเบศร์]
ภูบาลน์,phuuM baanM,"noun, loanword, Sanskrit",kingdom
ภูบุตร,phuuM bootL,"noun, loanword, Sanskrit",(the planet) Mars
ภูบุตรี,phuuM bootL reeM,"noun, Sanskrit",Rama's mistress; earth goddess
ภูเบนทร์,phuuM baL naehtL,,[alternate spelling of ภูเบศร์]
ภูเบศร์,phuuM baehtL,"noun, loanword, Sanskrit",king; emperor
ภูผา,phuuM phaaR,"noun, poetic",rocky mountain
ภูม,phuumM,,[alternate spelling of ภูมิ ]
ภูมิ ,phuuM miH,noun,status; standing
noun,earthen land; soil; site; grounds; floor; place,,
"adjective, formal, loanword, Pali",[is] grand; proud; dignified,,
"noun, formal, loanword, Pali",knowledge,,
"noun, formal, loanword, Pali",[shortened colloquial form of ภูมิคุ้มกัน] immune,,
noun,[พระภูมิ] royal site; realm,,
noun,[prefix] geo-,,
ภูมิ,phuumM,,[alternate pronunciation of ภูมิ ]
ภูมิคุ้มกัน ,phuumM khoomH ganM,"noun, phrase",immunity; immunizing agents; resistance
ภูมิคุ้มกันวิทยา ,phuumM khoomH ganM witH thaH yaaM,"noun, phrase, formal",Immunology
ภูมิใจ ,phuumM jaiM,"adjective, verb",[is] proud of; feel proud; have a feeling of accomplishment; take pride in
ภูมิฐาน ,phuumM thaanR,adjective,(of one’s look) [is] honorable; respectable; dignified; stately
ภูมิต้านทาน ,phuuM miH dtaanF thaanM,noun,antibody
ภูมิต้านทาน,phuuM miH dtaanF thaanM,noun,immunity
ภูมิเทวดา,phuuM miH thaehM waH daaM,noun,the local spirit
ภูมิธรรม,phuumM thamM,noun,moral standard; conscience
ภูมินาถ,phuuM miH naatF,noun,a great king
ภูมิประเทศ ,phuuM miH bpraL thaehtF,"noun, phrase, loanword, Pali",landscape; scenery; geography; geographical
ภูมิปัญญา,phuumM bpanM yaaM,noun,intellect; knowledge; ability; attainment; learning
ภูมิปัญญาท้องถิ่น,phuumM bpanM yaaM thaawngH thinL,noun,folk or local wisdom
ภูมิปัญญาแบบชาวบ้าน,phuumM bpanM yaaM baaepL chaaoM baanF,noun,folk wisdom
ภูมิปัญญาพื้นบ้าน,phuumM bpanM yaaM pheuunH baanF,noun,folk wisdom
ภูมิแพ้ ,phuumM phaaeH,noun,allergy
ภูมิภาค ,phuuM miH phaakF,"noun, plural, adjective","the provinces, provincial, region, area"
ภูมิภาคนิยม,phuuM miH phaakF niH yohmM,noun,regionalization
ภูมิภาคนี้ยังเป็นบ้านแห่งความขัดแย้งอันยืดเยื้อโหมกระหน่ำด้วยความอคติอันลึกซึ้ง,phuuM miH phaakF neeH yangM bpenM baanF haengL khwaamM khatL yaaengH anM yeuutF yeuuaH ho:hmR graL namL duayF khwaamM aL khaH dtiL anM leukH seungH,example sentence,"""This area continues to be beset by protracted disagreements and by raging and deep prejudices."""
ภูมิภาพ,phuuM miH phaapF,noun,scenery
ภูมิยุทธศาสตร์,phuuM miH yootH thaH saatL,noun,geostrategy
ภูมิรัฐศาสตร์,phuuM miH ratH thaL saatL,noun,geopolitics
ภูมิลำเนา,phuuM miH lamM naoM,noun,domicile
ภูมิลำเนาเดิม,phuuM miH lamM naoM deermM,noun,hometown; place of origin
ภูมิวิทยา,phuuM miH witH thaH yaaM,noun,[former word for] geology
ภูมิศาสตร์ ,phuuM miH saatL,"noun, phrase",geography
ภูมิสถาปัตยกรรม,phuuM miH saL thaaR bpatL dtaL yaH gamM,noun,landscape architecture
ภูมิอากาศ,phuumM aaM gaatL,,weather; climate
ภูมิทัศน์,phuuM miH thatH,noun,landscape
